from_node,to_node,edge_tt,distance,edge_var
1104.0,1105.0,8.0,94.6,0.0
1106.0,1107.0,39.18,307.45,0.0
1108.0,1109.0,11.62,86.93,0.0
1110.0,1111.0,8.67,63.78,0.0
1112.0,1113.0,4.63,32.95,0.0
1114.0,1115.0,2.02,15.35,0.0
1116.0,1117.0,32.54,243.96,0.0
1120.0,1121.0,31.21,226.37,0.0
1124.0,1125.0,6.45,69.14,0.0
1126.0,1127.0,22.06,250.86,0.0
1130.0,1131.0,7.15,82.33,0.0
1132.0,1133.0,5.74,81.52,0.0
1140.0,1141.0,2.63,33.75,0.0
1142.0,1143.0,24.41,186.42,0.0
1144.0,1145.0,12.85,85.72,0.0
1146.0,1147.0,15.44,104.58,0.0
1148.0,1149.0,13.49,98.78,0.0
1168.0,1169.0,32.99,282.57,0.0
1176.0,1177.0,2.34,15.93,0.0
1178.0,1179.0,8.08,64.52,0.0
1180.0,1181.0,15.5,129.57,0.0
1182.0,1183.0,27.99,202.16,0.0
1184.0,1185.0,15.06,136.75,0.0
1194.0,1195.0,2.07,13.75,0.0
1196.0,1197.0,3.89,27.37,0.0
1198.0,1199.0,18.25,132.46,0.0
1200.0,1201.0,4.13,41.08,0.0
1206.0,1207.0,1.96,18.41,0.0
1224.0,1225.0,24.64,179.05,0.0
1228.0,1229.0,3.54,27.01,0.0
1230.0,1231.0,23.31,159.93,0.0
1232.0,1233.0,5.66,41.1,0.0
1234.0,1235.0,21.02,156.27,0.0
1236.0,1237.0,2.07,25.06,0.0
1244.0,1245.0,8.51,66.29,0.0
1250.0,1251.0,42.36,529.32,0.0
1252.0,1253.0,18.69,153.12,0.0
1254.0,1255.0,16.01,208.3,0.0
1262.0,1263.0,7.48,98.24,0.0
1264.0,1265.0,23.2,278.57,0.0
1274.0,1275.0,4.22,30.22,0.0
1306.0,1307.0,14.0,113.52,0.0
1308.0,1309.0,11.19,90.46,0.0
1326.0,1327.0,10.91,91.0,0.0
1328.0,1329.0,19.5,242.28,0.0
1330.0,1331.0,0.54,3.61,0.0
1338.0,1339.0,16.19,204.51,0.0
1340.0,1341.0,29.79,243.93,0.0
1346.0,1347.0,24.49,282.93,0.0
1350.0,1351.0,75.35,527.6,0.0
1360.0,1361.0,14.59,109.25,0.0
1368.0,1369.0,5.88,42.8,0.0
1370.0,1371.0,11.81,76.01,0.0
1372.0,1373.0,49.93,355.57,0.0
1380.0,1381.0,0.05,0.2,0.0
1384.0,1385.0,6.18,43.11,0.0
1386.0,1387.0,5.21,37.31,0.0
1388.0,1389.0,3.17,22.36,0.0
1390.0,1391.0,41.44,327.06,0.0
1392.0,1393.0,12.4,93.77,0.0
1394.0,1395.0,1.58,12.07,0.0
1398.0,1399.0,10.35,73.65,0.0
1402.0,1403.0,11.56,127.32,0.0
1428.0,1429.0,17.72,129.03,0.0
1454.0,1455.0,6.1,46.58,0.0
1456.0,1457.0,7.26,4.51,0.0
1460.0,1461.0,0.74,5.2,0.0
1462.0,1463.0,0.53,4.67,0.0
1464.0,1465.0,8.19,97.35,0.0
1466.0,1467.0,7.9,100.79,0.0
1468.0,1469.0,10.81,128.54,0.0
1498.0,1499.0,1.14,4.08,0.0
1504.0,1505.0,21.0,168.8,0.0
1518.0,1519.0,29.35,203.58,0.0
1520.0,1521.0,13.62,94.51,0.0
1546.0,1547.0,20.7,132.37,0.0
1548.0,1549.0,45.88,310.75,0.0
1550.0,1551.0,18.04,139.05,0.0
1552.0,1553.0,26.84,206.43,0.0
1560.0,1561.0,27.11,185.25,0.0
1564.0,1565.0,33.71,259.53,0.0
1566.0,1567.0,27.91,214.11,0.0
1568.0,1569.0,26.87,233.29,0.0
1570.0,1571.0,9.89,75.5,0.0
1578.0,1579.0,25.83,233.96,0.0
1580.0,1581.0,33.08,232.09,0.0
1582.0,1583.0,30.97,238.42,0.0
1584.0,1585.0,3.29,24.05,0.0
1586.0,1587.0,31.25,247.01,0.0
1588.0,1589.0,0.47,2.21,0.0
1590.0,1591.0,15.75,151.37,0.0
1592.0,1593.0,0.69,4.22,0.0
1594.0,1595.0,12.58,99.58,0.0
1596.0,1597.0,31.47,226.68,0.0
1598.0,1599.0,23.39,201.98,0.0
1600.0,1601.0,9.94,126.78,0.0
1602.0,1603.0,5.67,59.28,0.0
1604.0,1605.0,6.57,45.31,0.0
1606.0,1607.0,25.37,162.22,0.0
1608.0,1609.0,14.59,104.26,0.0
1610.0,1611.0,14.79,112.02,0.0
1616.0,1617.0,34.0,200.68,0.0
1626.0,1627.0,32.28,227.54,0.0
1628.0,1629.0,15.04,118.51,0.0
1630.0,1631.0,17.76,128.03,0.0
1632.0,1633.0,11.54,83.04,0.0
1634.0,1635.0,14.79,107.0,0.0
1652.0,1653.0,27.23,188.17,0.0
1654.0,1655.0,33.35,254.45,0.0
1658.0,1659.0,28.81,223.9,0.0
1690.0,1691.0,20.69,146.86,0.0
1694.0,1695.0,13.53,149.85,0.0
1706.0,1707.0,7.19,29.46,0.0
1708.0,1709.0,32.12,239.77,0.0
1710.0,1711.0,16.16,108.07,0.0
1712.0,1713.0,4.5,35.19,0.0
1716.0,1717.0,3.69,26.09,0.0
1720.0,1721.0,13.57,120.71,0.0
1722.0,1723.0,12.97,99.64,0.0
1730.0,1731.0,66.52,863.43,0.0
1732.0,1733.0,2.8,32.39,0.0
1734.0,1735.0,18.67,90.83,0.0
1740.0,1741.0,7.99,101.75,0.0
1742.0,1743.0,8.46,108.63,0.0
1744.0,1745.0,15.9,206.35,0.0
1746.0,1747.0,9.33,117.7,0.0
1758.0,1759.0,42.55,318.02,0.0
1760.0,1761.0,19.94,168.35,0.0
1762.0,1763.0,28.31,222.74,0.0
1764.0,1765.0,20.47,149.56,0.0
1766.0,1767.0,9.57,55.08,0.0
1768.0,1769.0,1.43,9.53,0.0
1770.0,1771.0,20.83,148.39,0.0
1772.0,1773.0,11.71,73.98,0.0
1774.0,1775.0,5.52,36.86,0.0
1776.0,1777.0,11.19,85.83,0.0
1778.0,1779.0,7.91,60.28,0.0
1780.0,1781.0,9.29,71.94,0.0
1782.0,1783.0,9.96,71.27,0.0
1784.0,1785.0,10.29,73.48,0.0
1786.0,1787.0,47.74,389.2,0.0
1788.0,1789.0,2.56,17.54,0.0
1790.0,1791.0,2.52,13.4,0.0
1794.0,1795.0,12.5,94.41,0.0
1796.0,1797.0,11.67,93.09,0.0
1798.0,1799.0,13.19,111.16,0.0
1802.0,1803.0,34.25,270.99,0.0
1804.0,1805.0,6.89,46.81,0.0
1806.0,1807.0,28.25,209.64,0.0
1808.0,1809.0,10.09,76.24,0.0
1810.0,1811.0,26.7,202.45,0.0
1812.0,1813.0,10.57,77.72,0.0
1818.0,1819.0,26.82,204.98,0.0
1822.0,1823.0,16.56,114.08,0.0
1824.0,1825.0,13.44,100.19,0.0
1826.0,1827.0,13.3,100.85,0.0
1828.0,1829.0,11.54,73.23,0.0
1832.0,1833.0,10.63,34.34,0.0
1834.0,1835.0,14.13,154.92,0.0
1836.0,1837.0,9.87,86.19,0.0
1838.0,1839.0,8.12,66.25,0.0
1840.0,1841.0,14.86,121.04,0.0
1846.0,1847.0,46.96,538.86,0.0
1848.0,1849.0,94.3,809.29,0.0
1850.0,1851.0,6.74,81.14,0.0
1852.0,1853.0,21.3,170.98,0.0
1854.0,1855.0,7.42,86.28,0.0
1856.0,1857.0,24.1,275.44,0.0
1858.0,1859.0,18.58,249.78,0.0
1860.0,1861.0,60.75,789.17,0.0
1862.0,1863.0,16.87,211.46,0.0
1864.0,1865.0,20.67,251.72,0.0
1866.0,1867.0,21.44,271.48,0.0
1868.0,1869.0,2.18,21.53,0.0
1870.0,1871.0,3.81,29.65,0.0
1876.0,1877.0,12.04,91.34,0.0
1878.0,1879.0,23.3,180.34,0.0
1890.0,1891.0,15.49,116.36,0.0
1904.0,1905.0,31.39,261.11,0.0
1912.0,1913.0,16.16,112.15,0.0
1918.0,1919.0,9.15,120.07,0.0
1920.0,1921.0,13.96,163.89,0.0
1928.0,1929.0,0.58,7.42,0.0
1930.0,1931.0,1.73,23.73,0.0
1932.0,1933.0,12.87,163.73,0.0
1934.0,1935.0,3.23,40.97,0.0
1936.0,1937.0,3.15,40.11,0.0
1938.0,1939.0,6.83,86.94,0.0
1940.0,1941.0,9.17,117.24,0.0
1942.0,1943.0,15.74,141.62,0.0
1944.0,1945.0,20.22,263.45,0.0
1948.0,1949.0,2.93,40.79,0.0
1954.0,1955.0,17.35,156.15,0.0
1956.0,1957.0,15.72,109.14,0.0
1958.0,1959.0,8.56,64.66,0.0
1960.0,1961.0,11.78,86.78,0.0
1962.0,1963.0,11.7,84.47,0.0
1964.0,1965.0,14.28,96.3,0.0
1970.0,1971.0,8.32,60.2,0.0
1972.0,1973.0,377.18,901.13,0.0
1976.0,1977.0,33.42,258.27,0.0
1978.0,1979.0,11.56,89.49,0.0
1994.0,1995.0,9.69,109.09,0.0
1996.0,1997.0,5.17,72.02,0.0
1998.0,1999.0,12.18,171.29,0.0
2004.0,2005.0,6.19,84.12,0.0
2006.0,2007.0,7.94,101.44,0.0
2008.0,2009.0,11.56,141.72,0.0
2010.0,2011.0,16.44,226.58,0.0
2012.0,2013.0,15.68,200.71,0.0
2014.0,2015.0,14.61,121.13,0.0
2016.0,2017.0,12.09,149.44,0.0
2018.0,2019.0,16.01,116.07,0.0
2020.0,2021.0,13.05,101.3,0.0
2022.0,2023.0,20.76,160.43,0.0
2024.0,2025.0,9.74,90.83,0.0
2026.0,2027.0,3.46,44.49,0.0
2028.0,2029.0,9.33,72.27,0.0
2030.0,2031.0,14.07,89.27,0.0
2032.0,2033.0,11.53,87.92,0.0
2040.0,2041.0,7.67,62.38,0.0
2042.0,2043.0,22.37,158.81,0.0
2044.0,2045.0,19.68,152.53,0.0
2048.0,2049.0,6.43,61.21,0.0
2050.0,2051.0,16.93,157.26,0.0
2054.0,2055.0,8.6,95.82,0.0
2056.0,2057.0,9.61,113.54,0.0
2058.0,2059.0,1.19,11.78,0.0
2062.0,2063.0,4.43,31.54,0.0
2070.0,2071.0,23.45,168.09,0.0
2072.0,2073.0,1.08,8.22,0.0
2074.0,2075.0,15.65,118.9,0.0
2076.0,2077.0,8.79,66.86,0.0
2084.0,2085.0,13.68,106.46,0.0
2086.0,2087.0,6.21,81.49,0.0
2088.0,2089.0,6.21,76.43,0.0
2090.0,2091.0,8.86,71.55,0.0
2096.0,2097.0,16.74,160.48,0.0
2098.0,2099.0,9.35,97.04,0.0
2100.0,2101.0,12.8,172.01,0.0
2110.0,2111.0,7.62,89.04,0.0
2112.0,2113.0,14.17,110.42,0.0
2116.0,2117.0,2.43,32.66,0.0
2118.0,2119.0,6.44,85.99,0.0
2120.0,2121.0,7.03,85.61,0.0
2122.0,2123.0,16.9,223.9,0.0
2124.0,2125.0,21.47,272.03,0.0
2126.0,2127.0,13.02,95.96,0.0
2128.0,2129.0,19.13,148.85,0.0
2130.0,2131.0,23.81,169.48,0.0
2136.0,2137.0,19.89,154.29,0.0
2138.0,2139.0,42.55,538.89,0.0
2140.0,2141.0,14.6,6.34,0.0
2142.0,2143.0,32.16,254.2,0.0
2144.0,2145.0,9.07,76.52,0.0
2146.0,2147.0,11.05,97.63,0.0
2148.0,2149.0,12.32,75.21,0.0
2152.0,2153.0,27.55,240.3,0.0
2154.0,2155.0,9.43,71.54,0.0
2156.0,2157.0,64.95,459.8,0.0
2158.0,2159.0,15.74,115.45,0.0
2160.0,2161.0,12.74,105.38,0.0
2162.0,2163.0,22.83,157.47,0.0
2166.0,2167.0,23.01,144.7,0.0
2170.0,2171.0,9.7,80.62,0.0
2172.0,2173.0,10.58,87.29,0.0
2174.0,2175.0,4.35,33.67,0.0
2176.0,2177.0,62.91,515.89,0.0
2178.0,2179.0,18.83,225.31,0.0
2184.0,2185.0,10.22,82.97,0.0
2186.0,2187.0,1.75,23.48,0.0
2188.0,2189.0,5.51,72.67,0.0
2192.0,2193.0,13.57,98.92,0.0
2196.0,2197.0,56.06,426.67,0.0
2198.0,2199.0,31.92,239.3,0.0
2200.0,2201.0,3.94,31.43,0.0
2202.0,2203.0,33.48,275.54,0.0
2204.0,2205.0,23.79,193.8,0.0
2206.0,2207.0,6.8,56.68,0.0
2208.0,2209.0,28.29,237.61,0.0
2210.0,2211.0,30.53,251.24,0.0
2218.0,2219.0,14.7,113.96,0.0
2220.0,2221.0,5.09,38.05,0.0
2222.0,2223.0,14.49,217.63,0.0
2224.0,2225.0,8.4,94.98,0.0
2226.0,2227.0,3.84,46.46,0.0
2228.0,2229.0,4.07,30.38,0.0
2230.0,2231.0,15.2,201.25,0.0
2234.0,2235.0,13.03,103.41,0.0
2236.0,2237.0,10.23,78.56,0.0
2238.0,2239.0,52.15,413.54,0.0
2244.0,2245.0,22.56,177.98,0.0
2246.0,2247.0,26.63,210.91,0.0
2248.0,2249.0,23.68,186.96,0.0
2252.0,2253.0,4.62,34.11,0.0
2254.0,2255.0,13.2,99.66,0.0
2256.0,2257.0,45.18,328.08,0.0
2262.0,2263.0,13.75,90.1,0.0
2264.0,2265.0,10.29,80.61,0.0
2268.0,2269.0,9.14,51.38,0.0
2270.0,2271.0,25.32,170.41,0.0
2272.0,2273.0,8.78,115.13,0.0
2274.0,2275.0,35.28,449.18,0.0
2276.0,2277.0,5.3,67.8,0.0
2278.0,2279.0,6.11,77.91,0.0
2280.0,2281.0,8.42,107.6,0.0
2282.0,2283.0,37.19,475.03,0.0
2284.0,2285.0,34.08,249.9,0.0
2286.0,2287.0,23.32,172.27,0.0
2294.0,2295.0,27.01,210.67,0.0
2296.0,2297.0,10.66,72.64,0.0
2298.0,2299.0,7.66,95.37,0.0
2302.0,2303.0,8.22,64.4,0.0
2304.0,2305.0,7.4,54.85,0.0
2306.0,2307.0,14.04,270.06,0.0
2308.0,2309.0,9.91,181.52,0.0
2310.0,2311.0,9.93,175.46,0.0
2312.0,2313.0,6.57,99.82,0.0
