from_node,to_node,edge_tt,distance,edge_var
38208.0,38209.0,9.59,117.72,0.0
38210.0,38211.0,12.91,146.97,0.0
38212.0,38213.0,57.76,804.36,0.0
38238.0,38239.0,7.11,58.38,0.0
38240.0,38241.0,7.57,60.75,0.0
38266.0,38267.0,5.13,39.31,0.0
38278.0,38279.0,28.34,150.23,0.0
38338.0,38339.0,35.71,284.72,0.0
38340.0,38341.0,28.12,198.31,0.0
38362.0,38363.0,20.88,147.5,0.0
38364.0,38365.0,29.2,240.28,0.0
38366.0,38367.0,41.49,287.65,0.0
38376.0,38377.0,21.98,77.66,0.0
38378.0,38379.0,12.46,92.22,0.0
38380.0,38381.0,10.2,74.11,0.0
38382.0,38383.0,11.59,84.68,0.0
38384.0,38385.0,12.21,91.77,0.0
38388.0,38389.0,0.51,4.07,0.0
38412.0,38413.0,21.85,150.54,0.0
38432.0,38433.0,17.6,130.48,0.0
38440.0,38441.0,14.05,125.75,0.0
38478.0,38479.0,3.03,34.03,0.0
38480.0,38481.0,9.55,103.24,0.0
38482.0,38483.0,5.27,39.78,0.0
38484.0,38485.0,5.29,44.59,0.0
38486.0,38487.0,15.1,126.7,0.0
38488.0,38489.0,34.27,213.88,0.0
38490.0,38491.0,3.41,26.75,0.0
38492.0,38493.0,3.22,27.08,0.0
38494.0,38495.0,5.08,39.87,0.0
38496.0,38497.0,12.98,105.47,0.0
38516.0,38517.0,1.95,14.3,0.0
38540.0,38541.0,13.04,132.02,0.0
38542.0,38543.0,5.05,73.2,0.0
38544.0,38545.0,15.81,132.19,0.0
38546.0,38547.0,16.23,126.41,0.0
38556.0,38557.0,13.98,112.81,0.0
38558.0,38559.0,14.84,115.61,0.0
38560.0,38561.0,19.01,119.58,0.0
38570.0,38571.0,2.22,30.99,0.0
38574.0,38575.0,54.54,356.8,0.0
38580.0,38581.0,12.12,153.75,0.0
38582.0,38583.0,1.45,18.51,0.0
38584.0,38585.0,32.34,466.75,0.0
38622.0,38623.0,14.18,105.96,0.0
38624.0,38625.0,8.22,68.56,0.0
38626.0,38627.0,8.72,72.1,0.0
38642.0,38643.0,1.48,21.55,0.0
38644.0,38645.0,45.57,430.83,0.0
38646.0,38647.0,2.57,36.99,0.0
38648.0,38649.0,4.36,62.21,0.0
38656.0,38657.0,8.67,121.28,0.0
38658.0,38659.0,8.69,121.19,0.0
38660.0,38661.0,14.77,205.78,0.0
38662.0,38663.0,8.04,112.44,0.0
38670.0,38671.0,9.22,128.39,0.0
38682.0,38683.0,53.13,462.49,0.0
38692.0,38693.0,12.69,103.41,0.0
38698.0,38699.0,15.15,204.26,0.0
38704.0,38705.0,7.95,61.38,0.0
38706.0,38707.0,2.75,17.27,0.0
38710.0,38711.0,24.53,282.26,0.0
38712.0,38713.0,9.58,54.93,0.0
38714.0,38715.0,11.54,157.88,0.0
38716.0,38717.0,6.96,94.04,0.0
38718.0,38719.0,6.62,90.32,0.0
38720.0,38721.0,15.09,205.99,0.0
38722.0,38723.0,10.93,148.99,0.0
38724.0,38725.0,5.43,70.46,0.0
38752.0,38753.0,7.15,59.19,0.0
38806.0,38807.0,89.55,449.91,0.0
38810.0,38811.0,39.33,357.51,0.0
38812.0,38813.0,19.3,176.14,0.0
38828.0,38829.0,31.51,240.97,0.0
38830.0,38831.0,38.12,322.1,0.0
38832.0,38833.0,13.14,172.02,0.0
38844.0,38845.0,12.2,108.0,0.0
38848.0,38849.0,3.33,40.56,0.0
38850.0,38851.0,41.01,302.31,0.0
38858.0,38859.0,20.38,143.31,0.0
38860.0,38861.0,6.61,73.32,0.0
38876.0,38877.0,12.42,93.81,0.0
38878.0,38879.0,22.81,178.5,0.0
38880.0,38881.0,3.05,20.45,0.0
38882.0,38883.0,4.81,37.38,0.0
38884.0,38885.0,12.11,94.48,0.0
38886.0,38887.0,17.1,132.9,0.0
38894.0,38895.0,11.88,86.74,0.0
38902.0,38903.0,12.7,156.73,0.0
38904.0,38905.0,8.47,100.05,0.0
38906.0,38907.0,10.81,138.8,0.0
38908.0,38909.0,6.73,80.77,0.0
38912.0,38913.0,43.86,331.59,0.0
38914.0,38915.0,17.1,114.48,0.0
38926.0,38927.0,19.53,124.08,0.0
38928.0,38929.0,12.98,175.6,0.0
38930.0,38931.0,5.82,82.62,0.0
38932.0,38933.0,5.25,73.19,0.0
38986.0,38987.0,16.53,133.94,0.0
39000.0,39001.0,18.56,146.52,0.0
39004.0,39005.0,7.59,34.75,0.0
39022.0,39023.0,16.78,124.65,0.0
39024.0,39025.0,8.52,100.14,0.0
39026.0,39027.0,1.45,4.4,0.0
39028.0,39029.0,2.19,5.37,0.0
39030.0,39031.0,21.37,256.87,0.0
39054.0,39055.0,8.9,73.27,0.0
39056.0,39057.0,18.95,163.68,0.0
39058.0,39059.0,15.86,137.25,0.0
39082.0,39083.0,14.8,112.56,0.0
39130.0,39131.0,11.23,172.09,0.0
39132.0,39133.0,9.29,84.61,0.0
39154.0,39155.0,19.4,119.05,0.0
39164.0,39165.0,12.66,144.24,0.0
39166.0,39167.0,8.38,96.61,0.0
39168.0,39169.0,16.81,196.6,0.0
39170.0,39171.0,15.27,165.93,0.0
39172.0,39173.0,13.78,160.72,0.0
39188.0,39189.0,6.34,65.28,0.0
39190.0,39191.0,40.93,474.36,0.0
39192.0,39193.0,21.26,287.74,0.0
39194.0,39195.0,4.47,48.58,0.0
39200.0,39201.0,24.65,189.41,0.0
39202.0,39203.0,26.8,210.47,0.0
39212.0,39213.0,19.3,172.52,0.0
39216.0,39217.0,15.97,100.75,0.0
39224.0,39225.0,16.82,113.28,0.0
39230.0,39231.0,53.84,703.82,0.0
39234.0,39235.0,15.87,114.41,0.0
39252.0,39253.0,15.94,122.77,0.0
39260.0,39261.0,5.32,61.64,0.0
39262.0,39263.0,26.15,181.42,0.0
39268.0,39269.0,55.21,343.49,0.0
39272.0,39273.0,59.3,461.13,0.0
39274.0,39275.0,63.78,478.24,0.0
39276.0,39277.0,9.19,153.78,0.0
39278.0,39279.0,25.6,189.64,0.0
39280.0,39281.0,12.23,111.73,0.0
39282.0,39283.0,18.92,169.9,0.0
39284.0,39285.0,14.68,127.95,0.0
39286.0,39287.0,12.07,101.5,0.0
39288.0,39289.0,15.57,111.17,0.0
39290.0,39291.0,18.49,131.56,0.0
39292.0,39293.0,29.17,246.79,0.0
39294.0,39295.0,8.38,19.03,0.0
39300.0,39301.0,23.94,190.13,0.0
39304.0,39305.0,25.27,203.49,0.0
39314.0,39315.0,7.97,61.43,0.0
39316.0,39317.0,5.92,71.21,0.0
39324.0,39325.0,3.69,48.16,0.0
39340.0,39341.0,23.42,151.5,0.0
39354.0,39355.0,18.73,231.37,0.0
39356.0,39357.0,10.51,116.54,0.0
39360.0,39361.0,18.11,105.51,0.0
39362.0,39363.0,99.18,1322.76,0.0
39370.0,39371.0,24.14,184.05,0.0
39372.0,39373.0,37.84,288.68,0.0
39374.0,39375.0,33.8,248.61,0.0
39376.0,39377.0,7.22,51.55,0.0
39378.0,39379.0,18.91,135.09,0.0
39380.0,39381.0,0.24,1.29,0.0
39382.0,39383.0,42.9,309.69,0.0
39390.0,39391.0,26.67,220.68,0.0
39392.0,39393.0,19.8,132.97,0.0
39394.0,39395.0,44.89,295.0,0.0
39396.0,39397.0,4.88,57.41,0.0
39398.0,39399.0,8.39,104.21,0.0
39400.0,39401.0,10.1,120.96,0.0
39402.0,39403.0,14.14,103.39,0.0
39404.0,39405.0,25.78,184.7,0.0
39406.0,39407.0,19.62,181.44,0.0
39436.0,39437.0,5.62,71.61,0.0
39444.0,39445.0,3.02,42.9,0.0
39446.0,39447.0,2.4,32.93,0.0
39448.0,39449.0,15.9,140.16,0.0
39450.0,39451.0,17.89,171.98,0.0
39452.0,39453.0,13.54,83.03,0.0
39454.0,39455.0,15.14,110.69,0.0
39460.0,39461.0,31.78,279.03,0.0
39464.0,39465.0,14.57,93.86,0.0
39478.0,39479.0,7.65,54.09,0.0
39480.0,39481.0,11.16,37.78,0.0
39482.0,39483.0,22.78,137.72,0.0
39506.0,39507.0,97.06,710.15,0.0
39520.0,39521.0,5.9,48.1,0.0
39522.0,39523.0,5.21,64.47,0.0
39524.0,39525.0,11.47,141.85,0.0
39526.0,39527.0,9.19,113.57,0.0
39528.0,39529.0,2.15,26.6,0.0
39530.0,39531.0,11.53,142.67,0.0
39532.0,39533.0,13.38,165.0,0.0
39534.0,39535.0,3.38,41.65,0.0
39540.0,39541.0,43.41,501.8,0.0
39612.0,39613.0,16.54,211.25,0.0
39614.0,39615.0,3.39,34.81,0.0
39616.0,39617.0,9.88,124.71,0.0
39618.0,39619.0,5.66,59.5,0.0
39620.0,39621.0,11.98,114.1,0.0
39628.0,39629.0,9.27,15.0,0.0
39630.0,39631.0,11.23,136.53,0.0
39638.0,39639.0,35.31,258.18,0.0
39640.0,39641.0,15.39,118.3,0.0
39642.0,39643.0,5.62,54.61,0.0
39644.0,39645.0,10.93,168.62,0.0
39646.0,39647.0,25.04,292.21,0.0
39648.0,39649.0,10.9,100.36,0.0
39650.0,39651.0,9.66,159.43,0.0
39664.0,39665.0,22.8,183.12,0.0
39666.0,39667.0,20.78,157.09,0.0
39668.0,39669.0,19.03,147.26,0.0
39670.0,39671.0,0.91,5.32,0.0
39672.0,39673.0,34.83,231.29,0.0
39682.0,39683.0,32.05,252.08,0.0
39686.0,39687.0,47.08,359.84,0.0
39694.0,39695.0,34.32,271.97,0.0
39706.0,39707.0,21.74,177.11,0.0
39712.0,39713.0,24.55,142.51,0.0
39714.0,39715.0,8.05,53.89,0.0
39716.0,39717.0,7.73,49.79,0.0
39732.0,39733.0,4.52,38.76,0.0
39734.0,39735.0,22.41,216.48,0.0
39736.0,39737.0,7.59,91.52,0.0
39738.0,39739.0,11.62,142.87,0.0
39740.0,39741.0,9.68,105.71,0.0
39742.0,39743.0,15.15,181.03,0.0
39744.0,39745.0,6.89,71.67,0.0
39762.0,39763.0,43.43,338.75,0.0
39770.0,39771.0,6.77,98.46,0.0
39772.0,39773.0,20.02,164.07,0.0
39774.0,39775.0,17.62,143.18,0.0
39776.0,39777.0,1.81,11.78,0.0
39788.0,39789.0,10.56,71.1,0.0
39790.0,39791.0,12.82,87.23,0.0
39846.0,39847.0,3.17,40.08,0.0
39964.0,39965.0,48.03,326.26,0.0
39966.0,39967.0,6.02,43.97,0.0
39990.0,39991.0,14.71,111.35,0.0
40032.0,40033.0,14.53,106.88,0.0
40038.0,40039.0,18.29,148.88,0.0
40040.0,40041.0,33.94,269.0,0.0
40042.0,40043.0,7.19,54.59,0.0
40046.0,40047.0,12.73,93.03,0.0
40052.0,40053.0,28.61,330.64,0.0
40060.0,40061.0,11.23,47.17,0.0
40070.0,40071.0,7.84,49.11,0.0
40090.0,40091.0,1.76,19.02,0.0
40096.0,40097.0,23.7,180.29,0.0
40128.0,40129.0,8.14,99.47,0.0
40130.0,40131.0,17.28,222.72,0.0
40136.0,40137.0,13.0,126.34,0.0
40142.0,40143.0,37.53,552.76,0.0
40146.0,40147.0,22.85,310.29,0.0
40150.0,40151.0,15.33,189.52,0.0
40160.0,40161.0,15.91,101.87,0.0
40172.0,40173.0,28.36,68.82,0.0
40174.0,40175.0,18.62,77.66,0.0
40178.0,40179.0,1.53,11.81,0.0
40180.0,40181.0,22.69,217.87,0.0
40210.0,40211.0,0.02,0.15,0.0
40234.0,40235.0,31.9,241.63,0.0
40236.0,40237.0,29.49,222.52,0.0
40242.0,40243.0,13.92,102.54,0.0
40246.0,40247.0,28.4,253.69,0.0
40254.0,40255.0,22.41,130.29,0.0
40262.0,40263.0,18.94,135.35,0.0
40264.0,40265.0,25.53,207.09,0.0
40268.0,40269.0,17.95,175.53,0.0
40276.0,40277.0,36.03,228.46,0.0
40282.0,40283.0,10.62,89.06,0.0
40340.0,40341.0,30.71,247.28,0.0
40344.0,40345.0,11.27,81.7,0.0
40356.0,40357.0,0.97,8.28,0.0
40358.0,40359.0,4.49,36.51,0.0
40388.0,40389.0,35.69,289.67,0.0
40412.0,40413.0,14.24,102.72,0.0
40414.0,40415.0,22.49,98.11,0.0
40426.0,40427.0,24.66,215.22,0.0
40438.0,40439.0,39.13,326.08,0.0
40440.0,40441.0,12.1,100.24,0.0
40442.0,40443.0,22.02,127.24,0.0
40444.0,40445.0,17.84,153.14,0.0
40446.0,40447.0,21.19,56.91,0.0
40448.0,40449.0,9.03,123.26,0.0
40450.0,40451.0,5.6,113.83,0.0
40452.0,40453.0,17.02,238.35,0.0
40454.0,40455.0,4.95,90.56,0.0
40456.0,40457.0,6.67,32.07,0.0
40458.0,40459.0,14.39,174.45,0.0
40464.0,40465.0,13.0,98.48,0.0
40468.0,40469.0,45.18,264.73,0.0
40470.0,40471.0,0.46,3.65,0.0
40476.0,40477.0,2.95,39.35,0.0
40478.0,40479.0,3.25,38.4,0.0
40480.0,40481.0,7.54,51.36,0.0
40488.0,40489.0,28.77,107.12,0.0
40490.0,40491.0,17.01,114.52,0.0
40492.0,40493.0,23.63,175.35,0.0
40508.0,40509.0,12.39,107.83,0.0
40522.0,40523.0,2.78,20.32,0.0
40552.0,40553.0,17.96,125.07,0.0
40554.0,40555.0,18.56,130.41,0.0
40556.0,40557.0,33.94,235.65,0.0
40600.0,40601.0,20.99,114.93,0.0
40604.0,40605.0,19.12,119.11,0.0
40640.0,40641.0,16.88,203.25,0.0
40642.0,40643.0,4.58,33.65,0.0
40644.0,40645.0,2.04,15.0,0.0
40646.0,40647.0,22.19,159.97,0.0
40652.0,40653.0,11.65,88.68,0.0
40654.0,40655.0,13.15,97.82,0.0
40656.0,40657.0,16.68,126.35,0.0
40658.0,40659.0,48.04,350.64,0.0
40660.0,40661.0,11.59,80.01,0.0
40662.0,40663.0,23.54,175.09,0.0
40664.0,40665.0,16.87,125.26,0.0
40666.0,40667.0,13.1,97.82,0.0
40672.0,40673.0,66.88,502.36,0.0
40676.0,40677.0,24.46,191.23,0.0
40680.0,40681.0,11.91,92.66,0.0
40682.0,40683.0,33.41,244.91,0.0
40688.0,40689.0,13.63,104.86,0.0
40708.0,40709.0,17.25,189.49,0.0
40710.0,40711.0,9.74,132.21,0.0
40716.0,40717.0,22.27,162.75,0.0
40722.0,40723.0,22.4,145.1,0.0
40738.0,40739.0,2.61,23.6,0.0
40740.0,40741.0,27.76,258.71,0.0
40742.0,40743.0,8.28,66.68,0.0
40744.0,40745.0,11.2,87.34,0.0
40760.0,40761.0,15.75,123.22,0.0
40780.0,40781.0,38.36,350.93,0.0
40796.0,40797.0,30.6,212.95,0.0
40798.0,40799.0,69.54,470.56,0.0
40806.0,40807.0,24.5,216.19,0.0
40808.0,40809.0,3.65,54.35,0.0
40810.0,40811.0,13.78,204.13,0.0
40814.0,40815.0,7.9,112.09,0.0
40816.0,40817.0,38.96,432.24,0.0
40822.0,40823.0,5.19,58.32,0.0
40828.0,40829.0,6.05,67.63,0.0
40830.0,40831.0,21.5,284.03,0.0
40832.0,40833.0,8.81,104.85,0.0
40840.0,40841.0,21.0,141.46,0.0
40862.0,40863.0,12.09,150.25,0.0
40866.0,40867.0,7.75,60.76,0.0
40868.0,40869.0,10.1,50.52,0.0
40898.0,40899.0,22.41,281.53,0.0
40910.0,40911.0,10.83,20.46,0.0
40912.0,40913.0,12.95,31.96,0.0
40920.0,40921.0,7.83,99.53,0.0
40922.0,40923.0,11.31,150.72,0.0
40926.0,40927.0,20.95,266.99,0.0
40928.0,40929.0,13.57,179.98,0.0
40930.0,40931.0,6.99,80.11,0.0
40934.0,40935.0,40.42,284.93,0.0
40938.0,40939.0,15.94,129.8,0.0
40974.0,40975.0,6.47,76.6,0.0
40992.0,40993.0,17.19,211.51,0.0
41026.0,41027.0,9.98,35.56,0.0
41028.0,41029.0,11.07,117.7,0.0
41030.0,41031.0,20.68,187.31,0.0
41034.0,41035.0,25.95,166.73,0.0
41052.0,41053.0,10.33,131.47,0.0
41056.0,41057.0,34.95,377.03,0.0
41100.0,41101.0,5.62,60.9,0.0
41102.0,41103.0,7.6,96.87,0.0
41104.0,41105.0,14.72,187.29,0.0
41112.0,41113.0,13.14,94.18,0.0
41114.0,41115.0,32.35,246.92,0.0
41128.0,41129.0,12.9,116.5,0.0
41130.0,41131.0,22.16,183.65,0.0
41134.0,41135.0,17.56,158.5,0.0
41136.0,41137.0,14.07,122.69,0.0
41156.0,41157.0,30.27,234.66,0.0
41172.0,41173.0,7.64,110.26,0.0
41174.0,41175.0,23.07,160.25,0.0
41212.0,41213.0,57.95,338.99,0.0
41214.0,41215.0,22.92,183.59,0.0
41216.0,41217.0,24.6,175.46,0.0
41220.0,41221.0,9.9,126.88,0.0
41244.0,41245.0,2.54,19.36,0.0
41306.0,41307.0,12.78,107.86,0.0
41326.0,41327.0,24.82,184.03,0.0
41328.0,41329.0,14.85,107.63,0.0
41330.0,41331.0,16.8,229.18,0.0
41332.0,41333.0,37.36,300.48,0.0
41348.0,41349.0,10.26,76.52,0.0
41350.0,41351.0,9.32,67.83,0.0
41352.0,41353.0,2.59,19.82,0.0
41354.0,41355.0,4.68,36.08,0.0
41364.0,41365.0,14.94,109.49,0.0
41376.0,41377.0,11.73,99.23,0.0
41378.0,41379.0,14.51,181.59,0.0
41380.0,41381.0,25.45,319.03,0.0
41382.0,41383.0,21.95,227.22,0.0
41384.0,41385.0,2.92,34.1,0.0
41386.0,41387.0,11.19,132.19,0.0
41388.0,41389.0,30.15,321.23,0.0
41414.0,41415.0,23.05,198.22,0.0
41416.0,41417.0,27.81,204.46,0.0
41418.0,41419.0,17.64,142.59,0.0
41420.0,41421.0,23.76,173.18,0.0
41422.0,41423.0,2.17,23.57,0.0
41430.0,41431.0,9.08,106.95,0.0
41442.0,41443.0,16.94,133.58,0.0
41444.0,41445.0,23.66,187.49,0.0
41452.0,41453.0,12.64,84.55,0.0
41462.0,41463.0,12.28,92.05,0.0
41464.0,41465.0,25.58,185.65,0.0
41466.0,41467.0,3.03,21.14,0.0
41468.0,41469.0,9.26,66.14,0.0
41474.0,41475.0,19.25,148.51,0.0
41478.0,41479.0,24.49,206.74,0.0
41482.0,41483.0,9.26,80.23,0.0
41484.0,41485.0,33.64,276.52,0.0
41520.0,41521.0,16.81,192.25,0.0
41524.0,41525.0,1.17,15.96,0.0
41526.0,41527.0,54.22,315.09,0.0
41536.0,41537.0,31.13,196.08,0.0
41542.0,41543.0,24.78,208.35,0.0
41544.0,41545.0,5.57,33.26,0.0
41546.0,41547.0,27.79,167.25,0.0
41554.0,41555.0,8.56,77.24,0.0
41568.0,41569.0,7.95,115.77,0.0
41570.0,41571.0,2.42,32.71,0.0
41572.0,41573.0,4.66,56.9,0.0
41582.0,41583.0,1.82,21.16,0.0
41594.0,41595.0,8.35,103.23,0.0
41596.0,41597.0,15.85,145.59,0.0
41604.0,41605.0,25.59,176.73,0.0
41606.0,41607.0,19.29,100.66,0.0
41608.0,41609.0,13.27,90.83,0.0
41616.0,41617.0,7.36,46.07,0.0
41618.0,41619.0,14.77,144.9,0.0
41620.0,41621.0,10.01,98.38,0.0
41628.0,41629.0,6.8,35.61,0.0
41636.0,41637.0,6.23,49.34,0.0
41638.0,41639.0,31.07,371.14,0.0
41646.0,41647.0,7.87,69.3,0.0
41746.0,41747.0,46.71,390.59,0.0
41748.0,41749.0,13.17,108.99,0.0
41758.0,41759.0,1.95,12.93,0.0
41770.0,41771.0,17.54,157.28,0.0
41772.0,41773.0,21.49,192.28,0.0
41792.0,41793.0,17.61,51.4,0.0
41802.0,41803.0,20.01,152.2,0.0
41834.0,41835.0,18.55,174.96,0.0
41844.0,41845.0,27.0,202.8,0.0
41862.0,41863.0,63.8,471.75,0.0
41890.0,41891.0,28.28,239.78,0.0
41948.0,41949.0,28.97,233.12,0.0
41950.0,41951.0,14.04,109.09,0.0
41960.0,41961.0,8.34,84.5,0.0
41990.0,41991.0,14.81,97.52,0.0
41992.0,41993.0,20.94,119.96,0.0
42016.0,42017.0,9.12,90.83,0.0
42032.0,42033.0,28.05,245.36,0.0
42034.0,42035.0,25.04,187.96,0.0
42038.0,42039.0,11.38,139.74,0.0
42040.0,42041.0,2.38,18.47,0.0
42042.0,42043.0,1.94,5.31,0.0
42044.0,42045.0,19.28,117.7,0.0
42046.0,42047.0,33.59,240.49,0.0
42054.0,42055.0,7.17,101.09,0.0
42056.0,42057.0,7.33,98.07,0.0
42060.0,42061.0,10.04,73.65,0.0
42062.0,42063.0,35.84,288.14,0.0
42066.0,42067.0,9.86,80.23,0.0
42068.0,42069.0,26.01,352.75,0.0
42074.0,42075.0,3.33,66.31,0.0
42082.0,42083.0,9.03,125.06,0.0
42092.0,42093.0,23.66,195.36,0.0
42094.0,42095.0,13.94,185.86,0.0
42096.0,42097.0,38.55,461.61,0.0
42098.0,42099.0,27.12,193.05,0.0
42104.0,42105.0,3.07,41.72,0.0
42146.0,42147.0,21.3,128.79,0.0
42180.0,42181.0,29.07,227.19,0.0
42234.0,42235.0,44.88,352.99,0.0
42244.0,42245.0,5.6,32.38,0.0
42248.0,42249.0,13.22,275.8,0.0
42250.0,42251.0,4.21,98.01,0.0
42252.0,42253.0,7.08,156.25,0.0
42254.0,42255.0,7.37,105.71,0.0
42256.0,42257.0,15.19,199.64,0.0
42258.0,42259.0,31.89,384.91,0.0
42260.0,42261.0,4.12,47.06,0.0
42262.0,42263.0,20.69,235.75,0.0
42266.0,42267.0,9.52,48.53,0.0
42268.0,42269.0,11.81,161.51,0.0
42270.0,42271.0,21.72,290.22,0.0
42272.0,42273.0,19.84,244.68,0.0
42274.0,42275.0,17.0,233.14,0.0
42276.0,42277.0,1.6,22.31,0.0
42312.0,42313.0,14.7,181.92,0.0
42336.0,42337.0,6.33,95.83,0.0
42338.0,42339.0,7.18,89.73,0.0
42340.0,42341.0,17.58,105.05,0.0
42342.0,42343.0,10.92,104.57,0.0
42344.0,42345.0,4.23,20.08,0.0
42348.0,42349.0,14.41,93.69,0.0
42350.0,42351.0,11.89,75.9,0.0
42364.0,42365.0,3.44,30.47,0.0
42376.0,42377.0,38.26,295.71,0.0
42384.0,42385.0,18.13,130.58,0.0
42386.0,42387.0,18.95,136.51,0.0
42388.0,42389.0,27.69,196.41,0.0
42390.0,42391.0,24.67,173.9,0.0
42392.0,42393.0,15.6,116.81,0.0
42394.0,42395.0,16.33,122.11,0.0
42396.0,42397.0,25.62,355.29,0.0
42414.0,42415.0,74.86,641.28,0.0
42464.0,42465.0,3.47,7.51,0.0
42466.0,42467.0,10.59,154.9,0.0
42474.0,42475.0,34.22,307.8,0.0
42542.0,42543.0,30.11,393.21,0.0
42550.0,42551.0,7.52,55.81,0.0
42554.0,42555.0,22.52,170.79,0.0
42558.0,42559.0,24.13,193.95,0.0
42568.0,42569.0,9.86,71.71,0.0
42570.0,42571.0,11.57,95.62,0.0
42572.0,42573.0,6.38,51.31,0.0
42578.0,42579.0,2.04,13.33,0.0
42586.0,42587.0,28.5,387.1,0.0
42594.0,42595.0,21.61,159.16,0.0
42622.0,42623.0,25.38,165.85,0.0
42624.0,42625.0,25.22,164.98,0.0
42648.0,42649.0,11.89,97.27,0.0
42650.0,42651.0,16.54,131.07,0.0
42654.0,42655.0,27.23,206.0,0.0
42658.0,42659.0,17.83,162.45,0.0
42662.0,42663.0,19.28,128.83,0.0
42664.0,42665.0,56.87,463.82,0.0
42666.0,42667.0,12.8,29.12,0.0
42668.0,42669.0,8.66,72.18,0.0
42670.0,42671.0,16.39,137.37,0.0
42684.0,42685.0,56.55,383.57,0.0
42744.0,42745.0,12.54,102.41,0.0
42746.0,42747.0,10.23,75.09,0.0
42748.0,42749.0,11.66,86.54,0.0
42754.0,42755.0,17.24,153.64,0.0
42756.0,42757.0,6.48,78.59,0.0
42758.0,42759.0,15.91,138.86,0.0
42760.0,42761.0,22.72,169.78,0.0
42772.0,42773.0,32.18,255.58,0.0
42788.0,42789.0,13.13,172.37,0.0
42790.0,42791.0,29.3,252.99,0.0
42794.0,42795.0,9.51,74.37,0.0
42796.0,42797.0,14.61,117.2,0.0
42806.0,42807.0,23.01,216.97,0.0
42828.0,42829.0,1.4,13.14,0.0
42832.0,42833.0,9.85,80.49,0.0
42856.0,42857.0,4.49,37.87,0.0
42860.0,42861.0,22.2,191.9,0.0
42862.0,42863.0,21.89,184.44,0.0
42886.0,42887.0,16.02,111.22,0.0
42890.0,42891.0,7.36,56.91,0.0
42908.0,42909.0,29.49,209.41,0.0
42916.0,42917.0,24.65,215.0,0.0
42920.0,42921.0,16.44,207.43,0.0
42926.0,42927.0,1.62,12.96,0.0
42928.0,42929.0,36.25,281.47,0.0
42930.0,42931.0,14.91,112.9,0.0
42932.0,42933.0,14.27,110.02,0.0
42934.0,42935.0,10.75,82.37,0.0
42936.0,42937.0,14.53,112.31,0.0
42938.0,42939.0,13.16,99.35,0.0
42940.0,42941.0,5.52,41.35,0.0
42970.0,42971.0,10.22,72.94,0.0
42976.0,42977.0,12.04,81.03,0.0
42980.0,42981.0,38.17,290.91,0.0
42982.0,42983.0,36.47,237.44,0.0
43016.0,43017.0,4.49,62.83,0.0
43018.0,43019.0,12.77,180.39,0.0
43020.0,43021.0,5.36,65.25,0.0
43022.0,43023.0,13.96,197.5,0.0
43048.0,43049.0,56.86,467.34,0.0
43056.0,43057.0,13.3,86.78,0.0
43060.0,43061.0,101.41,753.85,0.0
43062.0,43063.0,5.94,53.03,0.0
43064.0,43065.0,5.64,52.54,0.0
43066.0,43067.0,5.41,53.62,0.0
43068.0,43069.0,6.29,51.03,0.0
43092.0,43093.0,18.03,161.03,0.0
43094.0,43095.0,16.87,134.44,0.0
43156.0,43157.0,14.94,87.74,0.0
43162.0,43163.0,20.72,265.28,0.0
43176.0,43177.0,4.98,59.94,0.0
43180.0,43181.0,8.72,177.95,0.0
43182.0,43183.0,10.12,80.31,0.0
43184.0,43185.0,25.15,220.2,0.0
43186.0,43187.0,11.0,95.1,0.0
43200.0,43201.0,53.87,394.53,0.0
43202.0,43203.0,65.22,449.58,0.0
43204.0,43205.0,31.54,193.14,0.0
43206.0,43207.0,18.13,122.29,0.0
43208.0,43209.0,20.06,124.33,0.0
43210.0,43211.0,10.99,68.78,0.0
43212.0,43213.0,11.23,69.56,0.0
43214.0,43215.0,10.5,64.66,0.0
43216.0,43217.0,15.4,93.7,0.0
43218.0,43219.0,14.72,90.65,0.0
43254.0,43255.0,17.01,145.87,0.0
43256.0,43257.0,8.22,67.46,0.0
43258.0,43259.0,7.28,60.52,0.0
43260.0,43261.0,6.92,55.9,0.0
43262.0,43263.0,10.26,84.88,0.0
43334.0,43335.0,14.55,101.31,0.0
43342.0,43343.0,10.23,81.52,0.0
43354.0,43355.0,13.84,94.86,0.0
43370.0,43371.0,15.5,118.8,0.0
43382.0,43383.0,21.41,176.84,0.0
43392.0,43393.0,9.62,70.65,0.0
43394.0,43395.0,96.85,1317.72,0.0
43396.0,43397.0,3.64,55.97,0.0
43398.0,43399.0,13.68,186.02,0.0
43404.0,43405.0,1.93,21.67,0.0
43406.0,43407.0,3.12,45.98,0.0
43412.0,43413.0,16.61,143.8,0.0
43432.0,43433.0,9.59,110.96,0.0
43434.0,43435.0,20.46,189.17,0.0
43436.0,43437.0,9.25,42.38,0.0
43448.0,43449.0,4.71,35.22,0.0
43468.0,43469.0,22.8,215.54,0.0
43486.0,43487.0,13.06,167.4,0.0
43488.0,43489.0,35.54,287.86,0.0
43492.0,43493.0,13.92,155.82,0.0
43494.0,43495.0,6.45,86.19,0.0
43496.0,43497.0,6.2,82.88,0.0
43512.0,43513.0,10.27,82.74,0.0
43514.0,43515.0,22.68,191.73,0.0
43538.0,43539.0,16.1,95.4,0.0
43546.0,43547.0,12.58,96.91,0.0
43548.0,43549.0,14.65,108.9,0.0
43558.0,43559.0,29.27,217.1,0.0
