,from_node,to_node,edge_tt
21990,7638,7639,0.116
21991,7640,7641,1.285
21992,7642,7643,2.149
21993,7644,7645,15.52
21994,7646,7647,31.274
21995,7648,7649,1.741
21996,7650,7651,8.873
21997,7652,7653,5.408
21998,7656,7657,4.902
21999,7892,7893,2.874
22000,7894,7895,0.753
22001,7896,7897,2.061
22002,7898,7899,1.857
22003,7900,7901,6.098
22004,7914,7915,2.003
22005,7916,7917,18.432
22006,7942,7943,2.131
22007,7944,7945,3.024
22008,7946,7947,1.952
22009,7948,7949,4.052
22010,7950,7951,2.087
22011,7952,7953,4.44
22012,7954,7955,1.393
22013,7956,7957,2.803
22014,7958,7959,5.111
22015,7960,7961,2.394
22016,7962,7963,2.663
22017,7964,7965,0.12
22018,7966,7967,14.969
22019,7968,7969,1.307
22020,7970,7971,0.76
22021,7972,7973,0.145
22022,7976,7977,1.37
22023,7978,7979,3.2
22024,8058,8059,36.596
22025,8060,8061,8.07
22026,8062,8063,5.788
22027,8064,8065,8.764
22028,8066,8067,8.546
22029,8068,8069,3.134
22030,8090,8091,8.744
22031,8104,8105,0.947
22032,8106,8107,6.63
22033,8108,8109,1.058
22034,8450,8451,7.808
22035,8452,8453,4.014
22036,8486,8487,7.384
22037,9048,9049,17.868
22038,9050,9051,4.541
22039,9052,9053,4.261
22040,9054,9055,2.068
22041,9452,9453,4.972
22042,9624,9625,6.152
22043,9626,9627,10.16
22044,9828,9829,2.715
22045,9836,9837,2.686
22046,9882,9883,1.979
22047,9884,9885,0.831
22048,9914,9915,4.179
22049,9916,9917,4.553
22050,9918,9919,1.823
22051,9920,9921,2.914
22052,9922,9923,5.601
22053,9924,9925,5.71
22054,9926,9927,8.68
22055,9928,9929,9.667
22056,9930,9931,14.866
22057,9932,9933,1.669
22058,9934,9935,12.34
22059,9936,9937,1.331
22060,9938,9939,4.739
22061,9940,9941,8.395
22062,9942,9943,2.767
22063,9944,9945,1.855
22064,9946,9947,0.931
22065,9948,9949,0.09
22066,9950,9951,3.664
22067,9952,9953,3.659
22068,9954,9955,4.72
22069,9956,9957,3.038
22070,9958,9959,2.972
22071,9960,9961,1.531
22072,9962,9963,3.369
22073,9964,9965,3.371
22074,9966,9967,3.354
22075,9968,9969,0.227
22076,9970,9971,1.719
22077,9972,9973,3.076
22078,9974,9975,7.842
22079,9976,9977,1.237
22080,9978,9979,0.451
22081,9980,9981,1.903
22082,9982,9983,1.081
22083,9984,9985,1.958
22084,9986,9987,3.338
22085,9988,9989,9.175
22086,9990,9991,6.917
22087,9992,9993,0.605
22088,9994,9995,0.209
22089,9996,9997,5.216
22090,9998,9999,11.109
22091,10080,10081,4.377
22092,10082,10083,0.016
22093,10084,10085,8.627
22094,10086,10087,3.358
22095,10088,10089,4.923
22096,10090,10091,3.224
22097,10092,10093,3.99
22098,10094,10095,1.659
22099,10096,10097,0.5
22100,10098,10099,12.916
22101,10100,10101,2.004
22102,10102,10103,3.838
22103,10104,10105,12.972
22104,10106,10107,36.358
22105,10166,10167,3.708
22106,10212,10213,2.075
22107,10214,10215,3.835
22108,10330,10331,5.767
22109,10348,10349,6.961
22110,10360,10361,8.736
22111,10362,10363,2.966
22112,10364,10365,6.241
22113,10366,10367,4.76
22114,10596,10597,16.453
22115,10600,10601,0.993
22116,10602,10603,4.379
22117,10604,10605,5.997
22118,10762,10763,4.929
22119,10764,10765,6.522
22120,10802,10803,17.168
22121,10804,10805,18.035
22122,10822,10823,8.218
22123,10824,10825,5.61
22124,10826,10827,1.328
22125,10828,10829,4.929
22126,10830,10831,1.41
22127,10832,10833,0.957
22128,10996,10997,3.693
22129,10998,10999,3.997
22130,11000,11001,6.614
22131,11002,11003,2.664
22132,11004,11005,0.718
22133,11006,11007,5.114
22134,11020,11021,1.704
22135,11022,11023,2.653
22136,11028,11029,1.139
22137,11130,11131,0.802
22138,11132,11133,1.037
22139,11140,11141,1.71
22140,11142,11143,0.562
22141,11144,11145,1.786
22142,11146,11147,6.55
22143,11148,11149,3.013
22144,11230,11231,17.397
22145,11232,11233,1.883
22146,11234,11235,6.99
22147,11236,11237,3.913
22148,11238,11239,1.57
22149,11240,11241,0.37
22150,11262,11263,4.716
22151,11264,11265,27.565
22152,11266,11267,6.235
22153,11276,11277,0.843
22154,11408,11409,5.39
22155,11410,11411,0.91
22156,11412,11413,13.59
22157,11414,11415,4.276
22158,11460,11461,0.393
22159,11490,11491,3.56
22160,11492,11493,1.397
22161,11494,11495,2.166
22162,11496,11497,13.459
22163,11498,11499,0.396
22164,11504,11505,2.968
22165,11566,11567,132.243
22166,11574,11575,67.322
22167,11596,11597,4.744
22168,11598,11599,0.457
22169,11600,11601,5.755
22170,11602,11603,10.192
22171,11608,11609,4.573
22172,11610,11611,2.073
22173,11612,11613,2.79
22174,11616,11617,5.225
22175,11644,11645,8.349
22176,11646,11647,1.777
22177,11648,11649,2.308
22178,11650,11651,2.783
22179,11652,11653,5.903
22180,11658,11659,3.752
22181,11660,11661,0.013
22182,11662,11663,3.16
22183,11664,11665,9.184
22184,11666,11667,15.669
22185,11678,11679,8.096
22186,11680,11681,9.498
22187,11682,11683,2.426
22188,11684,11685,0.168
22189,11750,11751,6.669
22190,11752,11753,4.895
22191,11754,11755,0.165
22192,11756,11757,4.577
22193,11790,11791,2.775
22194,11792,11793,3.851
22195,11854,11855,1.535
22196,11856,11857,2.163
22197,11912,11913,2.011
22198,11914,11915,1.057
22199,11980,11981,1.912
22200,11982,11983,4.861
22201,11984,11985,3.657
22202,11988,11989,3.903
22203,11990,11991,4.009
22204,11992,11993,5.085
22205,11994,11995,1.73
22206,11996,11997,4.155
22207,11998,11999,2.18
22208,12000,12001,1.111
22209,12002,12003,1.687
22210,12004,12005,5.582
22211,12006,12007,5.636
22212,12008,12009,1.717
22213,12010,12011,3.461
22214,12012,12013,2.285
22215,12014,12015,1.906
22216,12016,12017,1.396
22217,12018,12019,6.603
22218,12020,12021,1.674
22219,12022,12023,1.81
22220,12024,12025,4.43
22221,12026,12027,9.82
22222,12032,12033,2.816
22223,12034,12035,7.877
22224,12044,12045,3.537
22225,12046,12047,2.7
22226,12048,12049,0.204
22227,12050,12051,3.841
22228,12052,12053,6.956
22229,12108,12109,0.028
22230,12110,12111,7.67
22231,12112,12113,1.911
22232,12122,12123,2.023
22233,12124,12125,2.362
22234,12126,12127,5.905
22235,12128,12129,4.133
22236,12130,12131,2.378
22237,12132,12133,0.175
22238,12134,12135,9.34
22239,12136,12137,0.339
22240,12138,12139,10.642
22241,12140,12141,2.027
22242,12142,12143,4.459
22243,12144,12145,2.497
22244,12156,12157,3.137
22245,12158,12159,0.821
22246,12160,12161,0.27
22247,12164,12165,2.435
22248,12166,12167,0.19
22249,12168,12169,0.804
22250,12170,12171,88.843
22251,12172,12173,18.374
22252,12174,12175,6.225
22253,12176,12177,0.408
22254,12178,12179,3.461
22255,12180,12181,1.731
22256,12182,12183,3.224
22257,12184,12185,1.919
22258,12186,12187,7.694
22259,12188,12189,8.017
22260,12194,12195,1.235
22261,12196,12197,1.473
22262,12236,12237,2.828
22263,12238,12239,0.014
22264,12264,12265,0.848
22265,12270,12271,2.841
22266,12272,12273,0.436
22267,12274,12275,0.81
22268,12276,12277,2.26
22269,12278,12279,10.799
22270,12280,12281,4.942
22271,12282,12283,3.576
22272,12390,12391,2.921
22273,12392,12393,2.856
22274,12394,12395,5.031
22275,12396,12397,4.487
22276,12446,12447,2.88
22277,12448,12449,3.878
22278,12450,12451,3.765
22279,12452,12453,11.769
22280,12454,12455,5.99
22281,12456,12457,4.138
22282,12538,12539,0.45
22283,12572,12573,22.34
22284,12574,12575,0.186
22285,12576,12577,5.23
22286,12592,12593,1.74
22287,12594,12595,0.796
22288,12596,12597,4.108
22289,12598,12599,1.617
22290,12600,12601,2.66
22291,12602,12603,1.349
22292,12604,12605,6.609
22293,12606,12607,8.015
22294,12608,12609,1.877
22295,12610,12611,1.812
22296,12612,12613,3.154
22297,12616,12617,2.419
22298,12618,12619,0.87
22299,12622,12623,3.653
22300,12624,12625,9.361
22301,12626,12627,1.594
22302,12636,12637,8.981
22303,12754,12755,0.901
22304,12758,12759,1.539
22305,12760,12761,4.048
22306,12770,12771,0.868
22307,12772,12773,7.349
22308,12774,12775,0.076
22309,12776,12777,2.048
22310,12778,12779,0.626
22311,12780,12781,3.711
22312,12782,12783,2.552
22313,13152,13153,1.061
22314,13154,13155,6.346
22315,13156,13157,6.894
22316,13298,13299,0.763
22317,13300,13301,2.949
22318,13302,13303,3.713
22319,13304,13305,7.39
22320,13306,13307,1.791
22321,13308,13309,7.28
22322,13540,13541,8.579
22323,13578,13579,1.624
22324,13580,13581,11.492
22325,13610,13611,7.059
22326,13612,13613,9.853
22327,13726,13727,7.7
22328,13892,13893,12.06
22329,13894,13895,9.365
22330,13896,13897,3.634
22331,13898,13899,5.501
22332,14026,14027,4.817
22333,14028,14029,3.249
22334,14030,14031,3.279
22335,14032,14033,4.028
22336,14034,14035,4.689
22337,14106,14107,93.338
22338,14108,14109,3.533
22339,14110,14111,14.768
22340,14112,14113,3.888
22341,14114,14115,0.715
22342,14118,14119,2.083
22343,14120,14121,3.677
22344,14122,14123,4.291
22345,14124,14125,4.155
22346,14126,14127,2.173
22347,14128,14129,10.421
22348,14130,14131,7.784
22349,14144,14145,2.566
22350,14158,14159,1.804
22351,14160,14161,2.431
22352,14162,14163,4.407
22353,14168,14169,0.696
22354,14170,14171,0.658
22355,14172,14173,0.67
22356,14174,14175,1.436
22357,14176,14177,4.687
22358,14178,14179,7.168
22359,14180,14181,9.993
22360,14182,14183,6.552
22361,14214,14215,0.626
22362,14216,14217,8.128
22363,14218,14219,3.459
22364,14254,14255,15.358
22365,14256,14257,3.864
22366,14258,14259,11.606
22367,14260,14261,1.246
22368,14262,14263,2.11
22369,14304,14305,5.594
22370,14310,14311,7.06
22371,14312,14313,1.774
22372,14404,14405,3.643
22373,14432,14433,2.009
22374,14488,14489,1.472
22375,14490,14491,1.065
22376,14492,14493,6.822
22377,14586,14587,5.281
22378,14588,14589,3.43
22379,14590,14591,0.798
22380,14592,14593,0.027
22381,14728,14729,5.785
22382,14868,14869,5.356
22383,14870,14871,4.747
22384,14872,14873,2.782
22385,14874,14875,2.497
22386,14876,14877,6.689
22387,14882,14883,3.07
22388,14884,14885,1.176
22389,14886,14887,9.183
22390,14888,14889,3.556
22391,14890,14891,2.026
22392,14906,14907,10.458
22393,14908,14909,4.285
22394,14910,14911,1.808
22395,14950,14951,22.086
22396,14954,14955,531.983
22397,14956,14957,9.38
22398,14958,14959,7.173
22399,14960,14961,2.199
22400,15224,15225,15.911
22401,15226,15227,6.283
22402,15228,15229,5.312
22403,15230,15231,5.028
22404,15232,15233,2.29
22405,15234,15235,2.871
22406,15354,15355,0.91
22407,15356,15357,12.044
22408,15358,15359,3.4
22409,15364,15365,8.839
22410,15366,15367,1.165
22411,15368,15369,0.234
22412,15486,15487,10.194
22413,15488,15489,2.198
22414,15490,15491,0.421
22415,15494,15495,10.209
22416,15496,15497,4.884
22417,15512,15513,4.461
22418,15514,15515,0.52
22419,15516,15517,1.444
22420,15518,15519,6.945
22421,15524,15525,7.421
22422,15526,15527,6.781
22423,15580,15581,2.532
22424,15582,15583,12.53
22425,15584,15585,7.179
22426,15586,15587,14.984
22427,15588,15589,1.929
22428,15590,15591,4.629
22429,15592,15593,3.153
22430,15594,15595,15.25
22431,15596,15597,3.812
22432,15622,15623,13.357
22433,15624,15625,0.356
22434,15626,15627,2.208
22435,15628,15629,11.561
22436,15630,15631,249.862
22437,15704,15705,32.225
22438,15710,15711,2.734
22439,15712,15713,3.937
22440,15714,15715,0.217
22441,15718,15719,5.458
22442,15720,15721,6.692
22443,15722,15723,2.734
22444,15724,15725,3.228
22445,15726,15727,0.298
22446,15728,15729,0.595
22447,15730,15731,3.607
22448,15732,15733,10.599
22449,15734,15735,5.641
22450,15736,15737,3.267
22451,15738,15739,2.375
22452,15740,15741,0.171
22453,15742,15743,1.342
22454,15744,15745,5.079
22455,15746,15747,5.393
22456,15748,15749,7.942
22457,15752,15753,6.14
22458,15754,15755,7.156
22459,15904,15905,3.919
22460,15934,15935,0.976
22461,15936,15937,3.741
22462,15944,15945,1.954
22463,15946,15947,4.087
22464,15972,15973,5.794
22465,15978,15979,9.79
22466,15980,15981,1.986
22467,15982,15983,3.683
22468,15984,15985,28.576
22469,15986,15987,1.64
22470,15988,15989,37.938
22471,15990,15991,7.882
22472,15992,15993,6.299
22473,15994,15995,57.184
22474,16066,16067,1.024
22475,16074,16075,15.92
22476,16076,16077,16.104
22477,16078,16079,5.632
22478,16080,16081,10.954
22479,16204,16205,1.642
22480,16206,16207,5.349
22481,16208,16209,4.142
22482,16210,16211,0.803
22483,16218,16219,4.021
22484,16220,16221,0.047
22485,16222,16223,0.129
22486,16224,16225,0.017
22487,16226,16227,14.899
22488,16228,16229,4.523
22489,16234,16235,0.786
22490,16274,16275,1.363
22491,16314,16315,1.221
22492,16344,16345,8.73
22493,16346,16347,4.368
22494,16348,16349,6.631
22495,16350,16351,2.874
22496,16394,16395,8.63
22497,16500,16501,3.247
22498,16522,16523,12.585
22499,16524,16525,1.958
22500,16544,16545,13.097
22501,16560,16561,11.571
22502,16566,16567,5.044
22503,16654,16655,3.974
22504,16656,16657,0.505
22505,16658,16659,12.887
22506,16660,16661,25.0
22507,16690,16691,1.0
22508,16692,16693,3.459
22509,16694,16695,1.078
22510,16696,16697,13.859
22511,16698,16699,5.006
22512,16700,16701,2.167
22513,16702,16703,3.477
22514,16704,16705,1.056
22515,16706,16707,3.889
22516,16730,16731,10.182
22517,16732,16733,3.34
22518,16734,16735,4.241
22519,16846,16847,3.02
22520,16848,16849,0.692
22521,16850,16851,7.469
22522,16852,16853,24.283
22523,16854,16855,3.224
22524,16900,16901,0.96
22525,16904,16905,1.565
22526,16926,16927,5.692
22527,16944,16945,1.686
22528,16946,16947,0.188
22529,16952,16953,5.605
22530,16954,16955,2.043
22531,16956,16957,5.913
22532,16958,16959,5.812
22533,16960,16961,3.86
22534,17038,17039,5.482
22535,17040,17041,6.228
22536,17042,17043,6.871
22537,17064,17065,1.139
22538,17066,17067,1.02
22539,17068,17069,1.544
22540,17126,17127,22.833
22541,17134,17135,4.996
22542,17176,17177,0.383
22543,17200,17201,1.191
22544,17204,17205,0.508
22545,17232,17233,4.009
22546,17234,17235,3.864
22547,17236,17237,2.104
22548,17238,17239,3.34
22549,17240,17241,1.435
22550,17242,17243,4.694
22551,17244,17245,2.302
22552,17250,17251,1.765
22553,17256,17257,5.332
22554,17264,17265,3.082
22555,17266,17267,1.317
22556,17268,17269,1.843
22557,17270,17271,5.412
22558,17272,17273,0.932
22559,17286,17287,3.689
22560,17288,17289,3.594
22561,17290,17291,2.378
22562,17292,17293,35.59
22563,17352,17353,24.548
22564,17870,17871,24.121
22565,17872,17873,5.206
22566,17874,17875,4.98
22567,17884,17885,2.963
22568,17886,17887,0.311
22569,18016,18017,11.954
22570,18018,18019,4.06
22571,18020,18021,5.109
22572,18022,18023,0.02
22573,18024,18025,0.702
22574,18026,18027,1.933
22575,18028,18029,0.85
22576,18046,18047,5.009
22577,18048,18049,1.646
22578,18050,18051,52.832
22579,18052,18053,2.618
22580,18054,18055,0.881
22581,18148,18149,11.775
22582,18150,18151,3.379
22583,18266,18267,9.4
22584,18268,18269,4.402
22585,18478,18479,36.428
22586,18480,18481,16.758
22587,18482,18483,2.488
22588,18484,18485,1.01
22589,18486,18487,91.489
22590,18488,18489,12.548
22591,18632,18633,1.424
22592,19140,19141,4.335
22593,19142,19143,0.979
22594,19144,19145,0.662
22595,19166,19167,1.906
22596,19168,19169,4.125
22597,19170,19171,1.943
22598,19172,19173,14.942
22599,19174,19175,0.92
22600,19176,19177,3.587
22601,19178,19179,2.153
22602,19268,19269,8.908
22603,19270,19271,3.278
22604,19272,19273,6.652
22605,19284,19285,5.477
22606,19286,19287,2.557
22607,19306,19307,8.464
22608,19438,19439,2.821
22609,19440,19441,0.827
22610,19442,19443,1.067
22611,19444,19445,0.27
22612,19446,19447,6.606
22613,19448,19449,45.224
22614,19450,19451,4.375
22615,19452,19453,6.754
22616,19454,19455,19.587
22617,19456,19457,6.845
22618,19458,19459,6.765
22619,19460,19461,9.502
22620,19594,19595,15.916
22621,19676,19677,17.333
22622,19678,19679,11.476
22623,19680,19681,6.771
22624,19682,19683,3.497
22625,19684,19685,3.41
22626,19686,19687,1.439
22627,19688,19689,2.364
22628,19690,19691,2.22
22629,19694,19695,4.437
