from_node,to_node,edge_id,edge_tt,edge_var
2,3,-100280204#0,15.86,2.2666666666666666
4,5,-100280204#1,5.0,0.0
8,9,-10039819,25.0,0.0
10,11,-100405260,15.479999999999997,1.3076923076923075
12,13,-100541440#2,25.02000000000001,15.76272727272727
14,15,-100541440#3,18.0,2.3580810965162766
16,17,-10058489#0,21.9,2.09090909090909
18,19,-10081209,7.0,0.25000000000000006
20,21,-10081218,74.26,32.0910384068279
22,23,-10081229,6.0,0.0
24,25,-10081232#0,6.97,0.24999999999999992
28,29,-100832885,164.0,166.10396825396833
30,31,-10098785#10,23.0,4.089743589743594
32,33,-10098785#3,23.5,12.05411764705882
34,35,-10098785#4,19.69,2.963709677419352
36,37,-10098785#9,29.879999999999995,17.849753694581278
38,39,-10099393,20.0,2.4952406134320464
40,41,-1011477795,2.0,0.0
42,43,-101290089#2,40.89,104.6060606060606
46,47,-101290089#4,12.94,1.5833333333333333
48,49,-101290091,13.560000000000002,1.3833992094861658
50,51,-101290092,48.16,13.685714285714287
52,53,-101290094#0,17.120000000000005,1.6646464646464645
54,55,-101290094#1,10.79,0.4935064935064937
56,57,-101290094#2,13.0,0.4415584415584418
58,59,-101290094#3,16.0,1.0389610389610389
60,61,-101290094#4,26.0,1.4499999999999995
62,63,-101290094#5,30.9,3.9636363636363647
66,67,-101290096#1,29.92,4.694444444444442
68,69,-101290099,42.62,17.694736842105264
70,71,-1013117571,48.0,82.08172798216277
72,73,-101345892#0,18.67,4.992424242424242
74,75,-101345892#1,26.97,13.666666666666666
78,79,-101345894,37.879999999999995,13.666666666666671
80,81,-101702340#0,6.0,0.3589743589743591
82,83,-101702340#1,26.78,6.78787878787879
84,85,-10195357,3.0,0.21557211613103555
86,87,-10210930#0,19.119999999999997,16.75
88,89,-10210930#1,34.82,21.583333333333332
90,91,-1022564256,28.939999999999998,6.57142857142857
92,93,-1022564256.327,21.939999999999998,3.9523809523809526
94,95,-102486174#1,24.49000000000001,15.095475241889586
96,97,-102486193#2,40.6,11.321951219512197
98,99,-102486193#3,16.0,2.0799703813402433
100,101,-102486193#4,31.0,13.333333333333334
102,103,-102486193#5,7.0,0.4444444444444444
104,105,-102486231#0,263.19999999999993,490.47268604411465
106,107,-102486254#0,3.0,0.4315789473684209
108,109,-102486254#2,15.809999999999999,1.221052631578947
110,111,-102486254#3,25.96,4.699999999999999
112,113,-102486268,30.869999999999997,2.923076923076923
114,115,-102527800,20.0,0.25
116,117,-102532387#0,13.210000000000008,1.8699875853507124
118,119,-102532387#1,28.0,8.208882277943045
120,121,-10258782,35.86,14.696428571428571
122,123,-10258813#0,8.9,0.2
124,125,-10258813#1,21.0,2.285714285714287
126,127,-10258834#0,56.97,1.6666666666666643
128,129,-10258834#1,15.0,0.24999999999999986
130,131,-10258856#2,41.94,14.916666666666666
132,133,-10258856#3,50.82,34.25000000000001
134,135,-10266792#0,38.76,288.0
136,137,-10266792#1,29.0,1.1999999999999997
138,139,-10266792#2,25.96,1.3000000000000007
140,141,-10266792#3,9.93,0.5000000000000001
142,143,-10266792#4,4.0,0.3333333333333333
144,145,-10266792#5,3.0,0.0
146,147,-102684769,12.0,0.0
152,153,-10271173,15.95,1.7666666666666662
154,155,-10272054,96.66999999999999,43.21052631578949
156,157,-10272252,29.96,8.0
158,159,-10272494#0,12.879999999999999,4.5641025641025665
160,161,-10272517#0,7.9,0.6666666666666667
162,163,-10274921,14.0,2.4095238095238094
164,165,-10274922,35.94,21.0
166,167,-10275794,13.0,1.3645569620253164
168,169,-102945288#2,40.0,35.480369882097726
170,171,-102945288#3,30.920000000000016,6.517991120461611
176,177,-102984483,8.0,0.5086538461538462
182,183,-103012039#2,7.97,0.9166666666666664
186,187,-103012044#1,13.0,0.0
190,191,-103027592,20.92,0.9444444444444448
196,197,-10303731,11.0,0.0
202,203,-10303802#0,16.659999999999997,3.555555555555558
204,205,-10303802#1,4.0,0.14285714285714288
206,207,-10303825,36.0,4.233333333333332
208,209,-10307191,66.8,29.23333333333332
210,211,-10307242,38.97,0.6666666666666666
212,213,-10307320#0,38.88,13.8
214,215,-10307320#1,9.96,1.6999999999999993
216,217,-10307356#0,22.89,2.515151515151516
218,219,-10307356#1,33.91,6.0
222,223,-103096147#0,6.97,0.6666666666666666
224,225,-103096147#1,19.97,5.666666666666667
226,227,-103096147#2,33.82,5.155555555555555
228,229,-103136604#1,18.46,2.1521164021164023
230,231,-103136604#2,8.0,0.6455026455026455
232,233,-103136607#0,16.0,0.0
234,235,-103136607#1,17.0,2.166666666666667
236,237,-103136613,35.0,6.654411764705881
238,239,-103141581#0,36.75,19.613846153846158
240,241,-103141581#1,30.8,9.290909090909086
242,243,-103141581#2,39.0,16.204545454545457
244,245,-103141583#0,10.0,0.7000000000000002
246,247,-103141583#1,20.89,2.7500000000000004
248,249,-103141583#2,19.0,4.2857142857142865
250,251,-103141585#0,19.89,1.7196969696969697
254,255,-103141585#2,9.93,1.1428571428571428
256,257,-103141585#3,35.0,8.383333333333331
258,259,-103141585#4,40.64,16.46783625730994
260,261,-103141587#0,29.68,7.592803030303028
262,263,-103141587#1,41.34,9.383399209486164
264,265,-103141587#2,24.0,0.0
266,267,-103141587#3,29.84,13.361111111111107
268,269,-1031838776,12.659999999999997,1.23202614379085
270,271,-1031838777,5.0,0.23529411764705876
272,273,-1031838778,14.829999999999998,1.4281045751633983
274,275,-103258836#0,26.81,7.568421052631575
276,277,-103258836#1,47.589999999999996,12.657955865272939
278,279,-103293007#0,25.0,2.1544117647058814
280,281,-103293007#1,16.6,3.147619047619048
282,283,-103295134#0,23.68,3.7916666666666683
284,285,-103295134#1,30.47999999999999,10.23710317460317
286,287,-103385574,22.939999999999998,2.9166666666666656
288,289,-103405406#0,14.96,1.2
290,291,-103405406#1,10.0,0.3333333333333335
292,293,-103405406#2,11.0,0.20000000000000007
294,295,-103405406#3,22.98,2.0
296,297,-103405409#0,35.0,3.0
298,299,-103405409#1,45.58,15.285714285714297
300,301,-103405409#2,19.98,2.0
302,303,-103405409#3,21.97,4.5
304,305,-103405409#4,35.92,7.0
306,307,-103405410,42.96,9.333333333333332
314,315,-103405415#0,42.94,5.333333333333332
316,317,-103405415#1,15.91,3.0000000000000013
318,319,-103405415#2,18.939999999999998,2.285714285714287
320,321,-103405417#0,41.91,6.0
324,325,-103405421#0,25.97,0.916666666666667
326,327,-103405421#1,34.97,4.916666666666667
328,329,-103405422#0,23.0,0.3333333333333339
330,331,-103405422#1,14.0,0.24999999999999986
332,333,-103405422#2,12.969999999999999,0.25000000000000017
336,337,-103405422#4,16.98,1.0
338,339,-103406017#0,40.98,2.0
340,341,-103406017#1,32.97,12.916666666666666
342,343,-103406018#0,18.0,0.3333333333333339
346,347,-103406018#2,12.969999999999999,0.25000000000000017
348,349,-103406018#3,15.969999999999999,0.24999999999999986
350,351,-103406018#4,6.0,0.24999999999999992
352,353,-103406018#5,11.0,0.0
354,355,-103453514#0,67.42,53.765517241379314
356,357,-103453514#1,8.77,0.8043478260869567
358,359,-103453514#2,12.809999999999999,1.6315789473684217
360,361,-103453514#3,8.879999999999999,0.8974358974358975
362,363,-103453514#4,12.739999999999998,1.3846153846153848
364,365,-103453514#5,14.68,2.2205882352941178
366,367,-103453524,49.239999999999995,15.197197539302806
368,369,-103499522#0,22.91,6.25
376,377,-103499527#0,11.0,0.7500000000000002
378,379,-103499527#1,33.699999999999996,17.142857142857146
382,383,-103499527#3,19.84,2.5277777777777777
384,385,-103500282,20.97,3.333333333333334
388,389,-103502694#0,8.87,0.5769230769230769
390,391,-103502694#1,18.0,2.264705882352941
394,395,-103502696#1,22.74,5.978021978021979
396,397,-103502696#2,18.85,3.9
398,399,-103502696#3,20.79,4.285714285714287
400,401,-103502696#4,29.95,6.166666666666667
402,403,-103502697#0,41.38,10.38709677419355
404,405,-103502697#1,18.0,2.264705882352941
406,407,-103502697#2,38.0,12.177777777777784
408,409,-103502697#3,55.900000000000006,26.225296442687746
410,411,-10355069#0,20.89,1.9696969696969717
412,413,-10355069#1,31.0,6.0
414,415,-10355069#3,7.82,0.6666666666666671
416,417,-10355069#4,9.82,1.3444444444444448
420,421,-10360286#0,11.99,0.5
422,423,-103625182,34.0,9.18681318681319
424,425,-103625183,25.97,1.666666666666666
426,427,-103626651,12.969999999999999,0.9166666666666665
432,433,-10367295#3,27.97,0.9166666666666657
436,437,-10367360#1,27.0,3.6666666666666647
438,439,-10367360#2,11.969999999999999,0.25
442,443,-10367360#4,21.0,0.916666666666667
444,445,-10367360#5,28.97,4.25
448,449,-10367666#1,14.0,0.3333333333333335
450,451,-10367687#0,18.639999999999997,3.743589743589745
452,453,-10367687#1,15.99,0.5
454,455,-10367687#2,8.0,0.0
456,457,-10367687#3,18.0,0.0
458,459,-10367705#0,27.88,6.916666666666667
460,461,-10367705#1,25.939999999999998,2.0
470,471,-10367815#0,11.99,0.5
474,475,-10367849,25.98,2.0
480,481,-10368075#0,33.97,4.5
496,497,-10368234#1,11.0,0.0
498,499,-10368234#2,11.99,0.5
500,501,-10368234#3,16.99,0.5
502,503,-10368234#4,16.99,0.5
504,505,-10368234#5,14.99,0.5
512,513,-10368281#3,17.0,0.0
514,515,-10368281#4,12.0,0.0
520,521,-10368418,32.97,4.5
526,527,-10368468#2,8.0,0.21428571428571425
528,529,-10368468#3,4.0,0.0
530,531,-10368468#4,25.0,0.916666666666667
532,533,-10368468#5,12.93,2.4107142857142856
534,535,-10368468#6,12.86,2.0
544,545,-10368546#3,31.0,3.0
546,547,-10368546#4,12.719999999999999,0.8497536945812808
548,549,-10368546#5,31.450000000000003,8.333333333333332
550,551,-10368582,20.0,2.733333333333334
552,553,-10368716,5.0,0.21617086193745216
556,557,-10368919#0,31.85,4.429166666666661
558,559,-10368919#1,23.0,2.4242424242424243
564,565,-10369039,32.97,3.0
566,567,-10369816,36.82,20.666666666666668
570,571,-1037070922#0,30.01,113.43333333333334
572,573,-103764004,58.0,28.25
580,581,-103766109,21.479999999999997,3.20754716981132
582,583,-1037706415,4.93,0.4107142857142857
584,585,-1037706417#1,4.0,3.125
586,587,-103844041#2,25.759999999999998,16.293333333333333
588,589,-103844045,39.97,9.666666666666666
590,591,-103844052,18.0,1.9560439560439564
592,593,-103844054,21.0,2.333333333333334
598,599,-10416383,84.85999999999999,56.07827260458841
604,605,-10422536#0,18.86,3.123809523809523
608,609,-10422818#0,47.91,31.00000000000001
610,611,-10422928,35.0,5.666666666666667
612,613,-10422945#0,39.86,10.785714285714294
614,615,-10423052,43.879999999999995,13.666666666666666
616,617,-10424604,74.96,6.333333333333332
622,623,-10425455#1,18.0,2.2500000000000013
624,625,-10425455#2,15.0,1.333333333333334
626,627,-10425462,29.0,12.0
628,629,-10425482#0,11.94,2.0000000000000004
634,635,-1042960223,4.93,0.5535714285714284
636,637,-1043339111#0,11.049999999999997,12.047258771929824
646,647,-1044507247,2.0,0.2101010101010101
648,649,-104511823,10.969999999999999,0.9166666666666662
650,651,-104652096#2,28.0,11.54412624196376
654,655,-104760057#0,82.84,49.33333333333331
658,659,-104819356,11.0,1.5904761904761906
668,669,-1049629915,2.0,0.1615384615384615
670,671,-104983992#0,15.94,1.4761904761904756
672,673,-104983992#1,38.919999999999995,41.93371212121211
682,683,-105352753,19.0,7.811310782241015
684,685,-105430190,25.92,7.0
688,689,-105518276,2.0,0.21913116123642434
690,691,-10559163#0,26.91,4.666666666666667
692,693,-10559163#1,9.969999999999999,0.9166666666666665
694,695,-10559163#2,9.0,0.16666666666666669
696,697,-10559163#3,8.95,0.4
698,699,-10559163#4,10.95,0.4000000000000002
700,701,-10559163#5,17.95,1.066666666666667
702,703,-10559163#6,22.0,2.435897435897436
704,705,-10559163#7,41.66,8.147058823529406
710,711,-10575630#1,14.0,1.5510508534070455
712,713,-105802525#0,35.0,41.328571428571436
714,715,-105802525#1,12.879999999999999,2.0769230769230766
716,717,-105802525#2,12.0,0.91025641025641
718,719,-10587009#0,20.9,11.872727272727271
720,721,-10587009#1,22.86,3.2678571428571437
722,723,-10587012,216.00999999999996,309.13769498372784
