,from_node,to_node,edge_tt
32061,5214,5215,17.728
32062,5216,5217,0.633
32063,5218,5219,3.766
32064,5396,5397,3.309
32065,5398,5399,5.683
32066,5400,5401,5.205
32067,5402,5403,5.101
32068,5404,5405,4.022
32069,5406,5407,2.339
32070,5408,5409,1.403
32071,5410,5411,1.282
32072,5412,5413,6.368
32073,5414,5415,12.791
32074,5416,5417,10.67
32075,5418,5419,3.168
32076,5420,5421,3.505
32077,5422,5423,0.42
32078,5444,5445,1.369
32079,5446,5447,1.411
32080,5448,5449,10.286
32081,5450,5451,7.299
32082,5452,5453,3.93
32083,5454,5455,8.057
32084,5456,5457,7.432
32085,5458,5459,0.554
32086,5460,5461,9.785
32087,5462,5463,5.661
32088,5464,5465,0.642
32089,5466,5467,0.014
32090,5468,5469,5.241
32091,5470,5471,2.181
32092,5472,5473,2.169
32093,5476,5477,0.81
32094,5478,5479,0.308
32095,5480,5481,1.034
32096,5610,5611,15.953
32097,5728,5729,1.689
32098,5734,5735,10.739
32099,5750,5751,5.218
32100,5752,5753,5.447
32101,5754,5755,10.977
32102,5756,5757,8.335
32103,5758,5759,2.831
32104,5870,5871,0.762
32105,5872,5873,1.399
32106,5894,5895,2.726
32107,5896,5897,1.147
32108,5898,5899,9.97
32109,5900,5901,4.653
32110,5902,5903,7.024
32111,5904,5905,6.026
32112,5906,5907,3.696
32113,5908,5909,2.552
32114,5910,5911,1.527
32115,5912,5913,2.754
32116,6070,6071,0.902
32117,6072,6073,0.58
32118,6074,6075,7.034
32119,6076,6077,4.032
32120,6078,6079,7.729
32121,6484,6485,11.504
32122,7076,7077,15.993
32123,7078,7079,5.363
32124,7080,7081,10.872
32125,7082,7083,1.833
32126,7206,7207,1.37
32127,7208,7209,1.909
32128,7210,7211,0.404
32129,7212,7213,0.78
32130,7214,7215,1.75
32131,7216,7217,1.8
32132,7218,7219,4.297
32133,7220,7221,3.513
32134,7222,7223,2.032
32135,7224,7225,0.76
32136,7226,7227,0.637
32137,7228,7229,0.562
32138,7230,7231,0.972
32139,7232,7233,3.527
32140,7234,7235,4.707
32141,7236,7237,2.222
32142,7238,7239,3.072
32143,7242,7243,3.788
32144,7244,7245,6.207
32145,7248,7249,2.85
32146,7250,7251,5.259
32147,7252,7253,5.303
32148,7254,7255,5.492
32149,7256,7257,2.553
32150,7258,7259,0.394
32151,7260,7261,2.153
32152,7262,7263,1.66
32153,7264,7265,14.756
32154,7386,7387,0.174
32155,7388,7389,0.025
32156,7390,7391,2.812
32157,7392,7393,10.903
32158,7394,7395,2.247
32159,7396,7397,1.66
32160,7398,7399,3.839
32161,7400,7401,1.378
32162,7402,7403,2.921
32163,7482,7483,10.451
32164,7484,7485,5.015
32165,7582,7583,9.854
32166,7596,7597,11.316
32167,7898,7899,24.975
32168,7900,7901,6.622
32169,7942,7943,1.614
32170,7944,7945,2.939
32171,7946,7947,1.803
32172,7948,7949,4.514
32173,7950,7951,2.279
32174,7952,7953,4.141
32175,7954,7955,1.642
32176,7956,7957,3.766
32177,7958,7959,2.653
32178,7960,7961,1.96
32179,7962,7963,2.714
32180,7964,7965,0.081
32181,7966,7967,16.193
32182,7968,7969,0.651
32183,7970,7971,0.513
32184,7972,7973,0.108
32185,7974,7975,0.039
32186,7976,7977,1.073
32187,7978,7979,1.724
32188,8052,8053,8.197
32189,8054,8055,1.64
32190,8056,8057,2.784
32191,8058,8059,6.955
32192,8060,8061,7.009
32193,8062,8063,5.919
32194,8064,8065,7.41
32195,8066,8067,10.226
32196,8068,8069,3.742
32197,8158,8159,5.916
32198,8450,8451,7.49
32199,8452,8453,3.619
32200,9916,9917,3.573
32201,9918,9919,1.735
32202,9920,9921,2.553
32203,9922,9923,3.224
32204,9944,9945,1.774
32205,9946,9947,0.928
32206,9948,9949,0.097
32207,9950,9951,3.537
32208,9952,9953,3.446
32209,9954,9955,4.653
32210,9956,9957,2.802
32211,9976,9977,1.08
32212,9978,9979,0.445
32213,9990,9991,17.444
32214,9992,9993,0.611
32215,9994,9995,0.22
32216,9996,9997,4.987
32217,10080,10081,3.848
32218,10082,10083,0.013
32219,10084,10085,7.987
32220,10086,10087,2.997
32221,10088,10089,4.419
32222,10090,10091,2.958
32223,10092,10093,3.589
32224,10094,10095,1.498
32225,10096,10097,0.449
32226,10098,10099,12.32
32227,10100,10101,1.92
32228,10212,10213,2.3
32229,10214,10215,4.471
32230,10330,10331,7.337
32231,10348,10349,5.866
32232,10360,10361,9.769
32233,10362,10363,3.707
32234,10364,10365,7.548
32235,10366,10367,8.559
32236,10600,10601,1.232
32237,10602,10603,40.298
32238,10604,10605,6.163
32239,10804,10805,17.469
32240,10822,10823,7.175
32241,10824,10825,5.064
32242,10826,10827,1.298
32243,10828,10829,5.265
32244,10830,10831,1.138
32245,10832,10833,0.816
32246,11020,11021,4.363
32247,11022,11023,10.116
32248,11140,11141,1.643
32249,11142,11143,0.535
32250,11144,11145,1.589
32251,11146,11147,5.865
32252,11148,11149,2.584
32253,11266,11267,5.669
32254,11408,11409,5.237
32255,11410,11411,0.843
32256,11412,11413,12.846
32257,11414,11415,4.354
32258,11460,11461,0.32
32259,11560,11561,1.375
32260,11562,11563,0.024
32261,11564,11565,5.661
32262,11566,11567,23.144
32263,11568,11569,2.014
32264,11570,11571,9.893
32265,11572,11573,6.604
32266,11574,11575,972.135
32267,11594,11595,4.141
32268,11596,11597,4.514
32269,11598,11599,0.452
32270,11600,11601,6.017
32271,11602,11603,10.007
32272,11604,11605,7.337
32273,11606,11607,2.318
32274,11608,11609,4.441
32275,11610,11611,2.102
32276,11612,11613,2.769
32277,11614,11615,1.057
32278,11616,11617,4.918
32279,11618,11619,1.682
32280,11644,11645,5.046
32281,11646,11647,1.38
32282,11648,11649,1.858
32283,11650,11651,2.282
32284,11652,11653,4.929
32285,11664,11665,13.613
32286,11750,11751,5.224
32287,11752,11753,4.081
32288,11754,11755,0.134
32289,11756,11757,3.215
32290,11856,11857,2.158
32291,11912,11913,1.987
32292,11914,11915,1.122
32293,11982,11983,8.654
32294,11988,11989,6.597
32295,11990,11991,5.798
32296,11992,11993,6.446
32297,11994,11995,2.115
32298,11996,11997,4.88
32299,11998,11999,2.35
32300,12000,12001,1.119
32301,12002,12003,1.978
32302,12004,12005,5.175
32303,12006,12007,5.238
32304,12008,12009,1.956
32305,12010,12011,4.481
32306,12012,12013,2.184
32307,12014,12015,2.061
32308,12016,12017,1.43
32309,12018,12019,6.2
32310,12020,12021,1.344
32311,12022,12023,2.3
32312,12024,12025,5.323
32313,12036,12037,4.732
32314,12038,12039,2.2
32315,12044,12045,2.837
32316,12046,12047,2.024
32317,12048,12049,0.169
32318,12050,12051,3.183
32319,12052,12053,5.898
32320,12110,12111,8.138
32321,12112,12113,1.353
32322,12122,12123,1.943
32323,12124,12125,2.547
32324,12138,12139,10.323
32325,12140,12141,2.856
32326,12142,12143,3.919
32327,12160,12161,0.207
32328,12182,12183,2.527
32329,12184,12185,1.553
32330,12186,12187,6.129
32331,12236,12237,3.45
32332,12238,12239,0.013
32333,12270,12271,2.48
32334,12272,12273,0.418
32335,12274,12275,0.832
32336,12276,12277,2.443
32337,12278,12279,12.726
32338,12280,12281,4.512
32339,12282,12283,3.054
32340,12390,12391,2.478
32341,12392,12393,2.644
32342,12394,12395,4.419
32343,12396,12397,3.585
32344,12446,12447,2.371
32345,12448,12449,3.281
32346,12450,12451,2.404
32347,12452,12453,9.938
32348,12454,12455,5.706
32349,12456,12457,3.865
32350,12572,12573,26.727
32351,12574,12575,0.172
32352,12576,12577,3.804
32353,12592,12593,2.342
32354,12594,12595,0.819
32355,12596,12597,4.17
32356,12598,12599,1.507
32357,12600,12601,2.765
32358,12602,12603,1.421
32359,12604,12605,6.205
32360,12606,12607,7.873
32361,12608,12609,2.245
32362,12610,12611,2.659
32363,12622,12623,3.654
32364,12624,12625,8.832
32365,12626,12627,1.913
32366,12636,12637,8.891
32367,12754,12755,0.923
32368,12758,12759,1.362
32369,12760,12761,3.692
32370,13152,13153,0.666
32371,13154,13155,4.915
32372,13156,13157,5.723
32373,13298,13299,0.642
32374,13300,13301,2.453
32375,13302,13303,3.102
32376,13304,13305,7.266
32377,13306,13307,2.04
32378,13308,13309,8.911
32379,13540,13541,9.71
32380,13578,13579,1.668
32381,13580,13581,4.323
32382,13610,13611,3.298
32383,13612,13613,11.006
32384,14030,14031,3.607
32385,14032,14033,2.952
32386,14034,14035,3.368
32387,14118,14119,1.413
32388,14120,14121,3.991
32389,14122,14123,11.941
32390,14136,14137,0.025
32391,14138,14139,4.456
32392,14140,14141,2.164
32393,14142,14143,2.487
32394,14144,14145,1.844
32395,14158,14159,1.783
32396,14160,14161,2.458
32397,14162,14163,3.904
32398,14170,14171,0.592
32399,14172,14173,0.49
32400,14174,14175,0.944
32401,14176,14177,3.397
32402,14178,14179,7.476
32403,14180,14181,10.725
32404,14182,14183,6.965
32405,14214,14215,0.523
32406,14216,14217,7.402
32407,14218,14219,2.475
32408,14254,14255,15.04
32409,14256,14257,3.617
32410,14258,14259,9.76
32411,14260,14261,1.062
32412,14262,14263,1.635
32413,14294,14295,3.135
32414,14296,14297,4.09
32415,14298,14299,2.328
32416,14300,14301,0.32
32417,14302,14303,6.794
32418,14304,14305,4.287
32419,14306,14307,0.937
32420,14308,14309,0.053
32421,14310,14311,4.691
32422,14312,14313,1.868
32423,14404,14405,3.326
32424,14550,14551,2.199
32425,14552,14553,6.034
32426,14586,14587,4.121
32427,14588,14589,2.624
32428,14590,14591,0.639
32429,14592,14593,0.02
32430,14720,14721,7.793
32431,14722,14723,1.195
32432,14724,14725,5.156
32433,14726,14727,0.504
32434,14728,14729,2.123
32435,14872,14873,2.383
32436,14874,14875,2.175
32437,14876,14877,6.802
32438,15224,15225,17.721
32439,15226,15227,6.269
32440,15228,15229,5.496
32441,15230,15231,4.505
32442,15232,15233,2.218
32443,15234,15235,3.127
32444,15354,15355,0.58
32445,15358,15359,2.42
32446,15494,15495,10.231
32447,15496,15497,4.594
32448,15512,15513,9.008
32449,15514,15515,0.747
32450,15516,15517,1.621
32451,15518,15519,6.886
32452,15524,15525,8.733
32453,15526,15527,7.89
32454,15580,15581,2.062
32455,15582,15583,9.586
32456,15584,15585,4.801
32457,15586,15587,10.473
32458,15588,15589,1.45
32459,15724,15725,2.464
32460,15726,15727,0.238
32461,15728,15729,0.517
32462,15730,15731,2.852
32463,15732,15733,8.619
32464,15734,15735,3.731
32465,15736,15737,2.126
32466,15738,15739,1.822
32467,15740,15741,0.132
32468,15742,15743,1.171
32469,15744,15745,4.355
32470,15746,15747,5.873
32471,15916,15917,4.55
32472,15934,15935,1.085
32473,15936,15937,2.272
32474,15946,15947,4.857
32475,15972,15973,6.307
32476,15978,15979,7.891
32477,15980,15981,1.754
32478,15982,15983,3.077
32479,15984,15985,24.265
32480,15986,15987,1.767
32481,15988,15989,31.78
32482,15990,15991,7.584
32483,15992,15993,6.84
32484,15994,15995,48.403
32485,16204,16205,1.603
32486,16206,16207,5.311
32487,16208,16209,4.075
32488,16210,16211,0.802
32489,16218,16219,2.677
32490,16234,16235,0.77
32491,16274,16275,1.301
32492,16314,16315,1.09
32493,16344,16345,9.199
32494,16346,16347,4.373
32495,16348,16349,6.678
32496,16350,16351,2.295
32497,16394,16395,8.966
32498,16522,16523,10.456
32499,16524,16525,1.394
32500,16544,16545,11.967
32501,16566,16567,4.738
32502,16658,16659,14.527
32503,16660,16661,26.128
32504,16690,16691,0.985
32505,16692,16693,2.837
32506,16694,16695,0.927
32507,16696,16697,12.804
32508,16698,16699,4.661
32509,16700,16701,2.146
32510,16702,16703,3.408
32511,16704,16705,1.037
32512,16706,16707,3.516
32513,16900,16901,0.634
32514,16926,16927,5.705
32515,16944,16945,1.36
32516,16946,16947,0.14
32517,16952,16953,4.647
32518,16954,16955,1.652
32519,16956,16957,4.707
32520,16958,16959,4.503
32521,16960,16961,2.968
32522,16972,16973,0.732
32523,17048,17049,3.806
32524,17050,17051,8.4
32525,17126,17127,22.383
32526,17134,17135,4.985
32527,17234,17235,2.683
32528,17236,17237,1.987
32529,17238,17239,3.015
32530,17240,17241,1.409
32531,17242,17243,4.539
32532,17244,17245,2.149
32533,17250,17251,1.122
32534,17256,17257,6.307
32535,17264,17265,3.21
32536,17266,17267,1.313
32537,17268,17269,1.814
32538,17270,17271,4.589
32539,17272,17273,0.808
32540,17286,17287,2.935
32541,17288,17289,7.067
32542,17290,17291,3.291
32543,17292,17293,5.063
32544,17318,17319,6.072
32545,17870,17871,22.382
32546,17872,17873,4.5
32547,17874,17875,4.235
32548,17884,17885,4.283
32549,18022,18023,0.015
32550,18024,18025,0.546
32551,18026,18027,2.432
32552,18028,18029,0.695
32553,18046,18047,4.222
32554,18048,18049,1.133
32555,18050,18051,20.568
32556,18052,18053,3.085
32557,18054,18055,1.292
32558,18478,18479,12.869
32559,18480,18481,10.058
32560,18482,18483,1.72
32561,18484,18485,0.891
32562,18488,18489,12.572
32563,18632,18633,1.217
32564,19018,19019,10.492
32565,19140,19141,3.501
32566,19142,19143,0.676
32567,19144,19145,0.574
32568,19166,19167,1.394
32569,19168,19169,3.101
32570,19170,19171,1.464
32571,19172,19173,11.275
32572,19174,19175,0.659
32573,19176,19177,3.269
32574,19178,19179,2.3
32575,19284,19285,7.854
32576,19286,19287,2.733
32577,19306,19307,8.036
32578,19344,19345,5.737
32579,19460,19461,9.446
32580,19592,19593,4.752
32581,19594,19595,16.997
32582,19678,19679,20.627
32583,19680,19681,2.789
32584,19684,19685,3.507
32585,19686,19687,1.422
32586,19688,19689,16.109
32587,19690,19691,2.162
32588,19694,19695,4.709
32589,19696,19697,2.143
32590,19702,19703,1.193
32591,19704,19705,0.609
32592,19706,19707,1.538
32593,19708,19709,11.212
32594,19710,19711,2.896
32595,19712,19713,4.182
32596,19714,19715,2.335
32597,19716,19717,4.879
32598,19718,19719,3.969
32599,19720,19721,0.836
32600,19722,19723,1.608
32601,19724,19725,1.746
32602,19726,19727,5.33
32603,19728,19729,2.804
32604,19730,19731,4.442
32605,19758,19759,5.047
32606,19760,19761,13.64
32607,19762,19763,4.577
32608,19780,19781,9.436
32609,19800,19801,2.354
32610,19808,19809,59.089
32611,19812,19813,6.547
32612,19818,19819,7.083
32613,19822,19823,4.998
32614,19842,19843,7.372
32615,19844,19845,2.014
32616,19850,19851,33.128
32617,19970,19971,1.892
32618,19972,19973,9.25
32619,19974,19975,0.295
32620,19976,19977,0.15
32621,20138,20139,3.032
32622,20140,20141,2.723
32623,20142,20143,6.976
32624,20144,20145,1.125
32625,20146,20147,3.107
32626,20148,20149,29.268
32627,20154,20155,0.096
32628,20156,20157,0.602
32629,20254,20255,1.676
32630,20256,20257,2.777
32631,20258,20259,3.64
32632,20260,20261,4.646
32633,20262,20263,8.834
32634,20304,20305,29.046
32635,20306,20307,0.494
32636,20308,20309,27.345
32637,20310,20311,7.391
32638,20312,20313,7.084
32639,20314,20315,0.838
32640,20316,20317,0.281
32641,20318,20319,1.193
32642,20358,20359,6.469
32643,20392,20393,0.035
32644,20420,20421,6.286
32645,20422,20423,2.417
32646,20424,20425,2.78
32647,20426,20427,1.329
32648,20438,20439,4.676
32649,20440,20441,1.638
32650,20446,20447,1.902
32651,20448,20449,2.574
32652,20454,20455,3.665
32653,20456,20457,0.1
32654,20458,20459,2.495
32655,20460,20461,1.078
32656,20462,20463,1.877
32657,20464,20465,8.212
32658,20466,20467,63.882
32659,20664,20665,3.468
32660,20832,20833,2.412
32661,20834,20835,3.205
32662,20836,20837,1.922
32663,20838,20839,2.668
32664,20980,20981,15.312
32665,21032,21033,26.127
32666,21036,21037,203.394
32667,21082,21083,1.129
32668,21084,21085,1.695
32669,21160,21161,0.557
32670,21242,21243,7.361
32671,21258,21259,13.522
32672,21266,21267,4.368
32673,21330,21331,9.363
32674,21332,21333,2.695
32675,21446,21447,0.233
32676,21448,21449,4.106
32677,21450,21451,7.765
32678,21452,21453,2.4
32679,21454,21455,36.127
32680,21462,21463,7.143
32681,21472,21473,6.447
32682,21474,21475,0.51
32683,21478,21479,2.13
32684,21550,21551,2.221
32685,21552,21553,0.159
32686,21554,21555,1.36
32687,21564,21565,2.984
32688,21816,21817,12.511
32689,21832,21833,9.379
32690,21968,21969,3.681
32691,21970,21971,3.624
32692,21972,21973,2.402
32693,21974,21975,3.48
32694,21976,21977,2.22
32695,21978,21979,6.076
32696,21984,21985,1.103
32697,21986,21987,2.767
32698,21988,21989,1.643
32699,22044,22045,237.6
32700,22048,22049,4.4
32701,22050,22051,1.257
32702,22052,22053,0.822
32703,22054,22055,0.357
32704,22142,22143,10.611
32705,22144,22145,4.587
32706,22148,22149,6.102
32707,22150,22151,4.531
32708,22154,22155,5.495
32709,22156,22157,2.881
32710,22158,22159,3.86
32711,22222,22223,1.689
32712,22224,22225,1.259
32713,22226,22227,3.172
32714,22228,22229,0.682
32715,22230,22231,3.544
32716,22234,22235,3.537
32717,22264,22265,7.691
32718,22366,22367,0.011
32719,22368,22369,5.197
32720,22440,22441,5.878
32721,22442,22443,2.15
32722,22444,22445,15.66
32723,22578,22579,0.191
32724,22580,22581,11.875
32725,22584,22585,0.814
32726,22638,22639,7.793
32727,22712,22713,11.883
32728,22750,22751,3.528
32729,22752,22753,13.102
32730,22754,22755,1.572
32731,22756,22757,0.875
32732,22762,22763,13.607
32733,22764,22765,4.508
32734,22766,22767,1.956
32735,22768,22769,1.22
32736,22770,22771,9.587
32737,22920,22921,2.747
32738,22922,22923,14.552
32739,22924,22925,5.706
32740,22926,22927,1.801
32741,22930,22931,9.407
32742,22934,22935,11.358
32743,22936,22937,0.351
32744,22952,22953,9.397
32745,22954,22955,0.805
32746,22956,22957,0.269
32747,22958,22959,0.033
32748,22960,22961,0.222
32749,22962,22963,0.025
32750,22964,22965,0.812
32751,22966,22967,0.619
32752,22976,22977,18.102
32753,22978,22979,6.541
32754,22980,22981,8.736
32755,22982,22983,7.566
32756,22984,22985,1.809
32757,22986,22987,7.766
32758,23038,23039,1.362
32759,23040,23041,1.344
32760,23056,23057,14.611
32761,23058,23059,0.162
32762,23060,23061,1.84
32763,23062,23063,0.048
32764,23076,23077,3.158
32765,23098,23099,20.672
32766,23100,23101,1.876
32767,23514,23515,2.067
32768,23738,23739,6.393
32769,23796,23797,11.751
32770,23798,23799,34.948
32771,23802,23803,3.499
32772,23838,23839,2.621
32773,24130,24131,0.797
32774,24140,24141,30.089
32775,24158,24159,5.058
32776,24162,24163,0.03
32777,24164,24165,16.192
32778,24336,24337,5.855
32779,24338,24339,1.586
32780,24340,24341,13.146
32781,24342,24343,0.663
32782,24344,24345,8.288
32783,24346,24347,14.102
32784,24348,24349,27.885
32785,24398,24399,0.016
32786,24406,24407,2.009
32787,24420,24421,22.468
32788,24422,24423,1.781
32789,24424,24425,0.305
32790,24426,24427,0.564
32791,24428,24429,4.315
32792,24430,24431,1.528
32793,24432,24433,14.477
32794,24434,24435,1.651
32795,24436,24437,4.105
32796,24438,24439,2.344
32797,24440,24441,1.3
32798,24442,24443,0.879
32799,24444,24445,2.381
32800,24446,24447,1.533
32801,24448,24449,1.656
32802,24512,24513,3.087
32803,24514,24515,1.473
32804,24516,24517,6.516
32805,24540,24541,2.636
32806,24548,24549,9.577
32807,24710,24711,20.353
32808,24798,24799,3.095
32809,24800,24801,9.549
32810,24810,24811,11.094
32811,24812,24813,3.43
32812,24814,24815,6.258
32813,24816,24817,5.275
32814,25212,25213,2.745
32815,25240,25241,0.172
32816,25258,25259,3.886
32817,25260,25261,3.024
32818,25308,25309,3.263
32819,25310,25311,4.32
32820,25312,25313,0.428
32821,25314,25315,3.021
32822,25316,25317,1.233
32823,25342,25343,1.502
32824,25344,25345,1.469
32825,25346,25347,0.55
32826,25348,25349,2.119
32827,25350,25351,6.305
32828,25352,25353,5.947
32829,25354,25355,0.625
32830,25356,25357,8.0
32831,25358,25359,3.967
32832,25380,25381,2.024
32833,25382,25383,7.75
32834,25392,25393,9.228
32835,25400,25401,3.644
32836,25402,25403,6.325
32837,25404,25405,0.297
32838,25406,25407,4.996
32839,25408,25409,4.403
32840,25410,25411,6.942
32841,25412,25413,2.417
32842,25448,25449,1.315
32843,25450,25451,1.055
32844,25454,25455,14.479
32845,25456,25457,2.259
32846,25458,25459,4.761
32847,25460,25461,1.863
32848,25462,25463,1.519
32849,25566,25567,1.29
32850,25568,25569,1.794
32851,25570,25571,1.138
32852,25572,25573,3.77
32853,25574,25575,3.104
32854,25636,25637,3.92
32855,25742,25743,3.204
32856,25744,25745,3.444
32857,25746,25747,1.546
32858,25748,25749,2.985
32859,25750,25751,13.689
32860,25764,25765,1.339
32861,25816,25817,13.189
32862,25818,25819,4.007
32863,25820,25821,1.011
32864,25822,25823,3.776
32865,25824,25825,2.988
32866,25826,25827,3.124
32867,25852,25853,2.939
32868,25854,25855,0.47
32869,25856,25857,2.331
32870,25858,25859,7.993
32871,25860,25861,4.871
32872,25896,25897,0.753
32873,25898,25899,0.535
32874,25900,25901,2.531
32875,25902,25903,0.494
32876,25904,25905,1.552
32877,25906,25907,1.543
32878,25908,25909,10.419
32879,25910,25911,6.553
32880,25912,25913,3.53
32881,25914,25915,21.147
32882,25916,25917,7.344
32883,25920,25921,8.944
32884,25922,25923,4.915
32885,25924,25925,0.562
32886,25926,25927,0.013
32887,25928,25929,4.284
32888,25930,25931,2.049
32889,25932,25933,2.184
32890,25934,25935,5.816
32891,26000,26001,5.221
32892,26002,26003,4.376
32893,26004,26005,2.471
32894,26006,26007,0.663
32895,26008,26009,5.602
32896,26072,26073,12.335
32897,26200,26201,1.665
32898,26202,26203,3.348
32899,26344,26345,3.026
32900,26364,26365,1.166
32901,26366,26367,10.662
32902,26542,26543,0.505
32903,26544,26545,6.609
32904,26546,26547,4.235
32905,26548,26549,8.935
32906,26636,26637,339.47
32907,26678,26679,2.402
32908,26680,26681,1.5
32909,26960,26961,9.245
32910,26988,26989,2.228
32911,26990,26991,5.755
32912,26992,26993,5.918
32913,26994,26995,8.951
32914,26996,26997,6.298
32915,27094,27095,19.398
32916,27206,27207,0.247
32917,27208,27209,13.924
32918,27372,27373,0.013
32919,27374,27375,0.864
32920,27548,27549,2.741
32921,27550,27551,7.624
32922,27606,27607,5.696
32923,27620,27621,130.416
32924,27622,27623,4.443
32925,27754,27755,0.613
32926,27756,27757,3.333
32927,27760,27761,0.758
32928,27762,27763,1.53
32929,27790,27791,3.094
32930,27794,27795,1.57
32931,27806,27807,5.117
32932,27808,27809,6.171
32933,27810,27811,3.079
32934,27940,27941,0.188
32935,28200,28201,3.067
32936,28202,28203,0.109
32937,28204,28205,1.383
32938,28206,28207,3.005
32939,28208,28209,16.399
32940,28210,28211,4.358
32941,28222,28223,2.527
32942,28224,28225,8.177
