from_node,to_node,edge_id,edge_tt,edge_var
0,1,--153692837#1,13.200000000000001,0.0
4,5,-101731827#0,3.666666666666667,0.33333333333333337
6,7,-101731827#1,4.4,1.0
8,9,-101731827#2,4.033333333333333,0.33333333333333326
12,13,-102461801,36.300000000000004,0.0
14,15,-102818928#0,11.930769230769233,116.64102564102565
16,17,-102818928#1,42.73076923076923,4718.807692307692
24,25,-103053774#2,2.2,0.0
28,29,-103053774#4,3.666666666666667,0.33333333333333337
38,39,-103396186,5.5,0.0
42,43,-103512667#0,8.485714285714286,2.6813186813186816
44,45,-103512667#2,4.8125,0.5535714285714286
50,51,-103671254,4.4,0.0
52,53,-103671264,3.8500000000000005,0.5
62,63,-103671267#12,2.75,0.5
82,83,-103671270,5.5,0.0
92,93,-103687101,4.766666666666667,9.333333333333332
94,95,-103718186,36.707407407407416,766.0113960113961
98,99,-1040258009,9.325555555555557,0.993882646691635
104,105,-1042557946,2.2,0.10869565217391297
106,107,-1042557947,1.2301075268817203,0.10542309490416084
108,109,-10425610#1,73.80312500000001,10313.70535714285
110,111,-10425611#0,14.24896907216495,54.74913199081243
112,113,-10425611#1,7.257731958762887,0.6043480583302179
114,115,-10427692#1,30.897058823529417,316.8707664884135
116,117,-10427692#2,1.9800000000000002,0.4413793103448275
118,119,-10427692#3,3.8892857142857147,0.4801587301587302
120,121,-10427692#4,5.246153846153846,0.584615384615385
122,123,-10427692#5,6.473076923076924,2.2661538461538457
124,125,-10427692#6,3.2153846153846155,0.3138461538461539
126,127,-10427692#7,6.980769230769231,0.8753846153846156
132,133,-105141980#1,2.2,0.0
146,147,-10597452#1,14.3,0.0
148,149,-10597454#1,45.650000000000006,112.5
150,151,-10597454#2,5.5,0.0
152,153,-10597455#0,0.55,0.5
154,155,-10597455#1,7.15,0.5
156,157,-106083637,4.4,0.0
160,161,-107431496#0,5.732692307692308,2.0916289592760187
162,163,-107431496#1,17.5725,1.7685897435897442
176,177,-108239938,9.9,2.0
178,179,-108240279#0,8.8,0.0
180,181,-108240279#1,18.333333333333336,0.33333333333333304
182,183,-108240279#2,18.744,64.12333333333333
186,187,-1082935356#1,17.6,0.0
190,191,-108310250,1.2833333333333334,0.16666666666666669
196,197,-108310253,3.8500000000000005,0.5
200,201,-10941814,8.695238095238096,0.5904761904761904
202,203,-10941825,11.0,0.0
206,207,-11014139#1,13.51935483870968,50.946236559139784
224,225,-112979077,5.5,0.0
226,227,-112979081,20.900000000000002,0.0
228,229,-112979094#0,7.700000000000001,0.0
230,231,-112979094#1,1.8333333333333335,1.3333333333333335
232,233,-112979110,7.6000000000000005,0.6909090909090908
234,235,-113796178#0,3.3000000000000003,0.0
236,237,-113796178#1,2.2,0.0
238,239,-113796181#1,4.4,0.0
240,241,-113796181#2,3.3000000000000003,0.0
242,243,-113796181#3,3.3000000000000003,0.0
244,245,-113796181#4,6.6000000000000005,0.0
250,251,-113796184,6.6000000000000005,0.0
260,261,-114198606#1,30.835483870967742,139.0322580645161
264,265,-115082348,22.722857142857148,314.99663865546216
266,267,-115082374#0,8.8,22.0
280,281,-115881035#6,12.100000000000001,0.0
296,297,-115881043#0,14.3,0.0
298,299,-115881043#10,2.75,0.5
300,301,-115881043#11,16.5,0.0
302,303,-115881043#2,4.4,0.0
304,305,-115881043#4,5.5,0.0
306,307,-115881043#5,8.8,0.0
308,309,-115881043#7,2.2,0.0
310,311,-115881043#8,2.75,0.5
312,313,-115881043#9,7.15,0.5
322,323,-115881049#0,16.5,0.0
332,333,-116765451#1,12.514044943820226,1.9535644004316643
334,335,-116765451#2,1.4769662921348317,0.2265282803275567
336,337,-116765457#1,5.06,1.6434782608695657
346,347,-118004640#1,9.9,0.0
348,349,-118004640#1.47,4.4,0.0
360,361,-118604348#0,4.4,0.4
362,363,-118604348#1,2.3000000000000003,0.0909090909090909
366,367,-118604351#0,1.4666666666666668,0.3333333333333333
368,369,-118604351#1,7.700000000000001,0.6666666666666665
370,371,-118604351#2,13.566666666666668,1.333333333333333
372,373,-118604351#3,1.8333333333333335,0.33333333333333337
374,375,-118604351#4,20.166666666666668,1.333333333333334
394,395,-118604365,7.700000000000001,0.0
396,397,-118604366,4.4,0.0
398,399,-118604367,4.4,0.0
402,403,-118607469#0,15.1,1.6181818181818184
404,405,-118607469#1,24.7,5.872727272727277
406,407,-118607469#2,35.53,7.566666666666665
408,409,-118607469#3,17.710000000000004,3.211111111111111
410,411,-118607469#4,9.9,0.0
416,417,-118607475#1,64.9,0.0
418,419,-118607475#2,27.500000000000004,2.0
420,421,-118607478,6.6000000000000005,0.0
428,429,-118607485,18.700000000000003,0.0
430,431,-118607487#0,1.1,0.0
432,433,-118607487#1,11.33846153846154,1.0641025641025632
434,435,-118607487#10,1.5,0.2545454545454545
436,437,-118607487#11,1.7000000000000002,0.27272727272727276
438,439,-118607487#12,1.3000000000000003,0.16363636363636364
440,441,-118607487#13,1.7000000000000002,0.27272727272727276
442,443,-118607487#14,1.8000000000000003,0.2545454545454545
444,445,-118607487#15,1.2,0.09090909090909091
446,447,-118607487#2,1.4384615384615387,0.2307692307692308
448,449,-118607487#3,1.1,0.0
450,451,-118607487#4,1.1,0.0
452,453,-118607487#5,1.6076923076923078,0.2692307692307693
454,455,-118607487#6,1.6923076923076925,0.2692307692307692
456,457,-118607487#7,1.353846153846154,0.1923076923076923
458,459,-118607487#8,1.9461538461538463,0.3589743589743592
460,461,-118607487#9,1.4666666666666668,0.24242424242424246
464,465,-118607497#0,2.9333333333333336,0.33333333333333337
466,467,-118607504#4,100.10000000000001,0.0
468,469,-118607504#5,28.6,2.0
470,471,-118607504#6,28.875000000000004,3.583333333333334
472,473,-118607504#7,2.2,0.0
478,479,-118619445#1,4.4,0.0
482,483,-118619465#0,1.1,0.0
484,485,-118619465#1,6.6000000000000005,0.0
490,491,-118623868#1,116.05000000000001,12.5
494,495,-11940927#0,5.185714285714286,0.5714285714285713
496,497,-11940927#1,2.566666666666667,0.2666666666666666
498,499,-11940927#2,6.783333333333334,0.1666666666666666
500,501,-11940927#3,2.0166666666666666,0.16666666666666669
502,503,-11940927#4,7.516666666666667,0.16666666666666674
506,507,-119621356#0,250.8,571.3333333333334
508,509,-119621360#0,2.75,4.5
516,517,-120033065,11.0,0.0
520,521,-120033068#0,26.950000000000003,0.5
522,523,-120033068#1,6.16,0.30000000000000016
524,525,-120033074#0,30.800000000000004,0.0
528,529,-120033077,20.900000000000002,0.0
536,537,-120033098#0,3.666666666666667,0.33333333333333326
538,539,-120033098#3,8.066666666666666,1.3333333333333335
540,541,-120033098#4,26.950000000000003,0.5
542,543,-120033098#5,19.8,0.0
544,545,-120033098#6,1.6500000000000001,0.5
546,547,-120033098#7,2.2,0.0
548,549,-120033100#0,33.0,3.0
550,551,-120033100#1,1.8333333333333335,0.3333333333333333
552,553,-120033103,22.366666666666667,2.333333333333335
554,555,-120033104#0,6.050000000000001,1.7142857142857142
556,557,-120033104#1,2.2,0.0
568,569,-120416766#1,21.57692307692308,9.089743589743586
570,571,-120416786,23.741666666666667,7.384057971014494
576,577,-121110648#0,9.9,0.0
578,579,-121110648#1,13.200000000000001,2.0
592,593,-125002584,9.33907284768212,0.7449006622516557
594,595,-125002604#0,2.8416666666666672,2.0833333333333335
596,597,-125002604#1,4.216666666666667,0.6969696969696971
628,629,-126446062#0,21.850485436893205,380.43232438606526
630,631,-126446062#1,2.3419354838709676,0.5076679005817027
632,633,-126446062#2,1.8213114754098363,0.4628415300546446
638,639,-126446083,165.275,212.38636363636368
640,641,-126446095,29.700000000000003,21.0
642,643,-126446099,28.05,4.5
644,645,-126446100,28.6,0.0
648,649,-126446106,43.26666666666667,25.15151515151516
650,651,-126446109,26.950000000000003,4.5
656,657,-126446127#0,33.0,0.0
658,659,-126446127#1,26.125000000000004,6.249999999999999
660,661,-126446127#2,6.2700000000000005,3.1222222222222227
664,665,-126446130#1,12.32,4.700000000000001
666,667,-126909938,7.724444444444445,0.9657927590511862
674,675,-126909971#0,6.6000000000000005,0.0
686,687,-126954030,48.400000000000006,0.0
688,689,-126954032,18.700000000000003,8.0
712,713,-127076894#2,1.0266666666666668,0.35238095238095246
726,727,-127076905#0,60.43888888888889,59.82026143790849
728,729,-127076905#1,21.175,7.152173913043479
730,731,-127076905#2,1.1785714285714286,0.06878306878306877
736,737,-127076909,34.833333333333336,17.333333333333336
738,739,-128070665#1,12.223364485981309,24.6854170340328
740,741,-128070666#0,5.671875000000001,2.3296370967741935
742,743,-128070667#1,22.0,222.28571428571428
744,745,-128070698#0,3.666666666666667,0.33333333333333326
748,749,-128361102#0,17.29344262295082,1.7710382513661211
750,751,-128361102#1,6.798360655737706,0.450273224043716
790,791,-128361135,4.4,0.0
848,849,-128361158#0,6.966666666666667,5.333333333333333
862,863,-128361163#1,8.8,0.0
866,867,-128361165#1,8.8,2.0
868,869,-128668758#0,3.4222222222222225,0.11111111111111119
870,871,-128668758#0.24,10.511111111111111,0.7777777777777781
872,873,-128668758#1,6.111111111111112,0.5277777777777778
874,875,-128668758#1.44,4.522222222222222,0.11111111111111112
876,877,-128668758#3,11.366666666666669,0.75
880,881,-128906555,5.591666666666667,13.529824561403508
886,887,-129130803#2,6.6000000000000005,0.0
888,889,-129130803#3,3.3000000000000003,0.0
890,891,-129130803#4,9.9,0.0
894,895,-129130803#6,8.8,0.0
896,897,-129130803#7,2.2,0.0
908,909,-129130810#3,5.5,0.22222222222222227
910,911,-129130810#4,0.5107142857142858,0.25793650793650796
912,913,-129130810#5,5.971428571428572,0.6984126984126989
914,915,-129130810#6,10.921428571428573,1.4761904761904765
916,917,-129130810#60,3.653571428571429,0.3002645502645502
918,919,-129130810#7,5.61,0.3689655172413794
920,921,-129323704#0,43.45,0.5
940,941,-129323706#5,1.1,0.0
948,949,-129323707#1,1.1,0.0
952,953,-129323707#3,3.3000000000000003,0.0
968,969,-129323719,6.050000000000001,0.5
984,985,-129323730,18.700000000000003,8.0
986,987,-129323739#0,22.0,0.0
988,989,-129323739#1,4.216666666666667,0.9666666666666668
990,991,-129323739#2,11.733333333333334,0.33333333333333304
998,999,-129323741#3,4.4,0.0
1008,1009,-129323743#0,1.1,0.0
1010,1011,-129323743#1,3.3000000000000003,0.0
1030,1031,-129323745#2,3.3000000000000003,0.0
1032,1033,-129323745#3,3.3000000000000003,0.0
1034,1035,-129323745#4,2.2,0.0
1038,1039,-129323746#1,1.1,0.0
1042,1043,-129323746#3,2.6714285714285713,0.28571428571428564
1044,1045,-129323746#4,3.575,0.4999999999999999
1046,1047,-129323746#5,4.125,0.7857142857142857
1048,1049,-129379920#1,2.2452054794520553,0.21898913556920174
1050,1051,-129379920#1.28,1.597260273972603,0.5390647142182335
1052,1053,-129379922,3.381714285714286,0.43697865353037807
1054,1055,-129379925,6.408205128205128,53.845730901401
1056,1057,-129379925.33,18.152820512820515,278.5090140100449
1058,1059,-129379930#0,3.9600000000000004,0.3
1064,1065,-129379930#2,5.5,2.0000000000000004
1066,1067,-129379930#4,2.475,0.9166666666666666
1078,1079,-129379932,17.6,4.0
1080,1081,-129379933,20.900000000000002,0.0
1082,1083,-129379938,22.0,0.0
1084,1085,-129379939,24.200000000000003,72.0
1086,1087,-129379940,18.150000000000002,0.3333333333333333
1088,1089,-129379941,14.3,2.0
1092,1093,-129379943,23.1,0.0
1100,1101,-129379950#0,5.5,0.0
1104,1105,-129379952#1,4.796000000000001,2.6566666666666667
1118,1119,-129379952#16,2.475,0.25
1124,1125,-129379952#19,2.475,0.25000000000000006
1126,1127,-129379952#2,3.3880000000000003,0.49333333333333335
1132,1133,-129379952#22,1.1,0.0
1134,1135,-129379952#23,3.3000000000000003,0.0
1136,1137,-129379952#24,4.4,0.0
1138,1139,-129379952#25,3.3000000000000003,0.0
1140,1141,-129379952#26,4.4,0.0
1142,1143,-129379952#27,2.9333333333333336,1.8666666666666665
1144,1145,-129379952#28,3.3000000000000003,0.0
1146,1147,-129379952#29,4.125,0.25
1148,1149,-129379952#3,3.561904761904762,0.2904761904761905
1150,1151,-129379952#30,3.8500000000000005,3.5
1152,1153,-129379952#4,3.561904761904762,0.29047619047619044
1154,1155,-129379952#5,3.4100000000000006,0.6210526315789474
1156,1157,-129379952#6,3.2421052631578946,0.3859649122807018
1158,1159,-129379952#7,3.0411764705882356,0.6911764705882354
1160,1161,-129379952#8,1.7416666666666667,0.2651515151515152
1164,1165,-129379953#0,1.4666666666666668,0.3333333333333333
1166,1167,-129379953#1,9.9,4.0
1172,1173,-129379958#1,2.2,0.0
1174,1175,-129379958#2,1.1,0.0
1176,1177,-129379958#3,2.475,0.25000000000000006
1192,1193,-129778904#1,7.700000000000001,0.0
1194,1195,-129778904#2,4.4,0.0
