,from_node,to_node,edge_tt
0,8768,8769,8.102
1,8770,8771,0.674
2,8772,8773,9.083
3,16988,16989,0.761
4,16990,16991,4.05
5,23734,23735,19.363
6,23736,23737,1.746
7,35646,35647,1.543
8,37704,37705,5.173
9,37706,37707,5.965
10,37708,37709,3.78
11,39172,39173,9.359
