from_node,to_node,edge_id,edge_tt,edge_var
2,3,-100280204#0,16.63103448275862,2.6699507389162562
4,5,-100280204#1,6.175,0.36428571428571427
6,7,-10039481,27.52608695652174,7.332015810276684
8,9,-10039819,37.142857142857146,11.957142857142859
10,11,-100405260,17.475714285714286,7.467701863354036
12,13,-100541440#2,17.77383458646617,24.886348401123286
14,15,-100541440#3,16.935508345978757,2.667945814557377
16,17,-10058489#0,28.6,0.0
18,19,-10081209,8.9375,0.4107142857142857
20,21,-10081218,83.01428571428572,52.28571428571429
22,23,-10081229,7.892857142857143,0.07142857142857145
24,25,-10081232#0,7.944444444444445,0.22222222222222224
26,27,-10081232#1,9.1,0.0
28,29,-100832885,172.30522875816996,192.68403852769165
30,31,-10098785#10,28.370588235294118,17.687145969498914
32,33,-10098785#3,21.754128440366973,18.288335517693323
34,35,-10098785#4,22.240248962655603,4.788312586445368
36,37,-10098785#9,26.755497382198953,12.444695508404513
38,39,-10099393,22.17857142857143,3.272569971464999
40,41,-1011477795,2.6,0.0
42,43,-101290089#2,33.71612903225807,60.99569892473119
44,45,-101290089#3,20.06875,3.729166666666667
46,47,-101290089#4,15.184,1.4766666666666663
48,49,-101290091,13.54418604651163,1.0110741971207087
50,51,-101290092,52.4,20.995004995004987
52,53,-101290094#0,18.807423580786025,2.276334942158891
54,55,-101290094#1,12.698550724637682,1.8144504390140692
56,57,-101290094#2,16.31,1.5676207513416818
58,59,-101290094#3,19.438513513513517,2.249448428019856
60,61,-101290094#4,32.51023622047244,6.214223222097233
62,63,-101290094#5,39.12341772151899,19.462267193420953
64,65,-101290096#0,18.118750000000002,2.1958333333333324
66,67,-101290096#1,36.775000000000006,7.699472096530919
68,69,-101290099,42.54691358024691,9.275308641975304
70,71,-1013117571,21.3017363851618,87.0318087906524
72,73,-101345892#0,17.83888888888889,3.5777777777777766
74,75,-101345892#1,33.733333333333334,8.313090418353582
78,79,-101345894,42.9,29.714285714285715
80,81,-101702340#0,7.293220338983051,0.690239625949737
82,83,-101702340#1,28.802222222222223,4.543434343434343
84,85,-10195357,2.8759299781181618,0.27721793542938317
86,87,-10210930#0,16.182758620689658,89.82758620689656
88,89,-10210930#1,36.725,1.5833333333333324
90,91,-1022564256,33.800000000000004,15.000000000000007
92,93,-1022564256.327,26.0,10.0
94,95,-102486174#1,18.84689737470167,26.845275061804422
96,97,-102486193#2,44.23291139240506,20.024832701765696
98,99,-102486193#3,18.264768683274024,4.61893746822572
100,101,-102486193#4,37.912244897959184,19.272038712392167
102,103,-102486193#5,8.46625,0.5061708860759493
104,105,-102486231#0,264.87314285714285,371.8107088331512
106,107,-102486254#0,56.89098360655738,7350.3314591518765
108,109,-102486254#2,54.4827868852459,9328.066183443976
110,111,-102486254#3,33.921875,5.791118421052633
112,113,-102486268,34.892,10.16324324324324
114,115,-102527800,25.740000000000002,0.6999999999999997
116,117,-102532387#0,12.53505338078292,5.968142652972624
118,119,-102532387#1,28.45961369622476,6.217677764388021
120,121,-10258782,37.55869565217391,7.521256038647346
122,123,-10258813#0,9.620000000000001,0.5833333333333331
124,125,-10258813#1,24.43235294117647,2.4108734402852052
126,127,-10258834#0,67.925,149.58333333333334
128,129,-10258834#1,19.337500000000002,3.1576086956521734
130,131,-10258856#2,44.57142857142857,24.04166666666667
132,133,-10258856#3,53.595454545454544,9.517316017316015
134,135,-10266792#0,38.458333333333336,749.644927536232
136,137,-10266792#1,42.6,6.0256410256410255
138,139,-10266792#2,37.984375,8.17641129032258
140,141,-10266792#3,10.764,0.7099999999999995
142,143,-10266792#4,4.6647058823529415,0.3823529411764707
144,145,-10266792#5,3.9000000000000004,0.08695652173913042
146,147,-102684769,14.3,0.4
148,149,-10271170#0,23.764000000000003,5.460000000000001
150,151,-10271170#1,18.664285714285715,2.534391534391534
152,153,-10271173,23.950000000000003,52.81384615384614
154,155,-10272054,108.70476190476191,94.75576036866363
156,157,-10272252,37.24782608695652,6.873517786561266
158,159,-10272494#0,13.040625,6.760912698412699
160,161,-10272517#0,9.01875,5.129166666666666
162,163,-10274921,13.96909090909091,1.6377104377104372
164,165,-10274922,42.9,14.000000000000002
166,167,-10275794,13.4943661971831,1.5764018070688268
168,169,-102945288#2,34.36992429456297,108.2587721044519
170,171,-102945288#3,30.978740157480313,6.479499293357548
174,175,-102947004,13.65,0.33333333333333304
176,177,-102984483,9.80974930362117,2.3603118532235707
178,179,-103012039#0,19.5,2.9090909090909083
180,181,-103012039#1,14.3,1.4545454545454546
182,183,-103012039#2,9.513636363636364,0.7034632034632035
184,185,-103012044#0,25.025000000000002,4.749999999999998
186,187,-103012044#1,18.582352941176474,1.5955882352941184
188,189,-103012045,45.71411764705883,15.091596638655451
190,191,-103027592,24.613333333333333,3.2095238095238097
192,193,-10303261,38.231818181818184,7.300865800865806
194,195,-10303507,24.96825396825397,4.68253968253968
196,197,-10303731,14.837931034482759,1.1798029556650251
198,199,-10303737#0,8.775,0.5681818181818181
200,201,-10303737#1,24.375,1.9285714285714288
202,203,-10303802#0,16.004444444444445,10.901010101010101
204,205,-10303802#1,5.014285714285714,0.2857142857142857
206,207,-10303825,42.853571428571435,14.03571428571428
208,209,-10307191,71.01492537313433,28.691994572591586
210,211,-10307242,50.472500000000004,15.737820512820507
212,213,-10307320#0,43.00833333333334,10.81060606060606
214,215,-10307320#1,10.158139534883722,0.7740863787375418
216,217,-10307356#0,25.49677419354839,4.578494623655913
218,219,-10307356#1,39.945454545454545,8.112554112554113
220,221,-10307375#0,9.924390243902439,18.13780487804878
222,223,-103096147#0,6.952173913043478,0.4189723320158103
224,225,-103096147#1,21.542857142857144,1.6190476190476204
226,227,-103096147#2,41.455555555555556,19.11111111111112
228,229,-103136604#1,20.658695652173915,3.218824653607262
230,231,-103136604#2,9.850515463917526,1.0382302405498278
232,233,-103136607#0,23.725,2.9166666666666665
234,235,-103136607#1,21.468571428571433,2.775155279503106
236,237,-103136613,41.32761904761905,11.647985347985346
238,239,-103141581#0,31.373333333333335,40.46846846846848
240,241,-103141581#1,34.490625,6.760912698412696
242,243,-103141581#2,45.28970588235294,14.018082788671023
244,245,-103141583#0,11.077464788732394,1.024547283702213
246,247,-103141583#1,24.2008,3.3513548387096774
248,249,-103141583#2,23.558108108108108,3.2041836356904874
250,251,-103141585#0,23.253225806451614,3.4460602855631954
252,253,-103141585#1,24.514285714285716,3.773109243697477
254,255,-103141585#2,10.541818181818183,0.6545454545454548
256,257,-103141585#3,38.86,11.337149672033394
258,259,-103141585#4,44.32093023255814,24.06183310533516
