from_node,to_node,edge_id,edge_tt,edge_var
4,5,-101731827#0,3.8,0.3333333333333333
6,7,-101731827#1,2.8,0.9166666666666666
14,15,-102818928#0,5.0,0.4275362318840581
16,17,-102818928#1,12.0,1.0416666666666674
20,21,-103053774#0,4.0,0.33333333333333337
22,23,-103053774#1,4.0,1.3333333333333333
24,25,-103053774#2,4.0,0.0
40,41,-103512657,11.0,2.5666666666666673
42,43,-103512667#0,9.399999999999999,2.7142857142857126
44,45,-103512667#2,4.0,0.41666666666666685
52,53,-103671264,3.0,0.20000000000000004
64,65,-103671267#13,1.0,0.0
66,67,-103671267#14,24.2,2.0
70,71,-103671267#3,3.0,0.0
72,73,-103671267#4,2.6,0.5
74,75,-103671267#5,4.0,0.0
76,77,-103671267#6,3.0,0.0
80,81,-103671267#9,4.0,0.0
82,83,-103671270,4.4,0.7999999999999999
84,85,-103678452,1.0,0.0
90,91,-103686129#1,84.8,112.91666666666667
92,93,-103687101,6.2,1.0
94,95,-103718186,45.999999999999986,832.930619796485
96,97,-104010328,2.0,0.0
98,99,-1040258009,9.0,1.0469802134051598
102,103,-104236369,1.0,0.125
104,105,-1042557946,2.0,0.08667024337901766
106,107,-1042557947,1.0,0.07711066673169782
108,109,-10425610#1,19.799999999999997,128.02855924978692
110,111,-10425611#0,10.0,17.936728951735073
112,113,-10425611#1,7.0,0.8642955053747923
114,115,-10427692#1,19.599999999999998,210.6341463414634
116,117,-10427692#2,2.0,0.19802555168408825
118,119,-10427692#3,3.599999999999998,0.24680603948896634
120,121,-10427692#4,4.0,0.23461091753774677
122,123,-10427692#5,5.0,0.6633444075304544
124,125,-10427692#6,3.0,0.37320044296788474
126,127,-10427692#7,6.0,0.575858250276855
134,135,-105143683#0,26.8,32.0
142,143,-105540411,9.0,0.0
144,145,-10597452#0,12.0,0.0
146,147,-10597452#1,9.0,0.0
148,149,-10597454#1,3.4,24.7
150,151,-10597454#2,2.0,3.2
152,153,-10597455#0,1.0,0.0
154,155,-10597455#1,5.3999999999999995,4.25
160,161,-107431496#0,6.0,2.8977560050568907
162,163,-107431496#1,17.0,2.5261278805582603
166,167,-108237964#0,2.0,0.0
168,169,-108237964#1,12.0,0.0
170,171,-108237964#2,3.0,0.20000000000000004
172,173,-108239224#0,7.0,0.0
174,175,-108239224#1,10.4,8.0
176,177,-108239938,9.8,2.489010989010988
178,179,-108240279#0,7.0,15.366666666666665
180,181,-108240279#1,16.8,3.186813186813187
182,183,-108240279#2,14.0,25.5978959672706
184,185,-1082935356#0,20.0,0.0
186,187,-1082935356#1,17.2,2.0
190,191,-108310250,1.0,0.09999999999999999
192,193,-108310251,2.0,0.2857142857142857
194,195,-108310252,6.0,0.24999999999999994
196,197,-108310253,4.8,0.5274725274725274
200,201,-10941814,8.0,0.8735177865612648
202,203,-10941825,10.4,1.6999999999999997
204,205,-109483355,9.0,0.0
206,207,-11014139#1,14.0,65.28492063492064
208,209,-110212545,29.8,4.5
210,211,-110750652,58.0,0.0
232,233,-112979110,7.6,0.5
234,235,-113796178#0,1.6,0.5
236,237,-113796178#1,6.0,0.0
238,239,-113796181#1,2.0,0.6045751633986925
240,241,-113796181#2,2.4,1.3
242,243,-113796181#3,1.0,0.0
252,253,-113796194#0,18.0,0.0
254,255,-113796195,2.0,0.0
256,257,-113796197,4.0,0.0
260,261,-114198606#1,27.400000000000002,178.79064039408868
264,265,-115082348,36.4,409.030303030303
266,267,-115082374#0,9.2,4.333333333333332
268,269,-115881035#0,11.2,2.0
296,297,-115881043#0,12.0,0.0
300,301,-115881043#11,14.0,0.0
302,303,-115881043#2,4.0,0.0
304,305,-115881043#4,4.0,0.0
306,307,-115881043#5,8.0,0.0
308,309,-115881043#7,2.0,0.0
310,311,-115881043#8,3.0,0.0
312,313,-115881043#9,7.2,2.0
318,319,-115881048#0,4.0,0.0
320,321,-115881048#1,8.0,0.0
328,329,-115881050,14.4,2.3333333333333326
332,333,-116765451#1,11.0,1.6376259523224403
334,335,-116765451#2,1.0,0.24281150159744413
336,337,-116765457#1,4.0,1.309488877306104
338,339,-117070809,60.6,101.66666666666667
344,345,-118004624#1,48.6,0.5
346,347,-118004640#1,6.6,0.5
348,349,-118004640#1.47,3.6,0.5
350,351,-118004640#2,2.6,0.5
352,353,-118004640#4,2.6,0.5
354,355,-118004640#5,3.0,0.0
360,361,-118604348#0,4.0,0.5157894736842105
362,363,-118604348#1,2.0,0.20000000000000004
364,365,-118604350,2.0,0.0
366,367,-118604351#0,2.0,0.0
368,369,-118604351#1,7.4,1.7
370,371,-118604351#2,13.4,2.333333333333334
372,373,-118604351#3,1.2,0.33333333333333337
374,375,-118604351#4,18.8,6.25
376,377,-118604352,2.0,0.0
380,381,-118604354,2.0,0.0
386,387,-118604357,2.0,0.0
388,389,-118604358,5.0,0.0
390,391,-118604359,4.0,0.0
394,395,-118604365,6.0,0.0
398,399,-118604367,4.0,0.0
400,401,-118607467,20.0,10.299999999999999
