from_node,to_node,edge_tt,distance,edge_var
1046.0,1047.0,28.11,219.49,0.0
1048.0,1049.0,30.0,226.84,0.0
1056.0,1057.0,15.7,135.99,0.0
1058.0,1059.0,78.77,649.11,0.0
1092.0,1093.0,11.59,91.11,0.0
1094.0,1095.0,24.67,197.13,0.0
1096.0,1097.0,29.58,385.8,0.0
1098.0,1099.0,32.44,373.54,0.0
1120.0,1121.0,24.37,226.37,0.0
1132.0,1133.0,5.96,81.52,0.0
1140.0,1141.0,2.57,33.75,0.0
1148.0,1149.0,17.75,98.78,0.0
1178.0,1179.0,8.64,64.52,0.0
1184.0,1185.0,17.76,136.75,0.0
1200.0,1201.0,4.49,41.08,0.0
1224.0,1225.0,25.66,179.05,0.0
1228.0,1229.0,2.65,27.01,0.0
1244.0,1245.0,9.09,66.29,0.0
1246.0,1247.0,20.72,153.9,0.0
1250.0,1251.0,44.04,529.32,0.0
1254.0,1255.0,15.22,208.3,0.0
1328.0,1329.0,20.71,242.28,0.0
1330.0,1331.0,1.2,3.61,0.0
1346.0,1347.0,27.38,282.93,0.0
1456.0,1457.0,5.78,4.51,0.0
1580.0,1581.0,32.03,232.09,0.0
1592.0,1593.0,0.78,4.22,0.0
1604.0,1605.0,6.24,45.31,0.0
1606.0,1607.0,21.98,162.22,0.0
1608.0,1609.0,14.13,104.26,0.0
1670.0,1671.0,12.37,132.85,0.0
1678.0,1679.0,10.84,118.81,0.0
1692.0,1693.0,11.75,83.19,0.0
1706.0,1707.0,4.95,29.46,0.0
1710.0,1711.0,17.8,108.07,0.0
1712.0,1713.0,6.35,35.19,0.0
1730.0,1731.0,63.5,863.43,0.0
1738.0,1739.0,17.9,217.83,0.0
1740.0,1741.0,8.27,101.75,0.0
1742.0,1743.0,8.43,108.63,0.0
1744.0,1745.0,15.38,206.35,0.0
1746.0,1747.0,8.75,117.7,0.0
1748.0,1749.0,1.37,16.92,0.0
1750.0,1751.0,9.86,120.78,0.0
1762.0,1763.0,30.15,222.74,0.0
1764.0,1765.0,22.17,149.56,0.0
1770.0,1771.0,16.61,148.39,0.0
1772.0,1773.0,8.78,73.98,0.0
1774.0,1775.0,4.25,36.86,0.0
1776.0,1777.0,10.26,85.83,0.0
1778.0,1779.0,8.47,60.28,0.0
1780.0,1781.0,10.71,71.94,0.0
1782.0,1783.0,10.59,71.27,0.0
1784.0,1785.0,10.93,73.48,0.0
1818.0,1819.0,26.6,204.98,0.0
1820.0,1821.0,1.57,19.46,0.0
1822.0,1823.0,18.85,114.08,0.0
1824.0,1825.0,13.07,100.19,0.0
1826.0,1827.0,12.28,100.85,0.0
1832.0,1833.0,11.42,34.34,0.0
1834.0,1835.0,13.47,154.92,0.0
1848.0,1849.0,121.52,809.29,0.0
1850.0,1851.0,7.6,81.14,0.0
1860.0,1861.0,67.66,789.17,0.0
1862.0,1863.0,17.14,211.46,0.0
1864.0,1865.0,19.8,251.72,0.0
1866.0,1867.0,21.31,271.48,0.0
1868.0,1869.0,1.69,21.53,0.0
1876.0,1877.0,11.8,91.34,0.0
1878.0,1879.0,22.94,180.34,0.0
1880.0,1881.0,18.26,142.56,0.0
1882.0,1883.0,15.09,134.49,0.0
1892.0,1893.0,15.43,117.25,0.0
1894.0,1895.0,17.09,141.14,0.0
1896.0,1897.0,18.81,141.66,0.0
1898.0,1899.0,17.98,133.97,0.0
1900.0,1901.0,17.21,133.52,0.0
1908.0,1909.0,8.94,75.8,0.0
1918.0,1919.0,10.04,120.07,0.0
1920.0,1921.0,14.27,163.89,0.0
1922.0,1923.0,8.69,131.1,0.0
1928.0,1929.0,0.53,7.42,0.0
1930.0,1931.0,1.7,23.73,0.0
1932.0,1933.0,11.7,163.73,0.0
1934.0,1935.0,2.97,40.97,0.0
1936.0,1937.0,2.91,40.11,0.0
1938.0,1939.0,6.99,86.94,0.0
1940.0,1941.0,9.3,117.24,0.0
1944.0,1945.0,20.03,263.45,0.0
1962.0,1963.0,13.71,84.47,0.0
1966.0,1967.0,9.35,81.37,0.0
1968.0,1969.0,8.32,74.52,0.0
1970.0,1971.0,8.5,60.2,0.0
1984.0,1985.0,16.19,112.06,0.0
1988.0,1989.0,6.96,24.57,0.0
2000.0,2001.0,5.48,64.46,0.0
2002.0,2003.0,2.1,17.65,0.0
2004.0,2005.0,6.2,84.12,0.0
2006.0,2007.0,7.61,101.44,0.0
2008.0,2009.0,12.96,141.72,0.0
2010.0,2011.0,16.71,226.58,0.0
2012.0,2013.0,15.96,200.71,0.0
2014.0,2015.0,12.88,121.13,0.0
2016.0,2017.0,11.28,149.44,0.0
2018.0,2019.0,14.21,116.07,0.0
2024.0,2025.0,9.63,90.83,0.0
2026.0,2027.0,3.77,44.49,0.0
2028.0,2029.0,9.2,72.27,0.0
2030.0,2031.0,15.21,89.27,0.0
2032.0,2033.0,11.2,87.92,0.0
2042.0,2043.0,19.1,158.81,0.0
2048.0,2049.0,5.77,61.21,0.0
2050.0,2051.0,13.56,157.26,0.0
2052.0,2053.0,20.34,270.49,0.0
2086.0,2087.0,6.29,81.49,0.0
2088.0,2089.0,6.52,76.43,0.0
2090.0,2091.0,9.9,71.55,0.0
2096.0,2097.0,19.73,160.48,0.0
2098.0,2099.0,8.28,97.04,0.0
2100.0,2101.0,12.86,172.01,0.0
2122.0,2123.0,16.73,223.9,0.0
2140.0,2141.0,1.36,6.34,0.0
2142.0,2143.0,36.84,254.2,0.0
2154.0,2155.0,8.98,71.54,0.0
2156.0,2157.0,61.81,459.8,0.0
2158.0,2159.0,13.93,115.45,0.0
2160.0,2161.0,12.17,105.38,0.0
2170.0,2171.0,9.34,80.62,0.0
2172.0,2173.0,10.07,87.29,0.0
2176.0,2177.0,73.22,515.89,0.0
2178.0,2179.0,16.56,225.31,0.0
2182.0,2183.0,23.76,250.1,0.0
2186.0,2187.0,1.7,23.48,0.0
2188.0,2189.0,5.25,72.67,0.0
2190.0,2191.0,17.26,116.59,0.0
2200.0,2201.0,3.56,31.43,0.0
2202.0,2203.0,31.17,275.54,0.0
2204.0,2205.0,22.0,193.8,0.0
2206.0,2207.0,6.43,56.68,0.0
2208.0,2209.0,26.84,237.61,0.0
2210.0,2211.0,29.29,251.24,0.0
2214.0,2215.0,5.04,37.51,0.0
2216.0,2217.0,8.18,63.31,0.0
2218.0,2219.0,14.93,113.96,0.0
2220.0,2221.0,4.91,38.05,0.0
2224.0,2225.0,8.4,94.98,0.0
2226.0,2227.0,4.22,46.46,0.0
2228.0,2229.0,4.29,30.38,0.0
2230.0,2231.0,14.32,201.25,0.0
2234.0,2235.0,12.16,103.41,0.0
2238.0,2239.0,47.84,413.54,0.0
2262.0,2263.0,11.05,90.1,0.0
2264.0,2265.0,9.43,80.61,0.0
2266.0,2267.0,22.43,152.27,0.0
2268.0,2269.0,8.66,51.38,0.0
2270.0,2271.0,31.39,170.41,0.0
2272.0,2273.0,7.98,115.13,0.0
2294.0,2295.0,28.2,210.67,0.0
2304.0,2305.0,4.63,54.85,0.0
2306.0,2307.0,13.5,270.06,0.0
2308.0,2309.0,9.43,181.52,0.0
2310.0,2311.0,8.93,175.46,0.0
2312.0,2313.0,6.92,99.82,0.0
2314.0,2315.0,10.5,58.17,0.0
2316.0,2317.0,2.61,16.47,0.0
2320.0,2321.0,27.75,205.25,0.0
2322.0,2323.0,11.3,93.9,0.0
2324.0,2325.0,9.1,76.89,0.0
2342.0,2343.0,1.67,20.94,0.0
2354.0,2355.0,18.72,158.33,0.0
2356.0,2357.0,25.86,215.63,0.0
2366.0,2367.0,24.77,301.02,0.0
2368.0,2369.0,20.45,269.07,0.0
2370.0,2371.0,3.21,24.2,0.0
2372.0,2373.0,2.79,9.51,0.0
2378.0,2379.0,41.74,297.71,0.0
2386.0,2387.0,10.25,88.81,0.0
2388.0,2389.0,20.14,142.61,0.0
2392.0,2393.0,19.67,149.38,0.0
2394.0,2395.0,10.96,75.33,0.0
2396.0,2397.0,15.29,200.71,0.0
2410.0,2411.0,21.81,175.07,0.0
2416.0,2417.0,18.59,123.31,0.0
2418.0,2419.0,12.4,160.74,0.0
2420.0,2421.0,13.22,171.41,0.0
2426.0,2427.0,5.11,43.99,0.0
2428.0,2429.0,12.75,85.6,0.0
2434.0,2435.0,8.52,58.33,0.0
2440.0,2441.0,22.39,167.01,0.0
2442.0,2443.0,0.98,11.41,0.0
2444.0,2445.0,2.24,21.9,0.0
2446.0,2447.0,2.69,16.1,0.0
2454.0,2455.0,40.52,318.91,0.0
2456.0,2457.0,43.08,200.15,0.0
2462.0,2463.0,0.5,5.61,0.0
2464.0,2465.0,1.95,16.23,0.0
2466.0,2467.0,20.11,248.42,0.0
2468.0,2469.0,7.22,83.48,0.0
2470.0,2471.0,17.47,130.12,0.0
2474.0,2475.0,14.87,153.9,0.0
2500.0,2501.0,19.09,109.38,0.0
2502.0,2503.0,11.07,76.33,0.0
2504.0,2505.0,14.72,45.95,0.0
2510.0,2511.0,31.18,224.43,0.0
2512.0,2513.0,16.87,120.65,0.0
2518.0,2519.0,96.48,656.83,0.0
2530.0,2531.0,8.68,95.36,0.0
2532.0,2533.0,10.16,82.63,0.0
2534.0,2535.0,10.91,53.62,0.0
2542.0,2543.0,5.12,63.38,0.0
2546.0,2547.0,25.95,215.19,0.0
2552.0,2553.0,94.89,767.02,0.0
2554.0,2555.0,17.45,240.63,0.0
2556.0,2557.0,3.64,3.76,0.0
2564.0,2565.0,0.83,5.16,0.0
2574.0,2575.0,1.21,5.92,0.0
2580.0,2581.0,18.08,129.68,0.0
2582.0,2583.0,12.98,103.54,0.0
2586.0,2587.0,8.77,66.39,0.0
2592.0,2593.0,12.01,147.09,0.0
2594.0,2595.0,13.41,164.92,0.0
2622.0,2623.0,9.88,82.98,0.0
2624.0,2625.0,64.69,516.59,0.0
2626.0,2627.0,13.97,107.31,0.0
2630.0,2631.0,13.98,92.67,0.0
2644.0,2645.0,26.83,352.34,0.0
2646.0,2647.0,6.8,89.44,0.0
2648.0,2649.0,1.53,20.14,0.0
2650.0,2651.0,10.28,135.15,0.0
2652.0,2653.0,143.88,2494.06,0.0
2658.0,2659.0,2.29,27.33,0.0
2662.0,2663.0,4.3,57.84,0.0
2664.0,2665.0,3.32,47.19,0.0
2666.0,2667.0,8.93,108.79,0.0
2676.0,2677.0,9.39,43.54,0.0
2682.0,2683.0,8.16,69.37,0.0
2684.0,2685.0,13.72,122.35,0.0
2686.0,2687.0,8.98,79.93,0.0
2688.0,2689.0,32.75,255.08,0.0
2700.0,2701.0,31.12,227.31,0.0
2780.0,2781.0,15.42,115.07,0.0
2790.0,2791.0,16.21,191.93,0.0
2810.0,2811.0,21.45,145.27,0.0
2818.0,2819.0,20.1,138.58,0.0
2820.0,2821.0,25.28,104.84,0.0
2822.0,2823.0,14.3,178.28,0.0
2824.0,2825.0,8.53,64.35,0.0
2826.0,2827.0,7.63,58.34,0.0
2828.0,2829.0,30.05,374.96,0.0
2838.0,2839.0,17.98,216.65,0.0
2844.0,2845.0,6.94,82.96,0.0
2846.0,2847.0,9.52,100.95,0.0
2852.0,2853.0,8.52,54.9,0.0
2854.0,2855.0,25.17,176.16,0.0
2856.0,2857.0,3.49,24.7,0.0
2858.0,2859.0,28.03,196.05,0.0
2864.0,2865.0,36.59,263.33,0.0
2866.0,2867.0,22.73,165.12,0.0
2882.0,2883.0,26.22,234.63,0.0
2890.0,2891.0,15.49,182.36,0.0
2892.0,2893.0,8.91,118.62,0.0
2894.0,2895.0,17.1,181.43,0.0
2896.0,2897.0,12.09,133.6,0.0
2898.0,2899.0,1.12,4.46,0.0
2902.0,2903.0,22.21,170.41,0.0
2904.0,2905.0,14.53,107.41,0.0
2906.0,2907.0,13.04,96.46,0.0
2912.0,2913.0,11.67,117.34,0.0
2914.0,2915.0,8.16,106.06,0.0
2916.0,2917.0,3.74,34.31,0.0
2924.0,2925.0,39.39,280.95,0.0
2932.0,2933.0,10.54,82.92,0.0
2934.0,2935.0,15.47,128.72,0.0
2942.0,2943.0,9.17,78.33,0.0
2956.0,2957.0,11.5,91.23,0.0
2958.0,2959.0,6.36,47.44,0.0
2962.0,2963.0,7.34,46.28,0.0
2964.0,2965.0,8.59,29.11,0.0
3014.0,3015.0,3.73,72.24,0.0
3020.0,3021.0,36.42,281.57,0.0
3054.0,3055.0,17.51,99.55,0.0
3056.0,3057.0,13.79,188.7,0.0
3064.0,3065.0,8.11,65.68,0.0
3068.0,3069.0,11.37,99.33,0.0
3072.0,3073.0,3.13,40.9,0.0
3074.0,3075.0,3.99,52.54,0.0
3076.0,3077.0,11.11,133.64,0.0
3078.0,3079.0,16.1,76.97,0.0
3080.0,3081.0,5.14,57.03,0.0
3082.0,3083.0,5.2,60.11,0.0
3084.0,3085.0,13.51,112.18,0.0
3094.0,3095.0,19.95,156.34,0.0
3098.0,3099.0,31.77,230.63,0.0
3100.0,3101.0,18.36,132.34,0.0
3102.0,3103.0,92.94,669.9,0.0
3104.0,3105.0,20.48,244.03,0.0
3106.0,3107.0,19.52,236.9,0.0
3116.0,3117.0,63.85,458.26,0.0
3126.0,3127.0,22.76,300.87,0.0
3128.0,3129.0,13.3,175.48,0.0
3146.0,3147.0,15.04,98.54,0.0
3148.0,3149.0,121.74,291.52,0.0
3150.0,3151.0,72.89,177.24,0.0
3152.0,3153.0,27.25,356.68,0.0
3154.0,3155.0,2.04,24.66,0.0
3156.0,3157.0,4.22,51.77,0.0
3158.0,3159.0,8.36,106.52,0.0
3160.0,3161.0,7.49,83.65,0.0
3162.0,3163.0,22.95,263.3,0.0
3172.0,3173.0,1.39,5.91,0.0
3174.0,3175.0,15.53,66.91,0.0
3182.0,3183.0,4.41,33.23,0.0
3184.0,3185.0,13.55,101.23,0.0
3186.0,3187.0,19.29,154.18,0.0
3188.0,3189.0,11.32,90.36,0.0
3196.0,3197.0,11.94,87.77,0.0
3204.0,3205.0,21.0,266.25,0.0
3206.0,3207.0,17.33,227.6,0.0
3208.0,3209.0,16.99,217.48,0.0
3212.0,3213.0,27.78,351.42,0.0
3278.0,3279.0,2.21,25.4,0.0
3280.0,3281.0,1.03,13.54,0.0
3282.0,3283.0,10.54,136.29,0.0
3284.0,3285.0,4.3,6.1,0.0
3286.0,3287.0,4.66,45.55,0.0
3336.0,3337.0,6.21,44.61,0.0
3348.0,3349.0,13.52,98.16,0.0
3352.0,3353.0,17.98,157.31,0.0
3382.0,3383.0,23.06,172.86,0.0
3384.0,3385.0,40.7,301.9,0.0
3392.0,3393.0,37.82,301.85,0.0
3406.0,3407.0,5.88,70.75,0.0
3408.0,3409.0,5.79,70.67,0.0
3410.0,3411.0,8.21,99.6,0.0
3412.0,3413.0,38.49,495.36,0.0
3416.0,3417.0,14.23,109.1,0.0
3418.0,3419.0,5.76,68.49,0.0
3420.0,3421.0,9.69,122.75,0.0
3422.0,3423.0,11.91,151.75,0.0
3424.0,3425.0,2.95,36.32,0.0
3440.0,3441.0,1.77,21.92,0.0
3450.0,3451.0,9.72,74.24,0.0
3454.0,3455.0,26.19,199.1,0.0
3456.0,3457.0,9.93,76.66,0.0
3458.0,3459.0,17.66,134.73,0.0
3460.0,3461.0,84.39,1165.43,0.0
3462.0,3463.0,90.54,1162.2,0.0
3472.0,3473.0,8.37,68.31,0.0
3484.0,3485.0,21.35,165.32,0.0
3486.0,3487.0,27.94,215.19,0.0
3488.0,3489.0,5.87,44.77,0.0
3490.0,3491.0,40.34,297.05,0.0
3492.0,3493.0,54.18,394.36,0.0
3494.0,3495.0,0.39,3.4,0.0
3500.0,3501.0,4.43,59.43,0.0
3502.0,3503.0,4.39,58.56,0.0
3504.0,3505.0,4.4,58.79,0.0
3506.0,3507.0,6.16,72.75,0.0
3508.0,3509.0,5.43,64.47,0.0
3510.0,3511.0,10.58,125.54,0.0
3512.0,3513.0,5.75,41.38,0.0
3514.0,3515.0,1.18,2.92,0.0
3532.0,3533.0,27.29,196.52,0.0
3538.0,3539.0,6.63,65.06,0.0
3544.0,3545.0,5.9,45.04,0.0
3546.0,3547.0,2.47,26.39,0.0
3554.0,3555.0,36.25,241.24,0.0
3556.0,3557.0,31.76,247.34,0.0
3558.0,3559.0,5.45,7.52,0.0
3560.0,3561.0,14.54,106.53,0.0
3562.0,3563.0,10.44,81.56,0.0
3566.0,3567.0,11.68,169.61,0.0
3568.0,3569.0,21.38,323.59,0.0
3570.0,3571.0,58.17,466.51,0.0
3580.0,3581.0,39.88,321.48,0.0
3586.0,3587.0,4.68,60.24,0.0
3588.0,3589.0,10.24,45.7,0.0
3608.0,3609.0,26.18,357.77,0.0
3610.0,3611.0,1.46,20.21,0.0
3612.0,3613.0,4.56,63.1,0.0
3622.0,3623.0,1.46,13.44,0.0
3628.0,3629.0,21.76,186.71,0.0
3632.0,3633.0,10.3,119.25,0.0
3638.0,3639.0,59.38,480.39,0.0
3640.0,3641.0,5.51,56.25,0.0
3644.0,3645.0,26.23,203.83,0.0
3658.0,3659.0,34.56,283.99,0.0
3694.0,3695.0,40.65,307.88,0.0
3696.0,3697.0,30.72,239.51,0.0
3698.0,3699.0,11.05,85.04,0.0
3712.0,3713.0,11.55,161.26,0.0
3714.0,3715.0,5.2,76.52,0.0
3720.0,3721.0,4.07,52.67,0.0
3722.0,3723.0,10.73,143.44,0.0
3724.0,3725.0,9.44,125.7,0.0
3726.0,3727.0,11.13,149.22,0.0
3738.0,3739.0,8.29,33.15,0.0
3740.0,3741.0,12.56,110.58,0.0
3768.0,3769.0,16.53,167.63,0.0
3776.0,3777.0,58.3,435.51,0.0
3790.0,3791.0,2.34,30.99,0.0
3792.0,3793.0,8.27,108.56,0.0
3814.0,3815.0,18.91,244.89,0.0
3816.0,3817.0,18.89,239.62,0.0
3832.0,3833.0,29.36,229.98,0.0
3834.0,3835.0,16.48,99.56,0.0
3836.0,3837.0,17.37,121.55,0.0
3846.0,3847.0,11.62,74.89,0.0
3850.0,3851.0,29.18,182.21,0.0
3852.0,3853.0,52.12,387.95,0.0
3854.0,3855.0,18.17,132.82,0.0
3882.0,3883.0,5.08,45.28,0.0
3892.0,3893.0,47.65,596.58,0.0
3934.0,3935.0,13.14,98.29,0.0
3938.0,3939.0,11.05,87.08,0.0
3960.0,3961.0,20.29,157.54,0.0
3968.0,3969.0,102.92,872.67,0.0
3970.0,3971.0,30.21,327.26,0.0
3990.0,3991.0,3.0,30.49,0.0
3992.0,3993.0,8.53,92.27,0.0
4006.0,4007.0,7.17,86.97,0.0
4008.0,4009.0,7.76,88.36,0.0
4096.0,4097.0,7.03,30.44,0.0
4098.0,4099.0,18.3,204.45,0.0
4114.0,4115.0,17.9,138.13,0.0
4116.0,4117.0,12.02,93.27,0.0
4118.0,4119.0,15.52,123.25,0.0
4120.0,4121.0,15.5,125.82,0.0
4122.0,4123.0,0.11,0.84,0.0
4124.0,4125.0,11.66,93.59,0.0
4126.0,4127.0,0.96,5.44,0.0
4130.0,4131.0,23.68,212.93,0.0
4156.0,4157.0,7.47,57.82,0.0
4158.0,4159.0,6.11,48.43,0.0
4160.0,4161.0,19.28,152.51,0.0
4162.0,4163.0,13.0,174.98,0.0
4164.0,4165.0,15.83,211.94,0.0
4166.0,4167.0,6.83,60.59,0.0
4204.0,4205.0,8.99,115.26,0.0
4252.0,4253.0,20.25,128.26,0.0
4260.0,4261.0,7.46,60.4,0.0
4268.0,4269.0,17.22,88.56,0.0
4270.0,4271.0,26.74,202.09,0.0
4278.0,4279.0,13.62,109.69,0.0
4280.0,4281.0,9.26,75.14,0.0
4282.0,4283.0,4.32,34.5,0.0
4286.0,4287.0,12.63,164.45,0.0
4288.0,4289.0,5.75,74.89,0.0
4302.0,4303.0,6.19,81.8,0.0
4304.0,4305.0,5.91,78.14,0.0
4306.0,4307.0,6.0,79.58,0.0
4308.0,4309.0,4.58,60.78,0.0
4310.0,4311.0,6.54,86.45,0.0
4312.0,4313.0,9.97,131.76,0.0
4314.0,4315.0,65.98,843.38,0.0
4316.0,4317.0,3.38,41.82,0.0
4318.0,4319.0,5.57,71.41,0.0
4322.0,4323.0,29.52,216.0,0.0
4340.0,4341.0,26.69,175.22,0.0
4352.0,4353.0,15.98,28.91,0.0
4356.0,4357.0,14.58,105.96,0.0
4362.0,4363.0,14.07,91.77,0.0
4372.0,4373.0,10.02,77.88,0.0
4374.0,4375.0,9.12,80.36,0.0
4376.0,4377.0,19.86,175.0,0.0
4392.0,4393.0,7.26,2.52,0.0
4394.0,4395.0,2.05,21.63,0.0
4484.0,4485.0,33.06,242.91,0.0
4486.0,4487.0,38.75,278.58,0.0
4488.0,4489.0,9.2,71.66,0.0
4490.0,4491.0,10.1,81.7,0.0
4510.0,4511.0,47.87,368.45,0.0
4514.0,4515.0,50.51,459.31,0.0
4516.0,4517.0,18.01,160.18,0.0
4612.0,4613.0,23.39,310.19,0.0
4632.0,4633.0,7.61,58.68,0.0
4634.0,4635.0,6.74,8.94,0.0
4636.0,4637.0,5.67,68.9,0.0
4648.0,4649.0,16.47,81.3,0.0
4656.0,4657.0,6.16,98.17,0.0
4658.0,4659.0,31.55,493.64,0.0
4660.0,4661.0,33.46,221.7,0.0
4672.0,4673.0,29.14,234.82,0.0
4714.0,4715.0,60.82,459.77,0.0
4716.0,4717.0,44.62,313.74,0.0
4718.0,4719.0,1.15,4.58,0.0
4720.0,4721.0,20.88,136.47,0.0
4724.0,4725.0,12.88,105.13,0.0
4726.0,4727.0,16.97,134.61,0.0
4742.0,4743.0,14.9,126.98,0.0
4746.0,4747.0,34.96,238.78,0.0
4762.0,4763.0,12.86,174.29,0.0
4764.0,4765.0,9.15,107.3,0.0
4776.0,4777.0,5.13,43.93,0.0
4778.0,4779.0,5.82,47.14,0.0
4780.0,4781.0,18.21,162.81,0.0
4790.0,4791.0,12.66,90.81,0.0
4796.0,4797.0,10.03,126.14,0.0
4798.0,4799.0,9.93,117.24,0.0
4804.0,4805.0,43.61,330.5,0.0
4806.0,4807.0,46.96,403.97,0.0
4810.0,4811.0,9.93,152.07,0.0
4812.0,4813.0,16.94,253.9,0.0
4826.0,4827.0,3.26,28.67,0.0
4830.0,4831.0,19.71,237.86,0.0
4838.0,4839.0,19.67,136.03,0.0
4840.0,4841.0,19.94,141.23,0.0
4842.0,4843.0,14.26,89.71,0.0
4854.0,4855.0,11.7,72.1,0.0
4858.0,4859.0,8.18,64.86,0.0
4860.0,4861.0,14.88,120.18,0.0
4864.0,4865.0,8.92,68.41,0.0
4866.0,4867.0,39.36,308.57,0.0
