from_node,to_node,edge_id,edge_tt,edge_var
0,1,--153692837#1,14.748936170212765,369.5505572441743
2,3,-101238042,5.3999999999999995,1.0999999999999999
4,5,-101731827#0,3.4636363636363634,0.7542283298097253
6,7,-101731827#1,4.173913043478261,8.988142292490117
8,9,-101731827#2,7.8,4.5
10,11,-101731858,14.399999999999999,0.0
12,13,-102461801,35.52,11.3
14,15,-102818928#0,29.03020408163265,1618.7458347273339
16,17,-102818928#1,31.368093385214006,1521.37092655642
18,19,-103053747,10.5,2.9166666666666665
20,21,-103053774#0,14.255172413793103,1317.9676346037513
22,23,-103053774#1,3.3073170731707315,0.6390243902439028
24,25,-103053774#2,3.988235294117647,0.6497326203208557
26,27,-103053774#3,9.2,0.3333333333333335
28,29,-103053774#4,3.36,1.2
30,31,-103053774#5,1.95,0.26785714285714285
32,33,-103053774#6,2.175,0.42916666666666686
34,35,-103053774#7,3.5999999999999996,3.0
36,37,-103053803,11.28,4.3
38,39,-103396186,5.6000000000000005,4.666666666666667
40,41,-103512657,24.763636363636362,207.65454545454546
42,43,-103512667#0,12.909299655568311,34.95159217176714
44,45,-103512667#2,6.218333333333333,5.64835226394684
46,47,-103512672,43.199999999999996,7.0
50,51,-103671254,8.1,2.25
52,53,-103671264,4.071428571428571,0.3214285714285713
54,55,-103671267#0,27.599999999999998,0.0
56,57,-103671267#1,4.8,0.0
58,59,-103671267#10,2.2666666666666666,0.3611111111111111
60,61,-103671267#11,2.4,0.0
62,63,-103671267#12,3.0,0.3333333333333333
66,67,-103671267#14,25.599999999999998,6.333333333333336
68,69,-103671267#2,2.6999999999999997,0.25000000000000006
70,71,-103671267#3,3.5999999999999996,0.0
72,73,-103671267#4,3.1999999999999997,2.3333333333333335
74,75,-103671267#5,4.2,0.5714285714285713
76,77,-103671267#6,3.0,0.2777777777777778
78,79,-103671267#7,4.8,0.0
80,81,-103671267#9,3.9428571428571426,0.23809523809523803
82,83,-103671270,5.822222222222222,0.5925925925925927
84,85,-103678452,2.6769230769230767,0.19230769230769237
86,87,-103678458#0,1.7999999999999998,0.5
88,89,-103678458#1,3.333333333333333,0.18300653594771243
90,91,-103686129#1,100.5,81.58333333333333
92,93,-103687101,7.907142857142857,370.6827922077922
94,95,-103718186,165.4663212435233,9012.468077518333
96,97,-104010328,9.6,165.5
98,99,-1040258009,10.071097372488408,1.0592637608203614
100,101,-104236368#0,13.107692307692307,5.076923076923076
102,103,-104236369,1.2521739130434781,0.043478260869565216
104,105,-1042557946,2.392523364485981,0.11246105919003116
106,107,-1042557947,1.342056074766355,0.10469236760124612
108,109,-10425610#1,71.52963400236128,9500.129864547658
110,111,-10425611#0,62.86551724137931,6469.52572257561
112,113,-10425611#1,22.856673511293636,2353.426338659199
114,115,-10427692#1,58.9072625698324,1055.6670578846067
116,117,-10427692#2,2.624137931034483,10.999594223061381
118,119,-10427692#3,4.841025641025641,11.22168498168498
120,121,-10427692#4,5.898360655737704,7.173628265588741
122,123,-10427692#5,7.222950819672131,4.413331836215284
124,125,-10427692#6,3.586849315068493,0.26911034171308146
126,127,-10427692#7,7.870684931506849,0.7197350594610868
128,129,-104847200,17.28,4.800000000000001
130,131,-105141980#0,48.8,75.06666666666665
132,133,-105141980#1,3.1999999999999997,0.33333333333333337
134,135,-105143683#0,31.799999999999997,12.571428571428571
136,137,-105143683#1,11.314285714285715,10.285714285714285
138,139,-105467137,13.125,2.9958333333333327
140,141,-105482066,7.199999999999999,0.0
