from_node,to_node,edge_id,edge_tt,edge_var
2,3,-100280204#0,12.1284,2.6699507389162562
4,5,-100280204#1,2.7288,0.36428571428571427
6,7,-10039481,21.426,7.332015810276684
8,9,-10039819,29.3436,11.957142857142859
10,11,-100405260,11.5848,7.467701863354036
12,13,-100541440#2,8.658,24.886348401123286
14,15,-100541440#3,12.644400000000001,2.667945814557377
16,17,-10058489#0,18.481199999999998,0.0
18,19,-10081209,5.6724000000000006,0.4107142857142857
20,21,-10081218,65.7708,52.28571428571429
22,23,-10081229,2.0412,0.07142857142857145
24,25,-10081232#0,2.6868,0.22222222222222224
26,27,-10081232#1,2.7612,0.0
28,29,-100832885,142.0284,192.68403852769165
30,31,-10098785#10,17.5308,17.687145969498914
32,33,-10098785#3,12.367199999999999,18.288335517693323
34,35,-10098785#4,13.2936,4.788312586445368
36,37,-10098785#9,17.6184,12.444695508404513
38,39,-10099393,15.982800000000001,3.272569971464999
40,41,-1011477795,1.1927999999999999,0.0
42,43,-101290089#2,15.859199999999998,60.99569892473119
44,45,-101290089#3,14.3592,3.729166666666667
46,47,-101290089#4,10.2948,1.4766666666666663
48,49,-101290091,9.126,1.0110741971207087
50,51,-101290092,43.0056,20.995004995004987
52,53,-101290094#0,13.6464,2.276334942158891
54,55,-101290094#1,8.3064,1.8144504390140692
56,57,-101290094#2,11.741999999999999,1.5676207513416818
58,59,-101290094#3,14.113199999999999,2.249448428019856
60,61,-101290094#4,25.5216,6.214223222097233
62,63,-101290094#5,28.8024,19.462267193420953
64,65,-101290096#0,13.570799999999998,2.1958333333333324
66,67,-101290096#1,29.266799999999996,7.699472096530919
68,69,-101290099,34.105199999999996,9.275308641975304
70,71,-1013117571,9.400799999999998,87.0318087906524
72,73,-101345892#0,12.6492,3.5777777777777766
74,75,-101345892#1,26.179199999999998,8.313090418353582
78,79,-101345894,32.568,29.714285714285715
80,81,-101702340#0,3.8087999999999997,0.690239625949737
82,83,-101702340#1,22.733999999999998,4.543434343434343
84,85,-10195357,1.6068,0.27721793542938317
86,87,-10210930#0,5.6688,89.82758620689656
88,89,-10210930#1,28.159200000000002,1.5833333333333324
90,91,-1022564256,27.6912,15.000000000000007
92,93,-1022564256.327,20.849999999999998,10.0
94,95,-102486174#1,7.9392,26.845275061804422
96,97,-102486193#2,32.604,20.024832701765696
98,99,-102486193#3,11.831999999999999,4.61893746822572
100,101,-102486193#4,28.076399999999996,19.272038712392167
102,103,-102486193#5,5.4516,0.5061708860759493
104,105,-102486231#0,217.25639999999999,371.8107088331512
106,107,-102486254#0,0.5544,7350.3314591518765
108,109,-102486254#2,13.368,9328.066183443976
110,111,-102486254#3,27.2268,5.791118421052633
112,113,-102486268,27.8964,10.16324324324324
114,115,-102527800,18.5676,0.6999999999999997
116,117,-102532387#0,8.6892,5.968142652972624
118,119,-102532387#1,19.387199999999996,6.217677764388021
120,121,-10258782,29.6244,7.521256038647346
122,123,-10258813#0,6.042,0.5833333333333331
124,125,-10258813#1,18.2964,2.4108734402852052
126,127,-10258834#0,57.30479999999999,149.58333333333334
128,129,-10258834#1,14.1216,3.1576086956521734
130,131,-10258856#2,33.752399999999994,24.04166666666667
132,133,-10258856#3,43.8852,9.517316017316015
134,135,-10266792#0,14.25,749.644927536232
136,137,-10266792#1,33.9648,6.0256410256410255
138,139,-10266792#2,29.468399999999995,8.17641129032258
140,141,-10266792#3,7.1304,0.7099999999999995
142,143,-10266792#4,2.3712,0.3823529411764707
144,145,-10266792#5,1.0932,0.08695652173913042
146,147,-102684769,6.8892,0.4
148,149,-10271170#0,18.1212,5.460000000000001
150,151,-10271170#1,13.8336,2.534391534391534
152,153,-10271173,13.9764,52.81384615384614
154,155,-10272054,92.48759999999999,94.75576036866363
156,157,-10272252,30.0936,6.873517786561266
158,159,-10272494#0,3.8448,6.760912698412699
160,161,-10272517#0,4.9128,5.129166666666666
162,163,-10274921,9.724799999999998,1.6377104377104372
164,165,-10274922,33.3972,14.000000000000002
166,167,-10275794,11.4264,1.5764018070688268
168,169,-102945288#2,18.6708,108.2587721044519
170,171,-102945288#3,22.282799999999998,6.479499293357548
174,175,-102947004,7.954799999999999,0.33333333333333304
176,177,-102984483,5.344799999999999,2.3603118532235707
178,179,-103012039#0,14.647199999999998,2.9090909090909083
180,181,-103012039#1,10.23,1.4545454545454546
182,183,-103012039#2,6.3132,0.7034632034632035
184,185,-103012044#0,19.043999999999997,4.749999999999998
186,187,-103012044#1,13.847999999999999,1.5955882352941184
188,189,-103012045,37.6152,15.091596638655451
190,191,-103027592,19.0872,3.2095238095238097
192,193,-10303261,32.011199999999995,7.300865800865806
194,195,-10303507,19.429199999999998,4.68253968253968
196,197,-10303731,10.489199999999999,1.1798029556650251
198,199,-10303737#0,4.9079999999999995,0.5681818181818181
200,201,-10303737#1,17.4816,1.9285714285714288
202,203,-10303802#0,10.438799999999999,10.901010101010101
204,205,-10303802#1,1.7615999999999998,0.2857142857142857
