,from_node,to_node,edge_tt
12993,2906,2907,5.36
12994,2910,2911,0.738
12995,2916,2917,1.111
12996,2918,2919,0.255
12997,2920,2921,3.189
12998,2922,2923,0.022
12999,2958,2959,9.91
13000,2960,2961,19.548
13001,2962,2963,1.695
13002,2964,2965,3.164
13003,3354,3355,1.284
13004,3396,3397,0.693
13005,3484,3485,5.662
13006,3486,3487,1.443
13007,3724,3725,19.551
13008,3726,3727,7.716
13009,3728,3729,3.735
13010,3730,3731,13.849
13011,3732,3733,1.234
13012,3734,3735,3.467
13013,3918,3919,6.357
13014,3920,3921,0.023
13015,3922,3923,0.021
13016,3924,3925,4.266
13017,4104,4105,4.393
13018,4116,4117,1.255
13019,4118,4119,4.468
13020,4120,4121,0.077
13021,4122,4123,1.465
13022,4128,4129,22.361
13023,4138,4139,1.712
13024,4140,4141,16.36
13025,4142,4143,2.416
13026,4144,4145,4.32
13027,4158,4159,7.286
13028,4160,4161,6.547
13029,4162,4163,1.788
13030,4164,4165,2.0
13031,4166,4167,1.624
13032,4168,4169,3.258
13033,4170,4171,8.549
13034,4172,4173,11.647
13035,4174,4175,8.984
13036,4246,4247,2.918
13037,4248,4249,12.213
13038,4402,4403,15.899
13039,4490,4491,8.95
13040,4492,4493,3.467
13041,4884,4885,3.677
13042,4926,4927,3.189
13043,5006,5007,23.058
13044,5008,5009,2.747
13045,5010,5011,5.44
13046,5012,5013,0.263
13047,5014,5015,4.959
13048,5016,5017,3.955
13049,5018,5019,3.408
13050,5026,5027,40.65
13051,5032,5033,2.219
13052,5034,5035,3.669
13053,5036,5037,3.84
13054,5038,5039,6.752
13055,5040,5041,2.443
13056,5042,5043,2.609
13057,5044,5045,14.298
13058,5046,5047,3.81
13059,5048,5049,11.276
13060,5050,5051,2.337
13061,5052,5053,1.005
13062,5054,5055,1.499
13063,5056,5057,13.291
13064,5060,5061,7.391
13065,5062,5063,1.764
13066,5064,5065,0.919
13067,5066,5067,9.878
13068,5068,5069,7.449
13069,5070,5071,12.948
13070,5072,5073,6.315
13071,5074,5075,9.105
13072,5076,5077,4.724
13073,5078,5079,6.999
13074,5084,5085,24.816
13075,5152,5153,1.148
13076,5154,5155,3.445
13077,5162,5163,4.683
13078,5164,5165,7.065
13079,5176,5177,1.459
13080,5178,5179,2.052
13081,5180,5181,0.083
13082,5182,5183,1.202
13083,5184,5185,4.461
13084,5186,5187,1.692
13085,5188,5189,8.145
13086,5190,5191,8.855
13087,5218,5219,4.807
13088,5320,5321,1.026
13089,5322,5323,1.003
13090,5324,5325,3.392
13091,5326,5327,3.504
13092,5328,5329,1.475
13093,5330,5331,2.82
13094,5332,5333,13.074
13095,5334,5335,3.207
13096,5336,5337,1.403
13097,5338,5339,1.575
13098,5340,5341,1.364
13099,5342,5343,1.757
13100,5344,5345,1.682
13101,5346,5347,1.167
13102,5414,5415,16.116
13103,5416,5417,8.846
13104,5418,5419,3.248
13105,5420,5421,3.997
13106,5422,5423,0.509
13107,5472,5473,3.1
13108,5476,5477,0.923
13109,5478,5479,0.335
13110,5480,5481,0.877
13111,5538,5539,4.32
13112,5540,5541,4.262
13113,5542,5543,2.573
13114,5544,5545,0.718
13115,5546,5547,6.825
13116,5554,5555,3.667
13117,5610,5611,13.97
13118,5622,5623,4.656
13119,5870,5871,0.739
13120,5894,5895,2.718
13121,5896,5897,1.217
13122,5898,5899,10.94
13123,5900,5901,5.189
13124,5902,5903,8.116
13125,5904,5905,7.821
13126,5906,5907,4.235
13127,5908,5909,2.906
13128,5910,5911,1.634
13129,5912,5913,2.859
13130,6072,6073,0.465
13131,6074,6075,5.487
13132,6076,6077,3.412
13133,6078,6079,6.956
13134,6160,6161,0.208
13135,6444,6445,5.2
13136,6446,6447,8.452
13137,6470,6471,20.725
13138,6472,6473,9.992
13139,6474,6475,1.844
13140,6476,6477,4.705
13141,6484,6485,11.431
13142,6690,6691,13.205
13143,7066,7067,6.321
13144,7080,7081,86.486
13145,7130,7131,27.647
13146,7184,7185,5.864
13147,7200,7201,0.584
13148,7202,7203,4.498
13149,7206,7207,1.666
13150,7208,7209,1.659
13151,7216,7217,1.628
13152,7218,7219,3.972
13153,7220,7221,3.374
13154,7222,7223,2.079
13155,7236,7237,3.534
13156,7248,7249,4.254
13157,7250,7251,7.722
13158,7252,7253,9.217
13159,7254,7255,10.172
13160,7256,7257,4.804
13161,7258,7259,0.554
13162,7260,7261,3.18
13163,7262,7263,1.921
13164,7386,7387,0.192
13165,7388,7389,0.03
13166,7390,7391,3.201
13167,7392,7393,12.555
13168,7394,7395,2.59
13169,7396,7397,1.693
13170,7398,7399,3.966
13171,7400,7401,1.476
13172,7402,7403,3.077
13173,7596,7597,13.74
13174,7636,7637,3.52
13175,7638,7639,0.121
13176,7640,7641,1.439
13177,7642,7643,2.609
13178,7644,7645,18.986
13179,7946,7947,7.243
13180,7948,7949,5.816
13181,8142,8143,1.654
13182,8144,8145,8.053
13183,8146,8147,5.877
13184,8148,8149,8.722
13185,8450,8451,7.687
13186,8452,8453,4.14
13187,8486,8487,6.903
13188,8488,8489,1.063
13189,8490,8491,0.326
13190,8492,8493,1.819
13191,8494,8495,2.737
13192,8768,8769,5.817
13193,8770,8771,0.519
13194,8772,8773,6.195
13195,8774,8775,7.72
13196,9054,9055,4.733
13197,9918,9919,1.978
13198,9920,9921,2.798
13199,9922,9923,6.443
13200,9932,9933,2.31
13201,9934,9935,15.599
13202,9944,9945,1.887
13203,9946,9947,1.085
13204,9948,9949,0.098
13205,9950,9951,3.97
13206,9952,9953,3.873
13207,9954,9955,5.683
13208,9956,9957,2.898
13209,9962,9963,2.708
13210,9970,9971,1.744
13211,9976,9977,0.906
13212,9978,9979,0.392
13213,9990,9991,19.82
13214,9992,9993,0.628
13215,9994,9995,0.205
13216,9996,9997,5.451
13217,10080,10081,4.46
13218,10082,10083,0.019
13219,10084,10085,10.064
13220,10086,10087,3.47
13221,10088,10089,4.995
13222,10090,10091,2.802
13223,10092,10093,3.644
13224,10094,10095,1.503
13225,10096,10097,0.458
13226,10098,10099,12.897
13227,10100,10101,1.91
13228,10102,10103,3.769
13229,10104,10105,16.155
13230,10106,10107,30.86
13231,10110,10111,12.533
13232,10166,10167,5.611
13233,10212,10213,2.096
13234,10214,10215,3.909
13235,10330,10331,6.162
13236,10348,10349,10.314
13237,10600,10601,0.826
13238,10602,10603,4.955
13239,10604,10605,5.496
13240,10804,10805,16.581
13241,10822,10823,10.088
13242,10874,10875,1.186
13243,10876,10877,2.266
13244,10878,10879,2.108
13245,10974,10975,11.545
13246,10976,10977,31.109
13247,11020,11021,17.662
13248,11130,11131,0.615
13249,11132,11133,0.838
13250,11140,11141,1.908
13251,11142,11143,0.598
13252,11144,11145,1.791
13253,11146,11147,6.544
13254,11148,11149,2.96
13255,11230,11231,15.943
13256,11232,11233,2.048
13257,11234,11235,7.858
13258,11236,11237,3.889
13259,11238,11239,1.678
13260,11240,11241,0.455
13261,11262,11263,4.712
13262,11264,11265,5.06
13263,11266,11267,5.684
13264,11276,11277,0.734
13265,11408,11409,5.597
13266,11410,11411,0.881
13267,11412,11413,13.187
13268,11414,11415,3.976
13269,11460,11461,0.449
13270,11490,11491,2.029
13271,11492,11493,1.369
13272,11494,11495,2.656
13273,11496,11497,11.489
13274,11498,11499,0.362
13275,11570,11571,12.713
13276,11602,11603,9.239
13277,11604,11605,6.856
13278,11606,11607,2.144
13279,11644,11645,5.34
13280,11658,11659,4.333
13281,11660,11661,0.014
13282,11662,11663,2.794
13283,11664,11665,10.291
13284,11666,11667,16.382
13285,11678,11679,8.719
13286,11680,11681,10.345
13287,11750,11751,8.243
13288,11752,11753,6.0
13289,11754,11755,0.201
13290,11756,11757,5.197
13291,11854,11855,1.4
13292,11856,11857,2.02
13293,11912,11913,1.668
13294,11914,11915,0.87
13295,11980,11981,1.673
13296,11982,11983,4.678
13297,11984,11985,2.823
13298,11988,11989,6.385
13299,11990,11991,4.872
13300,11992,11993,5.439
13301,11994,11995,1.886
13302,11996,11997,4.533
13303,11998,11999,2.515
13304,12000,12001,1.188
13305,12002,12003,1.782
13306,12004,12005,5.5
13307,12006,12007,7.505
13308,12008,12009,1.705
13309,12010,12011,3.263
13310,12012,12013,3.006
13311,12014,12015,1.79
13312,12016,12017,1.049
13313,12018,12019,6.58
13314,12020,12021,1.448
13315,12022,12023,1.937
13316,12024,12025,5.267
13317,12026,12027,6.097
13318,12028,12029,5.138
13319,12030,12031,1.7
13320,12032,12033,1.656
13321,12034,12035,5.383
13322,12038,12039,12.249
13323,12108,12109,0.06
13324,12138,12139,11.704
13325,12140,12141,1.967
13326,12142,12143,3.823
13327,12160,12161,0.297
13328,12182,12183,2.94
13329,12184,12185,1.713
13330,12186,12187,7.441
13331,12188,12189,3.306
13332,12190,12191,4.885
13333,12192,12193,1.228
13334,12194,12195,1.169
13335,12196,12197,1.288
13336,12200,12201,1.752
13337,12202,12203,3.619
13338,12204,12205,2.058
13339,12206,12207,0.607
13340,12208,12209,9.416
13341,12210,12211,13.712
13342,12212,12213,2.87
13343,12214,12215,6.473
13344,12216,12217,1.734
13345,12218,12219,9.485
13346,12220,12221,1.336
13347,12222,12223,0.872
13348,12236,12237,2.839
13349,12264,12265,1.281
13350,12446,12447,2.967
13351,12448,12449,3.936
13352,12450,12451,2.756
13353,12452,12453,10.742
13354,12454,12455,5.857
13355,12456,12457,3.928
13356,12572,12573,28.092
13357,12574,12575,0.243
13358,12576,12577,5.289
13359,12592,12593,1.4
13360,12594,12595,0.627
13361,12596,12597,3.363
13362,12598,12599,1.351
13363,12600,12601,2.52
13364,12602,12603,1.308
13365,12604,12605,5.816
13366,12606,12607,7.732
13367,12608,12609,2.155
13368,12610,12611,2.091
13369,12622,12623,5.307
13370,12624,12625,8.41
13371,12626,12627,1.258
13372,12636,12637,10.274
13373,12754,12755,0.859
13374,13152,13153,0.71
13375,13154,13155,5.35
13376,13156,13157,6.687
13377,13298,13299,0.734
13378,13300,13301,2.861
13379,13302,13303,3.39
13380,13304,13305,6.81
13381,13306,13307,1.528
13382,13308,13309,6.611
13383,13540,13541,8.535
13384,13578,13579,2.222
13385,13580,13581,8.226
13386,13610,13611,2.591
13387,13612,13613,9.099
13388,13726,13727,29.573
13389,14026,14027,5.27
13390,14028,14029,2.843
13391,14030,14031,4.172
13392,14032,14033,4.823
13393,14034,14035,14.169
13394,14158,14159,1.858
13395,14160,14161,2.443
13396,14162,14163,4.164
13397,14170,14171,0.77
13398,14172,14173,0.9
13399,14174,14175,2.193
13400,14176,14177,4.593
13401,14178,14179,6.2
13402,14180,14181,8.086
13403,14182,14183,6.05
13404,14214,14215,0.668
13405,14216,14217,9.526
13406,14218,14219,3.835
13407,14404,14405,4.01
13408,14474,14475,0.808
13409,14476,14477,4.647
13410,14586,14587,4.687
13411,14588,14589,3.182
13412,14590,14591,0.837
13413,14592,14593,0.04
13414,14872,14873,2.81
13415,14874,14875,2.35
13416,14876,14877,1.934
13417,14910,14911,1.631
13418,14950,14951,30.811
13419,15224,15225,22.285
13420,15226,15227,5.925
13421,15228,15229,5.302
13422,15230,15231,4.371
13423,15232,15233,2.157
13424,15234,15235,2.469
13425,15354,15355,0.665
13426,15358,15359,2.852
13427,15364,15365,11.044
13428,15494,15495,11.813
13429,15512,15513,5.665
13430,15514,15515,0.679
13431,15516,15517,1.421
13432,15518,15519,6.791
13433,15524,15525,16.582
13434,15526,15527,5.63
13435,15580,15581,2.283
13436,15582,15583,12.444
13437,15584,15585,4.635
13438,15586,15587,9.94
13439,15588,15589,1.454
13440,15590,15591,4.06
13441,15592,15593,2.995
13442,15594,15595,12.266
13443,15596,15597,3.191
13444,15710,15711,2.732
13445,15712,15713,3.871
13446,15714,15715,0.235
13447,15718,15719,4.633
13448,15720,15721,7.284
13449,15722,15723,3.182
13450,15904,15905,3.976
13451,15936,15937,3.244
13452,15944,15945,2.822
13453,15946,15947,5.912
13454,15972,15973,6.453
13455,15978,15979,8.702
13456,15980,15981,1.666
13457,15982,15983,3.229
13458,15984,15985,27.057
13459,15986,15987,1.605
13460,15988,15989,1317.343
13461,16064,16065,0.2
13462,16066,16067,1.076
13463,16080,16081,37.659
13464,16204,16205,1.632
13465,16206,16207,5.241
13466,16208,16209,3.855
13467,16210,16211,0.763
13468,16218,16219,4.186
13469,16234,16235,0.653
13470,16274,16275,1.315
13471,16314,16315,1.224
13472,16344,16345,6.636
13473,16346,16347,3.379
13474,16348,16349,5.377
13475,16350,16351,2.198
13476,16394,16395,8.509
13477,16522,16523,12.608
13478,16524,16525,1.659
13479,16544,16545,14.292
13480,16566,16567,6.519
13481,16654,16655,4.326
13482,16656,16657,0.62
13483,16658,16659,14.71
13484,16660,16661,24.084
13485,16690,16691,1.048
13486,16692,16693,3.51
13487,16694,16695,1.267
13488,16696,16697,13.149
13489,16698,16699,4.571
13490,16700,16701,2.107
13491,16702,16703,3.441
13492,16704,16705,1.056
13493,16706,16707,3.822
13494,16730,16731,13.772
13495,16732,16733,5.906
13496,16852,16853,28.278
13497,16854,16855,3.914
13498,16900,16901,1.049
13499,16926,16927,8.86
13500,16944,16945,1.887
13501,16946,16947,0.182
13502,16954,16955,2.934
13503,16956,16957,8.658
13504,16988,16989,4.7
13505,16990,16991,2.277
13506,17038,17039,5.139
13507,17040,17041,5.452
13508,17042,17043,6.934
13509,17048,17049,3.123
13510,17050,17051,4.829
13511,17126,17127,23.206
13512,17134,17135,5.047
13513,17204,17205,0.529
13514,17234,17235,3.263
13515,17236,17237,2.514
13516,17238,17239,3.132
13517,17240,17241,1.319
13518,17242,17243,4.319
13519,17244,17245,1.997
13520,17250,17251,1.551
13521,17256,17257,5.755
13522,17264,17265,2.826
13523,17266,17267,1.349
13524,17268,17269,1.77
13525,17270,17271,4.598
13526,17272,17273,0.772
13527,17870,17871,25.078
13528,17872,17873,4.829
13529,17874,17875,4.346
13530,17884,17885,2.728
13531,17886,17887,0.278
13532,18026,18027,2.217
13533,18028,18029,0.826
13534,18046,18047,5.101
13535,18048,18049,1.727
13536,18050,18051,18.479
13537,18148,18149,7.648
13538,18150,18151,2.829
13539,18266,18267,18.654
13540,18478,18479,20.549
13541,18480,18481,17.95
13542,18482,18483,2.548
13543,18484,18485,1.243
13544,18486,18487,106.737
13545,18488,18489,11.099
13546,18632,18633,1.388
13547,19018,19019,4.954
13548,19166,19167,1.996
13549,19168,19169,4.596
13550,19170,19171,2.185
13551,19172,19173,15.283
13552,19174,19175,1.732
13553,19176,19177,3.109
13554,19178,19179,2.114
13555,19284,19285,7.047
13556,19286,19287,2.581
13557,19306,19307,8.138
13558,19460,19461,9.022
13559,19592,19593,4.577
13560,19594,19595,36.434
13561,19676,19677,2.618
13562,19678,19679,7.597
13563,19680,19681,2.127
13564,19682,19683,24.854
13565,19684,19685,19.55
13566,19686,19687,1.995
13567,19690,19691,25.802
13568,19694,19695,3.974
13569,19702,19703,1.004
13570,19704,19705,0.504
13571,19706,19707,1.181
13572,19708,19709,31.081
13573,19714,19715,2.623
13574,19716,19717,4.155
13575,19722,19723,1.378
13576,19758,19759,5.226
13577,19760,19761,16.542
13578,19762,19763,4.802
13579,19780,19781,11.649
13580,19800,19801,2.859
13581,19808,19809,74.27
13582,19812,19813,8.311
13583,19818,19819,8.07
13584,19840,19841,5.311
13585,19842,19843,6.408
13586,19844,19845,1.7
13587,19850,19851,27.877
13588,19970,19971,3.314
13589,19972,19973,9.914
13590,19974,19975,0.32
13591,19976,19977,0.214
13592,20138,20139,2.804
13593,20140,20141,2.696
13594,20142,20143,7.323
13595,20144,20145,1.163
13596,20146,20147,3.224
13597,20148,20149,29.95
13598,20154,20155,0.18
13599,20156,20157,0.97
13600,20254,20255,2.042
13601,20256,20257,2.226
13602,20258,20259,4.372
13603,20260,20261,5.864
13604,20262,20263,8.54
13605,20264,20265,1.675
13606,20266,20267,1.159
13607,20268,20269,3.678
13608,20274,20275,1.605
13609,20276,20277,1.253
13610,20278,20279,0.031
13611,20304,20305,32.886
13612,20306,20307,0.497
13613,20308,20309,26.013
13614,20310,20311,4.506
13615,20312,20313,5.729
13616,20314,20315,0.728
13617,20316,20317,0.251
13618,20318,20319,0.974
13619,20358,20359,5.425
13620,20392,20393,0.027
13621,20420,20421,10.308
13622,20422,20423,2.185
13623,20424,20425,2.733
13624,20426,20427,0.92
13625,20428,20429,1.076
13626,20430,20431,1.632
13627,20436,20437,2.16
13628,20438,20439,5.123
13629,20444,20445,3.267
13630,20446,20447,2.302
13631,20448,20449,5.026
13632,20450,20451,15.328
13633,20452,20453,5.776
13634,20454,20455,5.214
13635,20456,20457,0.084
13636,20458,20459,2.016
13637,20460,20461,0.962
13638,20462,20463,1.773
13639,20464,20465,7.818
13640,20466,20467,30.498
13641,20654,20655,6.192
13642,20656,20657,5.31
13643,20658,20659,6.92
13644,20664,20665,3.67
13645,20832,20833,2.107
13646,20834,20835,2.511
13647,20836,20837,1.682
13648,20838,20839,2.11
13649,20982,20983,2.594
13650,21010,21011,2.772
13651,21012,21013,3.981
13652,21014,21015,2.348
13653,21016,21017,7.347
13654,21018,21019,5.037
13655,21032,21033,13.879
13656,21082,21083,1.395
13657,21084,21085,2.208
13658,21160,21161,0.693
13659,21242,21243,18.422
13660,21258,21259,14.954
13661,21262,21263,5.66
13662,21266,21267,5.288
13663,21268,21269,3.837
13664,21270,21271,4.231
13665,21272,21273,0.292
13666,21274,21275,1.233
13667,21330,21331,8.851
13668,21332,21333,2.498
13669,21364,21365,2.752
13670,21366,21367,21.161
13671,21446,21447,0.22
13672,21448,21449,3.98
13673,21450,21451,10.388
13674,21452,21453,3.681
13675,21454,21455,5.214
13676,21456,21457,1.739
13677,21458,21459,0.777
13678,21460,21461,6.421
13679,21462,21463,8.295
13680,21464,21465,6.878
13681,21472,21473,7.756
13682,21474,21475,0.763
13683,21504,21505,13.03
13684,21550,21551,2.232
13685,21552,21553,0.173
13686,21554,21555,1.592
13687,21560,21561,0.652
13688,21564,21565,3.251
13689,21816,21817,14.328
13690,21832,21833,8.977
13691,21890,21891,8.589
13692,21892,21893,12.489
13693,21894,21895,0.61
13694,21896,21897,7.403
13695,21898,21899,3.596
13696,21900,21901,1.517
13697,21902,21903,5.807
13698,21904,21905,2.026
13699,21978,21979,8.329
13700,21994,21995,1.691
13701,21996,21997,1.785
13702,21998,21999,2.592
13703,22000,22001,2.819
13704,22142,22143,11.216
13705,22144,22145,4.529
13706,22146,22147,6.531
13707,22148,22149,5.844
13708,22150,22151,4.556
13709,22178,22179,3.424
13710,22180,22181,2.168
13711,22182,22183,10.958
13712,22184,22185,0.127
13713,22192,22193,0.142
13714,22196,22197,1.893
13715,22204,22205,1.179
13716,22206,22207,1.362
13717,22208,22209,1.233
13718,22224,22225,1.2
13719,22226,22227,3.172
13720,22228,22229,0.686
13721,22230,22231,3.423
13722,22264,22265,8.236
13723,22428,22429,16.677
13724,22430,22431,0.22
13725,22440,22441,7.138
13726,22442,22443,2.175
13727,22444,22445,15.704
13728,22530,22531,16.204
13729,22532,22533,2.128
13730,22534,22535,19.638
13731,22536,22537,2.082
13732,22576,22577,7.716
13733,22578,22579,0.19
13734,22580,22581,15.572
13735,22634,22635,0.509
13736,22636,22637,2.736
13737,22638,22639,5.739
13738,22712,22713,16.766
13739,22920,22921,2.68
13740,22922,22923,14.408
13741,22924,22925,4.906
13742,22926,22927,1.828
13743,22928,22929,2.856
13744,22930,22931,10.709
13745,22932,22933,1.03
13746,22934,22935,9.755
13747,22936,22937,0.501
13748,22950,22951,0.02
13749,22952,22953,11.639
13750,22954,22955,1.134
13751,22956,22957,0.373
13752,22958,22959,0.043
13753,22960,22961,0.343
13754,22962,22963,0.039
13755,22964,22965,1.221
13756,22966,22967,5.15
13757,22976,22977,19.858
13758,22978,22979,6.775
13759,22980,22981,8.793
13760,22982,22983,7.531
13761,22984,22985,1.668
13762,22986,22987,7.246
13763,23036,23037,18.068
13764,23038,23039,1.441
13765,23040,23041,2.767
13766,23042,23043,0.039
13767,23050,23051,0.75
13768,23056,23057,1.657
13769,23058,23059,0.15
13770,23060,23061,1.795
13771,23062,23063,0.021
13772,23064,23065,1.261
13773,23076,23077,10.553
13774,23098,23099,16.887
13775,23100,23101,1.525
13776,23514,23515,1.519
13777,23554,23555,0.717
13778,23644,23645,5.688
13779,23734,23735,18.468
13780,23736,23737,1.832
13781,23796,23797,11.775
13782,23798,23799,15.649
13783,23802,23803,3.773
13784,23838,23839,2.99
13785,23960,23961,12.903
13786,24130,24131,0.706
13787,24140,24141,32.404
13788,24158,24159,7.548
13789,24162,24163,0.02
13790,24164,24165,5.693
13791,24336,24337,5.221
13792,24338,24339,1.216
13793,24340,24341,11.431
13794,24342,24343,0.629
13795,24344,24345,7.202
13796,24346,24347,12.813
13797,24348,24349,15.741
13798,24388,24389,5.253
13799,24406,24407,2.098
13800,24408,24409,0.27
13801,24410,24411,3.376
13802,24412,24413,0.069
13803,24414,24415,1.372
13804,24416,24417,4.58
13805,24418,24419,5.322
13806,24420,24421,22.964
13807,24422,24423,1.75
13808,24424,24425,0.301
13809,24426,24427,0.547
13810,24428,24429,4.174
13811,24430,24431,1.548
13812,24432,24433,15.39
13813,24434,24435,2.045
13814,24436,24437,4.209
13815,24438,24439,2.544
13816,24440,24441,1.256
13817,24442,24443,0.856
13818,24444,24445,2.224
13819,24446,24447,1.511
13820,24448,24449,1.648
13821,24450,24451,9.47
13822,24452,24453,6.94
13823,24454,24455,1.794
13824,24456,24457,2.016
13825,24458,24459,1.641
13826,24460,24461,3.536
13827,24462,24463,8.449
13828,24464,24465,11.382
13829,24466,24467,10.574
13830,24540,24541,2.742
13831,24542,24543,3.123
13832,24544,24545,0.766
13833,24548,24549,13.484
13834,24798,24799,5.885
13835,24800,24801,8.785
13836,24964,24965,3.36
13837,25212,25213,3.075
13838,25240,25241,0.267
13839,25258,25259,3.418
13840,25260,25261,2.792
13841,25308,25309,4.186
13842,25310,25311,5.241
13843,25312,25313,0.597
13844,25314,25315,3.793
13845,25316,25317,1.338
13846,25342,25343,1.137
13847,25344,25345,0.977
13848,25346,25347,0.52
13849,25348,25349,1.701
13850,25350,25351,4.098
13851,25352,25353,7.799
13852,25354,25355,0.627
13853,25356,25357,7.75
13854,25358,25359,3.514
13855,25360,25361,4.9
13856,25362,25363,6.59
13857,25364,25365,12.056
13858,25366,25367,7.19
13859,25368,25369,11.833
13860,25370,25371,1.93
13861,25372,25373,1.988
13862,25374,25375,5.335
13863,25376,25377,6.498
13864,25378,25379,3.141
13865,25380,25381,2.428
13866,25382,25383,6.543
13867,25392,25393,8.299
13868,25398,25399,12.308
13869,25400,25401,2.741
13870,25402,25403,5.268
13871,25404,25405,0.283
13872,25406,25407,5.222
13873,25408,25409,3.061
13874,25410,25411,2.459
13875,25412,25413,2.425
13876,25416,25417,0.624
13877,25418,25419,4.455
13878,25420,25421,23.589
13879,25426,25427,1.99
13880,25428,25429,3.048
13881,25432,25433,5.113
13882,25434,25435,2.108
13883,25448,25449,1.516
13884,25450,25451,1.335
13885,25452,25453,7.091
13886,25454,25455,13.59
13887,25456,25457,2.387
13888,25458,25459,6.82
13889,25460,25461,31.42
13890,25462,25463,1.42
13891,25464,25465,10.463
13892,25466,25467,8.517
13893,25468,25469,13.182
13894,25470,25471,7.033
13895,25472,25473,10.133
13896,25474,25475,5.286
13897,25476,25477,7.835
13898,25482,25483,71.134
13899,25566,25567,1.455
13900,25568,25569,2.729
13901,25570,25571,1.113
13902,25572,25573,3.539
13903,25574,25575,2.883
13904,25576,25577,0.626
13905,25578,25579,0.323
13906,25580,25581,4.686
13907,25582,25583,7.495
13908,25584,25585,4.372
13909,25594,25595,2.088
13910,25596,25597,3.457
13911,25598,25599,0.147
13912,25600,25601,1.874
13913,25602,25603,6.411
13914,25604,25605,2.173
13915,25606,25607,9.471
13916,25608,25609,15.678
13917,25632,25633,3.892
13918,25634,25635,0.542
13919,25636,25637,4.259
13920,25742,25743,3.569
13921,25744,25745,3.639
13922,25750,25751,13.592
13923,25816,25817,14.031
13924,25818,25819,5.949
13925,25820,25821,1.352
13926,25822,25823,6.138
13927,25824,25825,3.362
13928,25826,25827,3.389
13929,25828,25829,2.561
13930,25830,25831,3.67
13931,25832,25833,3.792
13932,25834,25835,3.684
13933,25836,25837,2.959
13934,25838,25839,1.808
13935,25840,25841,1.117
13936,25842,25843,1.007
13937,25844,25845,19.259
13938,25846,25847,13.006
13939,25848,25849,5.594
13940,25850,25851,3.118
13941,25852,25853,3.754
13942,25854,25855,0.471
13943,25856,25857,2.488
13944,25858,25859,8.289
13945,25860,25861,6.9
13946,25866,25867,11.312
13947,25868,25869,20.304
13948,25896,25897,1.129
13949,25898,25899,0.707
13950,25900,25901,3.445
