node_index,source_node_id,pos_x,pos_y,is_stop_only
260,31174085,14307.46,6600.1,False
261,26729598,14144.06,6535.76,False
262,245921949,14557.27,6700.19,False
263,31174085,14307.46,6600.1,False
264,31174083,14742.81,6773.75,False
265,245921949,14557.27,6700.19,False
266,cluster_148809089_6065913405,14901.75,6839.51,False
267,31174083,14742.81,6773.75,False
268,30821347,17322.91,26275.11,False
269,9509176667,17348.55,26206.79,False
270,9509176668,17420.18,26026.4,False
271,195828587,17432.46,25993.7,False
272,500632600,17271.75,25940.11,False
273,9509176669,17181.29,25910.12,False
274,26646235,12515.29,13503.56,False
275,442032873,12513.66,13651.82,False
276,cluster_26731295_26731296,12506.81,13215.28,False
277,26646235,12515.29,13503.56,False
278,59702079,12479.25,6834.24,False
279,59702078,12330.84,6738.6,False
280,573242035,12560.87,6887.0,False
281,59702079,12479.25,6834.24,False
282,27432051,12997.7,6931.11,False
283,27432054,12843.42,6926.12,False
284,cluster_27432049_27432050_6036493385_6036493386_6036493387_6036493388_6036493389_6036493390_6036493391_6036493392_6036493393_6036493394,13165.02,6938.38,False
285,27432051,12997.7,6931.11,False
286,6093586651,13427.01,4936.38,False
287,230341812,13375.12,5077.76,False
288,29738526,18935.46,2420.26,False
289,30005206,18830.53,2403.57,False
290,29738498,19010.99,2432.59,False
291,29738526,18935.46,2420.26,False
292,1671913879,19090.01,2447.05,False
293,29738498,19010.99,2432.59,False
294,cluster_1688091720_26721507_4359741621_4359741622_4359741623_4359741624_4359741625_4359741626_4359741627_4359741628_4359741629_4359741630,19219.63,2487.63,False
295,1671913879,19090.01,2447.05,False
296,30005201,18644.93,2967.25,False
297,1671918161,18565.12,3197.37,False
298,30005202,18734.41,2709.24,False
299,30005201,18644.93,2967.25,False
300,30005213,18780.57,2562.26,False
301,30005202,18734.41,2709.24,False
302,30005206,18830.53,2403.57,False
303,30005213,18780.57,2562.26,False
304,30005210,18906.43,2165.93,False
305,30005206,18830.53,2403.57,False
306,29738498,19010.99,2432.59,False
307,29738522,18956.65,2745.56,False
308,30005203,18772.42,3006.77,False
309,29769435,18700.78,3239.8,False
310,30005215,18813.65,2876.19,False
311,30005203,18772.42,3006.77,False
312,29738523,18859.35,2730.08,False
313,30005215,18813.65,2876.19,False
314,1671913926,18291.3,2638.99,False
315,29658184,18389.68,2331.98,False
316,1671913944,18259.87,2735.28,False
317,1671913926,18291.3,2638.99,False
318,cluster_30005190_30005196,18217.75,2840.44,False
319,1671913944,18259.87,2735.28,False
320,1671913924,18244.91,2642.72,False
321,29738525,18224.1,2345.89,False
322,1671913944,18259.87,2735.28,False
323,1671913924,18244.91,2642.72,False
324,1654049208,18879.42,1656.2,False
325,1654049212,18870.73,1856.53,False
326,cluster_1654049201_7475830149_7475830152_7475830153_7475830154,18882.87,1396.73,False
327,1654049208,18879.42,1656.2,False
328,29658184,18389.68,2331.98,False
329,29738525,18224.1,2345.89,False
330,30005207,18500.94,2350.09,False
331,29658184,18389.68,2331.98,False
332,30005208,18598.46,2364.99,False
333,30005207,18500.94,2350.09,False
334,29738520,18704.07,2383.14,False
335,30005208,18598.46,2364.99,False
336,30005206,18830.53,2403.57,False
337,29738520,18704.07,2383.14,False
338,1671913879,19090.01,2447.05,False
339,1671913967,19055.21,2761.55,False
340,1671913828,19159.17,2240.38,False
341,1671913879,19090.01,2447.05,False
342,30005189,18606.95,2688.58,False
343,30005202,18734.41,2709.24,False
344,30005200,18502.52,2671.64,False
345,30005189,18606.95,2688.58,False
346,30005195,18404.44,2655.35,False
347,30005200,18502.52,2671.64,False
348,1671913926,18291.3,2638.99,False
349,30005195,18404.44,2655.35,False
350,1671913924,18244.91,2642.72,False
351,1671913926,18291.3,2638.99,False
352,29769417,18159.74,2648.57,False
353,1671913924,18244.91,2642.72,False
354,29024611,12533.77,17336.98,False
355,26790038,12235.9,17193.77,False
356,27008019,12526.76,17389.88,False
357,29024611,12533.77,17336.98,False
358,268732498,12517.25,17465.76,False
359,27008019,12526.76,17389.88,False
360,29024608,12509.26,17516.95,False
361,268732498,12517.25,17465.76,False
362,29024609,12499.1,17592.44,False
363,29024608,12509.26,17516.95,False
364,27008020,12488.71,17676.48,False
365,29024609,12499.1,17592.44,False
366,27008020,12488.71,17676.48,False
367,cluster_26871095_26871096,12184.44,17682.89,False
368,59684123,12032.18,5980.84,False
369,59684120,11889.02,5992.15,False
370,59684125,12216.77,5966.52,False
371,59684123,12032.18,5980.84,False
372,cluster_30099387_59684166,12525.61,5936.83,False
373,59684125,12216.77,5966.52,False
374,59684120,11889.02,5992.15,False
375,59684113,11745.37,6003.12,False
376,1617443077,11776.92,6465.14,False
377,59684211,11815.89,6404.96,False
378,59684191,11661.16,6645.79,False
379,1617443077,11776.92,6465.14,False
380,559946546,11642.14,6674.79,False
381,59684191,11661.16,6645.79,False
382,59684188,11571.21,6785.93,False
383,559946546,11642.14,6674.79,False
384,59684254,11478.36,6521.15,False
385,59684198,11627.81,6470.59,False
386,259225615,29786.87,-2556.71,False
387,9534248746,29662.11,-2533.51,False
388,59684239,11309.58,6564.84,False
389,1617443078,11284.9,6512.5,False
390,59684184,11359.29,6672.1,False
391,59684239,11309.58,6564.84,False
392,27452905,10913.71,6070.81,False
393,27452904,10960.52,5936.62,False
394,1617443057,11011.35,6161.66,False
395,27452905,10913.71,6070.81,False
396,1617443071,11094.98,6239.67,False
397,1617443057,11011.35,6161.66,False
398,1617443072,11180.25,6330.02,False
399,1617443071,11094.98,6239.67,False
400,1617443078,11284.9,6512.5,False
401,1617443072,11180.25,6330.02,False
402,1611862300,11716.3,5552.92,False
403,1611862631,11733.39,5799.5,False
404,1611862263,11704.93,5435.3,False
405,1611862300,11716.3,5552.92,False
406,1614162192,11686.89,5178.81,False
407,1611862263,11704.93,5435.3,False
408,1614331313,11662.28,4839.12,False
409,1614162192,11686.89,5178.81,False
410,148863454,40053.14,997.55,False
411,87711271,40050.19,849.76,False
412,cluster_255102550_7673140977,40059.27,1224.69,False
413,148863454,40053.14,997.55,False
414,266231947,40059.65,1271.72,False
415,cluster_255102550_7673140977,40059.27,1224.69,False
416,31496608,40068.79,1324.24,False
417,266231947,40059.65,1271.72,False
418,87826737,14299.98,10712.37,False
419,26852187,14411.07,10708.96,False
420,cluster_1119136972_87828186,14254.62,10870.43,False
421,87828184,14255.57,10800.65,False
422,1614162191,11827.46,5168.64,False
423,31387092,11811.06,4951.92,False
424,261699007,11359.74,5581.37,False
425,150901990,11564.02,5565.6,False
426,165919211,11802.94,4188.93,False
427,165919240,11878.79,4243.94,False
428,cluster_88077335_88081496,-1152.54,2064.45,False
429,88060058,-1438.4,2073.74,False
430,88078285,-1057.56,2068.03,False
431,cluster_88077335_88081496,-1152.54,2064.45,False
432,88074445,-856.35,2069.1,False
433,88078285,-1057.56,2068.03,False
434,88085455,-1369.46,2326.2,False
435,88060058,-1438.4,2073.74,False
436,88085457,-1300.27,2519.36,False
437,88085455,-1369.46,2326.2,False
438,5940789231,-1245.79,2574.02,False
439,88085457,-1300.27,2519.36,False
440,88098281,-1189.23,2625.58,False
441,5940789231,-1245.79,2574.02,False
442,88099183,-1072.21,2732.19,False
443,88098281,-1189.23,2625.58,False
444,651910174,-1011.45,2943.57,False
445,88099183,-1072.21,2732.19,False
446,88078162,-1166.94,1895.51,False
447,30891560,-1467.97,1890.0,False
448,88079205,-1063.17,1894.99,False
449,88078162,-1166.94,1895.51,False
450,6193577439,-864.51,1890.53,False
451,27318399,-867.45,1779.93,False
452,88080685,-858.26,2018.43,False
453,6193577439,-864.51,1890.53,False
454,88074445,-856.35,2069.1,False
455,88080685,-858.26,2018.43,False
456,88080686,-852.08,2187.89,False
457,88074445,-856.35,2069.1,False
458,88078162,-1166.94,1895.51,False
459,cluster_88077335_88081496,-1152.54,2064.45,False
460,27318393,-1168.95,1706.29,False
461,88078162,-1166.94,1895.51,False
462,88079204,-1061.09,1971.27,False
463,88078285,-1057.56,2068.03,False
464,88079205,-1063.17,1894.99,False
465,88079204,-1061.09,1971.27,False
466,27318395,-1066.5,1730.49,False
467,88079205,-1063.17,1894.99,False
468,88079740,-955.18,1893.96,False
469,88079204,-1061.09,1971.27,False
470,88080946,-764.25,2015.98,False
471,88080685,-858.26,2018.43,False
472,88080907,-655.4,2185.8,False
473,88080946,-764.25,2015.98,False
474,27318400,-771.52,1803.09,False
475,88080946,-764.25,2015.98,False
476,88092040,-1060.37,2233.72,False
477,cluster_88077335_88081496,-1152.54,2064.45,False
478,88083069,-1006.74,2344.48,False
479,88092040,-1060.37,2233.72,False
480,88087646,-1520.54,2342.99,False
481,88085484,-1583.42,2133.42,False
482,88087653,-1429.29,2603.4,False
483,88087646,-1520.54,2342.99,False
484,135352910,-1323.68,2712.24,False
485,88087653,-1429.29,2603.4,False
486,88087656,-1266.04,2757.65,False
487,135352910,-1323.68,2712.24,False
488,88089945,-1445.56,2332.58,False
489,88087678,-1484.05,2198.03,False
490,88089948,-1376.73,2557.74,False
491,88089945,-1445.56,2332.58,False
492,88089953,-1231.57,2690.44,False
493,88089948,-1376.73,2557.74,False
494,88087646,-1520.54,2342.99,False
495,135338356,-1563.65,2349.6,False
496,88089945,-1445.56,2332.58,False
497,88087646,-1520.54,2342.99,False
498,88085455,-1369.46,2326.2,False
499,88089945,-1445.56,2332.58,False
500,88092038,-1259.1,2308.7,False
501,88085455,-1369.46,2326.2,False
502,88094442,-1153.83,2268.05,False
503,88092038,-1259.1,2308.7,False
504,88092040,-1060.37,2233.72,False
505,88094442,-1153.83,2268.05,False
506,88087653,-1429.29,2603.4,False
507,135345421,-1468.22,2651.07,False
508,88089948,-1376.73,2557.74,False
509,88087653,-1429.29,2603.4,False
510,88085457,-1300.27,2519.36,False
511,88089948,-1376.73,2557.74,False
512,88093527,-1195.58,2468.61,False
513,88085457,-1300.27,2519.36,False
514,88093865,-1128.03,2435.24,False
515,88093527,-1195.58,2468.61,False
516,88094442,-1153.83,2268.05,False
517,88093867,-1112.68,2411.05,False
518,88093527,-1195.58,2468.61,False
519,88092038,-1259.1,2308.7,False
520,88080686,-852.08,2187.89,False
