from_node,to_node,edge_tt,distance,edge_var
2546.0,2547.0,27.01,215.19,0.0
2548.0,2549.0,34.52,280.7,0.0
2552.0,2553.0,113.69,767.02,0.0
2554.0,2555.0,12.81,240.63,0.0
2556.0,2557.0,0.3,3.76,0.0
2566.0,2567.0,14.95,111.96,0.0
2568.0,2569.0,17.68,132.4,0.0
2582.0,2583.0,12.21,103.54,0.0
2586.0,2587.0,9.55,66.39,0.0
2622.0,2623.0,8.19,82.98,0.0
2628.0,2629.0,10.12,74.84,0.0
2630.0,2631.0,12.54,92.67,0.0
2658.0,2659.0,2.05,27.33,0.0
2760.0,2761.0,7.58,70.32,0.0
2762.0,2763.0,8.46,75.84,0.0
2764.0,2765.0,3.01,25.84,0.0
2766.0,2767.0,3.28,26.4,0.0
2772.0,2773.0,24.12,197.73,0.0
2818.0,2819.0,16.3,138.58,0.0
2822.0,2823.0,13.48,178.28,0.0
2828.0,2829.0,32.42,374.96,0.0
2852.0,2853.0,7.33,54.9,0.0
2870.0,2871.0,53.63,429.01,0.0
2882.0,2883.0,19.27,234.63,0.0
2888.0,2889.0,33.59,436.84,0.0
2924.0,2925.0,49.4,280.95,0.0
2940.0,2941.0,17.37,101.89,0.0
2956.0,2957.0,11.98,91.23,0.0
2958.0,2959.0,5.89,47.44,0.0
2960.0,2961.0,21.08,178.05,0.0
2962.0,2963.0,6.22,46.28,0.0
2964.0,2965.0,9.33,29.11,0.0
3084.0,3085.0,12.97,112.18,0.0
3094.0,3095.0,20.38,156.34,0.0
3096.0,3097.0,72.75,568.84,0.0
3104.0,3105.0,17.88,244.03,0.0
3106.0,3107.0,17.23,236.9,0.0
3146.0,3147.0,18.18,98.54,0.0
3154.0,3155.0,2.3,24.66,0.0
3156.0,3157.0,3.36,51.77,0.0
3158.0,3159.0,6.9,106.52,0.0
3160.0,3161.0,7.5,83.65,0.0
3194.0,3195.0,18.49,138.99,0.0
3212.0,3213.0,29.63,351.42,0.0
3454.0,3455.0,31.24,199.1,0.0
3456.0,3457.0,11.93,76.66,0.0
3458.0,3459.0,21.02,134.73,0.0
3460.0,3461.0,83.17,1165.43,0.0
3484.0,3485.0,19.24,165.32,0.0
3486.0,3487.0,28.8,215.19,0.0
3488.0,3489.0,5.72,44.77,0.0
3490.0,3491.0,39.51,297.05,0.0
3536.0,3537.0,25.95,317.94,0.0
3538.0,3539.0,6.54,65.06,0.0
3544.0,3545.0,5.78,45.04,0.0
3546.0,3547.0,2.48,26.39,0.0
3550.0,3551.0,63.79,460.2,0.0
3554.0,3555.0,39.76,241.24,0.0
3556.0,3557.0,32.36,247.34,0.0
3558.0,3559.0,10.23,7.52,0.0
3560.0,3561.0,16.06,106.53,0.0
3562.0,3563.0,10.85,81.56,0.0
3566.0,3567.0,8.56,169.61,0.0
3568.0,3569.0,20.48,323.59,0.0
3570.0,3571.0,72.84,466.51,0.0
3572.0,3573.0,24.04,113.56,0.0
3578.0,3579.0,11.99,70.63,0.0
3580.0,3581.0,39.89,321.48,0.0
3612.0,3613.0,8.81,63.1,0.0
3614.0,3615.0,13.61,146.27,0.0
3622.0,3623.0,1.92,13.44,0.0
3640.0,3641.0,5.54,56.25,0.0
3720.0,3721.0,4.26,52.67,0.0
3722.0,3723.0,10.55,143.44,0.0
3724.0,3725.0,9.54,125.7,0.0
3726.0,3727.0,10.98,149.22,0.0
3728.0,3729.0,32.14,217.17,0.0
3758.0,3759.0,9.68,90.08,0.0
3768.0,3769.0,14.69,167.63,0.0
3776.0,3777.0,53.76,435.51,0.0
3800.0,3801.0,11.61,72.76,0.0
3802.0,3803.0,26.79,167.58,0.0
3804.0,3805.0,22.05,138.84,0.0
3854.0,3855.0,17.93,132.82,0.0
3856.0,3857.0,16.26,123.64,0.0
3884.0,3885.0,38.16,219.77,0.0
3906.0,3907.0,27.54,202.11,0.0
3910.0,3911.0,16.27,104.76,0.0
3912.0,3913.0,22.58,142.84,0.0
3934.0,3935.0,12.22,98.29,0.0
3936.0,3937.0,16.15,135.95,0.0
4072.0,4073.0,29.22,206.15,0.0
4078.0,4079.0,17.13,117.93,0.0
4098.0,4099.0,15.71,204.45,0.0
4108.0,4109.0,17.21,114.46,0.0
4114.0,4115.0,18.24,138.13,0.0
4116.0,4117.0,11.95,93.27,0.0
4118.0,4119.0,15.2,123.25,0.0
4120.0,4121.0,15.31,125.82,0.0
4124.0,4125.0,11.56,93.59,0.0
4126.0,4127.0,0.77,5.44,0.0
4128.0,4129.0,13.96,117.34,0.0
4130.0,4131.0,25.35,212.93,0.0
4152.0,4153.0,17.91,119.9,0.0
4162.0,4163.0,13.32,174.98,0.0
4164.0,4165.0,16.31,211.94,0.0
4180.0,4181.0,25.43,330.76,0.0
4204.0,4205.0,8.89,115.26,0.0
4212.0,4213.0,32.08,224.54,0.0
4216.0,4217.0,6.75,44.56,0.0
4218.0,4219.0,24.7,160.13,0.0
4224.0,4225.0,8.25,37.43,0.0
4236.0,4237.0,23.22,194.11,0.0
4240.0,4241.0,58.63,386.02,0.0
4246.0,4247.0,7.57,61.74,0.0
4248.0,4249.0,21.24,179.17,0.0
4250.0,4251.0,18.21,152.88,0.0
4252.0,4253.0,17.66,128.26,0.0
4292.0,4293.0,4.96,104.13,0.0
4294.0,4295.0,6.1,124.33,0.0
4296.0,4297.0,3.93,58.44,0.0
4298.0,4299.0,3.98,74.27,0.0
4300.0,4301.0,4.55,72.95,0.0
4316.0,4317.0,3.38,41.82,0.0
4318.0,4319.0,5.6,71.41,0.0
4326.0,4327.0,31.96,210.83,0.0
4332.0,4333.0,8.7,77.22,0.0
4370.0,4371.0,34.09,262.93,0.0
4546.0,4547.0,20.32,112.34,0.0
4550.0,4551.0,21.32,162.1,0.0
4552.0,4553.0,8.95,67.81,0.0
4632.0,4633.0,6.54,58.68,0.0
4634.0,4635.0,5.11,8.94,0.0
4636.0,4637.0,6.06,68.9,0.0
4640.0,4641.0,10.6,87.8,0.0
4656.0,4657.0,6.02,98.17,0.0
4658.0,4659.0,27.6,493.64,0.0
4704.0,4705.0,23.17,150.19,0.0
4706.0,4707.0,9.61,73.59,0.0
4714.0,4715.0,63.99,459.77,0.0
4720.0,4721.0,24.68,136.47,0.0
4774.0,4775.0,27.64,222.67,0.0
4776.0,4777.0,5.44,43.93,0.0
4778.0,4779.0,6.22,47.14,0.0
4806.0,4807.0,57.45,403.97,0.0
4826.0,4827.0,3.57,28.67,0.0
5022.0,5023.0,54.5,438.04,0.0
5024.0,5025.0,6.93,13.0,0.0
5030.0,5031.0,17.32,150.92,0.0
5106.0,5107.0,12.38,158.57,0.0
5108.0,5109.0,15.84,203.54,0.0
5110.0,5111.0,2.05,26.2,0.0
5112.0,5113.0,12.55,161.76,0.0
5114.0,5115.0,6.94,89.58,0.0
5154.0,5155.0,12.13,93.81,0.0
5170.0,5171.0,12.4,96.57,0.0
5172.0,5173.0,11.99,94.6,0.0
5220.0,5221.0,13.08,200.76,0.0
5222.0,5223.0,11.02,167.25,0.0
5260.0,5261.0,39.78,308.13,0.0
5470.0,5471.0,5.94,54.23,0.0
5478.0,5479.0,11.17,90.77,0.0
5562.0,5563.0,5.28,69.01,0.0
5564.0,5565.0,7.48,88.65,0.0
5566.0,5567.0,15.06,119.68,0.0
5568.0,5569.0,1.58,20.58,0.0
5570.0,5571.0,5.6,45.6,0.0
5572.0,5573.0,3.15,24.39,0.0
5574.0,5575.0,11.53,90.5,0.0
5576.0,5577.0,11.44,87.09,0.0
5578.0,5579.0,12.17,75.8,0.0
5592.0,5593.0,5.18,46.81,0.0
5594.0,5595.0,11.85,120.28,0.0
5596.0,5597.0,2.78,32.36,0.0
5598.0,5599.0,7.91,95.01,0.0
5600.0,5601.0,8.74,95.83,0.0
5602.0,5603.0,5.92,66.32,0.0
5606.0,5607.0,19.82,170.03,0.0
5608.0,5609.0,11.91,101.17,0.0
5622.0,5623.0,43.09,503.05,0.0
5624.0,5625.0,6.38,69.05,0.0
5626.0,5627.0,1.55,10.17,0.0
5706.0,5707.0,4.06,27.9,0.0
5732.0,5733.0,17.32,144.95,0.0
5734.0,5735.0,15.92,130.94,0.0
5736.0,5737.0,17.08,142.09,0.0
5738.0,5739.0,17.48,143.27,0.0
5782.0,5783.0,8.32,96.98,0.0
5784.0,5785.0,1.2,15.55,0.0
5882.0,5883.0,8.73,98.83,0.0
5884.0,5885.0,8.03,81.32,0.0
5886.0,5887.0,2.36,17.07,0.0
5940.0,5941.0,14.93,128.6,0.0
5942.0,5943.0,19.37,140.95,0.0
5944.0,5945.0,24.24,151.27,0.0
5946.0,5947.0,14.63,90.03,0.0
5948.0,5949.0,10.19,63.13,0.0
5964.0,5965.0,17.62,138.87,0.0
5978.0,5979.0,8.94,111.64,0.0
5980.0,5981.0,6.83,86.51,0.0
5982.0,5983.0,13.62,170.09,0.0
5984.0,5985.0,10.27,128.78,0.0
6076.0,6077.0,18.32,137.88,0.0
6078.0,6079.0,38.3,289.25,0.0
6084.0,6085.0,18.99,245.72,0.0
6092.0,6093.0,48.01,377.23,0.0
6094.0,6095.0,39.62,289.13,0.0
6098.0,6099.0,19.31,159.13,0.0
6100.0,6101.0,2.45,18.27,0.0
6114.0,6115.0,16.07,132.82,0.0
6118.0,6119.0,29.43,253.29,0.0
6120.0,6121.0,12.59,107.08,0.0
6122.0,6123.0,10.53,72.07,0.0
6124.0,6125.0,7.84,50.43,0.0
6180.0,6181.0,32.69,413.87,0.0
6280.0,6281.0,28.34,225.71,0.0
6284.0,6285.0,43.57,314.36,0.0
6286.0,6287.0,12.55,87.53,0.0
6288.0,6289.0,3.02,21.2,0.0
6290.0,6291.0,36.89,267.28,0.0
6314.0,6315.0,7.58,106.67,0.0
6336.0,6337.0,34.24,214.52,0.0
6342.0,6343.0,0.03,0.2,0.0
6344.0,6345.0,0.78,4.21,0.0
6346.0,6347.0,4.86,40.38,0.0
6348.0,6349.0,0.44,4.3,0.0
6350.0,6351.0,10.95,34.88,0.0
6420.0,6421.0,33.01,214.52,0.0
6430.0,6431.0,17.11,125.07,0.0
6432.0,6433.0,25.8,189.75,0.0
6434.0,6435.0,29.3,211.24,0.0
6436.0,6437.0,20.82,262.08,0.0
6438.0,6439.0,7.22,88.57,0.0
6440.0,6441.0,18.61,229.19,0.0
6442.0,6443.0,8.28,81.62,0.0
6444.0,6445.0,9.18,108.11,0.0
6446.0,6447.0,5.37,68.43,0.0
6448.0,6449.0,10.26,83.05,0.0
6450.0,6451.0,5.9,82.05,0.0
6532.0,6533.0,23.0,188.38,0.0
6548.0,6549.0,61.83,507.08,0.0
6568.0,6569.0,11.15,96.72,0.0
6590.0,6591.0,0.27,5.73,0.0
6600.0,6601.0,11.6,65.96,0.0
6712.0,6713.0,9.65,84.74,0.0
6724.0,6725.0,26.65,192.69,0.0
6726.0,6727.0,29.06,209.52,0.0
6746.0,6747.0,16.82,112.71,0.0
6762.0,6763.0,13.48,93.9,0.0
6764.0,6765.0,6.89,46.55,0.0
6776.0,6777.0,8.99,62.81,0.0
6778.0,6779.0,31.79,240.29,0.0
6814.0,6815.0,13.27,100.91,0.0
6836.0,6837.0,19.31,80.24,0.0
6838.0,6839.0,10.98,61.76,0.0
6856.0,6857.0,10.88,78.17,0.0
6890.0,6891.0,6.62,95.69,0.0
6892.0,6893.0,13.77,186.88,0.0
6896.0,6897.0,1.2,7.92,0.0
6898.0,6899.0,9.91,24.68,0.0
6900.0,6901.0,4.12,46.47,0.0
6902.0,6903.0,7.59,85.49,0.0
6904.0,6905.0,11.87,129.95,0.0
6936.0,6937.0,18.11,138.09,0.0
7040.0,7041.0,12.43,206.64,0.0
7042.0,7043.0,11.68,194.25,0.0
7044.0,7045.0,9.84,143.82,0.0
7058.0,7059.0,6.43,47.58,0.0
7092.0,7093.0,10.46,78.75,0.0
7102.0,7103.0,8.86,68.06,0.0
7104.0,7105.0,18.12,135.48,0.0
7106.0,7107.0,27.69,208.48,0.0
7108.0,7109.0,5.26,73.02,0.0
7110.0,7111.0,16.98,225.91,0.0
7112.0,7113.0,9.25,120.48,0.0
7114.0,7115.0,9.2,112.32,0.0
7170.0,7171.0,2.8,39.94,0.0
7172.0,7173.0,4.51,65.65,0.0
7174.0,7175.0,2.29,33.42,0.0
7176.0,7177.0,9.21,133.95,0.0
7178.0,7179.0,9.83,142.41,0.0
7216.0,7217.0,52.26,394.49,0.0
7220.0,7221.0,23.16,177.04,0.0
7242.0,7243.0,21.4,116.02,0.0
7276.0,7277.0,0.32,2.43,0.0
7312.0,7313.0,12.87,101.17,0.0
7434.0,7435.0,18.39,88.78,0.0
7436.0,7437.0,11.97,85.32,0.0
7460.0,7461.0,36.11,267.79,0.0
7462.0,7463.0,17.24,129.51,0.0
7464.0,7465.0,3.74,25.39,0.0
7466.0,7467.0,9.66,72.03,0.0
7480.0,7481.0,14.77,180.31,0.0
7552.0,7553.0,35.41,254.12,0.0
7564.0,7565.0,16.44,132.17,0.0
7566.0,7567.0,22.11,163.93,0.0
7568.0,7569.0,28.17,205.05,0.0
7574.0,7575.0,10.32,80.72,0.0
7576.0,7577.0,6.97,79.49,0.0
7578.0,7579.0,6.77,79.31,0.0
7580.0,7581.0,2.4,28.56,0.0
7582.0,7583.0,10.81,126.97,0.0
7586.0,7587.0,6.1,51.65,0.0
7602.0,7603.0,25.7,208.67,0.0
7606.0,7607.0,0.45,3.68,0.0
7608.0,7609.0,0.58,4.4,0.0
7672.0,7673.0,12.39,148.2,0.0
7680.0,7681.0,16.45,165.89,0.0
7682.0,7683.0,5.58,74.03,0.0
7688.0,7689.0,12.71,169.34,0.0
7690.0,7691.0,13.89,169.93,0.0
7692.0,7693.0,37.22,453.22,0.0
7708.0,7709.0,29.16,197.69,0.0
7722.0,7723.0,21.2,150.64,0.0
7732.0,7733.0,16.06,115.39,0.0
7766.0,7767.0,16.09,119.81,0.0
7768.0,7769.0,12.44,93.06,0.0
7856.0,7857.0,5.83,82.74,0.0
7858.0,7859.0,1.49,18.43,0.0
7860.0,7861.0,32.69,269.9,0.0
7862.0,7863.0,15.65,123.87,0.0
7884.0,7885.0,18.7,221.1,0.0
7886.0,7887.0,7.89,107.69,0.0
7888.0,7889.0,9.35,128.03,0.0
7890.0,7891.0,8.7,118.7,0.0
7892.0,7893.0,9.01,122.6,0.0
7894.0,7895.0,10.24,139.01,0.0
7896.0,7897.0,2.82,39.14,0.0
7910.0,7911.0,8.34,52.67,0.0
7912.0,7913.0,11.26,74.01,0.0
7918.0,7919.0,2.19,44.63,0.0
7920.0,7921.0,6.6,126.29,0.0
7922.0,7923.0,9.53,104.49,0.0
7946.0,7947.0,16.31,121.24,0.0
7956.0,7957.0,21.88,265.91,0.0
7968.0,7969.0,7.91,80.68,0.0
7970.0,7971.0,7.42,76.19,0.0
7972.0,7973.0,6.79,69.29,0.0
7976.0,7977.0,21.58,158.62,0.0
8022.0,8023.0,15.29,49.85,0.0
8024.0,8025.0,11.44,181.31,0.0
8026.0,8027.0,6.56,85.86,0.0
8030.0,8031.0,12.67,155.21,0.0
8032.0,8033.0,13.98,195.62,0.0
8034.0,8035.0,4.2,56.32,0.0
8036.0,8037.0,22.9,291.22,0.0
8038.0,8039.0,10.13,85.32,0.0
8040.0,8041.0,5.63,79.49,0.0
8054.0,8055.0,10.05,87.88,0.0
8060.0,8061.0,23.53,180.83,0.0
8068.0,8069.0,26.54,203.36,0.0
8096.0,8097.0,15.87,70.92,0.0
8098.0,8099.0,13.68,121.93,0.0
8100.0,8101.0,39.33,299.87,0.0
8102.0,8103.0,6.35,47.79,0.0
8124.0,8125.0,30.16,230.29,0.0
8126.0,8127.0,17.68,135.08,0.0
8128.0,8129.0,42.82,327.72,0.0
8140.0,8141.0,6.9,89.34,0.0
8152.0,8153.0,12.36,155.69,0.0
8154.0,8155.0,4.01,52.48,0.0
8156.0,8157.0,37.06,279.63,0.0
8186.0,8187.0,25.76,325.76,0.0
8202.0,8203.0,14.78,106.35,0.0
8250.0,8251.0,7.77,58.87,0.0
8280.0,8281.0,31.28,377.94,0.0
8284.0,8285.0,12.85,101.63,0.0
8292.0,8293.0,18.63,158.1,0.0
8294.0,8295.0,29.78,251.65,0.0
8302.0,8303.0,40.64,335.71,0.0
8398.0,8399.0,19.23,125.58,0.0
8492.0,8493.0,4.73,40.92,0.0
8494.0,8495.0,41.65,338.71,0.0
8496.0,8497.0,24.08,176.31,0.0
8582.0,8583.0,20.62,234.76,0.0
8584.0,8585.0,2.26,17.86,0.0
8594.0,8595.0,19.18,130.76,0.0
8620.0,8621.0,11.25,85.35,0.0
8622.0,8623.0,14.24,111.02,0.0
8624.0,8625.0,6.65,52.46,0.0
8626.0,8627.0,26.55,207.92,0.0
8656.0,8657.0,11.51,76.68,0.0
8680.0,8681.0,28.35,200.53,0.0
8682.0,8683.0,20.23,142.97,0.0
8684.0,8685.0,18.49,124.84,0.0
8722.0,8723.0,73.96,530.08,0.0
8742.0,8743.0,21.56,153.79,0.0
8744.0,8745.0,18.01,129.38,0.0
8748.0,8749.0,60.87,445.09,0.0
8778.0,8779.0,18.07,127.36,0.0
8790.0,8791.0,13.22,155.7,0.0
8798.0,8799.0,14.44,180.31,0.0
8800.0,8801.0,8.41,100.8,0.0
8850.0,8851.0,34.22,387.74,0.0
8866.0,8867.0,13.44,102.44,0.0
8868.0,8869.0,19.08,122.62,0.0
9180.0,9181.0,20.22,178.26,0.0
9236.0,9237.0,32.77,263.52,0.0
9374.0,9375.0,13.09,100.14,0.0
9376.0,9377.0,10.77,83.56,0.0
9438.0,9439.0,13.84,183.06,0.0
9440.0,9441.0,35.45,459.91,0.0
9450.0,9451.0,12.49,102.54,0.0
9452.0,9453.0,4.23,32.35,0.0
9486.0,9487.0,28.32,258.47,0.0
9488.0,9489.0,15.97,141.21,0.0
9490.0,9491.0,2.88,28.88,0.0
9500.0,9501.0,33.59,282.35,0.0
9514.0,9515.0,37.85,287.5,0.0
9550.0,9551.0,2.56,37.83,0.0
9588.0,9589.0,48.07,392.67,0.0
9628.0,9629.0,16.78,224.36,0.0
9630.0,9631.0,7.32,61.39,0.0
9642.0,9643.0,13.84,80.05,0.0
9644.0,9645.0,26.98,179.47,0.0
9662.0,9663.0,5.43,45.93,0.0
9678.0,9679.0,32.2,286.29,0.0
9708.0,9709.0,20.4,182.15,0.0
9710.0,9711.0,21.45,189.88,0.0
9760.0,9761.0,37.66,284.78,0.0
9782.0,9783.0,20.74,168.55,0.0
9784.0,9785.0,11.83,98.11,0.0
9786.0,9787.0,14.19,94.46,0.0
9800.0,9801.0,16.38,100.77,0.0
9816.0,9817.0,11.13,93.1,0.0
10018.0,10019.0,4.47,27.21,0.0
10020.0,10021.0,42.56,276.91,0.0
10024.0,10025.0,10.5,128.63,0.0
10034.0,10035.0,13.76,179.73,0.0
10038.0,10039.0,11.42,160.22,0.0
10146.0,10147.0,26.8,180.48,0.0
10172.0,10173.0,11.25,70.94,0.0
10174.0,10175.0,18.69,152.63,0.0
10236.0,10237.0,20.09,253.17,0.0
10290.0,10291.0,30.66,281.14,0.0
10292.0,10293.0,8.03,68.49,0.0
10300.0,10301.0,15.38,112.07,0.0
10302.0,10303.0,37.13,273.98,0.0
10332.0,10333.0,12.34,92.98,0.0
10334.0,10335.0,10.06,76.25,0.0
10336.0,10337.0,10.8,82.8,0.0
10338.0,10339.0,14.01,106.37,0.0
10340.0,10341.0,5.15,38.54,0.0
10342.0,10343.0,6.48,48.57,0.0
10344.0,10345.0,10.45,81.83,0.0
10346.0,10347.0,14.12,53.19,0.0
10348.0,10349.0,25.48,204.47,0.0
10350.0,10351.0,6.65,46.48,0.0
10354.0,10355.0,9.71,123.11,0.0
10382.0,10383.0,46.96,377.67,0.0
10394.0,10395.0,18.73,241.43,0.0
10412.0,10413.0,22.58,158.32,0.0
10424.0,10425.0,2.82,25.97,0.0
10428.0,10429.0,37.54,296.81,0.0
10430.0,10431.0,26.45,182.27,0.0
10510.0,10511.0,32.85,382.51,0.0
10512.0,10513.0,15.67,164.37,0.0
10514.0,10515.0,38.3,405.45,0.0
10524.0,10525.0,18.06,244.02,0.0
10526.0,10527.0,2.39,32.38,0.0
10528.0,10529.0,13.21,178.6,0.0
10530.0,10531.0,9.61,126.75,0.0
10544.0,10545.0,13.51,197.86,0.0
10614.0,10615.0,4.84,39.55,0.0
10622.0,10623.0,11.67,96.72,0.0
10624.0,10625.0,7.26,106.26,0.0
10626.0,10627.0,12.89,175.71,0.0
10652.0,10653.0,41.81,347.81,0.0
10654.0,10655.0,19.83,161.3,0.0
10760.0,10761.0,17.6,223.3,0.0
10774.0,10775.0,17.55,118.59,0.0
10776.0,10777.0,10.82,154.42,0.0
10778.0,10779.0,10.14,144.38,0.0
10780.0,10781.0,17.13,152.8,0.0
10782.0,10783.0,20.05,180.7,0.0
10784.0,10785.0,25.26,228.35,0.0
10786.0,10787.0,4.39,39.68,0.0
10788.0,10789.0,8.52,76.72,0.0
10826.0,10827.0,10.3,73.19,0.0
10832.0,10833.0,19.4,129.68,0.0
10838.0,10839.0,11.3,85.95,0.0
10840.0,10841.0,39.03,299.3,0.0
10850.0,10851.0,33.69,380.78,0.0
10862.0,10863.0,24.84,206.03,0.0
10886.0,10887.0,42.72,295.8,0.0
10888.0,10889.0,26.22,183.07,0.0
10898.0,10899.0,10.49,191.7,0.0
10900.0,10901.0,11.56,203.74,0.0
10902.0,10903.0,2.6,52.66,0.0
10904.0,10905.0,11.59,236.97,0.0
10906.0,10907.0,3.07,60.37,0.0
10908.0,10909.0,28.45,204.74,0.0
10914.0,10915.0,23.36,275.54,0.0
10918.0,10919.0,10.27,72.84,0.0
10920.0,10921.0,5.52,40.4,0.0
10922.0,10923.0,14.61,105.6,0.0
10924.0,10925.0,15.45,112.62,0.0
10942.0,10943.0,26.12,215.76,0.0
10948.0,10949.0,8.45,80.31,0.0
10960.0,10961.0,6.42,81.77,0.0
10962.0,10963.0,4.8,55.44,0.0
10968.0,10969.0,8.89,110.38,0.0
10970.0,10971.0,11.1,155.88,0.0
10972.0,10973.0,11.11,95.27,0.0
10974.0,10975.0,1.29,10.03,0.0
10988.0,10989.0,45.92,391.54,0.0
10996.0,10997.0,14.12,170.46,0.0
