,from_node,to_node,edge_tt
8948,11982,11983,4.621
8949,11984,11985,3.578
8950,11988,11989,5.803
8951,11990,11991,5.033
8952,11992,11993,5.463
8953,11994,11995,1.905
8954,11996,11997,4.329
8955,11998,11999,2.116
8956,12000,12001,1.017
8957,12002,12003,1.802
8958,12004,12005,5.377
8959,12006,12007,5.915
8960,12008,12009,1.555
8961,12010,12011,2.787
8962,12012,12013,2.259
8963,12014,12015,1.786
8964,12016,12017,1.21
8965,12018,12019,6.049
8966,12020,12021,1.268
8967,12108,12109,0.025
8968,12138,12139,10.477
8969,12140,12141,2.19
8970,12142,12143,3.596
8971,12160,12161,0.287
8972,12164,12165,2.528
8973,12166,12167,0.173
8974,12168,12169,0.66
8975,12170,12171,9.282
8976,12172,12173,19.488
8977,12174,12175,7.97
8978,12176,12177,0.502
8979,12178,12179,4.024
8980,12180,12181,1.968
8981,12182,12183,3.357
8982,12184,12185,2.087
8983,12186,12187,7.835
8984,12188,12189,5.799
8985,12190,12191,5.023
8986,12192,12193,1.248
8987,12200,12201,1.758
8988,12202,12203,3.76
8989,12204,12205,2.236
8990,12210,12211,14.72
8991,12256,12257,3.199
8992,12264,12265,0.928
8993,12390,12391,2.756
8994,12392,12393,4.952
8995,12394,12395,4.479
8996,12396,12397,3.392
8997,12446,12447,2.272
8998,12448,12449,3.935
8999,12450,12451,2.865
9000,12452,12453,10.383
9001,12454,12455,5.641
9002,12456,12457,4.068
9003,12538,12539,1.396
9004,12592,12593,1.593
9005,12594,12595,0.716
9006,12596,12597,3.688
9007,12598,12599,1.347
9008,12600,12601,2.577
9009,12602,12603,1.414
9010,12636,12637,8.645
9011,12754,12755,0.776
9012,13166,13167,0.259
9013,13168,13169,0.009
9014,13170,13171,1.338
9015,13172,13173,2.706
9016,13174,13175,2.715
9017,13176,13177,0.92
9018,13178,13179,0.244
9019,13180,13181,1.9
9020,13540,13541,10.374
9021,13578,13579,2.08
9022,13580,13581,9.47
9023,13590,13591,8.867
9024,13610,13611,2.497
9025,13612,13613,8.924
9026,13726,13727,8.273
9027,14026,14027,4.831
9028,14028,14029,2.586
9029,14032,14033,4.272
9030,14034,14035,4.758
9031,14120,14121,4.042
9032,14122,14123,10.524
9033,14144,14145,2.793
9034,14158,14159,1.675
9035,14160,14161,2.289
9036,14162,14163,3.838
9037,14172,14173,0.781
9038,14174,14175,2.727
9039,14176,14177,25.958
9040,14178,14179,11.715
9041,14180,14181,12.052
9042,14182,14183,6.393
9043,14214,14215,1.066
9044,14216,14217,14.729
9045,14254,14255,13.312
9046,14256,14257,4.735
9047,14258,14259,38.863
9048,14260,14261,0.892
9049,14262,14263,1.336
9050,14474,14475,0.751
9051,14476,14477,4.199
9052,14488,14489,1.373
9053,14490,14491,1.05
9054,14492,14493,6.555
9055,14550,14551,2.206
9056,14552,14553,5.402
9057,14868,14869,5.119
9058,14870,14871,3.979
9059,14872,14873,2.797
9060,14874,14875,2.38
9061,14876,14877,5.866
9062,14882,14883,2.125
9063,14884,14885,0.805
9064,14886,14887,6.816
9065,14888,14889,2.843
9066,14890,14891,1.571
9067,14906,14907,12.05
9068,14908,14909,4.72
9069,14910,14911,2.453
9070,14950,14951,23.452
9071,15224,15225,22.336
9072,15226,15227,5.821
9073,15228,15229,4.894
9074,15230,15231,4.684
9075,15232,15233,2.443
9076,15234,15235,3.172
9077,15354,15355,0.698
9078,15358,15359,2.3
9079,15364,15365,7.995
9080,15366,15367,1.0
9081,15368,15369,0.197
9082,15486,15487,8.412
9083,15488,15489,1.94
9084,15490,15491,0.423
9085,15496,15497,5.171
9086,15512,15513,4.709
9087,15514,15515,0.552
9088,15516,15517,1.503
9089,15518,15519,9.716
9090,15580,15581,1.981
9091,15582,15583,7.747
9092,15584,15585,3.907
9093,15586,15587,9.804
9094,15590,15591,5.064
9095,15592,15593,3.084
9096,15594,15595,11.254
9097,15596,15597,3.619
9098,15710,15711,4.042
9099,15712,15713,5.32
9100,15714,15715,0.306
9101,15724,15725,3.547
9102,15726,15727,0.333
9103,15730,15731,3.99
9104,15732,15733,12.323
9105,15734,15735,10.673
9106,15746,15747,4.135
9107,15748,15749,6.723
9108,15904,15905,10.92
9109,15906,15907,0.41
9110,15908,15909,1.211
9111,15910,15911,2.769
9112,15912,15913,0.044
9113,15916,15917,3.02
9114,15932,15933,12.864
9115,15934,15935,1.037
9116,15936,15937,3.644
9117,15946,15947,4.577
9118,15972,15973,5.596
9119,16050,16051,1.302
9120,16052,16053,5.726
9121,16054,16055,7.243
9122,16056,16057,0.602
9123,16058,16059,0.97
9124,16060,16061,0.841
9125,16062,16063,0.16
9126,16064,16065,0.307
9127,16074,16075,18.874
9128,16076,16077,29.139
9129,16078,16079,5.302
9130,16080,16081,12.024
9131,16204,16205,1.602
9132,16206,16207,5.252
9133,16208,16209,4.007
9134,16210,16211,0.792
9135,16218,16219,3.549
9136,16234,16235,0.724
9137,16274,16275,1.535
9138,16314,16315,1.226
9139,16344,16345,9.334
9140,16346,16347,5.107
9141,16348,16349,6.898
9142,16350,16351,2.364
9143,16394,16395,7.335
9144,16500,16501,4.037
9145,16522,16523,10.412
9146,16524,16525,1.504
9147,16560,16561,8.635
9148,16566,16567,4.841
9149,16654,16655,4.235
9150,16656,16657,0.562
9151,16658,16659,14.096
9152,16660,16661,26.469
9153,16690,16691,0.986
9154,16692,16693,3.152
9155,16694,16695,0.963
9156,16696,16697,12.992
9157,16698,16699,5.227
9158,16700,16701,2.49
9159,16702,16703,4.032
9160,16704,16705,1.231
9161,16706,16707,4.023
9162,16730,16731,11.29
9163,16732,16733,3.939
9164,16734,16735,3.727
9165,16808,16809,1.198
9166,16852,16853,55.058
9167,16854,16855,3.448
9168,16900,16901,0.798
9169,16926,16927,5.578
9170,16944,16945,1.863
9171,16946,16947,0.193
9172,16952,16953,6.226
9173,16954,16955,2.107
9174,16956,16957,8.461
9175,16958,16959,8.504
9176,16960,16961,4.525
9177,17038,17039,6.419
9178,17040,17041,4.305
9179,17042,17043,6.552
9180,17126,17127,22.831
9181,17134,17135,5.065
9182,17204,17205,0.655
9183,17232,17233,4.289
9184,17234,17235,4.633
9185,17236,17237,2.875
9186,17238,17239,3.451
9187,17240,17241,1.745
9188,17242,17243,4.478
9189,17244,17245,2.18
9190,17250,17251,1.494
9191,17256,17257,5.444
9192,17264,17265,3.795
9193,17266,17267,1.442
9194,17268,17269,2.3
9195,17270,17271,5.321
9196,17272,17273,0.923
9197,17288,17289,9.368
9198,17290,17291,5.845
9199,17292,17293,6.297
9200,17870,17871,24.21
9201,17872,17873,4.391
9202,17874,17875,3.815
9203,17884,17885,2.941
9204,17886,17887,0.318
9205,18008,18009,2.704
9206,18010,18011,6.253
9207,18012,18013,1.267
9208,18014,18015,3.103
9209,18046,18047,5.169
9210,18048,18049,1.987
9211,18052,18053,3.637
9212,18054,18055,1.194
9213,18266,18267,10.081
9214,18268,18269,7.926
9215,18478,18479,14.801
9216,18480,18481,11.819
9217,18482,18483,2.128
9218,18484,18485,0.938
9219,18486,18487,73.091
9220,18488,18489,12.913
9221,18632,18633,1.447
9222,19140,19141,3.93
9223,19142,19143,0.82
9224,19144,19145,0.527
9225,19166,19167,1.777
9226,19168,19169,3.872
9227,19170,19171,1.918
9228,19172,19173,14.507
9229,19174,19175,0.944
9230,19176,19177,2.944
9231,19178,19179,1.95
9232,19284,19285,9.734
9233,19286,19287,2.763
9234,19306,19307,8.824
9235,19344,19345,6.064
9236,19438,19439,3.519
9237,19440,19441,0.91
9238,19442,19443,1.204
9239,19444,19445,0.313
9240,19446,19447,6.609
9241,19448,19449,55.174
9242,19450,19451,51.425
9243,19452,19453,45.368
9244,19454,19455,17.951
9245,19456,19457,4.957
9246,19458,19459,5.726
9247,19460,19461,7.917
9248,19592,19593,4.223
9249,19594,19595,12.415
9250,19678,19679,19.383
9251,19680,19681,2.664
9252,19684,19685,12.024
9253,19686,19687,1.209
9254,19690,19691,2.289
9255,19694,19695,4.41
9256,19702,19703,1.071
9257,19704,19705,0.548
9258,19706,19707,1.123
9259,19708,19709,7.397
9260,19712,19713,5.837
9261,19714,19715,2.548
9262,19716,19717,5.066
9263,19718,19719,3.912
9264,19720,19721,0.929
9265,19722,19723,1.735
9266,19724,19725,1.807
9267,19726,19727,5.938
9268,19728,19729,3.223
9269,19730,19731,5.23
9270,19758,19759,5.155
9271,19760,19761,14.968
9272,19762,19763,4.82
9273,19808,19809,69.234
9274,19818,19819,8.893
9275,19828,19829,2.55
9276,19842,19843,8.774
9277,19844,19845,1.996
9278,19970,19971,3.314
9279,19972,19973,9.633
9280,19974,19975,0.295
9281,19976,19977,0.235
9282,20138,20139,2.477
9283,20140,20141,2.286
9284,20142,20143,5.919
9285,20144,20145,0.946
9286,20146,20147,2.667
9287,20148,20149,24.558
9288,20154,20155,0.141
9289,20156,20157,0.878
9290,20254,20255,2.523
9291,20256,20257,2.874
9292,20258,20259,4.684
9293,20260,20261,6.933
9294,20262,20263,7.835
9295,20264,20265,1.819
9296,20310,20311,6.384
9297,20312,20313,7.204
9298,20314,20315,0.798
9299,20316,20317,0.267
9300,20358,20359,6.206
9301,20392,20393,0.027
9302,20420,20421,12.559
9303,20422,20423,2.307
9304,20424,20425,2.659
9305,20426,20427,0.993
9306,20430,20431,1.635
9307,20436,20437,1.677
9308,20438,20439,4.593
9309,20442,20443,1.397
9310,20444,20445,6.832
9311,20446,20447,2.437
9312,20448,20449,4.745
9313,20454,20455,33.948
9314,20456,20457,2.503
9315,20458,20459,4.356
9316,20460,20461,6.973
9317,20466,20467,63.882
9318,20654,20655,6.502
9319,20656,20657,5.094
9320,20658,20659,6.415
9321,20664,20665,3.593
9322,20832,20833,2.277
9323,20834,20835,2.455
9324,20836,20837,1.594
9325,20838,20839,2.049
9326,21010,21011,2.391
9327,21012,21013,3.602
9328,21014,21015,2.607
9329,21016,21017,7.617
9330,21018,21019,5.744
9331,21082,21083,1.068
9332,21084,21085,1.652
9333,21160,21161,0.491
9334,21242,21243,8.115
9335,21258,21259,15.173
9336,21260,21261,14.82
9337,21262,21263,4.511
9338,21266,21267,4.403
9339,21270,21271,3.127
9340,21272,21273,0.267
9341,21274,21275,1.104
9342,21330,21331,9.488
9343,21332,21333,3.174
9344,21364,21365,2.097
9345,21366,21367,3.624
9346,21446,21447,0.255
9347,21448,21449,4.506
9348,21450,21451,8.816
9349,21452,21453,2.861
9350,21454,21455,6.414
9351,21456,21457,1.661
9352,21458,21459,0.618
9353,21460,21461,5.314
9354,21462,21463,7.374
9355,21464,21465,5.812
9356,21472,21473,6.81
9357,21474,21475,0.889
9358,21478,21479,7.256
9359,21504,21505,10.065
9360,21550,21551,2.272
9361,21552,21553,0.172
9362,21554,21555,1.511
9363,21564,21565,2.683
9364,21816,21817,10.204
9365,21832,21833,9.904
9366,21890,21891,8.322
9367,21892,21893,9.747
9368,21894,21895,0.509
9369,21896,21897,8.207
9370,21898,21899,3.505
9371,21900,21901,1.439
9372,21902,21903,5.744
9373,21904,21905,2.173
9374,22146,22147,7.925
9375,22148,22149,4.847
9376,22150,22151,2.92
9377,22182,22183,7.99
9378,22184,22185,0.079
9379,22186,22187,0.214
9380,22188,22189,0.841
9381,22190,22191,2.825
9382,22192,22193,0.135
9383,22194,22195,2.959
9384,22196,22197,2.183
9385,22198,22199,0.842
9386,22200,22201,2.456
9387,22202,22203,9.211
9388,22204,22205,1.69
9389,22206,22207,2.402
9390,22208,22209,1.327
9391,22222,22223,1.747
9392,22224,22225,1.358
9393,22226,22227,3.678
9394,22228,22229,0.831
9395,22230,22231,4.669
9396,22268,22269,19.224
9397,22366,22367,0.01
9398,22368,22369,5.156
9399,22390,22391,26.503
9400,22392,22393,1.478
9401,22394,22395,24.977
9402,22396,22397,10.086
9403,22398,22399,8.705
9404,22400,22401,27.817
9405,22402,22403,24.18
9406,22410,22411,6.137
9407,22412,22413,12.568
9408,22414,22415,14.187
9409,22416,22417,14.856
9410,22418,22419,7.762
9411,22440,22441,6.326
9412,22442,22443,2.099
9413,22444,22445,14.665
9414,22530,22531,16.827
9415,22532,22533,2.264
9416,22534,22535,21.618
9417,22536,22537,2.798
9418,22560,22561,1.061
9419,22576,22577,4.859
9420,22578,22579,0.392
9421,22580,22581,10.952
9422,22584,22585,0.762
9423,22634,22635,0.486
9424,22636,22637,2.72
9425,22638,22639,7.637
9426,22712,22713,18.804
9427,22762,22763,14.158
9428,22764,22765,4.201
9429,22766,22767,1.892
9430,22920,22921,3.297
9431,22922,22923,14.449
9432,22924,22925,21.864
9433,22930,22931,11.904
9434,22936,22937,0.478
9435,22950,22951,0.024
9436,22952,22953,11.206
9437,22954,22955,1.231
9438,22956,22957,0.353
9439,22958,22959,0.045
9440,22960,22961,0.296
9441,22962,22963,0.037
9442,22964,22965,0.988
9443,22966,22967,1.261
9444,22976,22977,18.745
9445,22978,22979,6.304
9446,22980,22981,8.608
9447,22982,22983,7.733
9448,22984,22985,1.815
9449,22986,22987,7.922
9450,23036,23037,17.394
9451,23038,23039,1.364
9452,23040,23041,2.252
9453,23042,23043,0.027
9454,23044,23045,2.125
9455,23046,23047,2.761
9456,23048,23049,1.298
9457,23050,23051,0.567
9458,23056,23057,2.029
9459,23058,23059,0.141
9460,23060,23061,1.709
9461,23062,23063,0.021
9462,23064,23065,1.192
9463,23076,23077,6.425
9464,23098,23099,18.345
9465,23100,23101,1.933
9466,23102,23103,5.071
9467,23514,23515,2.177
9468,23526,23527,20.793
9469,23644,23645,4.936
9470,23646,23647,1.309
9471,23734,23735,16.133
9472,23736,23737,1.488
9473,23796,23797,11.585
9474,23798,23799,6.089
9475,23802,23803,3.525
9476,23838,23839,3.282
9477,24130,24131,0.79
9478,24140,24141,29.105
9479,24158,24159,5.048
9480,24162,24163,0.017
9481,24164,24165,4.65
9482,24388,24389,5.321
9483,24398,24399,0.02
9484,24406,24407,1.569
9485,24408,24409,0.192
9486,24410,24411,7.112
9487,24412,24413,0.254
9488,24414,24415,3.107
9489,24416,24417,4.916
9490,24418,24419,3.971
9491,24420,24421,21.999
9492,24422,24423,1.581
9493,24424,24425,0.274
9494,24426,24427,0.505
9495,24428,24429,3.895
9496,24430,24431,1.443
9497,24432,24433,15.178
9498,24434,24435,1.968
9499,24436,24437,4.137
9500,24438,24439,2.574
9501,24440,24441,1.156
9502,24442,24443,0.809
9503,24444,24445,2.089
9504,24446,24447,1.382
9505,24448,24449,1.493
9506,24450,24451,4.349
9507,24452,24453,6.044
9508,24454,24455,1.951
9509,24456,24457,2.276
9510,24458,24459,1.829
9511,24460,24461,3.579
9512,24462,24463,9.118
9513,24464,24465,11.958
9514,24466,24467,10.509
9515,24540,24541,3.038
9516,24542,24543,3.553
9517,24544,24545,0.928
9518,24546,24547,1.067
9519,24548,24549,10.8
9520,24710,24711,19.026
9521,24798,24799,3.263
