,from_node,to_node,edge_tt
36617,31780,31781,2.496
36618,31782,31783,4.144
36619,31796,31797,0.464
36620,31798,31799,2.661
36621,31800,31801,0.523
36622,31876,31877,3.562
36623,31878,31879,0.019
36624,32300,32301,6.188
36625,32302,32303,5.276
36626,32304,32305,9.837
36627,32322,32323,0.796
36628,32544,32545,1.406
36629,32576,32577,3.61
36630,32578,32579,0.887
36631,32580,32581,6.237
36632,32582,32583,15.682
36633,32686,32687,3.56
36634,32688,32689,4.215
36635,32690,32691,0.471
36636,32692,32693,5.732
36637,32694,32695,9.084
36638,32696,32697,6.306
36639,32698,32699,2.012
36640,32700,32701,4.137
36641,32702,32703,1.936
36642,32704,32705,2.527
36643,32706,32707,1.038
36644,32708,32709,7.343
36645,32710,32711,1.844
36646,32724,32725,1.536
36647,32774,32775,3.306
36648,32776,32777,9.828
36649,32778,32779,15.651
36650,32842,32843,1.137
36651,32844,32845,27.922
36652,32846,32847,2.413
36653,32996,32997,3.063
36654,33006,33007,8.529
36655,33008,33009,7.686
36656,33010,33011,2.598
36657,33012,33013,1.727
36658,33014,33015,9.581
36659,33016,33017,27.94
36660,33152,33153,1.767
36661,33154,33155,4.603
36662,33156,33157,3.749
36663,33322,33323,1.287
36664,33324,33325,3.039
36665,33342,33343,0.314
36666,33364,33365,2.688
36667,33366,33367,1.372
36668,33368,33369,6.186
36669,33406,33407,0.62
36670,33408,33409,2.557
36671,33544,33545,0.318
36672,33546,33547,3.853
36673,33548,33549,8.059
36674,33550,33551,2.514
36675,33810,33811,5.901
36676,33812,33813,4.09
36677,33816,33817,3.301
36678,33824,33825,2.251
36679,33848,33849,0.201
36680,33850,33851,4.219
36681,33898,33899,4.11
36682,33908,33909,2.548
36683,34442,34443,0.557
36684,34444,34445,3.769
36685,34446,34447,4.662
36686,34634,34635,3.773
36687,34774,34775,3.541
36688,34776,34777,20.035
36689,34850,34851,6.13
36690,35252,35253,11.437
36691,35372,35373,0.671
36692,35408,35409,0.384
36693,35412,35413,0.933
36694,35414,35415,1.367
36695,35420,35421,0.522
36696,35424,35425,1.243
36697,35428,35429,0.219
36698,35430,35431,0.898
36699,35654,35655,4.591
36700,35656,35657,3.581
36701,35690,35691,2.614
36702,35692,35693,19.312
36703,35738,35739,1.295
36704,35740,35741,0.212
36705,35746,35747,1.257
36706,35908,35909,8.207
36707,35974,35975,8.629
36708,36084,36085,5.836
36709,36132,36133,3.672
36710,36134,36135,2.45
36711,36136,36137,0.653
36712,36138,36139,0.021
36713,36450,36451,13.173
36714,36452,36453,2.223
36715,36504,36505,3.217
36716,36840,36841,12.287
36717,36846,36847,11.056
36718,36848,36849,4.137
36719,36850,36851,4.762
36720,36852,36853,3.38
36721,36858,36859,3.201
36722,36986,36987,0.485
36723,36988,36989,0.716
36724,37016,37017,1.166
36725,37018,37019,2.25
36726,37182,37183,0.986
36727,37184,37185,0.02
36728,37186,37187,1.078
36729,37210,37211,2.872
36730,37212,37213,0.406
36731,37214,37215,1.181
36732,37216,37217,6.254
36733,37298,37299,2.007
36734,37300,37301,7.455
36735,37302,37303,4.495
36736,37304,37305,10.461
36737,37306,37307,1.279
36738,37632,37633,1.339
36739,37634,37635,0.9
36740,37648,37649,0.383
36741,37650,37651,1.031
36742,37652,37653,2.44
36743,37654,37655,0.042
36744,37658,37659,3.072
36745,37694,37695,0.484
36746,38024,38025,5.676
36747,38124,38125,1.274
36748,38240,38241,6.837
36749,38796,38797,0.764
36750,38798,38799,4.824
36751,38800,38801,3.859
36752,38806,38807,7.607
36753,38850,38851,2.235
36754,38852,38853,0.187
36755,38900,38901,3.825
36756,38904,38905,2.707
36757,38906,38907,1.464
36758,38908,38909,5.912
36759,38910,38911,3.645
36760,38922,38923,1.735
36761,39002,39003,4.675
36762,39004,39005,32.557
36763,39006,39007,6.901
36764,39040,39041,3.505
36765,39170,39171,2.937
36766,39182,39183,10.829
36767,39184,39185,2.993
36768,39204,39205,3.242
36769,39230,39231,0.034
36770,39232,39233,1.383
36771,39234,39235,2.691
36772,39236,39237,2.276
36773,39238,39239,2.794
36774,39240,39241,7.978
36775,39242,39243,1.632
36776,39252,39253,2.609
36777,39254,39255,1.748
36778,39256,39257,3.173
36779,39258,39259,1.787
36780,39260,39261,21.024
36781,39262,39263,2.897
36782,39264,39265,2.597
36783,39400,39401,3.418
36784,39402,39403,3.933
36785,39452,39453,0.841
36786,39454,39455,0.82
36787,39462,39463,1.858
36788,39470,39471,0.016
36789,39992,39993,19.937
36790,39994,39995,3.758
36791,39996,39997,3.331
36792,40018,40019,0.198
36793,40020,40021,1.729
36794,40026,40027,3.02
36795,40028,40029,0.304
36796,40032,40033,2.034
36797,40034,40035,0.335
36798,40036,40037,0.922
36799,40038,40039,0.695
36800,40194,40195,1.182
36801,40222,40223,12.685
36802,40436,40437,3.744
36803,40684,40685,1.535
36804,40792,40793,1.168
36805,40794,40795,4.75
36806,40798,40799,6.435
36807,40840,40841,1.222
36808,40842,40843,0.784
36809,40844,40845,4.098
36810,40846,40847,1.23
36811,41404,41405,1.943
36812,41406,41407,4.461
36813,41522,41523,3.606
36814,41524,41525,1.921
36815,41826,41827,27.903
