from_node,to_node,edge_id,edge_tt,edge_var
0,1,--153692837#1,4.737,1.2000000000000002
2,3,-101238042,4.59,0.0
4,5,-101731827#0,0.42150000000000004,0.7
6,7,-101731827#1,0.8115000000000001,0.33333333333333337
10,11,-101731858,10.9065,0.5
14,15,-102818928#0,5.5065,8333.40573152338
16,17,-102818928#1,10.912500000000001,1297.2892156862747
20,21,-103053774#0,0.9975,1.2058823529411764
22,23,-103053774#1,0.07500000000000001,0.6060606060606062
24,25,-103053774#2,0.8654999999999999,0.19999999999999996
26,27,-103053774#3,6.1545,0.0
28,29,-103053774#4,1.6350000000000002,0.0
30,31,-103053774#5,0.273,0.0
32,33,-103053774#6,0.05399999999999999,0.0
34,35,-103053774#7,2.388,0.0
36,37,-103053803,11.2635,12.5
38,39,-103396186,1.6350000000000002,2.9924242424242418
40,41,-103512657,11.3115,111.58333333333333
42,43,-103512667#0,7.741499999999999,41.87308295573371
44,45,-103512667#2,3.3495,12.33385557612876
46,47,-103512672,43.3245,232.29999999999998
50,51,-103671254,6.2235,4.25
52,53,-103671264,3.519,0.33333333333333337
54,55,-103671267#0,25.415999999999997,2.0
56,57,-103671267#1,3.1020000000000003,2.0
64,65,-103671267#13,0.879,0.0
66,67,-103671267#14,25.442999999999998,25.333333333333336
68,69,-103671267#2,0.6315,0.0
70,71,-103671267#3,1.0979999999999999,0.0
74,75,-103671267#5,0.8145,0.0
76,77,-103671267#6,0.9795,0.0
78,79,-103671267#7,1.6590000000000003,0.5
80,81,-103671267#9,1.4084999999999999,0.1428571428571429
82,83,-103671270,5.2575,0.0
84,85,-103678452,0.05399999999999999,0.0
90,91,-103686129#1,95.967,52.0
92,93,-103687101,0.10799999999999998,8.25
94,95,-103718186,1.5014999999999998,3491.130586766542
96,97,-104010328,0.21000000000000002,0.5
98,99,-1040258009,11.5635,1.1156555328334472
102,103,-104236369,0.573,0.0
104,105,-1042557946,1.5270000000000001,0.04621134896364257
106,107,-1042557947,0.771,0.1328576282704723
108,109,-10425610#1,3.3164999999999996,6165.604676771605
110,111,-10425611#0,10.849499999999999,130.22746633260263
112,113,-10425611#1,6.766500000000001,0.810725383049395
114,115,-10427692#1,4.3755,441.29109730848876
116,117,-10427692#2,1.0605,0.30574400723654444
118,119,-10427692#3,2.052,0.37836538461538455
120,121,-10427692#4,2.319,0.4497620306716025
122,123,-10427692#5,6.309000000000001,3.642781597038602
124,125,-10427692#6,3.399,0.29508196721311464
126,127,-10427692#7,5.8845,1.0015864621893176
128,129,-104847200,17.8245,0.0
132,133,-105141980#1,0.14550000000000002,0.0
142,143,-105540411,9.879000000000001,0.33333333333333304
148,149,-10597454#1,1.4249999999999998,267.45
150,151,-10597454#2,3.117,86.41818181818181
152,153,-10597455#0,0.05399999999999999,0.0
154,155,-10597455#1,4.8405,2.0
160,161,-107431496#0,5.466,2.234441980783444
162,163,-107431496#1,16.899,2.0607424071990983
170,171,-108237964#2,1.629,1.3333333333333335
176,177,-108239938,12.8985,1.6025641025641024
180,181,-108240279#1,10.294500000000001,5.000000000000002
182,183,-108240279#2,10.3545,19.148148148148152
190,191,-108310250,0.48150000000000004,0.06666666666666667
192,193,-108310251,1.419,0.5444444444444443
