,from_node,to_node,edge_tt
6900,7464,7465,18.512
6901,7466,7467,1.095
6902,7468,7469,1.162
6903,7470,7471,5.338
6904,7472,7473,0.762
6905,7596,7597,11.251
6906,7636,7637,3.723
6907,7638,7639,0.096
6908,7640,7641,1.131
6909,7642,7643,2.074
6910,7644,7645,15.434
6911,7646,7647,5.379
6912,7648,7649,14.324
6913,7650,7651,10.284
6914,7652,7653,5.224
6915,7656,7657,4.256
6916,7898,7899,1.582
6917,7900,7901,5.384
6918,7916,7917,19.998
6919,7944,7945,3.294
6920,7946,7947,2.867
6921,7948,7949,4.942
6922,7958,7959,17.678
6923,7960,7961,3.538
6924,7962,7963,3.223
6925,7964,7965,0.098
6926,7966,7967,21.455
6927,7968,7969,0.816
6928,7970,7971,0.69
6929,7974,7975,0.057
6930,7976,7977,1.707
6931,7978,7979,3.015
6932,8058,8059,6.194
6933,8060,8061,6.424
6934,8062,8063,10.449
6935,8064,8065,6.979
6936,8066,8067,9.582
6937,8068,8069,3.723
6938,8450,8451,7.244
6939,8486,8487,12.706
6940,8488,8489,1.521
6941,8490,8491,0.472
6942,8492,8493,2.691
6943,8494,8495,4.432
6944,8620,8621,33.525
6945,8622,8623,35.446
6946,9048,9049,12.587
6947,9050,9051,3.376
6948,9052,9053,4.149
6949,9054,9055,2.561
6950,9452,9453,4.612
6951,9624,9625,7.634
6952,9626,9627,9.19
6953,9836,9837,2.409
6954,9882,9883,1.297
6955,9884,9885,0.455
6956,9916,9917,3.923
6957,9918,9919,2.035
6958,9920,9921,3.261
6959,9938,9939,4.711
6960,9940,9941,10.108
6961,9942,9943,3.475
6962,9996,9997,4.983
6963,10080,10081,5.284
6964,10082,10083,0.017
6965,10084,10085,9.082
6966,10086,10087,3.566
6967,10088,10089,5.495
6968,10090,10091,12.038
6969,10092,10093,6.265
6970,10094,10095,1.675
6971,10096,10097,0.479
6972,10098,10099,13.262
6973,10100,10101,2.111
6974,10212,10213,2.279
6975,10214,10215,4.3
6976,10348,10349,9.62
6977,10596,10597,2.91
6978,10600,10601,1.065
6979,10602,10603,8.642
6980,10604,10605,6.187
6981,10762,10763,5.451
6982,10764,10765,6.187
6983,10804,10805,18.057
6984,10822,10823,7.733
6985,10824,10825,5.216
6986,10826,10827,1.217
6987,10830,10831,1.832
6988,10832,10833,1.176
6989,11140,11141,2.055
6990,11142,11143,0.679
6991,11144,11145,1.979
6992,11146,11147,7.225
6993,11148,11149,3.634
6994,11230,11231,12.344
6995,11232,11233,2.177
6996,11234,11235,8.157
6997,11236,11237,4.46
6998,11238,11239,2.463
6999,11240,11241,0.495
7000,11266,11267,5.437
7001,11276,11277,0.915
7002,11408,11409,5.14
7003,11410,11411,0.977
7004,11412,11413,14.926
7005,11414,11415,4.853
7006,11490,11491,1.492
7007,11492,11493,1.425
7008,11494,11495,3.383
7009,11496,11497,17.253
7010,11498,11499,0.472
7011,11504,11505,2.693
7012,11598,11599,0.604
7013,11600,11601,12.252
7014,11602,11603,13.827
7015,11604,11605,8.549
7016,11606,11607,5.148
7017,11612,11613,3.21
7018,11614,11615,1.258
7019,11616,11617,6.205
7020,11618,11619,2.142
7021,11658,11659,3.749
7022,11660,11661,0.012
7023,11664,11665,6.465
7024,11666,11667,15.024
7025,11856,11857,2.423
7026,11912,11913,1.684
7027,11914,11915,0.854
7028,11980,11981,2.01
7029,11982,11983,4.841
7030,11984,11985,3.263
7031,11988,11989,7.083
7032,11990,11991,5.644
7033,11992,11993,13.011
7034,11994,11995,3.166
7035,11996,11997,6.758
7036,11998,11999,2.774
7037,12000,12001,1.141
7038,12002,12003,4.955
7039,12004,12005,6.108
7040,12006,12007,6.394
7041,12008,12009,2.934
7042,12010,12011,6.811
7043,12012,12013,2.266
7044,12014,12015,2.565
7045,12016,12017,1.394
7046,12018,12019,8.335
7047,12020,12021,1.624
7048,12022,12023,2.303
7049,12024,12025,5.439
7050,12026,12027,10.281
7051,12036,12037,4.268
7052,12038,12039,1.995
7053,12044,12045,3.702
7054,12046,12047,2.916
7055,12048,12049,0.236
7056,12050,12051,4.383
7057,12052,12053,7.368
7058,12108,12109,0.025
7059,12138,12139,10.989
7060,12140,12141,4.116
7061,12142,12143,3.451
7062,12160,12161,0.242
7063,12164,12165,2.424
7064,12166,12167,0.139
7065,12168,12169,0.542
7066,12170,12171,39.631
7067,12172,12173,14.796
7068,12174,12175,5.41
7069,12176,12177,0.361
7070,12178,12179,3.218
7071,12180,12181,1.546
7072,12182,12183,2.922
7073,12184,12185,1.549
7074,12186,12187,5.878
7075,12198,12199,4.063
7076,12206,12207,0.555
7077,12208,12209,12.862
7078,12210,12211,154.53
7079,12212,12213,4.5
7080,12214,12215,6.938
7081,12216,12217,1.75
7082,12218,12219,3.561
7083,12220,12221,1.193
7084,12222,12223,0.804
7085,12236,12237,2.583
7086,12238,12239,0.013
7087,12264,12265,0.734
7088,12390,12391,3.043
7089,12392,12393,3.421
7090,12394,12395,4.618
7091,12538,12539,0.671
7092,12592,12593,1.369
7093,12594,12595,0.645
7094,12596,12597,3.493
7095,12598,12599,1.252
7096,12600,12601,2.303
7097,12602,12603,1.228
7098,12622,12623,3.641
7099,12624,12625,8.366
7100,12626,12627,1.745
7101,12636,12637,6.244
7102,12754,12755,0.848
7103,13152,13153,0.737
7104,13154,13155,5.278
7105,13156,13157,6.714
7106,13540,13541,9.113
7107,13578,13579,2.125
7108,13580,13581,8.24
7109,13610,13611,5.333
7110,13612,13613,10.024
7111,14026,14027,4.702
7112,14028,14029,2.429
7113,14120,14121,4.188
7114,14122,14123,25.981
7115,14178,14179,7.904
7116,14180,14181,10.377
7117,14182,14183,6.264
7118,14214,14215,0.593
7119,14216,14217,8.435
7120,14218,14219,2.513
7121,14254,14255,16.955
7122,14256,14257,4.861
7123,14258,14259,16.467
7124,14260,14261,1.384
7125,14262,14263,1.928
7126,14404,14405,3.881
7127,14474,14475,0.722
7128,14476,14477,3.911
7129,14586,14587,4.874
7130,14588,14589,4.027
7131,14590,14591,0.656
7132,14592,14593,0.019
7133,14868,14869,3.8
7134,14870,14871,4.09
7135,14882,14883,2.181
7136,14884,14885,0.87
7137,14886,14887,7.617
7138,14888,14889,3.317
7139,14890,14891,1.891
7140,14906,14907,11.604
7141,14908,14909,4.815
7142,14910,14911,1.972
7143,14950,14951,27.691
7144,15224,15225,20.858
7145,15226,15227,6.144
7146,15228,15229,5.035
7147,15230,15231,4.895
7148,15232,15233,2.148
7149,15234,15235,3.049
7150,15354,15355,1.015
7151,15364,15365,9.116
7152,15366,15367,1.117
7153,15368,15369,0.214
7154,15486,15487,7.938
7155,15488,15489,2.05
7156,15490,15491,0.408
7157,15494,15495,12.61
7158,15524,15525,8.331
7159,15526,15527,7.557
7160,15580,15581,3.447
7161,15582,15583,10.269
7162,15584,15585,5.751
7163,15586,15587,12.652
7164,15588,15589,1.846
7165,15590,15591,4.574
7166,15592,15593,3.223
7167,15594,15595,12.402
7168,15596,15597,3.58
7169,15628,15629,118.433
7170,15710,15711,2.806
7171,15712,15713,4.728
7172,15714,15715,0.216
7173,15746,15747,6.266
7174,15748,15749,6.844
7175,15752,15753,7.712
7176,15754,15755,5.635
7177,15904,15905,9.02
7178,15934,15935,1.011
7179,15944,15945,1.17
7180,15946,15947,5.069
7181,15972,15973,5.906
7182,15994,15995,64.343
7183,16062,16063,0.214
7184,16064,16065,0.351
7185,16066,16067,1.198
7186,16080,16081,10.961
7187,16218,16219,4.693
7188,16234,16235,0.76
7189,16274,16275,1.611
7190,16314,16315,1.068
7191,16344,16345,8.037
7192,16346,16347,4.02
7193,16348,16349,7.009
7194,16394,16395,8.61
7195,16522,16523,10.238
7196,16524,16525,1.341
7197,16544,16545,13.345
7198,16560,16561,10.333
7199,16566,16567,5.62
7200,16654,16655,4.066
7201,16656,16657,0.693
7202,16658,16659,16.576
7203,16660,16661,31.68
7204,16690,16691,0.961
7205,16692,16693,2.91
7206,16694,16695,0.924
7207,16696,16697,12.776
7208,16698,16699,4.561
7209,16700,16701,2.252
7210,16702,16703,3.623
7211,16704,16705,1.064
7212,16706,16707,3.676
7213,16900,16901,1.227
7214,16926,16927,5.294
7215,16944,16945,1.515
7216,16946,16947,0.17
7217,16952,16953,5.899
7218,16954,16955,2.144
7219,16956,16957,6.619
7220,16958,16959,7.51
7221,16960,16961,4.074
7222,17038,17039,6.065
7223,17126,17127,20.594
7224,17134,17135,4.696
7225,17176,17177,0.341
7226,17200,17201,1.199
7227,17232,17233,3.559
7228,17234,17235,6.693
7229,17240,17241,1.734
7230,17242,17243,10.949
7231,17244,17245,2.479
7232,17250,17251,1.629
7233,17256,17257,6.009
7234,17264,17265,3.128
7235,17266,17267,1.627
7236,17268,17269,2.027
7237,17270,17271,5.407
7238,17272,17273,0.912
7239,17288,17289,3.372
7240,17290,17291,3.426
7241,17292,17293,5.606
7242,17870,17871,24.358
7243,17872,17873,4.728
7244,17874,17875,4.0
7245,17884,17885,3.547
7246,17886,17887,0.384
7247,18008,18009,3.238
7248,18010,18011,6.198
7249,18012,18013,1.344
7250,18014,18015,3.285
7251,18016,18017,11.847
7252,18018,18019,3.091
7253,18020,18021,4.542
7254,18026,18027,2.237
7255,18046,18047,4.657
7256,18048,18049,1.331
7257,18050,18051,16.341
7258,18266,18267,8.91
7259,18268,18269,4.289
7260,18478,18479,15.936
7261,18480,18481,12.078
7262,18482,18483,1.853
7263,18484,18485,0.935
7264,18488,18489,12.343
7265,18632,18633,1.421
7266,19140,19141,4.009
7267,19142,19143,0.765
7268,19144,19145,0.551
7269,19176,19177,3.224
7270,19178,19179,2.089
7271,19268,19269,10.66
7272,19270,19271,3.665
7273,19272,19273,8.074
7274,19284,19285,5.063
7275,19286,19287,2.574
7276,19306,19307,9.133
7277,19460,19461,8.373
7278,19678,19679,5.56
7279,19680,19681,2.204
7280,19684,19685,2.954
7281,19686,19687,1.331
7282,19688,19689,3.097
7283,19690,19691,2.072
7284,19694,19695,4.144
7285,19696,19697,1.892
7286,19702,19703,1.279
7287,19704,19705,0.664
7288,19706,19707,1.473
7289,19708,19709,29.042
7290,19710,19711,3.774
7291,19714,19715,2.367
7292,19716,19717,4.57
7293,19718,19719,4.221
7294,19720,19721,1.967
7295,19722,19723,4.639
7296,19724,19725,1.886
7297,19726,19727,5.207
7298,19728,19729,2.992
7299,19730,19731,4.606
7300,19758,19759,4.902
7301,19760,19761,13.966
7302,19762,19763,4.675
7303,19808,19809,70.308
7304,19812,19813,7.786
7305,19818,19819,9.896
7306,19828,19829,3.482
7307,19840,19841,5.303
7308,19842,19843,8.93
7309,19844,19845,1.786
7310,19970,19971,2.813
7311,19972,19973,8.127
7312,19974,19975,0.273
7313,19976,19977,0.136
7314,20142,20143,5.981
7315,20144,20145,0.978
7316,20146,20147,2.806
7317,20154,20155,0.143
7318,20156,20157,0.869
7319,20254,20255,2.685
7320,20256,20257,4.216
7321,20258,20259,5.5
7322,20260,20261,13.119
7323,20262,20263,8.468
7324,20264,20265,1.984
7325,20312,20313,7.26
7326,20314,20315,0.794
7327,20316,20317,0.266
7328,20318,20319,1.164
7329,20358,20359,5.581
7330,20420,20421,11.667
7331,20422,20423,2.301
7332,20424,20425,2.872
7333,20426,20427,1.032
7334,20430,20431,2.027
7335,20436,20437,1.644
7336,20438,20439,4.845
7337,20440,20441,3.387
7338,20442,20443,1.056
7339,20444,20445,4.184
7340,20446,20447,2.315
7341,20448,20449,5.029
7342,20450,20451,16.294
7343,20452,20453,4.974
7344,20454,20455,5.123
7345,20456,20457,0.121
7346,20458,20459,2.296
7347,20460,20461,0.986
7348,20462,20463,1.671
7349,20464,20465,8.267
7350,20466,20467,23.452
7351,20654,20655,7.219
7352,20656,20657,5.819
7353,20658,20659,7.046
7354,20664,20665,3.579
7355,20832,20833,2.618
7356,20834,20835,3.549
7357,20836,20837,2.235
7358,20838,20839,2.119
7359,21010,21011,2.657
7360,21012,21013,3.824
7361,21014,21015,2.353
7362,21016,21017,5.329
7363,21018,21019,4.901
7364,21082,21083,1.137
7365,21084,21085,1.834
7366,21160,21161,0.52
7367,21242,21243,8.461
7368,21258,21259,16.085
7369,21260,21261,14.923
7370,21262,21263,5.411
7371,21264,21265,6.555
7372,21266,21267,4.42
7373,21330,21331,9.401
7374,21332,21333,2.578
7375,21446,21447,0.196
7376,21448,21449,4.429
7377,21450,21451,10.082
7378,21452,21453,3.705
7379,21454,21455,4.562
7380,21456,21457,1.483
7381,21458,21459,0.618
7382,21460,21461,5.002
7383,21462,21463,8.008
7384,21464,21465,6.448
7385,21472,21473,6.741
7386,21474,21475,0.704
7387,21478,21479,2.203
7388,21504,21505,8.553
7389,21550,21551,2.152
7390,21552,21553,0.17
7391,21554,21555,1.58
7392,21560,21561,0.954
7393,21564,21565,2.949
7394,21832,21833,8.892
7395,21890,21891,5.968
7396,21892,21893,8.814
7397,21896,21897,7.132
7398,21900,21901,1.417
7399,21902,21903,5.289
7400,21968,21969,2.828
7401,21970,21971,3.516
7402,21972,21973,2.365
7403,21974,21975,3.618
7404,21976,21977,2.64
7405,21978,21979,4.048
7406,21984,21985,1.536
7407,21986,21987,3.205
7408,21988,21989,1.876
7409,22140,22141,2.865
7410,22142,22143,10.083
7411,22144,22145,4.267
7412,22158,22159,4.162
7413,22182,22183,14.98
7414,22264,22265,8.816
7415,22268,22269,13.362
7416,22366,22367,0.011
7417,22368,22369,4.841
7418,22428,22429,22.715
7419,22430,22431,0.316
7420,22440,22441,6.361
7421,22442,22443,2.299
7422,22444,22445,16.738
7423,22530,22531,13.777
7424,22534,22535,18.758
7425,22536,22537,1.986
7426,22560,22561,1.543
7427,22562,22563,6.675
7428,22576,22577,4.794
7429,22578,22579,0.189
7430,22580,22581,9.894
7431,22584,22585,0.719
7432,22634,22635,0.545
7433,22636,22637,3.12
7434,22638,22639,5.278
7435,22750,22751,3.851
7436,22752,22753,12.436
7437,22754,22755,1.57
7438,22756,22757,1.288
7439,22920,22921,2.469
7440,22922,22923,11.957
7441,22924,22925,3.253
7442,22926,22927,1.92
7443,22928,22929,3.128
7444,22932,22933,1.076
7445,22934,22935,10.742
7446,22936,22937,0.442
7447,22950,22951,0.026
7448,22954,22955,1.03
7449,22956,22957,0.288
7450,22958,22959,0.039
7451,22960,22961,0.302
7452,22962,22963,0.025
7453,22964,22965,0.894
7454,22976,22977,20.318
7455,22978,22979,7.838
7456,22980,22981,10.333
7457,22982,22983,8.227
7458,22984,22985,1.79
7459,22986,22987,9.841
7460,23036,23037,18.567
7461,23038,23039,1.335
7462,23056,23057,1.537
7463,23058,23059,0.134
7464,23060,23061,1.708
7465,23062,23063,0.027
7466,23064,23065,0.993
7467,23076,23077,3.598
7468,23098,23099,15.765
7469,23100,23101,1.729
7470,23514,23515,7.932
7471,23644,23645,5.529
7472,23646,23647,1.485
7473,23734,23735,15.361
7474,23736,23737,1.465
7475,23740,23741,3.444
7476,23796,23797,10.898
7477,23798,23799,13.687
7478,23802,23803,3.589
7479,24130,24131,0.713
7480,24140,24141,28.292
7481,24158,24159,4.782
7482,24160,24161,0.015
7483,24162,24163,0.016
7484,24164,24165,3.573
7485,24336,24337,7.138
7486,24338,24339,1.53
7487,24340,24341,14.632
7488,24342,24343,0.779
7489,24344,24345,8.928
7490,24346,24347,16.816
7491,24348,24349,51.246
7492,24388,24389,5.836
7493,24398,24399,0.03
7494,24406,24407,1.917
7495,24420,24421,23.654
7496,24422,24423,1.709
7497,24424,24425,0.293
7498,24426,24427,0.535
7499,24428,24429,4.081
7500,24430,24431,1.491
7501,24432,24433,16.404
7502,24434,24435,2.343
7503,24436,24437,4.264
7504,24438,24439,2.518
7505,24440,24441,1.437
7506,24442,24443,0.883
7507,24444,24445,2.169
7508,24446,24447,1.425
7509,24448,24449,1.543
7510,24450,24451,5.069
7511,24452,24453,6.617
7512,24454,24455,1.821
7513,24456,24457,2.074
7514,24458,24459,1.71
7515,24460,24461,3.406
7516,24462,24463,8.798
7517,24464,24465,12.533
7518,24466,24467,9.895
7519,24540,24541,2.928
7520,24542,24543,2.903
7521,24544,24545,0.753
7522,24546,24547,1.503
7523,24548,24549,10.665
7524,24710,24711,22.599
7525,24798,24799,3.298
7526,24800,24801,11.422
7527,24808,24809,15.357
7528,24810,24811,14.626
7529,24812,24813,5.203
7530,24814,24815,7.792
7531,24964,24965,2.978
7532,25212,25213,2.456
7533,25240,25241,0.277
7534,25254,25255,1.644
7535,25256,25257,3.666
7536,25258,25259,3.421
7537,25260,25261,2.995
7538,25308,25309,3.519
7539,25310,25311,5.038
7540,25312,25313,0.561
7541,25314,25315,4.24
7542,25316,25317,1.106
7543,25320,25321,9.449
7544,25322,25323,11.42
7545,25324,25325,0.448
7546,25326,25327,9.11
7547,25328,25329,0.638
7548,25330,25331,10.047
7549,25332,25333,2.204
7550,25334,25335,2.993
7551,25336,25337,5.498
7552,25338,25339,3.544
7553,25340,25341,0.398
7554,25344,25345,0.95
7555,25350,25351,6.008
7556,25352,25353,7.27
7557,25354,25355,0.726
7558,25356,25357,11.837
7559,25358,25359,5.111
7560,25360,25361,4.597
7561,25362,25363,5.094
7562,25364,25365,9.864
7563,25366,25367,6.964
7564,25368,25369,9.989
7565,25370,25371,1.652
7566,25372,25373,1.728
7567,25374,25375,4.56
7568,25376,25377,5.102
7569,25378,25379,2.351
7570,25380,25381,1.582
7571,25382,25383,5.434
7572,25386,25387,20.978
7573,25388,25389,5.414
7574,25390,25391,14.658
7575,25392,25393,11.185
7576,25398,25399,10.51
7577,25400,25401,2.905
7578,25402,25403,5.977
7579,25404,25405,0.303
7580,25406,25407,7.55
7581,25408,25409,4.788
7582,25410,25411,8.811
7583,25412,25413,2.596
7584,25426,25427,2.158
7585,25428,25429,3.395
7586,25430,25431,8.075
7587,25432,25433,6.194
7588,25434,25435,2.431
7589,25436,25437,2.453
7590,25438,25439,14.971
7591,25440,25441,3.835
7592,25442,25443,7.472
7593,25444,25445,2.712
7594,25446,25447,1.021
7595,25450,25451,1.368
7596,25452,25453,29.734
7597,25454,25455,14.548
7598,25456,25457,2.408
7599,25458,25459,19.457
7600,25460,25461,2.714
7601,25462,25463,0.789
7602,25552,25553,1.813
7603,25554,25555,2.271
7604,25556,25557,3.656
7605,25570,25571,1.794
7606,25582,25583,5.884
7607,25584,25585,3.27
7608,25636,25637,4.045
7609,25792,25793,4.609
7610,25816,25817,20.724
7611,25818,25819,5.099
7612,25820,25821,1.379
7613,25822,25823,4.633
7614,25824,25825,3.388
7615,25826,25827,3.092
7616,25846,25847,16.603
7617,25850,25851,4.317
7618,25852,25853,4.645
7619,25854,25855,0.452
7620,25856,25857,2.736
7621,25858,25859,6.702
7622,25860,25861,4.016
7623,25862,25863,0.893
7624,25864,25865,2.613
7625,25866,25867,11.676
7626,25868,25869,8.251
7627,25870,25871,20.468
7628,25872,25873,0.521
7629,25874,25875,2.656
7630,25876,25877,20.602
7631,25878,25879,8.051
7632,25880,25881,1.817
7633,25882,25883,1.462
7634,25884,25885,0.725
7635,25886,25887,1.685
7636,25888,25889,4.135
7637,25890,25891,2.432
7638,25892,25893,2.157
7639,25896,25897,0.816
7640,25898,25899,0.68
7641,25900,25901,3.554
7642,25902,25903,0.727
7643,25932,25933,2.487
7644,25934,25935,5.888
7645,25936,25937,1.565
7646,25938,25939,0.614
7647,25940,25941,0.732
7648,26072,26073,12.66
7649,26080,26081,20.031
7650,26202,26203,3.19
7651,26342,26343,1.457
7652,26344,26345,2.669
7653,26374,26375,3.488
7654,26376,26377,2.027
7655,26378,26379,1.168
7656,26380,26381,2.091
7657,26678,26679,1.712
7658,26680,26681,1.186
7659,26960,26961,10.384
7660,26988,26989,2.344
7661,26990,26991,6.283
7662,26992,26993,7.234
7663,26994,26995,9.398
7664,26996,26997,6.023
7665,26998,26999,12.732
7666,27202,27203,1.132
7667,27204,27205,2.455
7668,27208,27209,12.949
7669,27548,27549,3.696
7670,27550,27551,9.935
7671,27586,27587,3.146
7672,27588,27589,5.711
7673,27590,27591,3.458
7674,27592,27593,23.968
7675,27800,27801,2.924
7676,27804,27805,6.564
7677,27806,27807,6.82
7678,27808,27809,6.489
7679,27810,27811,2.936
7680,27812,27813,3.002
7681,27816,27817,2.224
7682,27940,27941,0.165
7683,27942,27943,0.019
7684,27944,27945,2.728
7685,27946,27947,11.602
7686,27948,27949,2.257
7687,27950,27951,1.604
