,from_node,to_node,edge_tt
33723,5070,5071,12.236
33724,5072,5073,6.332
33725,5074,5075,9.227
33726,5076,5077,4.786
33727,5078,5079,6.901
33728,5136,5137,4.544
33729,5138,5139,2.627
33730,5140,5141,3.715
33731,5152,5153,1.274
33732,5154,5155,4.509
33733,5156,5157,4.19
33734,5176,5177,1.435
33735,5178,5179,2.09
33736,5180,5181,0.076
33737,5184,5185,5.569
33738,5186,5187,2.058
33739,5188,5189,8.61
33740,5190,5191,9.906
33741,5218,5219,11.274
33742,5396,5397,4.614
33743,5398,5399,6.35
33744,5400,5401,6.281
33745,5402,5403,5.239
33746,5404,5405,4.338
33747,5406,5407,2.652
33748,5408,5409,1.568
33749,5410,5411,1.359
33750,5412,5413,7.025
33751,5414,5415,11.646
33752,5416,5417,9.7
33753,5418,5419,2.61
33754,5420,5421,3.141
33755,5422,5423,0.387
33756,5424,5425,0.798
33757,5426,5427,3.201
33758,5428,5429,19.31
33759,5430,5431,1.69
33760,5432,5433,6.67
33761,5434,5435,2.197
33762,5436,5437,0.751
33763,5438,5439,1.717
33764,5440,5441,4.186
33765,5442,5443,2.51
33766,5472,5473,2.107
33767,5476,5477,0.853
33768,5478,5479,0.335
33769,5480,5481,0.922
33770,5554,5555,4.098
33771,5610,5611,20.882
33772,5870,5871,0.662
33773,5894,5895,2.428
33774,5896,5897,1.07
33775,5898,5899,9.67
33776,5900,5901,4.252
33777,5902,5903,6.645
33778,5904,5905,6.076
33779,5906,5907,3.462
33780,5908,5909,2.608
33781,5910,5911,1.579
33782,5912,5913,2.677
33783,6070,6071,0.933
33784,6444,6445,22.991
33785,6446,6447,7.822
33786,6470,6471,25.17
33787,6472,6473,8.259
33788,6484,6485,11.533
33789,6688,6689,0.303
33790,6690,6691,14.109
33791,7066,7067,8.074
33792,7076,7077,9.582
33793,7078,7079,6.594
33794,7080,7081,14.338
33795,7082,7083,1.675
33796,7248,7249,2.849
33797,7250,7251,6.183
33798,7252,7253,6.738
33799,7254,7255,6.17
33800,7256,7257,2.536
33801,7258,7259,0.386
33802,7260,7261,2.135
33803,7262,7263,1.622
33804,7596,7597,12.173
33805,8052,8053,23.421
33806,8058,8059,6.859
33807,8060,8061,6.885
33808,8062,8063,5.658
33809,8064,8065,7.256
33810,8066,8067,9.506
33811,8068,8069,3.14
33812,8158,8159,6.852
33813,8768,8769,8.326
33814,8770,8771,0.596
33815,8772,8773,6.941
33816,8774,8775,7.978
33817,9452,9453,3.544
33818,9836,9837,3.936
33819,9914,9915,5.085
33820,9922,9923,5.379
33821,9944,9945,1.733
33822,9946,9947,0.95
33823,9948,9949,0.093
33824,9950,9951,3.79
33825,9952,9953,3.833
33826,9954,9955,4.996
33827,9956,9957,3.076
33828,9990,9991,4.091
33829,9992,9993,0.561
33830,9994,9995,0.222
33831,9996,9997,4.599
33832,10082,10083,0.021
33833,10084,10085,12.226
33834,10086,10087,4.264
33835,10088,10089,7.566
33836,10092,10093,3.804
33837,10094,10095,1.586
33838,10096,10097,0.476
33839,10098,10099,13.091
33840,10212,10213,2.239
33841,10214,10215,4.144
33842,10596,10597,4.908
33843,10600,10601,0.879
33844,10602,10603,4.392
33845,10604,10605,5.074
33846,10804,10805,16.309
33847,10822,10823,7.06
33848,10824,10825,5.046
33849,10826,10827,1.284
33850,10828,10829,3.95
33851,10830,10831,1.229
33852,10832,10833,0.932
33853,10874,10875,0.991
33854,10876,10877,1.943
33855,10878,10879,1.91
33856,11022,11023,2.404
33857,11140,11141,1.876
33858,11142,11143,0.611
33859,11144,11145,1.915
33860,11146,11147,6.909
33861,11148,11149,3.075
33862,11266,11267,5.557
33863,11276,11277,0.678
33864,11408,11409,4.556
33865,11410,11411,0.92
33866,11412,11413,13.961
33867,11414,11415,4.299
33868,11490,11491,1.157
33869,11492,11493,1.129
33870,11494,11495,1.781
33871,11496,11497,9.804
33872,11498,11499,0.333
33873,11560,11561,1.955
33874,11562,11563,0.032
33875,11564,11565,7.151
33876,11566,11567,31.807
33877,11568,11569,3.792
33878,11570,11571,11.831
33879,11594,11595,4.044
33880,11596,11597,5.062
33881,11598,11599,0.495
33882,11600,11601,5.921
33883,11602,11603,9.857
33884,11604,11605,7.247
33885,11606,11607,2.326
33886,11608,11609,4.358
33887,11610,11611,1.955
33888,11612,11613,2.56
33889,11614,11615,0.986
33890,11616,11617,4.682
33891,11618,11619,1.688
33892,11662,11663,2.78
33893,11664,11665,8.936
33894,11666,11667,14.881
33895,11678,11679,7.013
33896,11680,11681,7.864
33897,11682,11683,2.252
33898,11684,11685,0.158
33899,11754,11755,0.372
33900,11756,11757,6.651
33901,11790,11791,4.991
33902,11792,11793,5.101
33903,11856,11857,2.221
33904,11912,11913,1.871
33905,11914,11915,0.963
33906,11980,11981,1.571
33907,11982,11983,4.209
33908,11984,11985,3.228
33909,11988,11989,6.177
33910,11990,11991,5.987
33911,11992,11993,6.335
33912,11994,11995,2.092
33913,11996,11997,4.91
33914,11998,11999,2.163
33915,12000,12001,1.101
33916,12002,12003,1.837
33917,12004,12005,5.242
33918,12006,12007,4.239
33919,12008,12009,1.859
33920,12010,12011,3.72
33921,12012,12013,2.399
33922,12014,12015,2.103
33923,12016,12017,1.248
33924,12018,12019,6.735
33925,12020,12021,1.357
33926,12022,12023,1.909
33927,12024,12025,4.662
33928,12026,12027,10.345
33929,12028,12029,4.673
33930,12030,12031,1.626
33931,12032,12033,1.641
33932,12034,12035,5.944
33933,12110,12111,7.276
33934,12112,12113,1.295
33935,12138,12139,10.507
33936,12142,12143,3.754
33937,12160,12161,0.24
33938,12182,12183,3.157
33939,12184,12185,1.844
33940,12186,12187,7.132
33941,12236,12237,2.946
33942,12238,12239,0.015
33943,12446,12447,2.56
33944,12448,12449,3.302
33945,12450,12451,2.413
33946,12452,12453,9.887
33947,12454,12455,5.66
33948,12456,12457,3.734
33949,12538,12539,0.221
33950,12572,12573,27.597
33951,12574,12575,0.205
33952,12576,12577,4.722
33953,12592,12593,1.536
33954,12594,12595,0.691
33955,12596,12597,3.782
33956,12598,12599,1.406
33957,12600,12601,5.51
33958,12602,12603,2.772
33959,12604,12605,6.337
33960,12606,12607,7.636
33961,12608,12609,1.922
33962,12610,12611,1.633
33963,12622,12623,4.128
33964,12624,12625,8.074
33965,12626,12627,1.413
33966,12636,12637,7.947
33967,12754,12755,0.764
33968,13152,13153,0.655
33969,13154,13155,5.023
33970,13156,13157,5.772
33971,13298,13299,0.549
33972,13300,13301,2.052
33973,13302,13303,2.43
33974,13304,13305,5.081
33975,13306,13307,1.19
33976,13308,13309,4.489
33977,13540,13541,9.506
33978,13578,13579,1.073
33979,13580,13581,4.576
33980,13610,13611,3.265
33981,13612,13613,9.51
33982,14030,14031,2.586
33983,14144,14145,2.501
33984,14158,14159,1.821
33985,14160,14161,2.535
33986,14162,14163,4.472
33987,14170,14171,0.88
33988,14172,14173,0.52
33989,14174,14175,0.965
33990,14176,14177,3.339
33991,14218,14219,2.406
33992,14302,14303,2.658
33993,14304,14305,6.113
33994,14306,14307,2.0
33995,14308,14309,0.48
33996,14404,14405,3.149
33997,14474,14475,0.752
33998,14476,14477,4.019
33999,14586,14587,4.248
34000,14588,14589,2.756
34001,14590,14591,0.657
34002,14592,14593,0.02
34003,14868,14869,3.77
34004,14870,14871,4.042
34005,14910,14911,2.079
34006,15224,15225,28.796
34007,15226,15227,6.451
34008,15228,15229,5.085
34009,15230,15231,5.594
34010,15232,15233,2.034
34011,15234,15235,2.706
34012,15354,15355,7.031
34013,15358,15359,2.13
34014,15494,15495,11.937
34015,15512,15513,3.184
34016,15514,15515,0.411
34017,15516,15517,1.203
34018,15518,15519,6.146
34019,15580,15581,1.877
34020,15582,15583,8.118
34021,15584,15585,4.337
34022,15586,15587,10.05
34023,15588,15589,1.399
34024,15592,15593,3.744
34025,15710,15711,2.33
34026,15712,15713,3.641
34027,15714,15715,0.183
34028,15724,15725,3.604
34029,15726,15727,0.32
34030,15730,15731,4.233
34031,15732,15733,9.665
34032,15734,15735,3.604
34033,15736,15737,2.7
34034,15738,15739,2.836
34035,15740,15741,0.215
34036,15742,15743,1.762
34037,15744,15745,7.329
34038,15748,15749,6.668
34039,15752,15753,5.196
34040,15754,15755,3.959
34041,15904,15905,5.623
34042,15936,15937,4.19
34043,15944,15945,14.304
34044,15946,15947,3.851
34045,15972,15973,6.485
34046,16066,16067,1.002
34047,16074,16075,16.598
34048,16076,16077,17.277
34049,16078,16079,6.502
34050,16204,16205,1.632
34051,16206,16207,5.557
34052,16208,16209,4.148
34053,16210,16211,0.807
34054,16218,16219,4.129
34055,16234,16235,0.746
34056,16274,16275,2.372
34057,16314,16315,1.108
34058,16394,16395,9.499
34059,16500,16501,2.481
34060,16522,16523,9.99
34061,16524,16525,1.494
34062,16544,16545,10.896
34063,16566,16567,4.576
34064,16690,16691,0.831
34065,16692,16693,2.297
34066,16694,16695,0.741
34067,16696,16697,10.923
34068,16698,16699,7.747
34069,16700,16701,2.54
34070,16702,16703,3.754
34071,16704,16705,1.039
34072,16706,16707,3.275
34073,16900,16901,1.148
34074,16926,16927,8.52
34075,16944,16945,1.482
34076,16946,16947,0.18
34077,16952,16953,5.45
34078,16954,16955,1.746
34079,16956,16957,4.952
34080,16958,16959,4.703
34081,16960,16961,3.1
34082,16988,16989,12.015
34083,16990,16991,2.857
34084,17038,17039,5.438
34085,17040,17041,5.118
34086,17042,17043,7.066
34087,17048,17049,4.276
34088,17050,17051,8.183
34089,17126,17127,19.554
34090,17134,17135,4.346
34091,17234,17235,2.494
34092,17236,17237,1.846
34093,17238,17239,2.77
34094,17240,17241,1.26
34095,17242,17243,4.123
34096,17244,17245,1.977
34097,17250,17251,0.823
34098,17264,17265,2.656
34099,17266,17267,1.226
34100,17268,17269,1.654
34101,17270,17271,4.746
34102,17272,17273,0.835
34103,17288,17289,3.461
34104,17290,17291,2.883
34105,17870,17871,25.281
34106,17872,17873,4.448
34107,17874,17875,4.236
34108,17884,17885,2.565
34109,17886,17887,0.26
34110,18026,18027,2.086
34111,18028,18029,0.863
34112,18046,18047,4.238
34113,18048,18049,1.129
34114,18050,18051,6.703
34115,18052,18053,2.383
34116,18054,18055,0.699
34117,18480,18481,11.083
34118,18484,18485,0.913
34119,18488,18489,13.685
34120,19018,19019,6.56
34121,19140,19141,4.214
34122,19144,19145,0.733
34123,19176,19177,2.883
34124,19178,19179,1.883
34125,19284,19285,3.603
34126,19286,19287,2.426
34127,19306,19307,8.419
34128,19460,19461,11.934
34129,19676,19677,2.152
34130,19678,19679,3.05
34131,19680,19681,3.156
34132,19686,19687,1.64
34133,19688,19689,2.675
34134,19690,19691,2.158
34135,19694,19695,4.198
34136,19696,19697,1.894
34137,19702,19703,1.118
34138,19704,19705,0.562
34139,19706,19707,1.578
34140,19708,19709,27.377
34141,19712,19713,4.521
34142,19714,19715,3.053
34143,19716,19717,3.957
34144,19718,19719,4.069
34145,19720,19721,0.948
34146,19722,19723,1.792
34147,19724,19725,1.99
34148,19726,19727,6.188
34149,19728,19729,3.45
34150,19730,19731,4.936
34151,19758,19759,5.073
34152,19760,19761,14.031
34153,19762,19763,4.228
34154,19780,19781,7.436
34155,19800,19801,1.58
34156,19808,19809,72.4
34157,19812,19813,6.638
34158,19822,19823,5.56
34159,19840,19841,5.381
34160,19850,19851,32.442
34161,19970,19971,2.989
34162,19972,19973,9.671
34163,19974,19975,0.306
34164,19976,19977,0.147
34165,20148,20149,20.862
34166,20154,20155,0.151
34167,20156,20157,0.905
34168,20254,20255,1.751
34169,20256,20257,1.974
34170,20258,20259,3.556
34171,20260,20261,5.075
34172,20262,20263,7.339
34173,20264,20265,1.494
34174,20304,20305,30.47
34175,20306,20307,0.497
34176,20308,20309,26.723
34177,20310,20311,4.406
34178,20312,20313,5.862
34179,20314,20315,0.666
34180,20316,20317,0.226
34181,20318,20319,1.191
34182,20358,20359,5.842
34183,20420,20421,6.821
34184,20422,20423,1.734
34185,20424,20425,2.643
34186,20436,20437,1.245
34187,20438,20439,4.217
34188,20442,20443,0.841
34189,20446,20447,1.415
34190,20448,20449,5.289
34191,20450,20451,11.991
34192,20452,20453,4.294
34193,20454,20455,2.898
34194,20456,20457,0.11
34195,20458,20459,2.315
34196,20460,20461,0.842
34197,20658,20659,5.3
34198,20664,20665,3.133
34199,20832,20833,2.669
34200,20834,20835,2.888
34201,20836,20837,1.67
34202,20838,20839,2.17
34203,20980,20981,40.202
34204,21032,21033,16.746
34205,21082,21083,1.096
34206,21084,21085,1.66
34207,21160,21161,0.524
34208,21242,21243,7.684
34209,21266,21267,3.865
34210,21268,21269,3.248
34211,21270,21271,2.848
34212,21272,21273,0.243
34213,21274,21275,1.003
34214,21330,21331,11.378
34215,21332,21333,3.032
34216,21364,21365,2.737
34217,21366,21367,9.065
34218,21446,21447,0.235
34219,21448,21449,4.303
34220,21450,21451,8.001
34221,21452,21453,1.632
34222,21454,21455,1.75
34223,21456,21457,1.531
34224,21458,21459,0.601
34225,21460,21461,5.038
34226,21462,21463,6.754
34227,21464,21465,5.57
34228,21472,21473,7.141
34229,21474,21475,0.65
34230,21478,21479,2.377
34231,21550,21551,2.179
34232,21552,21553,0.177
34233,21554,21555,1.662
34234,21560,21561,0.581
34235,21564,21565,2.466
34236,21816,21817,11.706
34237,21832,21833,8.627
34238,21890,21891,7.436
34239,21892,21893,9.448
34240,21894,21895,0.459
34241,21896,21897,7.039
34242,21898,21899,3.235
34243,21900,21901,1.324
34244,21902,21903,5.057
34245,21904,21905,1.702
34246,21978,21979,4.583
34247,22148,22149,6.106
34248,22150,22151,4.261
34249,22154,22155,4.658
34250,22156,22157,2.46
34251,22180,22181,1.93
34252,22222,22223,1.608
34253,22224,22225,1.072
34254,22226,22227,2.874
34255,22228,22229,0.632
34256,22230,22231,3.389
34257,22234,22235,4.047
34258,22264,22265,8.196
34259,22268,22269,11.919
34260,22366,22367,0.009
34261,22368,22369,4.666
34262,22394,22395,13.885
34263,22396,22397,7.802
34264,22398,22399,6.121
34265,22400,22401,13.049
34266,22402,22403,16.532
34267,22410,22411,7.375
34268,22428,22429,6.763
34269,22430,22431,0.158
34270,22440,22441,5.574
34271,22442,22443,2.03
34272,22444,22445,14.883
34273,22530,22531,12.967
34274,22532,22533,1.789
34275,22534,22535,17.882
34276,22536,22537,1.906
34277,22560,22561,1.597
34278,22562,22563,1.815
34279,22576,22577,4.174
34280,22578,22579,0.227
34281,22580,22581,21.216
34282,22584,22585,0.815
34283,22634,22635,0.472
34284,22636,22637,2.631
34285,22638,22639,5.495
34286,22710,22711,15.139
34287,22712,22713,13.175
34288,22762,22763,16.815
34289,22764,22765,5.764
34290,22766,22767,3.156
34291,22768,22769,1.793
34292,22770,22771,16.889
34293,22920,22921,2.876
34294,22922,22923,15.092
34295,22924,22925,4.378
34296,22930,22931,13.474
34297,22932,22933,1.073
34298,22934,22935,10.842
34299,22936,22937,0.4
34300,22950,22951,0.042
34301,22952,22953,13.181
34302,22954,22955,1.015
34303,22956,22957,0.305
34304,22958,22959,0.035
34305,22960,22961,0.322
34306,22962,22963,0.022
34307,22964,22965,1.038
34308,22966,22967,0.836
34309,23036,23037,17.103
34310,23038,23039,1.277
34311,23040,23041,2.254
34312,23042,23043,0.026
34313,23058,23059,0.14
34314,23060,23061,1.538
34315,23062,23063,0.021
34316,23064,23065,1.102
34317,23076,23077,3.209
34318,23136,23137,25.366
34319,23514,23515,2.059
34320,23644,23645,4.285
34321,23646,23647,1.123
34322,23796,23797,13.21
34323,23798,23799,55.57
34324,23802,23803,3.299
34325,23838,23839,2.69
34326,24130,24131,0.843
34327,24140,24141,30.809
34328,24406,24407,2.732
34329,24408,24409,0.211
34330,24410,24411,3.119
34331,24412,24413,0.062
34332,24414,24415,1.754
34333,24416,24417,4.652
34334,24418,24419,5.524
34335,24420,24421,20.243
34336,24422,24423,1.549
34337,24426,24427,0.496
34338,24428,24429,3.771
34339,24430,24431,1.33
34340,24432,24433,12.824
34341,24434,24435,1.576
34342,24436,24437,3.727
34343,24438,24439,2.113
34344,24440,24441,1.12
34345,24442,24443,0.801
34346,24444,24445,2.054
34347,24446,24447,1.357
34348,24448,24449,1.448
34349,24548,24549,10.451
34350,24710,24711,17.479
34351,24798,24799,2.972
34352,24800,24801,8.814
34353,24816,24817,3.54
34354,24964,24965,3.766
34355,25212,25213,4.497
34356,25254,25255,1.366
34357,25256,25257,2.927
34358,25308,25309,3.234
34359,25310,25311,4.449
34360,25312,25313,0.54
34361,25314,25315,3.086
34362,25316,25317,1.038
34363,25318,25319,11.944
34364,25322,25323,11.686
34365,25324,25325,0.386
34366,25326,25327,7.099
34367,25328,25329,0.686
34368,25330,25331,8.945
34369,25332,25333,1.599
34370,25334,25335,2.013
34371,25336,25337,3.838
34372,25338,25339,2.891
34373,25340,25341,0.341
34374,25344,25345,0.913
34375,25380,25381,1.793
34376,25382,25383,5.827
34377,25386,25387,20.037
34378,25388,25389,3.496
34379,25390,25391,16.824
34380,25392,25393,13.413
34381,25398,25399,9.029
34382,25400,25401,2.444
34383,25402,25403,4.69
34384,25406,25407,4.077
34385,25408,25409,4.928
34386,25410,25411,30.57
34387,25416,25417,0.736
34388,25418,25419,5.143
34389,25420,25421,2.944
34390,25448,25449,2.313
34391,25450,25451,1.081
34392,25452,25453,4.509
34393,25454,25455,13.255
34394,25456,25457,2.189
34395,25458,25459,6.52
34396,25460,25461,2.051
34397,25462,25463,1.469
34398,25500,25501,2.592
34399,25502,25503,3.964
34400,25504,25505,5.897
34401,25552,25553,2.661
34402,25554,25555,5.683
34403,25556,25557,7.144
34404,25566,25567,1.298
34405,25568,25569,1.801
34406,25570,25571,1.058
34407,25572,25573,3.464
34408,25574,25575,2.987
34409,25576,25577,0.584
34410,25578,25579,0.302
34411,25580,25581,4.367
34412,25582,25583,6.766
34413,25584,25585,5.418
34414,25636,25637,4.355
34415,25742,25743,7.087
34416,25744,25745,5.518
34417,25746,25747,2.113
34418,25748,25749,2.975
34419,25750,25751,11.165
34420,25764,25765,2.289
34421,25792,25793,5.568
34422,25816,25817,12.065
34423,25818,25819,4.692
34424,25820,25821,2.514
34425,25822,25823,4.242
34426,25824,25825,2.878
34427,25826,25827,3.512
34428,25828,25829,3.232
34429,25830,25831,4.672
34430,25832,25833,4.336
34431,25834,25835,4.427
34432,25836,25837,3.425
34433,25838,25839,2.161
34434,25840,25841,1.23
34435,25842,25843,1.045
34436,25844,25845,23.843
34437,25846,25847,10.275
34438,25848,25849,4.87
34439,25850,25851,2.659
34440,25852,25853,3.352
34441,25854,25855,0.408
34442,25856,25857,2.111
34443,25858,25859,8.945
34444,25860,25861,8.213
34445,25872,25873,0.618
34446,25874,25875,3.052
34447,25876,25877,19.938
34448,25878,25879,7.271
34449,25880,25881,2.156
34450,25882,25883,2.157
34451,25884,25885,0.798
34452,25886,25887,1.787
34453,25888,25889,4.508
34454,25890,25891,2.816
34455,25892,25893,2.472
34456,25896,25897,0.698
34457,25898,25899,0.492
34458,25900,25901,2.404
34459,25902,25903,0.472
34460,25904,25905,1.358
34461,25906,25907,1.221
34462,25908,25909,10.23
34463,25916,25917,7.316
34464,25918,25919,0.569
34465,25920,25921,9.248
34466,25922,25923,4.843
34467,25924,25925,0.528
34468,25926,25927,0.013
34469,25928,25929,4.008
34470,25930,25931,1.84
34471,25932,25933,1.921
34472,25934,25935,5.365
34473,26000,26001,5.832
34474,26002,26003,4.966
34475,26004,26005,2.643
34476,26006,26007,0.698
34477,26008,26009,5.365
34478,26072,26073,14.432
34479,26196,26197,6.417
34480,26198,26199,0.884
34481,26200,26201,1.729
34482,26344,26345,4.428
34483,26372,26373,5.523
34484,26540,26541,12.835
34485,26542,26543,0.458
34486,26544,26545,5.826
34487,26546,26547,3.653
34488,26548,26549,7.684
34489,26640,26641,0.205
34490,26960,26961,7.594
34491,26988,26989,2.038
34492,26990,26991,5.612
34493,26992,26993,5.691
34494,26994,26995,8.424
34495,26996,26997,6.175
34496,27202,27203,0.957
34497,27204,27205,2.873
34498,27206,27207,0.185
34499,27208,27209,10.58
34500,27372,27373,0.019
34501,27374,27375,1.369
34502,27548,27549,3.249
34503,27550,27551,9.301
34504,27736,27737,2.942
34505,27738,27739,1.716
34506,27740,27741,1.427
34507,27742,27743,1.135
34508,27744,27745,2.845
34509,27746,27747,0.827
34510,27748,27749,1.543
34511,27750,27751,0.854
34512,27752,27753,1.141
34513,27754,27755,0.59
34514,27756,27757,3.661
34515,27760,27761,0.66
34516,27762,27763,1.373
34517,27788,27789,2.867
34518,27790,27791,1.657
34519,27794,27795,1.849
34520,27802,27803,2.587
34521,27804,27805,4.873
34522,27806,27807,5.267
34523,27808,27809,4.84
34524,27810,27811,1.849
34525,27812,27813,0.322
34526,27814,27815,1.808
34527,27816,27817,1.427
34528,27818,27819,5.765
34529,27940,27941,0.17
34530,27942,27943,0.015
34531,27944,27945,2.598
34532,27946,27947,11.115
34533,27948,27949,2.171
34534,27950,27951,1.583
34535,27952,27953,3.871
34536,27954,27955,1.673
34537,27956,27957,3.639
34538,28480,28481,3.774
34539,28482,28483,9.185
34540,28496,28497,3.364
34541,28572,28573,0.657
34542,28646,28647,20.353
34543,28648,28649,4.092
34544,28650,28651,4.656
34545,28708,28709,8.885
34546,28710,28711,1.156
34547,28762,28763,3.86
34548,28952,28953,1.35
34549,28964,28965,1.267
34550,29062,29063,8.829
34551,29064,29065,3.868
34552,29728,29729,4.068
34553,29730,29731,1.711
34554,29732,29733,2.559
34555,29734,29735,1.411
34556,29764,29765,0.533
34557,29766,29767,18.378
34558,29780,29781,4.486
34559,29782,29783,2.772
34560,29930,29931,8.195
34561,29960,29961,1.45
34562,29996,29997,1.687
34563,29998,29999,2.955
34564,30174,30175,3.764
34565,30194,30195,1.422
34566,30590,30591,0.03
34567,30594,30595,8.666
34568,30596,30597,11.382
34569,30598,30599,2.507
34570,30600,30601,4.354
34571,30688,30689,9.19
34572,30692,30693,122.922
34573,30694,30695,33.864
34574,30696,30697,5.136
34575,30698,30699,6.284
34576,30700,30701,8.346
34577,30702,30703,2.533
34578,30704,30705,2.111
34579,30706,30707,2.494
34580,30708,30709,2.788
34581,30710,30711,8.135
34582,30714,30715,3.951
34583,30716,30717,5.544
34584,30718,30719,7.39
34585,30720,30721,9.87
34586,30722,30723,6.747
34587,30724,30725,3.869
34588,30728,30729,2.51
34589,30730,30731,2.426
34590,30732,30733,2.948
34591,30734,30735,10.284
34592,30746,30747,5.277
34593,30754,30755,8.223
34594,30772,30773,0.443
34595,30774,30775,0.299
34596,30776,30777,28.376
34597,30778,30779,14.158
34598,30784,30785,1.623
34599,30786,30787,0.892
34600,30790,30791,3.737
34601,30792,30793,3.955
34602,30794,30795,5.308
34603,30796,30797,3.359
34604,30798,30799,1.846
34605,30800,30801,1.556
34606,30802,30803,2.928
34607,30804,30805,3.51
34608,30806,30807,3.678
34609,30808,30809,0.261
34610,30810,30811,2.101
34611,30812,30813,3.995
34612,30814,30815,9.573
34613,30816,30817,1.025
34614,30818,30819,0.405
34615,30820,30821,2.059
34616,30822,30823,1.173
34617,30824,30825,1.813
34618,30826,30827,2.603
34619,30828,30829,4.452
34620,30830,30831,4.343
34621,30832,30833,0.533
34622,30834,30835,0.246
34623,30836,30837,33.24
34624,30838,30839,34.533
34625,30920,30921,61.323
34626,30922,30923,3.958
34627,30924,30925,10.496
34628,30926,30927,7.782
34629,30928,30929,2.29
34630,30930,30931,2.974
34631,30932,30933,4.047
34632,30934,30935,14.008
34633,30936,30937,2.895
34634,30938,30939,3.897
34635,30942,30943,3.609
34636,30944,30945,6.097
34637,30946,30947,5.991
34638,30948,30949,0.015
34639,30950,30951,8.792
34640,30952,30953,3.537
34641,30954,30955,5.784
34642,30956,30957,3.173
34643,30958,30959,3.926
34644,30960,30961,3.731
34645,30962,30963,1.556
