,from_node,to_node,edge_tt
4704,5062,5063,1.852
4705,5064,5065,0.81
4706,5066,5067,10.256
4707,5068,5069,7.502
4708,5070,5071,12.862
4709,5072,5073,5.91
4710,5074,5075,8.254
4711,5076,5077,4.047
4712,5078,5079,7.471
4713,5084,5085,24.458
4714,5086,5087,0.022
4715,5088,5089,0.8
4716,5090,5091,0.083
4717,5136,5137,3.392
4718,5138,5139,2.445
4719,5140,5141,3.241
4720,5148,5149,1.034
4721,5150,5151,1.429
4722,5152,5153,1.759
4723,5154,5155,5.835
4724,5156,5157,3.906
4725,5158,5159,0.573
4726,5160,5161,0.297
4727,5162,5163,4.671
4728,5164,5165,8.439
4729,5166,5167,4.55
4730,5176,5177,1.676
4731,5214,5215,5.32
4732,5216,5217,0.492
4733,5218,5219,4.562
4734,5414,5415,15.092
4735,5416,5417,4.976
4736,5418,5419,4.353
4737,5420,5421,5.17
4738,5422,5423,0.573
4739,5424,5425,2.041
4740,5426,5427,35.244
4741,5428,5429,59.494
4742,5430,5431,1.942
4743,5432,5433,9.598
4744,5434,5435,1.621
4745,5436,5437,1.157
4746,5438,5439,2.354
4747,5440,5441,7.715
4748,5442,5443,25.847
4749,5472,5473,28.863
4750,5476,5477,1.204
4751,5478,5479,0.457
4752,5480,5481,1.009
4753,5496,5497,2.83
4754,5538,5539,5.166
4755,5540,5541,4.518
4756,5542,5543,2.56
4757,5544,5545,0.729
4758,5546,5547,6.62
4759,5554,5555,4.068
4760,5610,5611,17.262
4761,5728,5729,1.754
4762,5870,5871,0.795
4763,5872,5873,1.691
4764,5894,5895,2.947
4765,5896,5897,1.284
4766,5898,5899,13.808
4767,5900,5901,5.519
4768,5902,5903,6.825
4769,5904,5905,5.764
4770,5906,5907,3.267
4771,5908,5909,2.33
4772,5910,5911,1.303
4773,5912,5913,2.312
4774,6072,6073,0.582
4775,6074,6075,7.411
4776,6076,6077,3.899
4777,6078,6079,7.696
4778,6160,6161,0.204
4779,6444,6445,53.137
4780,6446,6447,8.377
4781,6484,6485,8.798
4782,6560,6561,11.389
4783,6688,6689,0.357
4784,6690,6691,22.791
4785,7066,7067,5.835
4786,7082,7083,3.34
4787,7184,7185,3.609
4788,7186,7187,1.921
4789,7188,7189,1.59
4790,7190,7191,1.235
4791,7192,7193,3.028
4792,7194,7195,0.831
4793,7196,7197,1.784
4794,7198,7199,2.384
4795,7200,7201,0.533
4796,7202,7203,2.359
4797,7204,7205,3.123
4798,7206,7207,0.874
4799,7208,7209,2.034
4800,7210,7211,0.33
4801,7212,7213,0.683
4802,7214,7215,1.65
4803,7216,7217,1.799
4804,7218,7219,4.565
4805,7220,7221,4.216
4806,7222,7223,3.326
4807,7224,7225,0.84
4808,7226,7227,0.683
4809,7228,7229,0.545
4810,7230,7231,0.985
4811,7232,7233,3.387
4812,7234,7235,5.744
4813,7236,7237,1.676
4814,7238,7239,3.431
4815,7240,7241,1.303
4816,7242,7243,4.087
4817,7244,7245,4.701
4818,7248,7249,3.358
4819,7250,7251,6.558
4820,7252,7253,6.402
4821,7254,7255,7.027
4822,7256,7257,4.89
4823,7258,7259,0.52
4824,7260,7261,2.565
4825,7262,7263,2.023
4826,7386,7387,0.274
4827,7388,7389,0.024
4828,7390,7391,3.154
4829,7392,7393,11.985
4830,7394,7395,2.165
4831,7396,7397,1.553
4832,7398,7399,3.425
4833,7400,7401,1.274
4834,7402,7403,2.679
4835,7482,7483,19.875
4836,7484,7485,5.407
4837,7582,7583,9.744
4838,7596,7597,11.371
4839,7636,7637,3.675
4840,7638,7639,0.127
4841,7640,7641,1.572
4842,7642,7643,2.67
4843,7644,7645,18.333
4844,7646,7647,5.314
4845,7946,7947,4.703
4846,7948,7949,4.992
4847,8058,8059,24.974
4848,8060,8061,8.389
4849,8062,8063,7.005
4850,8064,8065,10.362
4851,8066,8067,15.291
4852,8068,8069,4.012
4853,8104,8105,1.031
4854,8106,8107,27.509
4855,8108,8109,2.151
4856,8450,8451,6.548
4857,8452,8453,3.341
4858,8486,8487,13.011
4859,8488,8489,1.026
4860,8490,8491,0.31
4861,8492,8493,1.736
4862,8494,8495,2.721
4863,9048,9049,25.716
4864,9050,9051,3.414
4865,9052,9053,4.272
4866,9054,9055,2.467
4867,9452,9453,5.069
4868,9884,9885,0.856
4869,9912,9913,1.913
4870,9914,9915,5.121
4871,9916,9917,4.652
4872,9918,9919,1.918
4873,9920,9921,2.726
4874,9922,9923,4.358
4875,9944,9945,2.328
4876,9946,9947,1.067
4877,9948,9949,0.101
4878,9950,9951,3.828
4879,9952,9953,3.656
4880,9954,9955,4.801
4881,9956,9957,2.928
4882,9958,9959,1.786
4883,9960,9961,1.609
4884,9962,9963,4.334
4885,9964,9965,7.701
4886,9974,9975,7.458
4887,9976,9977,0.944
4888,9978,9979,0.373
4889,9980,9981,1.683
4890,9984,9985,1.804
4891,9986,9987,2.493
4892,9988,9989,4.506
4893,9990,9991,6.041
4894,9992,9993,0.795
4895,9994,9995,0.222
4896,9996,9997,4.534
4897,10080,10081,4.24
4898,10082,10083,0.014
4899,10084,10085,8.268
4900,10086,10087,3.22
4901,10088,10089,4.818
4902,10090,10091,5.242
4903,10092,10093,4.27
4904,10094,10095,1.563
4905,10096,10097,0.46
4906,10098,10099,12.532
4907,10100,10101,1.984
4908,10212,10213,2.039
4909,10214,10215,3.746
4910,10348,10349,11.616
4911,10600,10601,0.842
4912,10602,10603,5.458
4913,10604,10605,5.588
4914,10802,10803,14.27
4915,10822,10823,7.031
4916,10824,10825,5.065
4917,10826,10827,1.289
4918,11014,11015,11.412
4919,11016,11017,2.85
4920,11018,11019,4.283
4921,11020,11021,1.325
4922,11022,11023,10.412
4923,11140,11141,1.751
4924,11142,11143,0.494
4925,11144,11145,1.528
4926,11146,11147,6.175
4927,11148,11149,2.864
4928,11230,11231,15.309
4929,11232,11233,2.021
4930,11234,11235,7.998
4931,11236,11237,4.201
4932,11238,11239,1.518
4933,11240,11241,0.393
4934,11266,11267,5.256
4935,11276,11277,0.777
4936,11408,11409,4.975
4937,11410,11411,0.925
4938,11412,11413,13.287
4939,11414,11415,4.005
4940,11456,11457,13.406
4941,11458,11459,5.277
4942,11460,11461,0.312
4943,11462,11463,4.719
4944,11464,11465,8.021
4945,11492,11493,0.925
4946,11494,11495,1.648
4947,11496,11497,10.494
4948,11498,11499,0.37
4949,11554,11555,25.319
4950,11556,11557,12.415
4951,11558,11559,8.56
4952,11594,11595,3.476
4953,11596,11597,4.198
4954,11598,11599,0.599
4955,11600,11601,6.002
4956,11602,11603,10.48
4957,11604,11605,7.508
4958,11606,11607,2.527
4959,11608,11609,4.002
4960,11610,11611,1.912
4961,11612,11613,2.574
4962,11614,11615,0.995
4963,11616,11617,4.487
4964,11618,11619,1.785
4965,11640,11641,8.561
4966,11642,11643,13.599
4967,11644,11645,7.167
4968,11646,11647,1.643
4969,11648,11649,4.039
4970,11650,11651,2.713
4971,11652,11653,5.94
4972,11658,11659,4.356
4973,11660,11661,0.015
4974,11662,11663,2.681
4975,11664,11665,8.471
4976,11666,11667,15.856
4977,11750,11751,5.931
4978,11752,11753,4.536
4979,11754,11755,0.152
4980,11756,11757,4.273
4981,11790,11791,3.567
4982,11792,11793,4.766
4983,11852,11853,1.465
4984,11856,11857,2.24
4985,11912,11913,2.229
4986,11914,11915,1.184
4987,11980,11981,1.755
4988,11982,11983,4.694
4989,11984,11985,3.434
4990,11988,11989,6.618
4991,11990,11991,5.998
4992,11992,11993,6.279
4993,11994,11995,2.084
4994,11996,11997,4.953
4995,11998,11999,1.911
4996,12000,12001,0.923
4997,12002,12003,1.954
4998,12004,12005,5.025
4999,12006,12007,4.531
5000,12008,12009,1.987
5001,12010,12011,3.878
5002,12012,12013,1.88
5003,12014,12015,2.142
5004,12016,12017,1.22
5005,12018,12019,7.234
5006,12020,12021,1.621
5007,12022,12023,2.039
5008,12024,12025,5.167
5009,12108,12109,0.025
5010,12110,12111,9.474
5011,12112,12113,1.692
5012,12122,12123,2.132
5013,12124,12125,2.293
5014,12126,12127,5.631
5015,12128,12129,4.049
5016,12130,12131,2.549
5017,12132,12133,0.174
5018,12134,12135,9.266
5019,12136,12137,0.358
5020,12138,12139,10.732
5021,12140,12141,1.386
5022,12142,12143,3.052
5023,12152,12153,7.61
5024,12154,12155,0.199
5025,12156,12157,2.653
5026,12158,12159,0.854
5027,12160,12161,0.259
5028,12164,12165,1.957
5029,12166,12167,0.129
5030,12168,12169,0.519
5031,12170,12171,8.054
5032,12172,12173,16.661
5033,12174,12175,6.156
5034,12176,12177,0.388
5035,12178,12179,3.296
5036,12180,12181,1.821
5037,12182,12183,3.314
5038,12184,12185,1.84
5039,12186,12187,6.491
5040,12188,12189,2.802
5041,12190,12191,4.696
5042,12192,12193,1.422
5043,12194,12195,0.893
5044,12196,12197,1.117
5045,12210,12211,1006.16
5046,12236,12237,2.764
5047,12238,12239,0.014
5048,12264,12265,0.723
5049,12270,12271,2.468
5050,12272,12273,0.397
5051,12274,12275,0.858
5052,12276,12277,2.286
5053,12278,12279,11.026
5054,12280,12281,5.319
5055,12282,12283,4.025
5056,12390,12391,2.923
5057,12392,12393,2.613
5058,12394,12395,5.082
5059,12396,12397,3.262
5060,12446,12447,3.22
5061,12448,12449,3.855
5062,12450,12451,2.884
5063,12452,12453,11.579
5064,12454,12455,6.394
5065,12456,12457,4.26
5066,12538,12539,2.349
5067,12572,12573,24.465
5068,12574,12575,0.169
5069,12576,12577,3.698
5070,12592,12593,1.807
5071,12594,12595,0.727
5072,12596,12597,3.851
5073,12598,12599,1.397
5074,12600,12601,2.586
5075,12602,12603,1.356
5076,12606,12607,7.243
5077,12620,12621,5.016
5078,12622,12623,4.15
5079,12624,12625,9.753
5080,12626,12627,1.723
5081,12636,12637,7.945
5082,12754,12755,0.885
5083,12758,12759,1.567
5084,12760,12761,4.433
5085,13152,13153,0.832
5086,13154,13155,6.03
5087,13156,13157,6.631
5088,13166,13167,0.345
5089,13168,13169,0.011
5090,13170,13171,1.685
5091,13172,13173,3.421
5092,13174,13175,3.52
5093,13176,13177,1.245
5094,13180,13181,2.795
5095,13540,13541,8.326
5096,13578,13579,1.874
5097,13580,13581,6.949
5098,13610,13611,2.913
5099,13612,13613,9.387
5100,13892,13893,129.361
5101,13894,13895,7.015
5102,13896,13897,3.897
5103,13898,13899,4.828
5104,14026,14027,4.71
5105,14028,14029,2.547
5106,14032,14033,3.404
5107,14034,14035,4.06
5108,14084,14085,1.982
5109,14106,14107,52.317
5110,14108,14109,3.164
5111,14110,14111,14.72
5112,14118,14119,1.464
5113,14124,14125,4.695
5114,14126,14127,2.73
5115,14128,14129,8.091
5116,14130,14131,10.54
5117,14136,14137,0.034
5118,14138,14139,5.517
5119,14140,14141,2.596
5120,14142,14143,2.694
5121,14144,14145,3.362
5122,14150,14151,3.813
5123,14158,14159,1.83
5124,14160,14161,2.499
5125,14162,14163,4.277
5126,14170,14171,0.606
5127,14172,14173,0.568
5128,14174,14175,1.119
5129,14176,14177,5.838
5130,14218,14219,2.663
5131,14254,14255,14.857
5132,14256,14257,4.96
5133,14258,14259,12.427
5134,14260,14261,1.287
5135,14262,14263,1.952
5136,14294,14295,3.738
5137,14296,14297,5.216
5138,14298,14299,3.149
5139,14300,14301,0.416
5140,14302,14303,21.212
5141,14304,14305,9.254
5142,14306,14307,2.023
5143,14308,14309,0.2
5144,14310,14311,10.964
5145,14312,14313,2.456
5146,14432,14433,1.875
5147,14474,14475,0.788
5148,14476,14477,4.208
5149,14552,14553,6.156
5150,14586,14587,4.851
5151,14588,14589,2.86
5152,14590,14591,0.684
5153,14720,14721,8.995
5154,14722,14723,1.986
5155,14724,14725,6.315
5156,14726,14727,0.537
5157,14868,14869,5.998
5158,14870,14871,4.802
5159,14872,14873,2.261
5160,14874,14875,2.161
5161,14876,14877,69.693
5162,14882,14883,2.714
5163,14884,14885,1.108
5164,14886,14887,13.011
5165,14888,14889,3.926
5166,14890,14891,1.879
5167,14906,14907,10.414
5168,14908,14909,4.683
5169,14910,14911,1.99
5170,14950,14951,22.201
5171,15224,15225,32.545
5172,15226,15227,6.339
5173,15228,15229,5.122
5174,15230,15231,5.138
5175,15232,15233,1.983
5176,15234,15235,2.608
5177,15354,15355,0.951
5178,15358,15359,2.084
5179,15364,15365,10.525
5180,15366,15367,1.309
5181,15368,15369,0.268
5182,15496,15497,4.035
5183,15512,15513,6.671
5184,15514,15515,0.534
5185,15516,15517,1.26
5186,15518,15519,5.775
5187,15524,15525,8.466
5188,15526,15527,6.985
5189,15580,15581,2.235
5190,15582,15583,9.031
5191,15584,15585,4.869
5192,15586,15587,10.732
5193,15588,15589,1.592
5194,15590,15591,4.06
5195,15592,15593,3.276
5196,15594,15595,12.521
5197,15596,15597,3.416
5198,15598,15599,3.429
5199,15628,15629,590.345
5200,15710,15711,2.511
5201,15712,15713,3.976
5202,15714,15715,0.234
5203,15724,15725,3.668
5204,15726,15727,0.34
5205,15728,15729,0.583
5206,15730,15731,3.905
5207,15732,15733,10.059
5208,15734,15735,3.909
5209,15736,15737,2.955
5210,15738,15739,2.144
5211,15740,15741,0.174
5212,15742,15743,1.362
5213,15744,15745,4.919
5214,15746,15747,40.021
5215,15748,15749,7.856
5216,15904,15905,5.539
5217,15906,15907,0.401
5218,15908,15909,1.208
5219,15910,15911,2.766
5220,15912,15913,0.043
5221,15916,15917,2.817
5222,15936,15937,2.921
5223,15946,15947,3.568
5224,15972,15973,5.543
5225,15994,15995,101.452
5226,16050,16051,1.282
5227,16052,16053,6.117
5228,16054,16055,7.648
5229,16056,16057,0.603
5230,16058,16059,0.932
5231,16060,16061,0.88
5232,16062,16063,0.169
5233,16064,16065,0.417
5234,16066,16067,2.07
5235,16074,16075,25.681
5236,16076,16077,20.57
5237,16078,16079,6.246
5238,16080,16081,11.739
5239,16204,16205,1.452
5240,16206,16207,4.399
5241,16208,16209,3.401
5242,16210,16211,0.656
5243,16218,16219,4.43
5244,16234,16235,0.806
5245,16274,16275,1.283
5246,16314,16315,1.134
5247,16394,16395,8.793
5248,16500,16501,2.737
5249,16522,16523,10.613
5250,16524,16525,1.7
5251,16544,16545,15.771
5252,16560,16561,10.025
5253,16566,16567,4.21
5254,16654,16655,4.771
5255,16656,16657,0.661
5256,16658,16659,15.645
5257,16660,16661,24.752
5258,16690,16691,1.059
5259,16692,16693,3.102
5260,16694,16695,1.028
5261,16696,16697,14.799
5262,16698,16699,4.922
5263,16700,16701,2.24
5264,16702,16703,3.642
5265,16704,16705,1.153
5266,16706,16707,4.074
5267,16746,16747,9.853
5268,16748,16749,0.727
5269,16750,16751,1.204
5270,16900,16901,0.989
5271,16926,16927,5.251
5272,16944,16945,1.689
5273,16946,16947,0.177
5274,16956,16957,5.24
5275,16958,16959,5.107
5276,16960,16961,3.733
5277,16972,16973,1.089
5278,17038,17039,4.909
5279,17040,17041,4.815
5280,17042,17043,6.174
5281,17126,17127,19.769
5282,17134,17135,4.496
5283,17204,17205,0.493
5284,17234,17235,2.296
5285,17236,17237,1.84
5286,17238,17239,2.747
5287,17240,17241,1.321
5288,17242,17243,3.903
5289,17244,17245,1.942
5290,17250,17251,1.457
5291,17256,17257,5.466
5292,17264,17265,3.021
5293,17266,17267,2.164
5294,17268,17269,1.847
5295,17270,17271,4.735
5296,17272,17273,0.822
5297,17286,17287,3.193
5298,17288,17289,3.601
5299,17290,17291,9.501
5300,17870,17871,21.736
5301,17872,17873,3.657
5302,17874,17875,3.303
5303,17884,17885,2.819
5304,17886,17887,0.295
5305,18022,18023,0.018
5306,18024,18025,0.602
5307,18026,18027,2.182
5308,18028,18029,0.696
5309,18046,18047,4.103
5310,18048,18049,1.355
5311,18050,18051,18.009
5312,18052,18053,2.678
5313,18478,18479,15.915
5314,18480,18481,10.981
5315,18482,18483,1.867
5316,18484,18485,1.04
5317,18488,18489,12.342
5318,18632,18633,1.446
5319,19166,19167,1.756
5320,19168,19169,3.872
5321,19170,19171,1.772
5322,19172,19173,13.089
5323,19174,19175,0.801
5324,19176,19177,2.999
5325,19178,19179,2.081
5326,19284,19285,3.139
5327,19286,19287,2.338
5328,19306,19307,8.356
5329,19344,19345,6.411
5330,19460,19461,7.996
5331,19592,19593,4.226
5332,19594,19595,9.472
5333,19676,19677,3.524
5334,19678,19679,5.693
5335,19680,19681,2.18
5336,19684,19685,24.763
5337,19686,19687,1.306
5338,19688,19689,1.852
5339,19690,19691,1.946
5340,19694,19695,4.129
5341,19696,19697,1.864
5342,19702,19703,1.172
5343,19704,19705,0.613
5344,19706,19707,1.528
5345,19708,19709,24.797
5346,19710,19711,3.525
5347,19712,19713,4.788
5348,19714,19715,2.328
5349,19716,19717,4.124
5350,19718,19719,4.145
5351,19722,19723,1.817
5352,19724,19725,1.739
5353,19726,19727,5.565
5354,19728,19729,2.695
5355,19730,19731,4.364
5356,19758,19759,5.266
5357,19760,19761,14.659
5358,19762,19763,4.828
5359,19808,19809,62.481
5360,19812,19813,7.869
5361,19816,19817,4.398
5362,19818,19819,6.986
5363,19822,19823,4.719
5364,19840,19841,4.617
5365,19842,19843,8.27
5366,19844,19845,2.015
5367,19888,19889,1.962
5368,19890,19891,4.357
5369,19892,19893,4.276
5370,19894,19895,6.132
5371,19896,19897,4.336
5372,19970,19971,2.717
5373,19972,19973,9.108
5374,19976,19977,0.16
5375,20154,20155,0.137
5376,20156,20157,0.909
5377,20254,20255,2.693
5378,20256,20257,2.782
5379,20258,20259,4.423
5380,20260,20261,7.918
5381,20262,20263,8.331
5382,20264,20265,1.73
5383,20266,20267,1.24
5384,20268,20269,3.86
5385,20274,20275,1.86
5386,20276,20277,2.454
5387,20310,20311,5.328
5388,20312,20313,7.695
5389,20314,20315,0.893
5390,20316,20317,0.292
5391,20318,20319,1.105
5392,20358,20359,5.714
5393,20420,20421,9.628
5394,20422,20423,1.617
5395,20424,20425,2.558
5396,20426,20427,1.753
5397,20428,20429,1.283
5398,20430,20431,1.819
5399,20436,20437,1.874
5400,20438,20439,4.536
5401,20444,20445,2.622
5402,20446,20447,2.132
5403,20448,20449,5.206
5404,20450,20451,13.98
5405,20452,20453,4.6
5406,20454,20455,3.63
5407,20456,20457,0.111
5408,20458,20459,2.482
5409,20460,20461,1.057
5410,20462,20463,2.172
5411,20654,20655,8.368
5412,20656,20657,5.541
5413,20658,20659,7.108
5414,20664,20665,3.371
5415,20832,20833,2.25
5416,20834,20835,2.2
5417,20836,20837,1.51
5418,20838,20839,1.971
5419,21010,21011,2.624
5420,21012,21013,4.18
5421,21014,21015,2.737
5422,21016,21017,7.449
5423,21018,21019,4.891
5424,21034,21035,13.83
5425,21036,21037,31.736
5426,21038,21039,36.864
5427,21082,21083,1.031
5428,21084,21085,1.561
5429,21160,21161,0.516
5430,21242,21243,5.248
5431,21258,21259,16.508
5432,21260,21261,10.939
5433,21262,21263,6.414
5434,21264,21265,11.946
5435,21266,21267,4.756
5436,21268,21269,4.292
5437,21270,21271,3.575
5438,21272,21273,0.328
5439,21274,21275,1.302
5440,21330,21331,9.656
5441,21332,21333,2.676
5442,21364,21365,3.139
5443,21366,21367,12.992
5444,21446,21447,0.207
5445,21448,21449,4.067
5446,21450,21451,7.934
5447,21452,21453,2.807
5448,21454,21455,3.538
5449,21456,21457,1.669
5450,21458,21459,0.767
5451,21460,21461,6.591
5452,21462,21463,7.796
5453,21464,21465,6.739
5454,21472,21473,8.535
5455,21474,21475,0.786
5456,21478,21479,3.946
5457,21504,21505,9.029
5458,21548,21549,1.783
5459,21550,21551,2.07
5460,21552,21553,0.162
5461,21554,21555,1.447
5462,21560,21561,0.741
5463,21564,21565,2.912
5464,21576,21577,1.78
5465,21578,21579,2.851
5466,21816,21817,10.161
5467,21832,21833,8.869
5468,21978,21979,13.255
5469,22048,22049,3.733
5470,22050,22051,0.88
5471,22052,22053,0.591
5472,22054,22055,0.262
5473,22142,22143,10.185
5474,22144,22145,4.21
5475,22146,22147,8.374
5476,22148,22149,6.21
5477,22150,22151,4.288
5478,22152,22153,5.849
5479,22182,22183,9.272
5480,22184,22185,0.063
5481,22186,22187,0.166
5482,22188,22189,0.661
5483,22190,22191,4.409
5484,22192,22193,0.225
5485,22194,22195,2.546
5486,22196,22197,1.953
5487,22198,22199,0.741
5488,22200,22201,2.177
5489,22202,22203,4.752
5490,22204,22205,1.525
5491,22206,22207,1.656
5492,22208,22209,1.116
5493,22224,22225,1.271
5494,22226,22227,3.359
5495,22228,22229,0.759
5496,22230,22231,3.821
5497,22246,22247,6.049
5498,22248,22249,0.261
5499,22268,22269,15.92
5500,22366,22367,0.01
5501,22368,22369,4.899
5502,22428,22429,22.813
5503,22430,22431,0.283
5504,22440,22441,5.58
5505,22442,22443,2.093
5506,22444,22445,16.672
5507,22560,22561,11.215
5508,22562,22563,4.86
5509,22576,22577,5.628
5510,22578,22579,0.214
5511,22580,22581,12.678
5512,22584,22585,0.847
5513,22634,22635,0.495
5514,22636,22637,2.751
5515,22638,22639,8.971
5516,22712,22713,14.493
5517,22750,22751,3.618
5518,22752,22753,13.205
5519,22754,22755,1.508
5520,22756,22757,1.245
5521,22780,22781,1.529
5522,22920,22921,8.637
5523,22922,22923,17.138
5524,22926,22927,1.693
5525,22928,22929,3.294
5526,22930,22931,12.509
5527,22932,22933,0.951
5528,22934,22935,9.787
5529,22936,22937,0.411
5530,22950,22951,0.022
5531,22952,22953,12.818
5532,22954,22955,1.81
5533,22956,22957,0.46
5534,22958,22959,0.043
5535,22960,22961,0.322
5536,22962,22963,0.031
5537,22964,22965,0.932
5538,22976,22977,20.395
