from_node,to_node,edge_id,edge_tt,edge_var
0,1,--153692837#1,12.292682926829269,6.575609756097561
2,3,-101238042,8.0,1.5714285714285712
4,5,-101731827#0,4.136363636363636,0.9978354978354977
6,7,-101731827#1,4.092307692307692,1.41025641025641
8,9,-101731827#2,7.0,2.0
10,11,-101731858,12.32,2.177777777777778
12,13,-102461801,36.4,2.6666666666666665
14,15,-102818928#0,31.4244131455399,2824.304854282929
16,17,-102818928#1,29.18967136150235,1964.1660023031268
18,19,-103053747,11.6,1.9047619047619049
20,21,-103053774#0,5.052173913043478,0.9769820971867008
22,23,-103053774#1,4.004,0.6126530612244898
24,25,-103053774#2,4.666666666666667,1.2280701754385965
26,27,-103053774#3,10.92,5.7
28,29,-103053774#4,1.8421052631578947,0.6725146198830408
30,31,-103053774#5,1.8666666666666665,0.33333333333333337
32,33,-103053774#6,1.9249999999999998,0.5535714285714286
34,35,-103053774#7,3.78,0.8999999999999999
36,37,-103053803,13.299999999999999,8.333333333333334
38,39,-103396186,5.8100000000000005,4.4499999999999975
40,41,-103512657,18.43333333333333,52.33333333333334
42,43,-103512667#0,14.395933456561922,35.22172246183337
44,45,-103512667#2,7.2925373134328355,6.161372624059185
46,47,-103512672,62.34666666666666,260.9809523809524
50,51,-103671254,7.2,2.8095238095238098
52,53,-103671264,4.573333333333333,0.30630630630630634
54,55,-103671267#0,30.488888888888887,6.1944444444444455
56,57,-103671267#1,5.425,0.6964285714285714
60,61,-103671267#11,2.5846153846153848,0.47435897435897423
62,63,-103671267#12,1.4,0.0
64,65,-103671267#13,2.2399999999999998,0.7999999999999999
66,67,-103671267#14,33.99999999999999,20.9047619047619
68,69,-103671267#2,2.4,0.9047619047619047
70,71,-103671267#3,4.55,0.25000000000000006
72,73,-103671267#4,4.199999999999999,0.0
74,75,-103671267#5,5.6,0.0
76,77,-103671267#6,3.8181818181818175,0.21818181818181817
78,79,-103671267#7,2.5666666666666664,1.7666666666666664
80,81,-103671267#9,4.072727272727272,0.2909090909090909
82,83,-103671270,29.66133333333333,3630.0457657657666
84,85,-103678452,1.8666666666666665,0.33333333333333337
86,87,-103678458#0,5.6,0.0
88,89,-103678458#1,3.2666666666666666,2.3333333333333335
90,91,-103686129#1,115.73333333333333,60.749999999999986
92,93,-103687101,7.3919999999999995,7.960000000000001
94,95,-103718186,100.7265,8453.48345238095
96,97,-104010328,2.8,0.18181818181818182
98,99,-1040258009,12.035757575757575,1.2637237320090124
100,101,-104236368#0,13.825,2.982142857142855
102,103,-104236369,1.3548387096774193,0.03225806451612903
104,105,-1042557946,2.8104999999999998,0.09768796992481203
106,107,-1042557947,1.5924999999999998,0.11889097744360907
108,109,-10425610#1,56.80980392156862,5683.485117711209
110,111,-10425611#0,45.15842696629213,5254.381791048626
112,113,-10425611#1,17.2265625,908.9594776192331
114,115,-10427692#1,58.78285714285714,1236.0367346938772
116,117,-10427692#2,3.1769230769230767,20.618190822053478
118,119,-10427692#3,6.584279475982532,49.981613422201804
120,121,-10427692#4,7.123348017621145,24.87715878523256
122,123,-10427692#5,8.821238938053098,29.935732546706003
124,125,-10427692#6,4.045814977973568,0.3285252036957622
126,127,-10427692#7,9.173684210526314,0.7505216786459541
128,129,-104847200,22.27272727272727,13.290909090909093
130,131,-105141980#0,50.4,0.0
132,133,-105141980#1,3.733333333333333,0.2666666666666666
134,135,-105143683#0,42.46666666666666,57.33333333333333
136,137,-105143683#1,8.399999999999999,2.0
138,139,-105467137,14.874999999999998,3.9821428571428554
140,141,-105482066,10.5,0.5
142,143,-105540411,11.2,1.7142857142857142
144,145,-10597452#0,16.6,1.4761904761904763
146,147,-10597452#1,15.487499999999999,3.3958333333333353
148,149,-10597454#1,26.182456140350872,261.6773182957393
150,151,-10597454#2,7.9423076923076925,23.989064856711927
152,153,-10597455#0,1.7818181818181817,0.21818181818181817
154,155,-10597455#1,8.7,1.8736263736263743
160,161,-107431496#0,7.5430842607313195,2.0148856237278854
162,163,-107431496#1,23.003162055335967,1.9011466364027725
166,167,-108237964#0,3.8499999999999996,0.24999999999999997
168,169,-108237964#1,14.0,0.0
170,171,-108237964#2,2.8,1.0
176,177,-108239938,13.524528301886791,1.7670537010159655
178,179,-108240279#0,8.68,23.7
180,181,-108240279#1,22.493333333333332,2.780952380952382
182,183,-108240279#2,22.702272727272724,33.78043364681296
184,185,-1082935356#0,30.799999999999997,0.0
190,191,-108310250,1.4749999999999999,0.12435064935064943
192,193,-108310251,2.27027027027027,0.5195195195195192
194,195,-108310252,8.866666666666665,0.685714285714286
196,197,-108310253,6.049056603773585,1.1451378809869373
200,201,-10941814,10.88476821192053,0.8822958057395147
202,203,-10941825,14.95,1.7129870129870135
204,205,-109483355,11.2,0.0
206,207,-11014139#1,48.83934426229508,2496.05397602153
208,209,-110212545,41.3,17.428571428571427
210,211,-110750652,60.199999999999996,2.5
214,215,-111120105#0,27.533333333333335,5.333333333333332
218,219,-112979065#1,1.4,0.0
224,225,-112979077,9.357894736842104,5.894736842105264
226,227,-112979081,27.066666666666663,0.33333333333333304
228,229,-112979094#0,8.959999999999999,2.4631578947368427
230,231,-112979094#1,3.769230769230769,1.3974358974358971
232,233,-112979110,9.933333333333332,2.490476190476191
234,235,-113796178#0,3.5,1.105263157894737
236,237,-113796178#1,5.074999999999999,1.05
238,239,-113796181#1,6.329166666666666,14.850620567375893
240,241,-113796181#2,3.8181818181818175,3.4458874458874456
242,243,-113796181#3,3.15,0.21428571428571422
248,249,-113796182,7.5249999999999995,1.410714285714286
250,251,-113796184,7.699999999999999,0.7
252,253,-113796194#0,20.439999999999998,2.8
256,257,-113796197,8.399999999999999,12.4
258,259,-113796198,9.333333333333334,0.33333333333333326
260,261,-114198606#1,29.476363636363633,199.0061718098416
262,263,-114325482,62.06666666666666,2.333333333333334
264,265,-115082348,50.58941176470588,873.2854763144194
266,267,-115082374#0,17.08,135.73333333333332
268,269,-115881035#0,13.533333333333331,2.333333333333334
270,271,-115881035#1,32.9,12.5
272,273,-115881035#2,17.5,12.5
280,281,-115881035#6,8.399999999999999,0.0
286,287,-115881041#0,16.418181818181818,4.01818181818182
288,289,-115881041#1,4.199999999999999,0.0
294,295,-115881041#4,16.799999999999997,0.0
296,297,-115881043#0,18.4625,1.3625
298,299,-115881043#10,4.199999999999999,0.0
300,301,-115881043#11,21.93333333333333,1.0666666666666669
302,303,-115881043#2,6.824999999999999,0.38333333333333325
304,305,-115881043#4,5.3,2.0274725274725274
306,307,-115881043#5,8.866666666666665,1.5
308,309,-115881043#7,3.5,0.5
310,311,-115881043#8,3.36,0.30000000000000004
312,313,-115881043#9,11.2,0.0
314,315,-115881046,36.166666666666664,4.5666666666666655
320,321,-115881048#1,13.299999999999999,0.5
326,327,-115881049#2,32.199999999999996,0.0
332,333,-116765451#1,16.142424242424244,2.2593282629778995
334,335,-116765451#2,1.9373737373737372,0.2377622377622374
336,337,-116765457#1,25.976744186046513,2518.5066924000557
338,339,-117070809,79.8,79.0
340,341,-117560677,15.54,7.21111111111111
344,345,-118004624#1,66.5,44.3
346,347,-118004640#1,9.216666666666665,0.8106060606060607
348,349,-118004640#1.47,9.290909090909091,53.85454545454545
350,351,-118004640#2,2.9555555555555553,0.3611111111111111
352,353,-118004640#4,2.625,0.41071428571428564
354,355,-118004640#5,7.933333333333334,65.41176470588233
360,361,-118604348#0,5.746268656716418,0.549525101763908
362,363,-118604348#1,2.8656249999999996,0.07713293650793647
364,365,-118604350,5.6,2.0000000000000004
366,367,-118604351#0,3.15,0.9166666666666666
368,369,-118604351#1,8.866666666666665,2.333333333333333
370,371,-118604351#2,16.799999999999997,0.0
372,373,-118604351#3,2.0999999999999996,0.5
374,375,-118604351#4,26.32,1.6999999999999997
376,377,-118604352,7.0,0.0
378,379,-118604353,2.8,0.0
380,381,-118604354,4.8999999999999995,4.5
382,383,-118604355,6.3,1.9
384,385,-118604356,6.0666666666666655,5.333333333333333
386,387,-118604357,6.3,0.5
390,391,-118604359,4.199999999999999,1.8333333333333333
392,393,-118604360,3.733333333333333,1.3333333333333335
394,395,-118604365,6.6499999999999995,1.583333333333333
396,397,-118604366,7.0,3.0000000000000004
398,399,-118604367,6.0666666666666655,1.4666666666666663
400,401,-118607467,26.755555555555553,6.861111111111108
402,403,-118607469#0,18.953846153846154,1.6899038461538456
404,405,-118607469#1,30.52,4.693750000000001
406,407,-118607469#2,44.71384615384615,9.714903846153842
