,from_node,to_node,edge_tt
2904,5000,5001,5.446
2905,5006,5007,31.298
2906,5008,5009,3.023
2907,5010,5011,6.134
2908,5012,5013,0.265
2909,5014,5015,5.251
2910,5026,5027,2.332
2911,5036,5037,8.565
2912,5056,5057,13.707
2913,5058,5059,1.761
2914,5060,5061,7.417
2915,5062,5063,1.605
2916,5064,5065,1.011
2917,5066,5067,10.031
2918,5068,5069,9.142
2919,5070,5071,13.044
2920,5072,5073,6.144
2921,5074,5075,9.315
2922,5076,5077,4.641
2923,5078,5079,6.87
2924,5102,5103,2.373
2925,5104,5105,4.117
2926,5106,5107,5.808
2927,5136,5137,3.107
2928,5138,5139,2.522
2929,5140,5141,3.35
2930,5158,5159,0.626
2931,5160,5161,0.316
2932,5162,5163,4.613
2933,5164,5165,6.982
2934,5166,5167,4.572
2935,5176,5177,1.5
2936,5178,5179,2.331
2937,5180,5181,0.103
2938,5182,5183,1.562
2939,5218,5219,7.077
2940,5414,5415,12.772
2941,5416,5417,21.321
2942,5418,5419,3.004
2943,5420,5421,3.671
2944,5422,5423,0.447
2945,5424,5425,0.554
2946,5426,5427,2.9
2947,5428,5429,23.043
2948,5430,5431,1.572
2949,5432,5433,6.792
2950,5434,5435,1.359
2951,5436,5437,0.764
2952,5438,5439,1.773
2953,5440,5441,4.528
2954,5442,5443,2.816
2955,5444,5445,2.473
2956,5446,5447,1.48
2957,5448,5449,11.054
2958,5450,5451,8.008
2959,5452,5453,3.994
2960,5454,5455,9.091
2961,5456,5457,9.411
2962,5458,5459,0.734
2963,5460,5461,10.179
2964,5462,5463,5.414
2965,5464,5465,0.643
2966,5466,5467,0.015
2967,5468,5469,6.297
2968,5470,5471,2.316
2969,5472,5473,3.339
2970,5480,5481,0.977
2971,5538,5539,5.239
2972,5540,5541,4.469
2973,5542,5543,2.479
2974,5544,5545,0.688
2975,5546,5547,6.195
2976,5554,5555,4.684
2977,5610,5611,16.778
2978,5872,5873,1.487
2979,5894,5895,3.11
2980,5896,5897,1.11
2981,5898,5899,9.971
2982,5900,5901,4.431
2983,5902,5903,7.434
2984,5904,5905,7.101
2985,5906,5907,3.708
2986,5908,5909,2.671
2987,5910,5911,1.854
2988,5912,5913,4.012
2989,6070,6071,0.869
2990,6072,6073,0.473
2991,6074,6075,5.461
2992,6076,6077,3.45
2993,6078,6079,7.023
2994,6156,6157,22.308
2995,6158,6159,6.844
2996,6160,6161,0.209
2997,6444,6445,6.405
2998,6446,6447,8.825
2999,6474,6475,44.253
3000,6476,6477,4.645
3001,6478,6479,5.041
3002,6480,6481,7.764
3003,6482,6483,4.937
3004,6688,6689,0.287
3005,6690,6691,19.658
3006,7018,7019,3.578
3007,7020,7021,10.331
3008,7184,7185,2.152
3009,7186,7187,1.47
3010,7188,7189,2.424
3011,7190,7191,1.01
3012,7196,7197,1.346
3013,7198,7199,2.108
3014,7200,7201,0.487
3015,7202,7203,2.35
3016,7206,7207,0.719
3017,7208,7209,1.371
3018,7236,7237,1.584
3019,7240,7241,1.355
3020,7246,7247,1.953
3021,7248,7249,2.996
3022,7250,7251,5.558
3023,7252,7253,5.922
3024,7254,7255,5.883
3025,7256,7257,2.569
3026,7258,7259,0.383
3027,7260,7261,2.35
3028,7262,7263,1.757
3029,7264,7265,10.37
3030,7386,7387,0.391
3031,7388,7389,0.026
3032,7390,7391,2.948
3033,7392,7393,14.403
3034,7394,7395,2.573
3035,7396,7397,1.879
3036,7398,7399,4.709
3037,7400,7401,1.704
3038,7402,7403,3.317
3039,7596,7597,13.652
3040,7636,7637,3.173
3041,7638,7639,0.107
3042,7640,7641,1.348
3043,7642,7643,2.375
3044,7644,7645,15.957
3045,7946,7947,4.256
3046,7948,7949,5.816
3047,8052,8053,8.478
3048,8054,8055,1.959
3049,8056,8057,3.262
3050,8090,8091,1.782
3051,8104,8105,0.966
3052,8106,8107,7.115
3053,8108,8109,1.191
3054,8450,8451,7.905
3055,8452,8453,4.163
3056,8486,8487,9.001
3057,8488,8489,1.098
3058,8490,8491,0.327
3059,8492,8493,1.831
3060,8494,8495,2.564
3061,9048,9049,20.726
3062,9050,9051,3.731
3063,9052,9053,4.913
3064,9054,9055,2.784
3065,9452,9453,5.096
3066,9624,9625,4.732
3067,9626,9627,10.091
3068,9914,9915,5.493
3069,9916,9917,5.392
3070,9918,9919,3.073
3071,9920,9921,2.935
3072,9924,9925,3.868
3073,9926,9927,8.306
3074,9928,9929,9.173
3075,9930,9931,12.237
3076,9932,9933,1.74
3077,9934,9935,12.082
3078,9936,9937,0.691
3079,9940,9941,7.534
3080,9942,9943,2.31
3081,9944,9945,1.948
3082,9946,9947,0.966
3083,9948,9949,0.1
3084,9950,9951,3.809
3085,9952,9953,3.775
3086,9954,9955,4.686
3087,9956,9957,2.837
3088,9976,9977,0.905
3089,9978,9979,0.361
3090,9984,9985,1.621
3091,9988,9989,5.277
3092,9990,9991,7.455
3093,9992,9993,0.663
3094,9994,9995,0.189
3095,9996,9997,4.011
3096,10080,10081,4.319
3097,10082,10083,0.015
3098,10084,10085,8.649
3099,10086,10087,3.295
3100,10088,10089,4.972
3101,10090,10091,4.089
3102,10092,10093,4.355
3103,10094,10095,1.653
3104,10096,10097,0.514
3105,10098,10099,13.192
3106,10100,10101,2.012
3107,10166,10167,3.368
3108,10212,10213,1.983
3109,10214,10215,3.611
3110,10330,10331,6.377
3111,10348,10349,15.502
3112,10360,10361,9.166
3113,10362,10363,3.294
3114,10364,10365,7.461
3115,10366,10367,4.761
3116,10368,10369,10.24
3117,10600,10601,0.88
3118,10602,10603,4.982
3119,10604,10605,5.607
3120,10762,10763,5.432
3121,10764,10765,7.042
3122,10802,10803,12.683
3123,10804,10805,15.759
3124,10822,10823,7.455
3125,10824,10825,5.221
3126,10826,10827,1.338
3127,10828,10829,5.14
3128,10830,10831,1.224
3129,10832,10833,0.892
3130,11020,11021,1.542
3131,11140,11141,1.943
3132,11142,11143,0.639
3133,11144,11145,1.789
3134,11146,11147,6.909
3135,11148,11149,2.989
3136,11230,11231,10.526
3137,11232,11233,1.758
3138,11234,11235,6.556
3139,11236,11237,3.999
3140,11238,11239,1.755
3141,11240,11241,0.43
3142,11262,11263,24.639
3143,11264,11265,32.409
3144,11276,11277,0.878
3145,11408,11409,5.179
3146,11410,11411,0.912
3147,11412,11413,13.87
3148,11414,11415,4.471
3149,11490,11491,2.699
3150,11492,11493,1.327
3151,11494,11495,1.882
3152,11496,11497,10.738
3153,11498,11499,0.371
3154,11504,11505,2.423
3155,11658,11659,3.653
3156,11660,11661,0.013
3157,11662,11663,4.804
3158,11664,11665,10.524
3159,11666,11667,14.146
3160,11678,11679,8.648
3161,11680,11681,8.645
3162,11682,11683,2.282
3163,11684,11685,0.152
3164,11790,11791,3.653
3165,11792,11793,4.837
3166,11854,11855,1.204
3167,11856,11857,2.2
3168,11912,11913,1.873
3169,11914,11915,0.923
3170,11980,11981,1.999
3171,11982,11983,5.285
3172,11984,11985,3.602
3173,11988,11989,6.818
3174,11990,11991,6.167
3175,11992,11993,6.436
3176,11994,11995,2.058
3177,11996,11997,4.676
3178,11998,11999,1.918
3179,12000,12001,0.936
3180,12002,12003,1.842
3181,12004,12005,4.623
3182,12006,12007,4.256
3183,12008,12009,1.871
3184,12010,12011,3.804
3185,12012,12013,1.935
3186,12014,12015,2.013
3187,12016,12017,1.261
3188,12018,12019,5.812
3189,12020,12021,1.635
3190,12022,12023,1.986
3191,12024,12025,5.05
3192,12112,12113,6.098
3193,12138,12139,9.189
3194,12140,12141,2.095
3195,12142,12143,3.302
3196,12236,12237,2.898
3197,12238,12239,0.014
3198,12264,12265,0.763
3199,12390,12391,3.19
3200,12392,12393,3.172
3201,12394,12395,4.677
3202,12396,12397,17.417
3203,12446,12447,2.403
3204,12448,12449,3.579
3205,12450,12451,2.535
3206,12452,12453,8.844
3207,12454,12455,4.801
3208,12456,12457,3.341
3209,12538,12539,0.357
3210,12592,12593,1.512
3211,12594,12595,0.654
3212,12596,12597,3.383
3213,12598,12599,1.337
3214,12600,12601,2.592
3215,12602,12603,1.267
3216,12604,12605,5.596
3217,12606,12607,7.014
3218,12608,12609,1.903
3219,12610,12611,2.034
3220,12622,12623,3.798
3221,12624,12625,9.674
3222,12626,12627,1.635
3223,12636,12637,7.128
3224,12758,12759,1.517
3225,12760,12761,4.232
3226,13152,13153,0.738
3227,13154,13155,5.431
3228,13156,13157,6.631
3229,13540,13541,8.675
3230,13578,13579,1.369
3231,13580,13581,4.444
3232,14026,14027,4.918
3233,14028,14029,2.726
3234,14030,14031,3.418
3235,14120,14121,3.094
3236,14122,14123,5.196
3237,14144,14145,2.375
3238,14158,14159,1.844
3239,14160,14161,2.511
3240,14162,14163,3.959
3241,14168,14169,0.862
3242,14170,14171,0.832
3243,14172,14173,0.731
3244,14174,14175,2.004
3245,14176,14177,3.511
3246,14178,14179,9.521
3247,14180,14181,13.698
3248,14182,14183,7.806
3249,14214,14215,0.649
3250,14216,14217,9.021
3251,14218,14219,2.925
3252,14254,14255,18.769
3253,14256,14257,6.559
3254,14258,14259,12.443
3255,14260,14261,1.347
3256,14262,14263,2.166
3257,14432,14433,1.952
3258,14474,14475,0.735
3259,14476,14477,3.811
3260,14550,14551,2.314
3261,14552,14553,6.823
3262,14586,14587,5.166
3263,14588,14589,3.695
3264,14590,14591,0.855
3265,14592,14593,0.024
3266,14868,14869,4.258
3267,14870,14871,4.253
3268,14882,14883,2.55
3269,14884,14885,1.017
3270,14886,14887,12.474
3271,14888,14889,3.635
3272,14890,14891,1.971
3273,14906,14907,10.328
3274,14908,14909,4.805
3275,14950,14951,24.735
3276,14964,14965,12.568
3277,14966,14967,11.629
3278,15224,15225,19.036
3279,15226,15227,6.134
3280,15228,15229,5.174
3281,15230,15231,4.661
3282,15232,15233,2.053
3283,15234,15235,2.813
3284,15364,15365,10.812
3285,15366,15367,1.265
3286,15368,15369,0.248
3287,15486,15487,6.511
3288,15488,15489,2.191
3289,15490,15491,0.476
3290,15512,15513,3.625
3291,15514,15515,0.574
3292,15516,15517,1.454
3293,15518,15519,6.872
3294,15524,15525,7.693
3295,15526,15527,6.779
3296,15580,15581,2.241
3297,15582,15583,10.24
3298,15584,15585,5.126
3299,15586,15587,13.253
3300,15588,15589,1.919
3301,15590,15591,4.469
3302,15592,15593,3.18
3303,15594,15595,11.78
3304,15596,15597,3.541
3305,15710,15711,2.652
3306,15712,15713,4.057
3307,15714,15715,0.254
3308,15722,15723,2.559
3309,15724,15725,3.314
3310,15726,15727,0.344
3311,15728,15729,0.558
3312,15730,15731,5.459
3313,15736,15737,4.462
3314,15738,15739,2.331
3315,15740,15741,0.182
3316,15742,15743,1.579
3317,15744,15745,4.986
3318,15748,15749,8.009
3319,15904,15905,6.191
3320,15906,15907,0.559
3321,15908,15909,1.616
3322,15910,15911,3.281
3323,15912,15913,0.048
3324,15916,15917,4.09
3325,15934,15935,0.851
3326,15944,15945,1.766
3327,15946,15947,4.465
3328,15972,15973,5.374
3329,16066,16067,1.428
3330,16074,16075,21.732
3331,16076,16077,17.891
3332,16078,16079,6.802
3333,16080,16081,11.274
3334,16218,16219,4.666
3335,16234,16235,0.786
3336,16274,16275,1.4
3337,16306,16307,0.019
3338,16308,16309,1.895
3339,16344,16345,10.106
3340,16346,16347,6.236
3341,16394,16395,8.981
3342,16500,16501,3.691
3343,16522,16523,12.205
3344,16524,16525,1.61
3345,16560,16561,11.03
3346,16566,16567,4.193
3347,16624,16625,4.222
3348,16654,16655,4.313
3349,16656,16657,0.589
3350,16658,16659,14.358
3351,16660,16661,26.791
3352,16690,16691,1.029
3353,16692,16693,2.862
3354,16694,16695,0.879
3355,16696,16697,12.359
3356,16698,16699,4.44
3357,16700,16701,2.067
3358,16702,16703,3.441
3359,16704,16705,1.057
3360,16706,16707,3.62
3361,16900,16901,1.27
3362,16926,16927,5.391
3363,16946,16947,0.163
3364,16952,16953,5.497
3365,16954,16955,1.956
3366,16956,16957,6.186
3367,16958,16959,5.285
3368,16960,16961,3.173
3369,17038,17039,6.477
3370,17040,17041,4.815
3371,17042,17043,6.815
3372,17126,17127,19.445
3373,17134,17135,4.48
3374,17150,17151,1.156
3375,17154,17155,4.297
3376,17232,17233,3.488
3377,17234,17235,3.199
3378,17236,17237,2.049
3379,17238,17239,3.682
3380,17240,17241,2.175
3381,17242,17243,5.364
3382,17244,17245,2.218
3383,17250,17251,1.132
3384,17256,17257,7.101
3385,17264,17265,2.899
3386,17266,17267,1.472
3387,17268,17269,1.836
3388,17270,17271,6.705
3389,17272,17273,1.07
3390,17288,17289,3.659
3391,17290,17291,2.134
3392,17292,17293,8.498
3393,17870,17871,21.734
3394,17872,17873,4.332
3395,17874,17875,3.69
3396,17884,17885,3.137
3397,17886,17887,0.329
3398,18026,18027,2.26
3399,18046,18047,4.499
3400,18048,18049,1.396
3401,18050,18051,16.455
3402,18052,18053,2.652
3403,18054,18055,0.834
3404,18266,18267,10.075
3405,18268,18269,4.813
3406,18478,18479,29.184
3407,18480,18481,11.039
3408,18482,18483,1.769
3409,18484,18485,0.825
3410,18488,18489,12.302
3411,18632,18633,1.321
3412,19140,19141,3.624
3413,19142,19143,0.801
3414,19144,19145,0.501
3415,19284,19285,3.193
3416,19286,19287,2.247
3417,19306,19307,8.637
3418,19438,19439,2.802
3419,19448,19449,6.359
3420,19450,19451,3.364
3421,19452,19453,5.276
3422,19460,19461,7.955
3423,19592,19593,4.001
3424,19594,19595,12.979
3425,19676,19677,4.183
3426,19678,19679,8.396
3427,19680,19681,2.436
3428,19684,19685,26.806
3429,19686,19687,1.231
3430,19688,19689,1.995
3431,19690,19691,1.992
3432,19692,19693,15.388
3433,19694,19695,4.324
3434,19696,19697,1.964
3435,19702,19703,1.15
3436,19704,19705,0.594
3437,19714,19715,2.373
3438,19716,19717,3.526
3439,19758,19759,5.554
3440,19760,19761,14.669
3441,19762,19763,4.734
3442,19780,19781,11.537
3443,19800,19801,2.622
3444,19808,19809,62.532
3445,19818,19819,8.967
3446,19822,19823,8.183
3447,19842,19843,7.417
3448,19844,19845,1.979
3449,19850,19851,31.807
3450,19970,19971,8.812
3451,19972,19973,9.323
3452,19974,19975,0.29
3453,19976,19977,0.195
3454,20154,20155,0.168
3455,20156,20157,0.996
3456,20254,20255,2.713
3457,20256,20257,2.992
3458,20258,20259,4.983
3459,20260,20261,9.833
3460,20264,20265,1.88
3461,20316,20317,0.292
3462,20358,20359,6.071
3463,20420,20421,10.745
3464,20422,20423,2.124
3465,20424,20425,2.679
3466,20426,20427,0.911
3467,20428,20429,1.127
3468,20430,20431,1.766
3469,20438,20439,4.595
3470,20440,20441,0.978
3471,20444,20445,2.732
3472,20446,20447,2.026
3473,20448,20449,6.176
3474,20450,20451,12.94
3475,20452,20453,5.166
3476,20454,20455,10.206
3477,20456,20457,0.113
3478,20458,20459,2.622
3479,20460,20461,1.107
3480,20462,20463,2.062
3481,20464,20465,8.98
3482,20466,20467,49.689
3483,20654,20655,6.61
3484,20656,20657,5.226
3485,20658,20659,6.956
3486,20664,20665,3.862
3487,20832,20833,2.42
3488,20834,20835,2.242
3489,20836,20837,2.033
3490,21010,21011,2.925
3491,21012,21013,4.142
3492,21014,21015,2.633
3493,21016,21017,6.022
3494,21018,21019,4.356
3495,21032,21033,25.424
3496,21160,21161,0.567
3497,21242,21243,7.137
3498,21258,21259,14.808
3499,21260,21261,9.615
3500,21262,21263,4.212
3501,21264,21265,4.867
3502,21266,21267,5.032
3503,21268,21269,4.215
3504,21270,21271,3.77
3505,21272,21273,0.342
3506,21274,21275,1.298
3507,21330,21331,9.538
3508,21332,21333,2.582
3509,21364,21365,2.686
3510,21366,21367,9.319
3511,21446,21447,0.291
3512,21448,21449,4.792
3513,21450,21451,9.179
3514,21452,21453,2.316
3515,21454,21455,2.941
3516,21456,21457,2.148
3517,21458,21459,0.79
3518,21460,21461,6.592
3519,21462,21463,9.157
3520,21464,21465,7.02
3521,21472,21473,7.766
3522,21474,21475,0.77
3523,21550,21551,2.087
3524,21552,21553,0.163
3525,21554,21555,1.531
3526,21560,21561,0.721
3527,21818,21819,13.291
3528,21820,21821,4.356
3529,21822,21823,2.301
3530,21824,21825,1.173
3531,21832,21833,8.98
3532,21984,21985,1.783
3533,21986,21987,4.668
3534,21988,21989,3.86
3535,21994,21995,2.28
3536,21996,21997,2.18
3537,21998,21999,3.156
3538,22000,22001,2.958
3539,22142,22143,11.758
3540,22144,22145,4.334
3541,22146,22147,6.245
3542,22158,22159,3.629
3543,22180,22181,3.885
3544,22182,22183,14.819
3545,22234,22235,3.565
3546,22366,22367,0.011
3547,22428,22429,8.718
3548,22430,22431,0.164
3549,22440,22441,6.132
3550,22560,22561,0.794
3551,22562,22563,0.315
3552,22576,22577,5.336
3553,22578,22579,0.28
3554,22580,22581,18.656
3555,22584,22585,0.813
3556,22634,22635,0.515
3557,22636,22637,2.866
3558,22638,22639,9.604
3559,22712,22713,11.675
3560,22756,22757,1.112
3561,22920,22921,21.672
3562,22922,22923,17.863
3563,22924,22925,9.62
3564,22926,22927,1.967
3565,22930,22931,10.133
3566,22960,22961,0.334
3567,23036,23037,17.864
3568,23056,23057,1.413
3569,23058,23059,0.154
3570,23060,23061,1.843
3571,23062,23063,0.035
3572,23064,23065,1.282
3573,23090,23091,6.463
3574,23092,23093,0.631
3575,23094,23095,2.663
3576,23096,23097,1.823
3577,23098,23099,13.484
3578,23100,23101,1.546
3579,23514,23515,3.421
3580,23644,23645,5.928
3581,23646,23647,1.62
3582,23734,23735,16.428
3583,23736,23737,1.611
3584,23796,23797,12.051
3585,23798,23799,14.483
3586,23802,23803,3.23
3587,23838,23839,2.612
3588,24130,24131,0.713
3589,24140,24141,27.21
3590,24158,24159,6.238
3591,24160,24161,0.02
3592,24162,24163,0.023
3593,24164,24165,3.865
3594,24336,24337,6.679
3595,24338,24339,1.478
3596,24340,24341,11.762
3597,24342,24343,0.656
3598,24344,24345,8.153
3599,24346,24347,14.903
3600,24348,24349,31.71
3601,24388,24389,5.183
3602,24406,24407,1.489
3603,24420,24421,22.377
3604,24422,24423,1.786
3605,24424,24425,0.312
3606,24426,24427,0.557
3607,24428,24429,4.188
3608,24430,24431,1.537
3609,24432,24433,14.353
3610,24434,24435,1.661
3611,24436,24437,4.069
3612,24438,24439,2.639
3613,24440,24441,1.374
3614,24442,24443,1.042
3615,24444,24445,2.597
3616,24446,24447,1.537
3617,24448,24449,1.63
3618,24450,24451,4.677
3619,24452,24453,6.232
3620,24454,24455,1.854
3621,24456,24457,2.092
3622,24458,24459,1.698
3623,24460,24461,3.393
3624,24462,24463,8.696
3625,24464,24465,11.632
3626,24466,24467,10.553
3627,24540,24541,2.728
3628,24542,24543,2.641
3629,24544,24545,0.719
3630,24546,24547,1.361
3631,24548,24549,11.185
3632,24710,24711,21.42
3633,24798,24799,3.263
3634,24800,24801,11.21
3635,24810,24811,10.366
3636,24812,24813,3.483
3637,24814,24815,5.711
3638,24964,24965,3.352
3639,25212,25213,3.459
3640,25258,25259,3.688
3641,25260,25261,3.23
3642,25308,25309,3.131
3643,25310,25311,4.343
3644,25312,25313,0.471
3645,25314,25315,3.229
3646,25316,25317,1.056
3647,25318,25319,9.575
3648,25320,25321,14.079
3649,25342,25343,1.285
3650,25344,25345,1.3
3651,25346,25347,0.535
3652,25348,25349,2.009
3653,25350,25351,5.526
3654,25352,25353,7.071
3655,25354,25355,0.713
3656,25356,25357,8.787
3657,25358,25359,4.233
3658,25380,25381,2.567
3659,25382,25383,7.524
3660,25386,25387,2327.09
3661,25398,25399,14.153
3662,25400,25401,3.199
3663,25402,25403,6.619
3664,25404,25405,0.32
3665,25406,25407,5.253
3666,25412,25413,2.873
3667,25416,25417,0.592
3668,25418,25419,4.219
3669,25420,25421,2.949
3670,25426,25427,2.287
3671,25428,25429,3.531
3672,25430,25431,8.998
3673,25432,25433,6.303
3674,25434,25435,2.375
3675,25436,25437,2.577
3676,25438,25439,14.001
3677,25440,25441,3.446
3678,25442,25443,8.223
3679,25444,25445,2.287
3680,25446,25447,0.828
3681,25448,25449,1.505
3682,25458,25459,7.531
3683,25460,25461,5.035
3684,25462,25463,1.166
3685,25464,25465,9.401
3686,25466,25467,7.421
3687,25468,25469,13.182
3688,25470,25471,6.216
3689,25472,25473,8.902
3690,25474,25475,4.918
3691,25476,25477,8.809
3692,25552,25553,1.725
3693,25554,25555,2.474
3694,25594,25595,1.641
3695,25596,25597,2.696
3696,25598,25599,0.134
3697,25600,25601,1.99
3698,25636,25637,5.358
3699,25792,25793,5.866
3700,25816,25817,10.862
3701,25818,25819,6.409
3702,25820,25821,1.281
3703,25822,25823,4.275
3704,25824,25825,3.622
3705,25826,25827,3.737
3706,25846,25847,15.508
3707,25848,25849,6.463
3708,25850,25851,3.26
3709,25852,25853,4.087
3710,25854,25855,0.499
3711,25856,25857,3.882
3712,25858,25859,6.514
3713,25860,25861,3.414
3714,25882,25883,1.274
3715,25896,25897,0.963
3716,25898,25899,0.505
3717,25900,25901,2.406
3718,25902,25903,0.455
3719,25906,25907,1.393
3720,25908,25909,9.895
3721,25910,25911,7.033
3722,25912,25913,5.041
3723,25914,25915,15.979
3724,25928,25929,5.284
3725,25930,25931,2.188
3726,25932,25933,2.106
3727,25934,25935,5.654
3728,25936,25937,1.358
3729,25938,25939,0.554
3730,25940,25941,1.087
3731,26004,26005,2.994
3732,26016,26017,3.607
3733,26072,26073,14.766
3734,26198,26199,0.969
3735,26342,26343,1.105
3736,26362,26363,2.688
3737,26364,26365,1.142
3738,26366,26367,10.118
3739,26368,26369,4.443
3740,26370,26371,7.342
3741,26372,26373,7.071
3742,26374,26375,4.314
3743,26376,26377,3.046
3744,26378,26379,2.061
3745,26380,26381,3.998
3746,26540,26541,1.818
3747,26542,26543,0.409
3748,26544,26545,5.406
3749,26546,26547,3.408
3750,26548,26549,7.376
3751,26636,26637,14.322
3752,26678,26679,2.34
3753,26680,26681,2.352
3754,26958,26959,2.955
3755,26960,26961,9.661
3756,26988,26989,2.899
3757,26990,26991,9.744
3758,26998,26999,11.108
3759,27202,27203,1.138
3760,27204,27205,2.532
3761,27378,27379,4.676
3762,27616,27617,4.811
3763,27618,27619,5.302
3764,27620,27621,11.015
3765,27622,27623,2.346
3766,27736,27737,2.443
3767,27738,27739,1.463
3768,27740,27741,1.273
3769,27742,27743,1.007
3770,27744,27745,2.741
3771,27746,27747,0.917
3772,27748,27749,2.565
3773,27750,27751,0.751
3774,27752,27753,1.011
3775,27760,27761,0.644
3776,27762,27763,1.219
3777,27788,27789,3.616
3778,27790,27791,2.687
3779,27794,27795,1.468
3780,27800,27801,4.211
3781,27802,27803,3.278
3782,27804,27805,6.291
3783,27806,27807,6.326
3784,27808,27809,5.706
3785,27810,27811,2.193
3786,27812,27813,0.396
3787,27814,27815,2.358
3788,27816,27817,1.785
3789,27940,27941,0.168
3790,27942,27943,0.019
3791,27944,27945,3.156
3792,27946,27947,16.098
3793,27948,27949,2.477
3794,27950,27951,1.778
3795,27952,27953,4.235
3796,27954,27955,1.616
3797,27956,27957,3.437
3798,28200,28201,2.892
3799,28202,28203,0.104
3800,28204,28205,1.309
3801,28206,28207,2.697
3802,28208,28209,15.493
3803,28210,28211,4.237
3804,28530,28531,5.718
3805,28572,28573,0.916
3806,28646,28647,6.604
3807,28648,28649,2.678
3808,28650,28651,4.658
3809,28686,28687,2.033
3810,28708,28709,10.227
3811,28710,28711,1.383
3812,28928,28929,1.09
3813,29062,29063,8.358
3814,29064,29065,4.204
3815,29100,29101,10.25
3816,29102,29103,1.061
3817,29104,29105,0.315
3818,29106,29107,1.886
3819,29108,29109,5.15
3820,29406,29407,5.423
