,from_node,to_node,edge_tt
15071,6480,6481,10.103
15072,6482,6483,6.146
15073,6484,6485,10.813
15074,6560,6561,13.062
15075,6688,6689,0.525
15076,6690,6691,14.531
15077,7066,7067,7.965
15078,7076,7077,31.6
15079,7078,7079,7.073
15080,7080,7081,13.95
15081,7082,7083,2.73
15082,7166,7167,22.926
15083,7168,7169,3.997
15084,7170,7171,7.895
15085,7172,7173,1.646
15086,7174,7175,4.661
15087,7176,7177,6.061
15088,7184,7185,3.901
15089,7186,7187,1.956
15090,7188,7189,1.6
15091,7190,7191,1.356
15092,7192,7193,11.045
15093,7194,7195,1.998
15094,7196,7197,1.49
15095,7198,7199,2.164
15096,7200,7201,0.468
15097,7202,7203,2.04
15098,7206,7207,1.711
15099,7208,7209,2.149
15100,7210,7211,0.849
15101,7212,7213,1.267
15102,7214,7215,2.311
15103,7216,7217,2.033
15104,7218,7219,4.549
15105,7220,7221,3.868
15106,7222,7223,2.284
15107,7234,7235,5.913
15108,7236,7237,1.752
15109,7238,7239,5.214
15110,7246,7247,2.207
15111,7248,7249,3.654
15112,7250,7251,7.444
15113,7252,7253,6.975
15114,7254,7255,8.173
15115,7256,7257,3.521
15116,7258,7259,0.575
15117,7260,7261,5.243
15118,7262,7263,4.568
15119,7386,7387,0.216
15120,7388,7389,0.029
15121,7390,7391,4.004
15122,7392,7393,13.619
15123,7394,7395,2.351
15124,7396,7397,1.624
15125,7398,7399,3.907
15126,7400,7401,1.449
15127,7402,7403,3.164
15128,7596,7597,14.078
15129,7898,7899,1.332
15130,7900,7901,5.12
15131,7942,7943,2.017
15132,7944,7945,2.586
15133,7946,7947,1.558
15134,7948,7949,4.097
15135,7950,7951,1.874
15136,7952,7953,3.979
15137,7954,7955,1.193
15138,7956,7957,2.346
15139,7958,7959,2.176
15140,7960,7961,1.661
15141,7962,7963,2.397
15142,8052,8053,9.04
15143,8054,8055,2.668
15144,8090,8091,1.6
15145,8104,8105,0.74
15146,8106,8107,5.204
15147,8108,8109,0.816
15148,8142,8143,0.912
15149,8144,8145,5.184
15150,8146,8147,3.485
15151,8148,8149,7.574
15152,8450,8451,7.886
15153,8452,8453,3.856
15154,9048,9049,54.893
15155,9050,9051,8.363
15156,9052,9053,4.624
15157,9054,9055,3.869
15158,9452,9453,5.448
15159,9624,9625,7.474
15160,9626,9627,9.759
15161,9914,9915,4.618
15162,9916,9917,3.838
15163,9918,9919,2.114
15164,9920,9921,2.86
15165,9922,9923,6.128
15166,9924,9925,2.938
15167,9926,9927,5.781
15168,9928,9929,8.635
15169,9930,9931,12.479
15170,9932,9933,1.738
15171,9934,9935,13.131
15172,9936,9937,0.595
15173,9940,9941,6.548
15174,9942,9943,2.331
15175,9944,9945,1.351
15176,9946,9947,0.743
15177,9948,9949,0.073
15178,9950,9951,3.02
15179,9952,9953,3.456
15180,9954,9955,4.611
15181,9956,9957,2.611
15182,9958,9959,1.521
15183,9960,9961,1.291
15184,9962,9963,3.112
15185,9964,9965,2.998
15186,9966,9967,3.191
15187,9970,9971,1.712
15188,9972,9973,3.062
15189,9974,9975,7.212
15190,9976,9977,1.038
15191,9978,9979,0.402
15192,9980,9981,1.687
15193,9982,9983,0.974
15194,9984,9985,1.636
15195,9986,9987,2.219
15196,9988,9989,3.927
15197,9990,9991,3.58
15198,9992,9993,0.436
15199,9994,9995,0.199
15200,9996,9997,4.47
15201,9998,9999,12.598
15202,10080,10081,4.198
15203,10084,10085,7.934
15204,10086,10087,3.453
15205,10088,10089,5.393
15206,10090,10091,3.116
15207,10092,10093,3.774
15208,10094,10095,1.574
15209,10096,10097,0.472
15210,10098,10099,12.953
15211,10100,10101,2.02
15212,10110,10111,14.011
15213,10166,10167,3.061
15214,10212,10213,2.176
15215,10214,10215,3.796
15216,10348,10349,13.906
15217,10596,10597,18.852
15218,10604,10605,7.317
15219,10762,10763,5.414
15220,10764,10765,6.868
15221,10804,10805,17.602
15222,10822,10823,8.112
15223,10824,10825,5.07
15224,10826,10827,1.319
15225,10828,10829,4.655
15226,10830,10831,1.153
15227,10832,10833,0.888
15228,10874,10875,0.834
15229,10876,10877,1.778
15230,10878,10879,1.765
15231,11020,11021,18.162
15232,11140,11141,1.908
15233,11142,11143,0.625
15234,11144,11145,1.874
15235,11146,11147,7.427
15236,11148,11149,3.188
15237,11230,11231,11.901
15238,11232,11233,2.641
15239,11234,11235,10.509
15240,11236,11237,4.541
15241,11238,11239,1.806
15242,11240,11241,0.476
15243,11262,11263,3.678
15244,11264,11265,21.645
15245,11266,11267,5.536
15246,11276,11277,0.891
15247,11408,11409,6.168
15248,11410,11411,0.758
15249,11412,11413,12.121
15250,11414,11415,3.841
15251,11456,11457,11.406
15252,11458,11459,5.734
15253,11460,11461,0.546
15254,11462,11463,4.208
15255,11464,11465,7.661
15256,11490,11491,2.773
15257,11492,11493,2.322
15258,11494,11495,2.109
15259,11496,11497,11.878
15260,11498,11499,0.386
15261,11504,11505,1.869
15262,11640,11641,8.71
15263,11642,11643,13.746
15264,11644,11645,6.368
15265,11646,11647,1.444
15266,11648,11649,1.89
15267,11650,11651,2.347
15268,11652,11653,5.394
15269,11662,11663,2.765
15270,11664,11665,8.783
15271,11666,11667,19.634
15272,11678,11679,8.87
15273,11680,11681,8.751
15274,11682,11683,2.476
15275,11684,11685,0.184
15276,11750,11751,6.643
15277,11752,11753,4.858
15278,11754,11755,0.169
15279,11756,11757,4.714
15280,11790,11791,3.568
15281,11792,11793,4.484
15282,11854,11855,1.264
15283,11856,11857,1.9
15284,11912,11913,1.865
15285,11914,11915,0.992
15286,11980,11981,1.936
15287,11982,11983,4.913
15288,11984,11985,4.307
15289,11988,11989,5.524
15290,11990,11991,7.671
15291,11992,11993,7.487
15292,11994,11995,3.093
15293,11996,11997,5.712
15294,11998,11999,2.309
15295,12000,12001,1.117
15296,12002,12003,1.622
15297,12004,12005,5.035
15298,12006,12007,4.72
15299,12008,12009,1.625
15300,12010,12011,3.253
15301,12012,12013,3.677
15302,12014,12015,2.399
15303,12016,12017,1.486
15304,12018,12019,12.576
15305,12020,12021,1.688
15306,12022,12023,1.754
15307,12024,12025,4.622
15308,12028,12029,4.24
15309,12030,12031,1.479
15310,12032,12033,1.467
15311,12034,12035,5.299
15312,12044,12045,3.338
15313,12046,12047,2.53
15314,12048,12049,0.2
15315,12050,12051,3.535
15316,12052,12053,6.591
15317,12126,12127,5.964
15318,12138,12139,12.028
15319,12140,12141,1.659
15320,12142,12143,3.584
15321,12152,12153,11.547
15322,12154,12155,0.267
15323,12156,12157,4.434
15324,12158,12159,0.997
15325,12160,12161,0.294
15326,12182,12183,2.964
15327,12184,12185,1.823
15328,12186,12187,7.012
15329,12188,12189,7.74
15330,12190,12191,4.477
15331,12192,12193,1.111
15332,12194,12195,0.839
15333,12196,12197,1.19
15334,12236,12237,2.867
15335,12238,12239,0.014
15336,12390,12391,2.47
15337,12392,12393,2.49
15338,12394,12395,4.307
15339,12396,12397,4.425
15340,12446,12447,2.568
15341,12448,12449,3.429
15342,12450,12451,2.616
15343,12452,12453,13.338
15344,12454,12455,6.713
15345,12456,12457,4.405
15346,12538,12539,0.265
15347,12572,12573,28.983
15348,12574,12575,0.211
15349,12576,12577,4.499
15350,12592,12593,1.603
15351,12594,12595,0.722
15352,12596,12597,3.768
15353,12598,12599,1.347
15354,12600,12601,2.472
15355,12602,12603,1.284
15356,12620,12621,4.505
15357,12622,12623,3.404
15358,12624,12625,8.736
15359,12626,12627,1.497
15360,12636,12637,7.782
15361,12754,12755,0.919
15362,12758,12759,1.411
15363,12760,12761,3.833
15364,12772,12773,6.774
15365,13152,13153,0.745
15366,13154,13155,5.907
15367,13156,13157,6.899
15368,13540,13541,7.42
15369,13578,13579,1.761
15370,13580,13581,34.263
15371,13610,13611,2.997
15372,13612,13613,9.202
15373,13894,13895,24.425
15374,13896,13897,4.96
15375,13898,13899,7.71
15376,14032,14033,3.637
15377,14034,14035,4.285
15378,14084,14085,1.99
15379,14120,14121,3.618
15380,14122,14123,4.387
15381,14144,14145,3.033
15382,14150,14151,3.789
15383,14158,14159,1.769
15384,14160,14161,2.446
15385,14162,14163,4.056
15386,14168,14169,1.295
15387,14170,14171,1.58
15388,14172,14173,0.703
15389,14174,14175,1.267
15390,14176,14177,4.936
15391,14178,14179,7.981
15392,14180,14181,9.231
15393,14182,14183,5.592
15394,14214,14215,0.6
15395,14216,14217,7.623
15396,14218,14219,2.726
15397,14254,14255,15.775
15398,14256,14257,4.273
15399,14258,14259,12.045
15400,14260,14261,1.206
15401,14262,14263,2.549
15402,14586,14587,4.917
15403,14588,14589,3.142
15404,14590,14591,0.743
15405,14592,14593,0.023
15406,14728,14729,4.253
15407,14868,14869,4.814
15408,14870,14871,4.686
15409,14872,14873,3.512
15410,14874,14875,2.314
15411,14876,14877,6.073
15412,14906,14907,10.594
15413,14908,14909,4.527
15414,14910,14911,2.638
15415,14912,14913,7623.675
15416,14950,14951,35.976
15417,15224,15225,17.423
15418,15226,15227,5.706
15419,15228,15229,4.914
15420,15230,15231,4.425
15421,15234,15235,3.664
15422,15354,15355,0.933
15423,15358,15359,2.901
15424,15364,15365,10.129
15425,15366,15367,1.194
15426,15368,15369,0.23
15427,15486,15487,15.13
15428,15488,15489,2.87
15429,15490,15491,0.497
15430,15512,15513,4.181
15431,15514,15515,0.829
15432,15516,15517,1.731
15433,15518,15519,7.416
15434,15580,15581,2.363
15435,15582,15583,14.122
15436,15584,15585,5.524
15437,15586,15587,12.592
15438,15588,15589,1.707
15439,15590,15591,4.183
15440,15592,15593,3.564
15441,15594,15595,11.426
15442,15596,15597,3.575
15443,15598,15599,3.542
15444,15630,15631,3831.223
15445,15710,15711,2.857
15446,15712,15713,4.389
15447,15714,15715,0.259
15448,15722,15723,21.902
15449,15724,15725,3.309
15450,15726,15727,0.307
15451,15728,15729,0.54
15452,15730,15731,3.626
15453,15732,15733,9.361
15454,15734,15735,3.94
15455,15736,15737,2.571
15456,15738,15739,2.058
15457,15740,15741,0.161
15458,15742,15743,1.344
15459,15744,15745,4.651
15460,15746,15747,3.642
15461,15748,15749,8.193
15462,15752,15753,5.92
15463,15754,15755,7.798
15464,15904,15905,5.001
15465,15934,15935,1.037
15466,15936,15937,3.22
15467,15944,15945,1.419
15468,15946,15947,6.614
15469,15972,15973,8.893
15470,15978,15979,8.76
15471,15980,15981,1.806
15472,15982,15983,3.523
15473,15984,15985,27.113
15474,15986,15987,1.616
15475,15988,15989,42.15
15476,15990,15991,7.127
15477,15992,15993,6.686
15478,15994,15995,45.53
15479,16050,16051,2.129
15480,16052,16053,11.057
15481,16054,16055,6.695
15482,16056,16057,0.52
15483,16058,16059,0.748
15484,16060,16061,0.695
15485,16062,16063,0.201
15486,16064,16065,0.343
15487,16066,16067,1.129
15488,16074,16075,16.026
15489,16076,16077,17.03
15490,16078,16079,5.675
15491,16080,16081,10.024
15492,16204,16205,1.789
15493,16206,16207,5.086
15494,16208,16209,3.815
15495,16210,16211,0.94
15496,16218,16219,4.365
15497,16234,16235,0.734
15498,16274,16275,1.302
15499,16314,16315,1.343
15500,16344,16345,8.045
15501,16346,16347,4.095
15502,16348,16349,6.957
15503,16350,16351,2.312
15504,16394,16395,7.655
15505,16500,16501,2.72
15506,16522,16523,13.162
15507,16524,16525,2.053
15508,16566,16567,6.831
15509,16654,16655,4.204
15510,16656,16657,0.584
15511,16658,16659,12.873
15512,16660,16661,23.464
15513,16690,16691,1.011
15514,16692,16693,2.889
15515,16694,16695,0.943
15516,16696,16697,12.783
15517,16698,16699,4.456
15518,16700,16701,2.118
15519,16702,16703,3.578
15520,16704,16705,1.147
15521,16706,16707,4.038
15522,16900,16901,1.014
15523,16926,16927,7.852
15524,16944,16945,1.806
15525,16946,16947,0.228
15526,16952,16953,5.39
15527,16954,16955,1.869
15528,16956,16957,5.419
15529,16958,16959,5.096
15530,16960,16961,3.285
15531,17038,17039,5.096
15532,17040,17041,4.148
15533,17042,17043,5.194
15534,17126,17127,26.146
15535,17134,17135,5.576
15536,17176,17177,0.301
15537,17232,17233,3.328
15538,17234,17235,4.052
15539,17236,17237,5.776
15540,17238,17239,3.737
15541,17240,17241,1.471
15542,17242,17243,4.675
15543,17244,17245,2.265
15544,17250,17251,1.855
15545,17256,17257,6.432
15546,17264,17265,2.56
15547,17266,17267,1.193
15548,17268,17269,1.627
15549,17270,17271,4.28
15550,17272,17273,0.737
15551,17288,17289,4.661
15552,17290,17291,2.604
15553,17292,17293,5.153
15554,17870,17871,24.25
15555,17872,17873,4.508
15556,17874,17875,4.108
15557,17884,17885,3.269
15558,17886,17887,0.332
15559,18026,18027,2.141
15560,18028,18029,0.824
15561,18046,18047,5.02
15562,18048,18049,3.246
15563,18050,18051,49.91
15564,18052,18053,2.524
15565,18054,18055,0.646
15566,18266,18267,9.358
15567,18268,18269,4.26
15568,18482,18483,1.763
15569,18484,18485,1.59
15570,18488,18489,13.222
15571,18632,18633,1.093
15572,19140,19141,3.846
15573,19142,19143,0.713
15574,19144,19145,0.579
15575,19166,19167,1.838
15576,19168,19169,3.895
15577,19170,19171,1.799
15578,19172,19173,13.842
15579,19174,19175,0.835
15580,19176,19177,2.853
15581,19178,19179,2.184
15582,19284,19285,26.663
15583,19286,19287,2.792
15584,19306,19307,7.933
15585,19344,19345,8.851
15586,19460,19461,10.283
15587,19592,19593,3.304
15588,19594,19595,8.936
15589,19678,19679,5.473
15590,19680,19681,22.04
15591,19682,19683,1.272
15592,19684,19685,2.613
15593,19686,19687,1.497
15594,19688,19689,2.616
15595,19690,19691,2.235
15596,19694,19695,4.547
15597,19696,19697,1.98
15598,19702,19703,1.161
15599,19704,19705,0.585
15600,19706,19707,1.318
15601,19708,19709,7.876
15602,19710,19711,2.894
15603,19714,19715,2.995
15604,19716,19717,5.292
15605,19758,19759,5.383
15606,19760,19761,16.226
15607,19762,19763,4.695
15608,19780,19781,14.689
15609,19800,19801,2.514
15610,19808,19809,96.231
15611,19816,19817,4.82
15612,19818,19819,11.405
15613,19840,19841,8.183
15614,19842,19843,7.748
15615,19844,19845,2.136
15616,19850,19851,33.333
15617,19970,19971,2.818
15618,19972,19973,10.884
15619,19974,19975,0.349
15620,19976,19977,0.173
15621,20154,20155,0.162
15622,20156,20157,1.045
15623,20254,20255,2.127
15624,20256,20257,2.662
15625,20258,20259,6.264
15626,20260,20261,22.101
15627,20262,20263,8.218
15628,20264,20265,1.469
15629,20266,20267,1.058
15630,20268,20269,3.263
15631,20274,20275,1.825
15632,20276,20277,0.812
15633,20278,20279,0.037
15634,20310,20311,5.189
15635,20312,20313,6.168
15636,20314,20315,0.8
15637,20316,20317,0.272
15638,20358,20359,6.062
15639,20420,20421,8.965
15640,20422,20423,1.593
15641,20424,20425,2.454
15642,20426,20427,27.533
15643,20436,20437,1.946
15644,20438,20439,4.728
15645,20444,20445,5.517
15646,20446,20447,2.605
15647,20448,20449,5.053
15648,20450,20451,13.694
15649,20452,20453,5.959
15650,20454,20455,15.401
15651,20456,20457,0.094
15652,20458,20459,2.433
15653,20460,20461,1.083
15654,20462,20463,1.642
15655,20464,20465,6.358
15656,20466,20467,28.179
15657,20654,20655,5.531
15658,20656,20657,3.785
15659,20658,20659,5.328
15660,20832,20833,2.512
15661,20834,20835,2.409
15662,20836,20837,1.862
15663,20838,20839,2.116
15664,20982,20983,2.343
15665,21010,21011,2.511
15666,21012,21013,4.055
15667,21014,21015,2.572
15668,21016,21017,6.619
15669,21018,21019,4.989
15670,21082,21083,1.131
15671,21084,21085,1.718
15672,21160,21161,0.502
15673,21242,21243,21.151
15674,21258,21259,15.36
15675,21260,21261,11.171
15676,21262,21263,5.75
15677,21264,21265,7.246
15678,21266,21267,4.776
15679,21268,21269,4.542
15680,21330,21331,10.414
15681,21332,21333,2.665
15682,21364,21365,2.241
15683,21446,21447,0.261
15684,21448,21449,5.148
15685,21450,21451,12.042
15686,21456,21457,2.14
15687,21462,21463,10.424
15688,21464,21465,6.89
15689,21472,21473,7.852
15690,21474,21475,0.771
15691,21478,21479,2.202
15692,21550,21551,2.028
15693,21552,21553,0.153
15694,21554,21555,1.365
15695,21560,21561,0.923
15696,21564,21565,3.055
15697,21816,21817,10.918
15698,21818,21819,16.927
15699,21820,21821,11.028
15700,21822,21823,2.591
15701,21824,21825,1.705
15702,21832,21833,9.249
15703,21984,21985,1.295
15704,21986,21987,3.309
15705,21988,21989,3.71
15706,21994,21995,2.442
15707,21996,21997,2.025
15708,21998,21999,2.827
15709,22000,22001,2.409
15710,22048,22049,4.218
15711,22050,22051,1.06
15712,22052,22053,0.923
15713,22054,22055,0.337
15714,22142,22143,9.138
15715,22144,22145,4.142
15716,22146,22147,7.024
15717,22148,22149,5.15
15718,22150,22151,3.412
15719,22158,22159,3.652
15720,22182,22183,6.74
15721,22184,22185,0.056
15722,22186,22187,0.145
15723,22188,22189,0.549
15724,22190,22191,1.478
15725,22192,22193,0.088
15726,22194,22195,2.074
15727,22196,22197,1.817
15728,22198,22199,0.66
15729,22200,22201,2.037
15730,22202,22203,5.963
15731,22204,22205,1.404
15732,22206,22207,1.466
15733,22208,22209,0.986
15734,22224,22225,1.389
15735,22226,22227,3.577
15736,22228,22229,0.636
15737,22230,22231,3.176
15738,22268,22269,19.206
15739,22366,22367,0.011
15740,22368,22369,4.737
15741,22394,22395,18.601
15742,22440,22441,6.602
15743,22442,22443,2.53
15744,22444,22445,15.854
15745,22578,22579,0.211
15746,22580,22581,18.952
15747,22584,22585,0.778
15748,22634,22635,0.465
15749,22636,22637,2.775
15750,22638,22639,8.111
15751,22710,22711,6.188
15752,22712,22713,17.368
15753,22750,22751,3.203
15754,22752,22753,13.604
15755,22754,22755,1.871
15756,22756,22757,1.869
15757,22922,22923,18.462
15758,22926,22927,1.428
15759,22930,22931,9.439
15760,22932,22933,1.272
15761,22934,22935,11.983
15762,22936,22937,0.515
15763,22950,22951,0.023
15764,22952,22953,14.414
15765,22954,22955,4.813
15766,22956,22957,0.708
15767,22958,22959,0.045
15768,22960,22961,0.367
15769,22962,22963,0.027
15770,22964,22965,1.002
15771,22976,22977,21.399
15772,22978,22979,8.319
15773,22980,22981,10.959
15774,22982,22983,9.368
15775,22984,22985,2.01
15776,22986,22987,9.162
15777,23036,23037,16.151
15778,23038,23039,1.396
15779,23040,23041,3.426
15780,23042,23043,0.033
15781,23044,23045,2.609
15782,23046,23047,3.838
15783,23048,23049,2.041
15784,23050,23051,0.621
15785,23056,23057,1.797
15786,23058,23059,0.145
15787,23060,23061,1.795
15788,23062,23063,0.026
15789,23064,23065,1.335
15790,23098,23099,18.222
15791,23100,23101,1.652
15792,23514,23515,1.683
15793,23644,23645,5.381
15794,23646,23647,1.428
15795,23734,23735,16.453
15796,23736,23737,1.496
15797,23796,23797,12.464
15798,23798,23799,60.752
15799,23802,23803,3.9
15800,23838,23839,2.908
15801,24130,24131,0.675
15802,24140,24141,32.489
15803,24158,24159,6.234
15804,24160,24161,0.02
15805,24162,24163,0.022
15806,24164,24165,5.888
15807,24336,24337,5.179
15808,24338,24339,1.17
15809,24340,24341,9.935
15810,24342,24343,0.563
15811,24344,24345,6.959
15812,24346,24347,12.554
15813,24348,24349,45.962
15814,24388,24389,4.265
15815,24406,24407,2.21
15816,24420,24421,22.938
15817,24422,24423,1.719
15818,24424,24425,0.289
15819,24426,24427,0.525
15820,24428,24429,4.004
15821,24430,24431,1.492
15822,24432,24433,18.707
15823,24434,24435,2.121
15824,24436,24437,4.351
15825,24438,24439,2.482
15826,24440,24441,1.316
15827,24442,24443,0.896
15828,24444,24445,2.356
15829,24446,24447,1.545
15830,24448,24449,1.639
15831,24450,24451,4.884
15832,24452,24453,7.222
15833,24454,24455,1.991
15834,24456,24457,2.173
15835,24458,24459,1.754
15836,24460,24461,3.444
15837,24462,24463,8.554
15838,24464,24465,11.75
15839,24466,24467,9.528
15840,24512,24513,2.869
15841,24540,24541,2.501
15842,24542,24543,2.777
15843,24548,24549,9.988
15844,24710,24711,18.536
15845,24798,24799,2.852
15846,24800,24801,8.687
15847,24810,24811,10.737
15848,24812,24813,3.45
15849,24814,24815,5.362
15850,24964,24965,2.967
15851,25212,25213,4.118
15852,25240,25241,0.307
15853,25258,25259,3.712
15854,25260,25261,2.799
15855,25308,25309,3.721
15856,25310,25311,4.749
15857,25312,25313,0.551
15858,25314,25315,3.677
15859,25316,25317,1.24
15860,25342,25343,1.123
15861,25344,25345,1.09
15862,25346,25347,0.505
15863,25348,25349,1.629
15864,25350,25351,4.866
15865,25352,25353,6.036
15866,25354,25355,0.597
15867,25356,25357,7.536
