from_node,to_node,edge_id,edge_tt,edge_var
2,3,-100280204#0,14.072413793103449,2.6699507389162562
4,5,-100280204#1,5.2250000000000005,0.36428571428571427
6,7,-10039481,23.291304347826088,7.332015810276684
8,9,-10039819,31.428571428571434,11.957142857142859
10,11,-100405260,14.78714285714286,7.467701863354036
12,13,-100541440#2,15.039398496240604,24.886348401123286
14,15,-100541440#3,14.330045523520486,2.667945814557377
16,17,-10058489#0,24.200000000000003,0.0
18,19,-10081209,7.562500000000001,0.4107142857142857
20,21,-10081218,70.24285714285715,52.28571428571429
22,23,-10081229,6.678571428571429,0.07142857142857145
24,25,-10081232#0,6.722222222222222,0.22222222222222224
26,27,-10081232#1,7.700000000000001,0.0
28,29,-100832885,145.79673202614381,192.68403852769165
30,31,-10098785#10,24.00588235294118,17.687145969498914
32,33,-10098785#3,18.407339449541286,18.288335517693323
34,35,-10098785#4,18.818672199170127,4.788312586445368
36,37,-10098785#9,22.63926701570681,12.444695508404513
38,39,-10099393,18.766483516483518,3.272569971464999
40,41,-1011477795,2.2,0.0
42,43,-101290089#2,28.529032258064518,60.99569892473119
44,45,-101290089#3,16.981250000000003,3.729166666666667
46,47,-101290089#4,12.848,1.4766666666666663
48,49,-101290091,11.460465116279071,1.0110741971207087
50,51,-101290092,44.338461538461544,20.995004995004987
52,53,-101290094#0,15.913973799126639,2.276334942158891
54,55,-101290094#1,10.744927536231886,1.8144504390140692
56,57,-101290094#2,13.800769230769232,1.5676207513416818
58,59,-101290094#3,16.447972972972977,2.249448428019856
60,61,-101290094#4,27.508661417322838,6.214223222097233
62,63,-101290094#5,33.10443037974684,19.462267193420953
64,65,-101290096#0,15.33125,2.1958333333333324
66,67,-101290096#1,31.117307692307698,7.699472096530919
68,69,-101290099,36.001234567901236,9.275308641975304
70,71,-1013117571,18.024546172059985,87.0318087906524
72,73,-101345892#0,15.094444444444445,3.5777777777777766
74,75,-101345892#1,28.543589743589745,8.313090418353582
78,79,-101345894,36.300000000000004,29.714285714285715
80,81,-101702340#0,6.171186440677967,0.690239625949737
82,83,-101702340#1,24.371111111111112,4.543434343434343
84,85,-10195357,2.4334792122538293,0.27721793542938317
86,87,-10210930#0,13.693103448275863,89.82758620689656
88,89,-10210930#1,31.075000000000003,1.5833333333333324
90,91,-1022564256,28.6,15.000000000000007
92,93,-1022564256.327,22.0,10.0
94,95,-102486174#1,15.947374701670645,26.845275061804422
96,97,-102486193#2,37.42784810126582,20.024832701765696
98,99,-102486193#3,15.454804270462635,4.61893746822572
100,101,-102486193#4,32.07959183673469,19.272038712392167
102,103,-102486193#5,7.163750000000001,0.5061708860759493
104,105,-102486231#0,224.1234285714286,371.8107088331512
106,107,-102486254#0,48.13852459016393,7350.3314591518765
108,109,-102486254#2,46.10081967213115,9328.066183443976
110,111,-102486254#3,28.703125000000004,5.791118421052633
112,113,-102486268,29.524,10.16324324324324
114,115,-102527800,21.78,0.6999999999999997
116,117,-102532387#0,10.60658362989324,5.968142652972624
118,119,-102532387#1,24.08121158911326,6.217677764388021
120,121,-10258782,31.780434782608697,7.521256038647346
122,123,-10258813#0,8.14,0.5833333333333331
124,125,-10258813#1,20.673529411764708,2.4108734402852052
126,127,-10258834#0,57.475,149.58333333333334
128,129,-10258834#1,16.3625,3.1576086956521734
130,131,-10258856#2,37.714285714285715,24.04166666666667
132,133,-10258856#3,45.35,9.517316017316015
134,135,-10266792#0,32.54166666666667,749.644927536232
136,137,-10266792#1,36.04615384615385,6.0256410256410255
138,139,-10266792#2,32.140625,8.17641129032258
140,141,-10266792#3,9.108,0.7099999999999995
142,143,-10266792#4,3.9470588235294124,0.3823529411764707
144,145,-10266792#5,3.3000000000000003,0.08695652173913042
146,147,-102684769,12.100000000000001,0.4
148,149,-10271170#0,20.108000000000004,5.460000000000001
150,151,-10271170#1,15.792857142857144,2.534391534391534
152,153,-10271173,20.26538461538462,52.81384615384614
154,155,-10272054,91.98095238095239,94.75576036866363
156,157,-10272252,31.51739130434783,6.873517786561266
158,159,-10272494#0,11.034375,6.760912698412699
160,161,-10272517#0,7.6312500000000005,5.129166666666666
162,163,-10274921,11.820000000000002,1.6377104377104372
164,165,-10274922,36.300000000000004,14.000000000000002
166,167,-10275794,11.418309859154931,1.5764018070688268
168,169,-102945288#2,29.08224363386098,108.2587721044519
170,171,-102945288#3,26.212780133252576,6.479499293357548
174,175,-102947004,11.55,0.33333333333333304
176,177,-102984483,8.300557103064067,2.3603118532235707
178,179,-103012039#0,16.5,2.9090909090909083
180,181,-103012039#1,12.100000000000001,1.4545454545454546
182,183,-103012039#2,8.05,0.7034632034632035
184,185,-103012044#0,21.175,4.749999999999998
186,187,-103012044#1,15.723529411764709,1.5955882352941184
188,189,-103012045,38.68117647058824,15.091596638655451
190,191,-103027592,20.826666666666668,3.2095238095238097
192,193,-10303261,32.35,7.300865800865806
194,195,-10303507,21.126984126984127,4.68253968253968
196,197,-10303731,12.555172413793104,1.1798029556650251
198,199,-10303737#0,7.425000000000001,0.5681818181818181
200,201,-10303737#1,20.625,1.9285714285714288
202,203,-10303802#0,13.542222222222223,10.901010101010101
204,205,-10303802#1,4.242857142857143,0.2857142857142857
206,207,-10303825,36.26071428571429,14.03571428571428
208,209,-10307191,60.08955223880597,28.691994572591586
