,from_node,to_node,edge_tt
36936,11498,11499,0.335
36937,11856,11857,1.747
36938,11912,11913,1.919
36939,11914,11915,1.024
36940,11988,11989,5.5
36941,11990,11991,6.007
36942,11992,11993,6.707
36943,11994,11995,2.267
36944,11996,11997,5.122
36945,11998,11999,2.062
36946,12000,12001,1.026
36947,12002,12003,1.718
36948,12004,12005,4.786
36949,12006,12007,4.164
36950,12008,12009,1.756
36951,12010,12011,3.79
36952,12012,12013,2.111
36953,12014,12015,2.172
36954,12016,12017,1.271
36955,12018,12019,6.086
36956,12020,12021,1.264
36957,12022,12023,2.208
36958,12024,12025,5.87
36959,12108,12109,0.024
36960,12138,12139,10.157
36961,12140,12141,1.1
36962,12142,12143,2.844
36963,12264,12265,0.708
36964,12592,12593,1.693
36965,12594,12595,0.773
36966,12596,12597,4.194
36967,12598,12599,1.543
36968,12600,12601,2.861
36969,12602,12603,1.548
36970,12622,12623,4.706
36971,12624,12625,11.029
36972,12626,12627,1.779
36973,13540,13541,8.403
36974,14026,14027,4.471
36975,14028,14029,2.308
36976,14474,14475,0.62
36977,14476,14477,3.394
36978,15224,15225,10.712
36979,15226,15227,5.101
36980,15228,15229,3.714
36981,15230,15231,5.748
36982,15710,15711,2.015
36983,15712,15713,3.335
36984,15714,15715,0.163
36985,15944,15945,0.921
36986,15946,15947,3.451
36987,15972,15973,5.944
36988,16066,16067,0.965
36989,16218,16219,4.577
36990,16234,16235,0.766
36991,16274,16275,1.363
36992,16394,16395,8.918
36993,16566,16567,4.616
36994,16690,16691,0.896
36995,16692,16693,2.47
36996,16694,16695,0.788
36997,16696,16697,11.542
36998,16698,16699,4.206
36999,16700,16701,1.878
37000,16702,16703,3.064
37001,16704,16705,0.953
37002,16706,16707,3.315
37003,16900,16901,1.104
37004,16926,16927,5.41
37005,17126,17127,20.543
37006,17134,17135,4.678
37007,17264,17265,2.335
37008,17266,17267,0.89
37009,17268,17269,1.709
37010,17270,17271,4.318
37011,17272,17273,0.74
37012,17870,17871,17.532
37013,17872,17873,3.19
37014,17874,17875,2.876
37015,18026,18027,2.755
37016,18046,18047,5.069
37017,18048,18049,1.934
37018,18050,18051,9.188
37019,19284,19285,3.576
37020,19286,19287,2.134
37021,19306,19307,8.219
37022,19460,19461,8.808
37023,19758,19759,4.955
37024,19760,19761,12.701
37025,19762,19763,4.239
37026,19808,19809,83.524
37027,19840,19841,5.451
37028,19842,19843,7.533
37029,19844,19845,2.08
37030,19970,19971,1.907
37031,19972,19973,8.896
37032,19974,19975,0.281
37033,19976,19977,0.142
37034,20254,20255,1.278
37035,20256,20257,1.808
37036,20312,20313,7.111
37037,20314,20315,0.894
37038,20316,20317,0.295
37039,20318,20319,1.239
37040,20656,20657,6.73
37041,20658,20659,8.457
37042,21082,21083,1.159
37043,21084,21085,1.723
37044,21160,21161,0.378
37045,21242,21243,7.421
37046,21446,21447,0.241
37047,21448,21449,4.149
37048,21450,21451,8.144
37049,21550,21551,1.93
37050,21552,21553,0.156
37051,21554,21555,1.338
37052,21832,21833,9.629
37053,22560,22561,1.913
37054,22562,22563,1.615
37055,22584,22585,0.831
37056,22930,22931,10.506
37057,22932,22933,1.099
37058,22934,22935,11.182
37059,23038,23039,1.258
37060,23058,23059,0.178
37061,23060,23061,1.851
37062,23514,23515,2.184
37063,23796,23797,11.364
37064,24130,24131,0.944
37065,24140,24141,33.919
37066,24420,24421,22.183
37067,24422,24423,1.711
37068,24424,24425,0.297
37069,24426,24427,0.539
37070,24428,24429,4.033
37071,24430,24431,1.467
37072,24432,24433,14.01
37073,24434,24435,1.612
37074,24436,24437,4.111
37075,24438,24439,2.317
37076,24440,24441,1.196
37077,24442,24443,0.845
37078,24444,24445,2.219
37079,24446,24447,1.481
37080,24448,24449,1.599
37081,24540,24541,4.091
37082,25212,25213,2.651
37083,25448,25449,1.362
37084,25450,25451,1.231
37085,25452,25453,4.567
37086,25636,25637,3.906
37087,25816,25817,12.002
37088,25824,25825,2.79
37089,25826,25827,2.559
37090,25858,25859,6.23
37091,25860,25861,5.316
37092,27800,27801,3.336
37093,27940,27941,0.199
37094,28572,28573,0.553
37095,28686,28687,2.749
37096,29766,29767,20.661
37097,29780,29781,4.637
37098,29782,29783,4.325
37099,29930,29931,8.351
37100,29960,29961,1.491
37101,29996,29997,1.582
37102,29998,29999,2.725
37103,30692,30693,138.593
37104,30698,30699,6.625
37105,30700,30701,8.771
37106,30702,30703,2.687
37107,30704,30705,2.184
37108,30710,30711,8.092
37109,30716,30717,6.45
37110,30756,30757,4.324
37111,30758,30759,9.327
37112,30760,30761,11.221
37113,30762,30763,15.801
37114,30764,30765,2.232
37115,30766,30767,14.512
37116,30768,30769,0.896
37117,30776,30777,4.149
37118,30778,30779,9.877
37119,30780,30781,3.28
37120,30784,30785,1.683
37121,30786,30787,0.93
37122,30788,30789,0.091
37123,30790,30791,3.656
37124,30792,30793,3.571
37125,30794,30795,4.559
37126,30796,30797,2.778
37127,30830,30831,4.005
37128,30832,30833,0.543
37129,30836,30837,4.879
37130,30924,30925,12.165
37131,30928,30929,2.793
37132,30930,30931,3.652
37133,30934,30935,16.895
37134,30936,30937,1.351
37135,30938,30939,3.148
37136,30940,30941,10.589
37137,30942,30943,3.792
37138,30944,30945,6.461
37139,30946,30947,4.229
37140,30950,30951,8.207
37141,30952,30953,3.43
37142,30954,30955,5.411
37143,30956,30957,3.685
37144,30958,30959,4.308
37145,30960,30961,4.283
37146,30962,30963,1.733
37147,30964,30965,0.517
37148,30966,30967,14.469
37149,30968,30969,2.154
37150,31110,31111,15.624
37151,31532,31533,0.715
37152,31534,31535,3.642
37153,31536,31537,4.72
37154,31794,31795,8.67
37155,31796,31797,0.537
37156,31798,31799,2.568
37157,31800,31801,0.482
37158,32302,32303,5.495
37159,32304,32305,9.952
37160,32574,32575,1.842
37161,32576,32577,2.998
37162,32578,32579,0.715
37163,32580,32581,4.972
37164,32582,32583,13.963
37165,32592,32593,2.976
37166,32712,32713,2.891
37167,32714,32715,3.774
37168,32716,32717,1.374
37169,32718,32719,1.102
37170,32994,32995,2.53
37171,33082,33083,2.193
37172,33084,33085,1.13
37173,33238,33239,5.183
37174,33284,33285,1.936
37175,33292,33293,10.468
37176,33430,33431,2.786
37177,33860,33861,1.793
37178,33862,33863,0.794
37179,33864,33865,4.198
37180,33866,33867,1.497
37181,33868,33869,2.742
37182,33870,33871,1.414
37183,33930,33931,3.071
37184,34634,34635,3.551
37185,34774,34775,1.384
37186,34776,34777,4.274
37187,34778,34779,2.529
37188,34780,34781,7.074
37189,35252,35253,8.1
37190,35616,35617,1.774
37191,35618,35619,2.536
37192,35620,35621,4.588
37193,35764,35765,2.04
37194,36854,36855,1.77
37195,36856,36857,2.276
37196,36876,36877,16.366
37197,36998,36999,8.902
37198,37000,37001,1.442
37199,37002,37003,0.285
37200,37024,37025,4.349
37201,37632,37633,1.618
37202,37634,37635,1.052
37203,37646,37647,2.854
37204,37692,37693,1.916
37205,37866,37867,2.731
37206,38020,38021,3.884
37207,38022,38023,6.133
37208,38024,38025,5.982
37209,38026,38027,4.094
37210,38044,38045,0.877
37211,38084,38085,1.618
37212,38386,38387,10.338
37213,38388,38389,2.17
37214,38542,38543,6.189
37215,38544,38545,3.328
37216,38794,38795,1.967
37217,38796,38797,0.853
37218,38798,38799,5.312
37219,38800,38801,4.534
37220,38802,38803,0.861
37221,38806,38807,9.124
37222,38894,38895,1.636
37223,38896,38897,2.371
37224,38898,38899,16.59
37225,39040,39041,3.946
37226,39042,39043,0.508
37227,39044,39045,0.468
37228,39152,39153,1.075
37229,39154,39155,4.222
37230,39156,39157,9.513
37231,39170,39171,2.542
37232,39204,39205,3.076
37233,39206,39207,1.173
37234,39208,39209,8.685
37235,39284,39285,1.685
37236,39400,39401,3.182
37237,39402,39403,5.276
37238,39472,39473,0.518
37239,40006,40007,0.295
37240,40180,40181,23.828
37241,40220,40221,5.317
37242,40438,40439,8.656
37243,40440,40441,4.038
37244,40668,40669,1.736
37245,40678,40679,33.485
37246,40680,40681,3.369
37247,40682,40683,3.093
37248,40796,40797,8.775
37249,40798,40799,6.377
37250,40848,40849,1.477
37251,41890,41891,20.747
37252,41892,41893,6.441
